,DMSO,YLK
VPS11,246.0,164.0
PAG1,3399.25,2360.75
PECR,130.5,101.5
DCAF6,292.0,236.5
SELENOS,443.75,361.0
GLT8D1,317.25,237.5
EMC3,149.5,118.75
CAND1,1231.0,1007.0
UBAP2,985.0,719.5
CENPJ,2284.25,1672.5
EAPP,1140.0,785.5
CENPN,1411.5,1118.5
EAF2,176.25,119.0
WWC3,263.0,201.75
ARHGAP15,110.75,85.0
PPP2R2D,401.25,310.25
BRK1,5098.5,3745.25
ITFG2,255.25,180.5
CISD1,450.75,360.25
PLGRKT,36.25,42.0
USE1,49.25,37.25
PSENEN,556.75,441.5
TEX2,1044.75,821.25
IDI2-AS1,589.75,415.25
ZC3H15,2367.5,1937.75
ACOT13,1154.5,990.5
KIZ,4.5,3.75
TMEM165,731.25,598.5
BEX1,1194.0,848.75
ACTR10,171.5,129.0
DBNDD2,284.25,195.0
ECHDC1,4441.25,3751.0
TMEM126B,212.5,176.0
HDAC8,869.25,657.5
ASH1L,457.25,273.5
CBWD1,99.75,75.0
PBK,507.75,393.25
GSDMB,2.25,2.75
WSB2,1096.25,852.75
GPRC5C,37.75,33.75
MYNN,187.75,129.75
ZNF395,3137.0,2002.0
UNC45A,266.75,185.75
ZNF302,570.25,456.0
ACSS2,463.0,332.75
KMT2E,142.25,93.5
RNF114,2787.25,1945.5
CMAS,236.5,168.0
BIN3,724.0,540.5
APOBR,254.5,192.25
ERBIN,2168.5,1775.0
LANCL2,506.0,358.75
NXT2,2001.0,1558.75
CTTNBP2NL,73.25,46.0
RCC2,12132.25,8012.5
NKRF,328.0,257.5
INKA2,117.75,73.0
DMAP1,13.75,15.0
ZMAT5,143.75,106.5
LIN37,15.0,12.0
KLHL9,727.0,531.25
SULF2,3.5,2.5
SEPTIN3,106.25,69.5
NDUFA12,1103.0,868.5
NSFL1C,2682.5,1759.0
RAB5IF,3393.25,2561.25
BAIAP2L1,4.25,3.25
SLC25A40,850.25,654.25
BCAP29,892.5,682.0
SLC50A1,554.75,375.25
KLHL7,148.5,96.25
NXF3,359.25,253.25
MYDGF,2133.0,1458.75
SMG9,455.5,314.25
BARX1,54.5,46.0
PDGFC,113.5,74.0
ALG1,779.5,529.25
UBFD1,1414.25,981.5
TMEM234,133.5,96.75
PCDHGC5,1979.0,1226.25
PCDHGC4,1979.0,1226.25
PCDHGB7,1979.0,1226.25
PCDHGB6,1979.0,1226.25
PCDHGB5,1979.0,1226.25
PCDHGB3,1979.0,1226.25
PCDHGB2,1979.0,1226.25
PCDHGB1,1979.0,1226.25
PCDHGA11,1979.75,1227.25
PCDHGA10,1979.0,1226.25
PCDHGA9,1979.0,1226.25
PCDHGA7,1980.0,1226.75
PCDHGA6,1979.0,1226.25
PCDHGA5,1979.0,1226.25
PCDHGA4,1979.0,1226.25
PCDHGA3,1979.0,1226.25
PCDHGA2,1979.0,1226.25
PCDHGA1,1979.0,1226.25
PCDHGB8P,1.5,2.25
PCDHB9,8.0,4.0
TEX15,282.0,260.0
TEX12,2.0,2.25
ANKH,181.25,117.25
MOSPD1,239.75,176.0
MTFR1L,1050.75,770.25
FAM214A,221.75,164.75
ZNF253,275.0,160.25
MRAP,144.75,101.5
YLPM1,469.25,331.25
CRTAM,3.25,3.25
RNF20,560.0,471.5
TMX4,1858.0,1342.75
MEPCE,1156.25,760.75
CTNNBL1,74.75,62.25
C8orf44,75.75,56.25
GPCPD1,1598.25,1332.75
LRRC8A,403.5,264.5
CPXM1,2.0,1.0
KYAT3,429.75,364.0
WDR45B,1650.0,1189.0
SLC7A10,21.25,14.0
METTL3,105.75,94.0
PPAN,339.0,217.5
LTB4R2,143.5,90.75
CTPS2,330.5,225.25
EIF4ENIF1,137.75,78.0
KCNQ5,221.5,154.0
DNAJC12,21.0,18.25
CHST7,19.5,11.5
ERO1B,57.25,46.75
SLC2A9,51.75,36.5
DIABLO,1061.0,782.5
INPP5E,198.0,141.75
BCCIP,1276.75,983.25
EIF5A2,121.0,98.25
CLDND1,932.5,856.25
TWNK,1226.75,786.25
NPDC1,107.25,72.75
POLE4,586.75,435.0
KCNK13,9.25,3.75
VTRNA1-3,4.5,3.0
VTRNA1-1,3.5,2.5
PANX2,25.0,12.75
SUCNR1,13.5,15.0
AKIP1,359.25,255.25
C11orf16,5.0,2.25
TMEM9B,1057.25,832.75
NRIP3,1426.5,968.75
SAR1A,3460.5,2802.0
CFAP298,3119.5,2261.5
JPH1,2.5,2.5
SLC2A4RG,3304.0,2301.0
ZC3HAV1,3869.5,2836.5
SLAMF8,142.5,85.5
GPR137,102.0,63.0
SPHK2,341.0,228.75
GRIPAP1,412.5,282.5
EMC7,695.0,511.0
RAD18,1319.25,951.0
CDC42SE1,4610.75,3137.0
UGGT1,4181.0,2910.0
KCMF1,569.75,402.5
TM9SF3,7016.75,5475.0
MDM1,286.5,206.0
UBQLN4,1818.5,1173.25
AGPAT3,4737.75,3018.25
AGPAT4,78.5,66.25
WRNIP1,541.0,451.75
BDH2,108.75,93.5
ANKS1B,461.5,434.75
TMEM167B,1366.0,983.25
NDUFA4L2,45.5,36.0
PNO1,879.25,703.75
SH3GLB2,299.0,210.5
C15orf39,691.0,482.75
THAP10,47.0,48.0
SPIRE1,164.5,124.0
STARD7,10399.75,7622.25
MAP3K7CL,30.5,30.5
IFT46,67.25,44.5
C1GALT1,381.0,232.25
EXOSC5,467.0,323.0
SMARCAD1,733.75,602.5
DHX33,2553.25,1756.5
SEMA3G,83.0,55.0
MCCC1,2427.5,1721.75
PAK6,17.5,11.25
LXN,47.25,28.5
NCLN,4328.75,2724.25
GPR108,595.5,390.25
SPPL2B,1009.75,641.5
FEM1C,345.5,215.5
DUS3L,66.5,55.0
SMCO4,174.25,115.5
PMEPA1,106.5,82.25
ARNTL2,142.0,107.0
DUSP22,633.75,476.5
HMCES,214.5,147.0
CMC2,449.75,339.75
ENY2,1344.5,1048.75
OLFML3,21.5,14.75
MRPS22,70.75,61.5
EMSY,299.75,235.75
MFF,517.25,404.75
SDR39U1,515.25,379.25
XAB2,39.75,32.25
SMYD2,170.5,122.0
C5orf15,1599.25,1418.0
NT5M,128.75,82.75
NIT2,150.5,105.5
OTUD7B,172.0,93.75
WDR93,8.0,6.0
PARP6,94.0,72.0
ATXN7L3,2963.75,1767.25
CEACAM19,9.75,4.25
FAM20C,607.75,431.25
STOX2,190.75,118.0
PRDM8,1761.5,1150.25
PRDM10,437.0,387.5
PRDM11,24.25,11.0
POGLUT1,806.5,641.75
PSMG2,392.75,270.75
ADPRM,17.0,7.75
DTWD1,311.25,234.0
BBX,4558.0,3274.25
CDC42SE2,4593.5,3231.5
KIF15,310.75,259.75
TOMM22,5165.75,3822.5
CHPT1,2.75,5.25
TULP4,462.75,310.5
SLC12A9,382.5,248.75
COQ8A,1756.25,1262.5
CTNNBIP1,822.5,525.5
GSN-AS1,76.75,45.75
SDHAF3,295.75,209.25
YAE1,20.0,11.0
CCDC47,2939.5,2248.75
ACKR3,2.75,1.75
COQ9,651.25,490.25
CCNL1,231.75,199.75
CIAPIN1,774.75,560.25
VPS35L,160.5,118.75
PDXP,2544.5,1606.5
SLC17A7,47.25,32.5
RSRP1,1562.25,1222.0
ANKMY2,430.0,349.0
RARS2,1671.5,1241.75
TWSG1,720.5,528.5
PLSCR3,228.75,162.75
UTP3,212.75,140.25
CHRNA10,8.75,11.75
PCBP4,57.25,38.25
HYMAI,11.25,7.0
KNL1,297.5,229.0
AGTRAP,1018.0,675.0
ENTPD7,837.0,526.75
CASS4,9.75,6.0
PCNP,4345.5,3760.75
PITHD1,1301.0,935.0
RPGRIP1,20.0,17.75
PARP11,889.25,632.0
AVEN,237.0,198.25
C12orf4,899.5,723.0
TIGAR,650.25,452.25
PNPLA2,522.25,350.5
CYSLTR2,12.5,19.0
NAT14,523.5,413.25
PDSS2,779.0,626.25
REXO4,2618.25,1770.75
INTS12,28.5,22.5
CAMK1D,535.0,341.75
GOPC,1077.5,844.25
LPAR5,82.0,61.25
NUP107,76.25,54.75
PLXDC1,2.0,1.75
LYRM4,1789.0,1255.0
MRPL47,204.0,159.75
ATP13A1,249.0,183.0
CHMP1B,1560.25,1101.25
MAN1C1,21.25,17.25
APMAP,1366.5,984.0
RNPEPL1,873.75,552.75
RTN4,5163.25,4122.0
ADCK1,144.75,97.0
PAK5,14.75,11.5
TMEM159,323.0,231.25
SCYL3,88.25,73.25
RALGAPB,1246.75,872.25
LYRM1,762.25,585.75
SMIM8,254.5,175.0
SLC44A2,88.0,58.5
SMURF1,894.75,488.5
PHTF2,756.5,656.0
PELI2,590.5,421.25
PELI1,43.0,30.75
GJC2,4.0,1.75
SALL4,16.75,14.75
ASPHD2,124.0,89.0
ZNFX1,524.5,341.75
DOLPP1,608.25,371.25
CORO1B,487.75,332.75
VARS2,3.75,3.5
ZMIZ1,5065.25,3078.5
KIAA1191,1801.0,1202.0
ACTR3B,104.25,75.75
SLC39A10,835.5,674.0
ANKRD50,95.75,67.25
FAM219B,650.25,453.5
NIPAL3,877.5,561.0
RALGAPA2,972.75,616.0
THOC2,460.5,403.75
DENND11,10.5,5.75
SELENON,2988.0,1861.25
VN1R1,3.75,4.25
MCOLN1,41.0,30.5
ATP10A,315.5,260.0
ATP8B2,12.75,10.5
ATP10D,94.25,76.75
ZNF248,94.25,79.75
SLC45A4,1113.75,637.5
TP73-AS1,10.75,7.25
SPRYD7,380.25,300.25
THAP11,732.5,465.0
VANGL2,1.75,1.25
TTC7A,3956.75,2500.5
ERGIC1,1963.75,1301.25
PPP4R3B,2429.0,2020.5
NHSL1,34.5,26.0
LYRM2,2788.75,2091.25
SMAGP,5.25,4.25
SNX14,116.75,99.75
LINC00869,1095.5,703.5
DANCR,4493.5,3316.0
KAT14,170.0,112.75
PBXIP1,509.25,354.0
CBX8,36.75,39.75
RCN3,108.0,65.0
ZNF286A,519.25,376.75
SENP7,146.75,113.5
JPH3,4.5,4.75
ZNF304,298.0,186.75
MRS2,782.0,656.75
CLK4,68.25,51.75
RAB22A,832.25,611.25
CYP20A1,1160.75,936.75
SPC25,75.5,67.75
ABHD6,28.75,22.5
MIF4GD,993.0,716.0
SCYL1,133.75,86.25
TMIGD3,4.75,2.25
RHBDD2,265.25,216.25
C3orf14,308.5,276.5
WDR18,422.25,317.25
NDRG3,1694.75,1187.25
NDRG2,51.75,27.75
BIRC6,431.5,347.5
REXO1,677.25,400.5
KIAA1143,1985.75,1420.75
GATAD2B,26.5,16.5
PPM1H,44.0,24.25
ISY1,1145.0,849.75
MYORG,58.75,34.75
STRIP2,107.25,84.5
TBC1D24,571.75,422.25
SCAF4,184.75,128.5
SLC12A5,4.5,3.0
LRRC47,985.5,668.5
ERMN,5.75,7.25
CNOT6,2576.5,1921.0
ZNF512B,626.0,370.25
ZNF490,360.0,192.75
PLEKHH1,113.75,100.5
GRAMD1B,287.5,173.25
USP31,1558.75,1356.5
PRR12,446.5,280.75
PLEKHG1,6.5,5.75
CRACD,7.25,5.5
RNF150,7.5,4.25
NLN,2248.0,1740.5
ESYT2,9647.5,7213.25
ODF2L,75.25,68.25
AHRR,1031.0,761.5
ARID1B,780.25,619.75
HEG1,168.75,130.0
RIMKLB,69.25,49.75
MRTFB,102.0,63.75
KIDINS220,1006.5,787.25
MTA3,26.0,16.75
AARS2,619.25,417.0
MAVS,5455.75,3439.5
INTS2,1239.75,869.25
XPO5,1520.75,1064.25
COG6,335.25,275.0
CASKIN2,32.5,22.25
ARHGAP31,3.0,2.25
SERINC1,2991.75,2378.0
STARD9,60.75,47.5
HECW2,1.75,4.75
RPTOR,899.0,635.75
SRGAP1,2.25,4.25
CASKIN1,1751.25,1107.0
HACE1,480.75,386.75
NUFIP2,4555.75,2719.0
TBC1D14,2641.75,1762.25
MIB1,3206.0,2407.75
KIAA1324,1.75,2.25
KIAA1328,92.25,57.5
ALPK3,8.0,4.75
WDR35,364.5,321.0
DISP3,2.25,1.75
ZNF398,957.5,648.25
KLHL42,840.0,601.75
TXNDC16,217.5,166.75
PDP2,1374.75,937.0
ZNF624,55.25,34.0
TAOK1,3052.25,2029.25
NCEH1,494.5,350.25
MICAL3,294.25,188.5
NLGN2,277.25,196.0
SEMA6A,8.0,5.25
USP35,48.5,26.25
IFT80,225.5,189.25
ARRDC3,22.0,17.75
KLHL8,2523.5,1722.25
ZNF319,237.75,126.0
SIPA1L2,104.25,80.25
TRMT5,317.0,234.0
CARNS1,3.75,0.75
DOCK6,48.0,37.5
KIF17,118.25,74.5
CCDC191,27.75,21.75
FAM135A,31.75,20.75
PREX1,2540.75,1689.75
TMEM181,941.75,760.25
ARHGAP21,44.0,44.0
CRAMP1,1317.75,769.0
CFAP97,1437.5,1098.5
RIC1,484.0,407.75
WDFY1,7951.5,6110.25
MRTFA,1795.0,983.5
ZNF687,402.0,251.75
HOMEZ,118.25,69.5
BEGAIN,19.5,12.25
BAHCC1,8076.75,5058.75
WDR48,868.5,627.25
FNIP2,47.0,33.5
USP36,1543.25,1147.75
PITPNM2,126.5,80.0
SLAIN2,1389.0,1085.0
JCAD,9.0,2.5
DIP2B,2758.0,2111.0
RANBP10,748.75,492.0
FAM234B,325.25,230.0
RELCH,224.25,202.5
TSHZ3,103.75,82.25
VPS18,568.75,359.5
STIM2,257.75,184.0
ZBTB2,499.75,349.0
LRFN1,44.75,30.75
ZFAT,959.75,558.75
SH3RF1,223.75,159.0
EP400,2190.5,1694.25
CCDC146,20.25,15.75
MYH7B,4.75,4.0
POGK,1931.5,1265.25
USP28,278.5,217.0
DHX37,707.25,464.25
KIAA1522,109.0,64.25
PHF12,330.0,239.75
CIP2A,116.0,78.75
SUGT1P4-STRA6LP-CCDC180,43.75,33.75
UVSSA,284.5,226.5
GRAMD1A,157.75,116.5
CALCOCO1,982.5,614.25
ZBTB4,955.0,645.25
PLEKHA4,5.25,4.0
RDH14,156.25,107.75
FBRSL1,934.5,648.0
EPB41L5,18.25,15.5
KIAA1549,6.75,4.25
BEND3,136.5,76.0
RNF213,809.75,565.75
ZFP14,295.0,210.0
GPAM,247.0,204.0
ALS2,193.5,140.25
CHD8,246.25,170.5
ZBTB26,48.0,25.0
VAT1L,505.75,355.25
ZSWIM6,89.0,70.75
TNRC6C,299.0,217.5
KIAA1586,63.75,35.5
ZNF317,2057.5,1368.25
USP37,732.75,521.25
DDX55,576.75,465.0
FANCM,8.75,5.25
SHTN1,415.75,370.25
CPNE5,27.5,21.75
FAM160B1,452.5,335.0
NCKAP5L,122.0,86.25
CWC22,116.75,90.75
GBA2,131.5,91.25
WDFY4,274.5,200.0
DENND1A,810.75,512.5
MEAK7,133.75,100.75
MIER1,922.75,603.25
KIAA1614,5.0,3.5
ZNF529,368.0,269.25
SFMBT2,4801.0,3304.25
SEMA4G,13.25,9.0
PRX,96.25,56.5
ANO8,106.25,78.75
GPR107,1945.5,1294.0
METTL14,610.25,424.25
IGDCC4,2.75,1.25
EPG5,331.75,233.0
NCOA5,1436.5,987.5
WDR19,35.25,24.25
ZFYVE28,7.0,3.25
TRIB3,227.25,187.25
ANKRA2,21.25,13.0
RBAK,1084.25,733.75
MARK4,570.0,359.75
SUGP1,81.75,63.0
GATAD1,863.25,661.5
RAB40C,654.75,399.25
POLD4,1803.75,1231.75
CCAR2,3768.75,2619.5
CCNB1IP1,196.0,158.75
RAP2C,1895.75,1618.5
C6orf47,3.0,1.25
KRTAP5-8,1.5,2.5
SLC4A5,687.25,584.75
ZNF410,768.5,605.75
SLC46A2,4.5,2.25
PTBP2,200.75,145.5
NFE4,13.75,12.5
CTDSP1,3866.5,2479.5
CXCL16,56.25,49.25
SQOR,203.5,164.0
MS4A7,1661.25,1919.5
TP53INP2,283.25,262.0
SRPRB,2344.75,1769.5
ENOPH1,1397.25,1252.75
RHOU,600.0,383.5
NLRC4,4.5,4.0
TRAPPC1,4645.5,3042.0
ZBED5,10.0,8.5
CREBZF,2180.75,1568.5
PCTP,1272.25,923.75
ABHD17C,91.5,84.0
RPRD1B,1403.0,1038.75
ZNF71,57.5,29.25
ZNF77,36.5,28.25
INIP,683.75,508.0
JAM2,11.5,8.75
PRUNE1,505.5,359.5
ZNF250,107.75,73.75
ARHGAP22,5.0,2.25
OSTC,2311.25,1887.5
SCAF1,303.5,186.75
KMT2C,799.0,670.25
CACTIN,965.0,594.5
DLGAP3,46.0,40.25
EPS15L1,3017.5,1860.75
SELENOK,287.75,251.0
SINHCAF,125.5,64.5
RBM25,1979.0,1652.75
WIZ,1569.25,985.25
MID1IP1,1228.0,817.5
ABRACL,1574.75,1288.5
RRAGD,128.5,96.0
MYOZ1,12.0,6.0
SNX6,749.25,628.0
PGAP6,449.0,298.0
HIVEP3,546.75,322.75
TLNRD1,281.5,199.5
CACNG8,2.25,0.75
UBL5,1408.25,1137.25
SIGIRR,209.0,140.5
PRDM12,49.5,21.75
PRDM13,22.0,13.75
PLEKHA1,46.0,32.25
PLEKHA2,2820.5,2000.5
HRH4,12.0,4.75
SCPEP1,464.0,362.75
SENP2,657.75,517.0
GNB4,2761.0,2002.0
ZNF350,134.25,82.75
KLHL12,801.0,636.0
RXFP1,325.25,297.0
AFAP1,121.75,82.0
GPBP1L1,1642.75,1135.25
C12orf10,15.0,15.5
FAM3A,349.0,243.75
AVPI1,23.75,72.75
TSKS,12.0,12.0
SLC25A19,1052.75,705.5
EDA2R,390.25,265.0
EXOC4,1463.75,1084.25
TGIF2,2209.75,1405.0
ELOVL5,3508.75,2857.25
SAV1,640.75,509.5
TRMT11,57.0,44.5
MRPS35,2374.5,1774.75
APOBEC3G,173.5,126.0
PPCDC,175.75,139.5
NIF3L1,371.75,271.0
CCDC90B,610.0,443.5
FASTKD5,162.75,104.0
CCDC81,9.5,7.0
AASDHPPT,1902.0,1568.75
AGBL5,2119.0,1572.0
LDAH,1769.25,1351.5
ELAC2,968.25,657.5
ALX4,2.5,0.75
GUF1,1832.0,1504.5
SPCS3,12259.75,9676.5
NAA35,529.75,325.0
RINT1,94.0,68.75
SCOC,1334.75,968.5
DHX35,249.25,194.0
RIC8A,1036.75,699.5
MIIP,130.75,89.75
ATG101,273.0,214.75
GAS5,1590.75,1209.25
PROK2,86.0,57.5
CELF6,13.0,10.0
EEFSEC,177.5,99.25
CELF5,3.75,4.0
SMAP1,728.5,619.75
TRAPPC11,743.75,662.5
ZFAND3,1896.5,1271.25
C14orf93,15.0,11.0
SLC22A23,58.25,40.0
BCORL1,43.25,23.0
SRR,2185.75,1725.75
ABHD4,91.5,80.5
MRPL17,887.75,601.75
FAM204A,767.75,542.0
RNF123,301.0,218.25
THADA,3279.25,2220.75
UBE2O,601.25,401.25
VIPAS39,361.0,254.25
PIEZO2,31.75,23.5
HEATR6,116.25,96.5
NSUN3,30.75,16.75
FAM111A,1379.5,1098.75
MANBAL,252.0,161.75
GPATCH3,132.0,94.25
NAPB,287.0,200.75
SLC17A9,1247.0,899.75
BLOC1S5,885.25,625.75
ELMO2,629.75,450.0
GALNT11,253.75,200.0
ZBED8,8.25,7.25
CHTF18,42.0,35.75
TNN,2.0,2.75
ZNF335,98.5,84.75
ANKEF1,28.0,30.0
XPNPEP3,1143.75,886.75
MRPS14,1812.5,1297.5
CXorf56,741.5,531.75
MCUR1,1070.5,782.75
PCIF1,217.25,152.25
FAM217B,1350.5,921.75
NECAB3,165.25,107.25
CLSPN,1170.75,798.25
PRDM15,643.0,403.75
FIGNL1,240.5,165.0
MYO1G,172.0,122.0
TSPYL2,74.5,48.5
RBM26,700.75,631.5
OXCT2,2.5,2.25
PERP,4.0,5.25
CDH23,2.5,1.25
LHPP,200.75,140.5
SLC28A3,933.25,667.0
RBKS,30.0,25.25
PBLD,62.0,58.75
GOLPH3,4778.75,3667.25
CLSTN2,555.0,378.25
MCCC2,3256.25,2359.75
SNX16,55.5,33.75
POPDC2,2.75,3.75
SAMSN1,19.75,17.0
EPB41L4A,205.25,135.5
PARVG,2190.75,1514.5
LRRC4,2.0,2.5
CENPK,214.0,164.0
RTP4,22.75,15.0
CRLF2,7.5,27.25
MAGEF1,387.5,257.25
TMBIM1,1285.25,826.0
VSIR,2499.75,1514.5
SLC39A8,2056.5,1801.0
DUS1L,364.0,280.0
RRAGC,766.75,561.75
NOD2,118.0,72.0
LIN7B,17.75,8.75
XYLT1,4488.0,2666.75
XYLT2,241.75,151.75
RBSN,402.0,249.5
PDF,839.5,600.75
KIF9,10.5,5.75
C17orf75,72.0,52.75
NCAPG,458.25,367.0
ERAP2,350.5,291.75
NECAB1,163.0,108.75
CARD9,418.25,289.75
OSGEPL1,82.25,69.25
DPEP2,6.5,4.75
P3H1,266.5,175.25
IRF2BPL,141.0,120.5
MMS19,297.0,187.75
DNAJC1,10.75,5.0
TFB2M,259.75,190.25
SEMA4A,898.0,656.0
PJA1,16.25,10.75
ROBO3,31.0,27.5
TOR3A,773.25,551.75
MLST8,475.0,302.75
HERPUD2,372.0,245.25
ATL2,2155.25,1775.25
MS4A6A,4122.75,3116.25
PDLIM2,333.0,186.25
TENT4B,452.25,356.5
RAB17,32.25,19.75
RHBDF1,4.25,4.25
ZSCAN31,59.5,47.5
NOC3L,634.75,475.5
FBRS,2140.5,1389.25
RNF25,5.25,4.25
NSD1,3381.75,2143.75
COP1,365.5,269.0
LMBR1,1013.0,753.0
XPO4,2627.5,1864.25
NFKBIZ,12.0,11.0
ARHGAP9,266.75,188.25
HS1BP3,233.5,145.5
AZI2,393.75,338.25
NXN,14.5,12.0
SIL1,63.25,47.0
IKZF4,537.5,319.0
IKZF5,1634.25,1006.25
MMP25,86.5,54.5
ZMAT3,1620.0,1025.75
GMCL1,439.25,371.25
GMCL2,166.0,133.25
ZNF106,5944.0,4140.0
MPP5,257.5,186.5
AKTIP,654.75,596.0
CDH24,56.25,38.0
RGS18,176.75,115.75
KLHL25,15.75,13.5
ARAP3,13.75,7.75
GZF1,316.0,264.25
TMEM267,186.5,156.25
TMEM168,869.0,682.25
MTMR14,823.5,538.75
SUSD1,896.25,617.25
DCLRE1C,2265.25,1635.5
ATG3,674.75,449.75
INF2,653.75,456.25
POLR1E,579.5,391.5
SUDS3,2966.75,2136.0
TTC31,649.75,432.5
CIAO3,285.75,179.25
ZDHHC6,516.25,415.0
PCNX4,176.0,147.5
ACTR6,236.75,202.25
MRPS25,3759.25,2714.5
NOM1,1341.0,1008.25
CSMD1,23.5,18.25
TPSB2,5.75,2.25
ALDH8A1,4.75,4.5
CLEC7A,1.5,11.75
GPR135,4.75,5.5
MOSPD3,57.5,37.0
GIGYF1,1928.5,1295.25
PLA2G2F,2.25,1.25
VPS16,80.75,61.0
MFSD14A,761.5,647.75
CSRNP1,157.0,229.75
ANAPC1,315.5,234.25
GORASP1,1143.5,727.0
TMPRSS3,2.5,2.25
COPS7B,1398.5,924.0
NUCKS1,26593.0,18741.0
UNKL,425.0,276.5
WDR13,74.5,58.75
SMAP2,4422.0,3240.0
METTL17,117.75,84.0
ACBD3,581.0,434.5
MFSD1,3780.25,3140.75
PLPPR2,3182.5,1951.0
SMURF2,71.75,57.5
CCDC136,5.75,4.25
SMYD3,1333.25,1072.75
C16orf58,1461.0,966.25
ATPAF1,797.25,661.75
MARC1,4.75,2.5
TNS3,1444.75,926.75
FAM160B2,660.0,467.25
PARP12,9.25,5.75
GAREM1,6.25,1.75
ZNF574,158.25,95.0
CREB3L2,4755.25,3240.25
S100PBP,487.5,321.25
IPPK,465.75,303.0
MEAF6,2656.75,1997.0
CCDC14,720.0,659.5
ILRUN,3092.5,2051.0
ENGASE,473.5,301.0
PCED1A,35.0,22.5
C11orf1,94.5,66.5
RMND5B,367.25,226.25
FNDC3B,1102.0,755.0
MTHFSD,694.0,444.25
MICAL1,101.75,79.25
CERK,2488.5,1739.75
AEN,2322.75,1400.5
RBM15,352.25,264.5
CRTC3,541.25,320.25
GINS3,747.25,530.75
TBC1D15,424.0,360.25
EPS8L2,9.5,7.25
LMF1,305.25,217.75
EXO5,69.75,47.5
IFT22,116.25,78.0
CEP85,919.25,578.25
DDX31,1135.75,807.75
RMND5A,3474.25,2516.25
DEPTOR,196.25,145.75
IQCH,8.25,7.25
ARV1,462.75,367.0
NMNAT1,283.75,192.75
ELOVL1,1447.5,924.5
KLC2,118.25,81.25
FBXL17,654.75,520.75
PORCN,58.25,36.0
GNPNAT1,2044.5,1597.25
ISL2,135.5,114.75
MARCHF7,2781.5,1938.0
SPATA20,103.25,76.5
YTHDC2,747.0,684.25
SLC13A3,247.25,154.0
TUT1,20.25,14.75
AIDA,222.0,178.75
USP46,526.0,346.75
NIBAN2,444.0,258.25
VWA1,110.25,78.75
PLEKHG2,271.75,198.75
DCLRE1B,415.5,268.75
NABP1,116.25,134.0
ARMCX5,69.75,41.75
METTL4,158.25,110.25
RFX7,564.25,384.0
PAPOLG,216.75,138.75
C12orf43,997.25,687.25
LPIN3,77.75,48.5
RANBP17,11.25,8.5
BCL11B,9.5,5.5
CASD1,284.75,261.25
LRRC19,3.25,3.75
SLC30A5,1000.25,803.0
CCDC71,89.5,55.5
RASAL3,64.0,45.75
TTC23,221.75,126.75
MRPL14,286.25,231.25
STAG3L4,251.25,193.25
NT5DC2,189.5,144.25
CENPH,925.75,673.25
MRPS26,652.5,464.75
MRPS24,371.25,295.5
MRPS15,72.75,65.25
MRPS11,695.25,486.5
MRPS9,223.5,148.75
MRPS6,1262.5,919.25
MRPS5,3279.25,2314.0
MRPL41,171.5,127.75
MRPL40,140.0,115.25
MRPL38,360.25,295.25
MRPL36,423.5,320.0
MRPL34,1376.5,947.25
MRPL32,364.0,282.75
MRPL11,3612.0,2445.5
MRPL9,3212.75,2296.0
MRPL1,134.75,79.25
NDRG4,8.5,6.25
SLC26A6,119.25,85.5
PINK1,1253.5,878.25
REEP1,4.75,4.75
GPBP1,731.25,572.5
ACD,39.25,35.75
RAPH1,46.5,23.5
TMEM237,74.0,61.25
NBEAL1,6.0,4.5
CFLAR-AS1,172.25,119.25
RTN4R,20.0,13.75
MRPL44,795.0,600.0
VPS33A,418.0,267.5
NOL6,1786.0,1200.5
TMEM135,639.0,507.25
JMJD4,358.25,258.75
KRI1,1361.0,965.5
MARCKSL1,4718.0,3132.25
UPF3B,426.5,392.0
UPF3A,362.5,279.5
RSRC2,3090.25,2106.25
WNK1,3101.5,2236.25
NADK,1193.5,800.25
ZFP69B,7.25,6.5
SPATS2,109.0,75.0
ZSWIM4,276.5,161.5
CPLANE1,15.0,9.5
ZNF649,30.0,21.5
MPPE1,611.5,447.75
COA7,1123.25,731.0
PYCR3,4.5,2.0
UBE2Z,2940.5,1985.5
C8orf33,3463.25,2397.5
WNK3,3.5,3.25
PLEKHA3,136.5,91.25
PHACTR4,799.25,552.5
BRD9,2410.5,1600.0
CAPRIN2,11.0,10.0
GRAMD2B,73.0,44.5
AACS,470.25,312.5
ZBTB10,440.5,304.0
KCTD14,6.25,3.0
ZNF747,384.75,203.5
DLK2,13.25,9.0
ANTKMT,44.25,31.5
FUNDC2,964.75,732.25
DDRGK1,113.25,87.25
MRPS34,1896.5,1270.5
CENPBD1P1,2293.5,1469.25
RASL11B,7.75,4.5
C11orf95,310.5,192.0
LYNX1,84.0,52.25
CHID1,341.75,259.5
TRAK2,374.25,252.25
MTMR9,1119.75,806.25
CRELD1,89.5,61.75
MRPL57,1799.5,1339.25
PCYOX1L,1038.0,750.75
YIPF2,1793.75,1113.75
PRR14,57.25,37.75
HROB,90.25,73.75
CYREN,1323.0,744.0
RHPN1-AS1,67.5,41.5
LRFN4,201.25,133.0
AUNIP,413.25,238.5
VKORC1,1172.0,836.25
TRIR,4783.25,3611.25
MIS12,686.0,480.5
CUEDC2,235.75,170.5
SCNM1,129.5,108.5
METRN,771.25,473.5
DBNDD1,69.0,43.25
DDX50,235.5,181.0
CAMKV,10.0,5.75
