,DMSO,YLK
ZNF512B,18.5,8.5
ZNF490,81.0,48.0
PLEKHH1,1.5,2.5
GRAMD1B,36.5,18.5
USP31,222.0,193.0
PRR12,27.5,12.0
PLEKHG1,0.0,0.0
CRACD,0.0,0.0
RNF150,0.5,0.0
NLN,66.5,37.0
ESYT2,173.0,137.0
ODF2L,4.5,5.5
AHRR,50.5,38.5
ARID1B,48.5,33.5
HEG1,25.0,23.5
RIMKLB,5.0,1.5
MRTFB,7.5,6.0
KIDINS220,27.0,17.0
MTA3,1.5,0.0
AARS2,12.0,9.0
MAVS,179.0,100.5
INTS2,35.5,31.5
XPO5,48.0,23.5
COG6,5.5,2.5
CASKIN2,0.0,0.5
ARHGAP31,0.0,0.0
SERINC1,126.0,93.0
STARD9,2.0,0.5
HECW2,0.0,0.0
RPTOR,38.5,20.5
SRGAP1,0.0,0.5
CASKIN1,0.0,0.5
HACE1,5.0,4.5
NUFIP2,775.5,484.5
TBC1D14,207.0,145.5
MIB1,64.5,41.0
KIAA1324,0.0,0.0
KIAA1328,7.0,5.0
ALPK3,0.0,0.5
WDR35,15.5,27.5
DISP3,0.0,0.0
ZNF398,197.5,147.5
KLHL42,66.5,46.0
TXNDC16,4.0,2.5
PDP2,191.0,120.5
ZNF624,16.5,8.5
TAOK1,252.5,171.0
NCEH1,41.0,29.0
MICAL3,26.5,16.5
NLGN2,0.5,2.5
SEMA6A,0.0,0.0
USP35,1.5,0.5
IFT80,3.0,2.0
ARRDC3,4.0,4.5
KLHL8,155.0,110.0
ZNF319,62.5,30.0
SIPA1L2,17.5,15.0
TRMT5,37.5,23.5
CARNS1,0.0,0.0
DOCK6,0.0,0.5
KIF17,2.0,1.5
CCDC191,0.5,0.0
FAM135A,1.0,1.5
PREX1,82.0,49.5
TMEM181,50.5,41.5
ARHGAP21,1.0,0.0
CRAMP1,171.5,96.5
CFAP97,45.5,25.5
RIC1,20.0,13.0
WDFY1,236.5,165.0
MRTFA,212.0,119.0
ZNF687,77.0,31.5
HOMEZ,8.0,4.5
BEGAIN,0.0,0.5
BAHCC1,198.5,91.0
WDR48,32.0,16.5
FNIP2,4.5,2.0
USP36,146.0,125.5
PITPNM2,9.0,2.0
SLAIN2,67.0,58.0
JCAD,0.5,0.0
DIP2B,142.5,104.5
RANBP10,41.5,26.5
FAM234B,17.5,9.5
RELCH,21.5,22.5
TSHZ3,9.0,9.5
VPS18,82.5,52.0
STIM2,20.0,12.0
ZBTB2,92.5,48.0
LRFN1,2.0,1.5
ZFAT,16.5,6.5
SH3RF1,46.0,31.5
EP400,53.0,47.5
CCDC146,1.5,0.5
MYH7B,0.0,0.0
POGK,181.0,127.0
USP28,1.5,1.5
DHX37,29.0,20.5
KIAA1522,1.5,0.5
PHF12,52.0,33.5
CIP2A,3.0,1.5
SUGT1P4-STRA6LP-CCDC180,0.0,1.0
UVSSA,11.5,8.5
GRAMD1A,4.5,5.5
CALCOCO1,2.0,1.0
ZBTB4,89.0,58.0
PLEKHA4,0.0,0.0
RDH14,20.5,19.0
FBRSL1,22.5,13.0
EPB41L5,1.5,0.5
KIAA1549,0.5,0.0
BEND3,27.5,22.0
RNF213,19.0,12.5
ZFP14,29.0,13.5
GPAM,22.0,16.0
ALS2,11.5,8.0
CHD8,18.5,12.0
ZBTB26,10.5,8.0
VAT1L,6.5,5.5
ZSWIM6,12.0,6.5
TNRC6C,23.0,16.0
KIAA1586,7.0,3.5
ZNF317,394.5,249.5
USP37,82.5,60.0
DDX55,44.0,43.5
FANCM,1.0,1.0
SHTN1,8.0,2.0
CPNE5,1.0,2.0
FAM160B1,31.5,22.0
NCKAP5L,3.0,2.5
CWC22,10.5,9.5
GBA2,4.5,4.0
WDFY4,6.0,4.5
DENND1A,27.0,15.0
MEAK7,2.5,1.0
MIER1,107.0,84.5
KIAA1614,0.0,0.0
ZNF529,43.0,25.0
SFMBT2,575.0,377.5
SEMA4G,0.0,0.0
PRX,3.0,1.0
ANO8,1.0,0.0
GPR107,97.5,45.0
METTL14,42.0,30.0
IGDCC4,0.0,1.0
EPG5,38.5,15.0
NCOA5,122.5,72.0
WDR19,1.0,0.0
ZFYVE28,1.5,0.0
TRIB3,39.5,31.5
ANKRA2,2.0,1.0
RBAK,247.5,211.5
MARK4,14.5,5.0
SUGP1,2.5,1.5
GATAD1,50.0,37.0
RAB40C,30.0,17.0
POLD4,17.5,18.5
CCAR2,119.5,81.5
CCNB1IP1,3.5,4.5
RAP2C,78.5,70.0
C6orf47,0.0,0.0
KRTAP5-8,0.0,0.0
SLC4A5,0.0,0.0
ZNF410,79.0,64.0
SLC46A2,0.0,0.0
PTBP2,32.0,20.0
NFE4,0.5,0.5
CTDSP1,151.0,104.0
CXCL16,0.0,1.0
SQOR,4.5,3.5
MS4A7,40.0,88.5
TP53INP2,13.0,28.0
SRPRB,80.0,56.0
ENOPH1,39.5,32.5
RHOU,55.0,30.5
NLRC4,0.0,0.0
TRAPPC1,29.5,23.5
ZBED5,1.0,2.0
CREBZF,314.5,215.0
PCTP,22.5,16.0
ABHD17C,5.5,9.0
RPRD1B,117.5,90.5
ZNF71,9.5,3.0
ZNF77,6.0,8.0
INIP,42.0,39.0
JAM2,0.0,0.0
PRUNE1,40.0,32.0
ZNF250,19.0,10.0
ARHGAP22,0.0,0.0
OSTC,32.5,25.5
SCAF1,5.0,9.0
KMT2C,43.0,37.5
CACTIN,43.5,22.0
DLGAP3,0.0,0.0
EPS15L1,75.0,42.0
SELENOK,10.5,10.5
SINHCAF,23.0,13.5
RBM25,77.0,54.0
WIZ,70.5,41.0
MID1IP1,199.0,107.5
ABRACL,17.0,9.0
RRAGD,6.0,2.0
MYOZ1,0.0,0.0
SNX6,21.5,14.5
PGAP6,8.0,7.0
HIVEP3,76.0,34.5
TLNRD1,35.0,23.5
CACNG8,0.0,0.0
UBL5,11.0,10.0
SIGIRR,2.5,1.0
PRDM12,12.5,4.0
PRDM13,4.0,2.0
PLEKHA1,2.0,0.5
PLEKHA2,131.0,103.0
HRH4,0.5,0.0
SCPEP1,3.0,1.5
SENP2,27.5,20.0
GNB4,67.5,37.0
ZNF350,26.5,18.0
KLHL12,38.0,27.0
RXFP1,17.5,14.0
AFAP1,8.5,5.0
GPBP1L1,83.5,55.0
C12orf10,0.0,2.0
FAM3A,4.5,2.5
AVPI1,3.0,13.5
TSKS,0.0,0.0
SLC25A19,60.0,49.0
EDA2R,26.5,18.5
EXOC4,20.0,14.0
TGIF2,309.5,180.5
ELOVL5,46.0,43.0
SAV1,47.0,28.0
TRMT11,0.5,2.0
MRPS35,66.5,41.5
APOBEC3G,2.5,3.0
PPCDC,9.0,10.5
NIF3L1,14.0,13.0
CCDC90B,15.0,10.5
FASTKD5,24.0,17.5
CCDC81,0.0,0.0
AASDHPPT,94.5,60.5
AGBL5,0.5,0.5
LDAH,38.5,24.0
ELAC2,30.0,18.5
ALX4,0.0,0.0
GUF1,58.0,49.5
SPCS3,139.5,121.5
NAA35,19.5,10.5
RINT1,1.5,3.0
SCOC,34.0,23.0
DHX35,17.5,16.0
RIC8A,59.0,33.0
MIIP,1.5,3.0
ATG101,30.0,24.0
GAS5,258.5,199.0
PROK2,5.5,6.0
CELF6,0.5,0.0
EEFSEC,3.5,2.5
CELF5,0.0,0.0
SMAP1,19.5,15.0
TRAPPC11,21.5,17.0
ZFAND3,118.0,69.0
C14orf93,2.0,0.0
SLC22A23,0.0,0.0
BCORL1,2.5,1.0
SRR,3.5,3.0
ABHD4,3.0,7.0
MRPL17,112.0,55.5
FAM204A,14.0,8.0
RNF123,3.5,4.0
THADA,50.0,23.0
UBE2O,28.5,22.0
VIPAS39,8.0,3.5
PIEZO2,0.5,0.0
HEATR6,12.5,9.0
NSUN3,3.5,2.5
FAM111A,63.5,43.0
MANBAL,46.0,35.0
GPATCH3,16.0,13.0
NAPB,26.0,21.0
SLC17A9,38.0,31.5
BLOC1S5,27.5,16.5
ELMO2,33.5,20.5
GALNT11,3.0,1.5
ZBED8,2.0,1.0
CHTF18,0.0,0.5
TNN,0.0,0.0
ZNF335,6.0,4.5
ANKEF1,1.0,0.5
XPNPEP3,46.5,30.5
MRPS14,38.5,35.0
CXorf56,18.0,9.5
MCUR1,33.0,22.0
PCIF1,9.5,6.0
FAM217B,107.5,69.5
NECAB3,3.0,1.0
CLSPN,74.5,46.0
PRDM15,67.0,43.0
FIGNL1,22.0,16.0
MYO1G,1.0,1.0
TSPYL2,2.0,3.0
RBM26,22.0,16.5
OXCT2,0.0,0.0
PERP,0.0,0.0
CDH23,0.0,0.0
LHPP,1.0,0.0
SLC28A3,19.5,14.5
RBKS,0.0,0.0
PBLD,2.5,1.5
GOLPH3,243.0,180.0
CLSTN2,5.0,1.5
MCCC2,31.0,24.0
SNX16,12.5,6.0
POPDC2,0.0,0.0
SAMSN1,1.5,0.5
EPB41L4A,0.0,0.0
PARVG,30.0,19.0
LRRC4,0.0,0.0
CENPK,5.0,2.0
RTP4,3.0,2.0
CRLF2,0.5,7.0
MAGEF1,25.5,12.5
TMBIM1,57.5,41.5
VSIR,57.0,22.0
SLC39A8,37.5,53.0
DUS1L,5.0,3.0
RRAGC,51.0,31.0
NOD2,11.0,3.5
LIN7B,0.5,0.0
XYLT1,460.0,292.5
XYLT2,12.5,6.5
RBSN,54.0,39.0
PDF,69.5,47.5
KIF9,1.0,0.5
C17orf75,1.0,1.5
NCAPG,13.5,8.5
ERAP2,3.0,3.0
NECAB1,0.0,0.0
CARD9,1.0,2.0
OSGEPL1,3.5,1.0
DPEP2,0.0,0.0
P3H1,9.0,5.5
IRF2BPL,22.5,20.0
MMS19,12.5,7.5
DNAJC1,0.0,0.0
TFB2M,16.0,11.5
SEMA4A,11.5,7.5
PJA1,0.0,0.0
ROBO3,0.0,0.0
TOR3A,28.5,16.0
MLST8,9.0,6.5
HERPUD2,21.0,14.0
ATL2,130.0,127.5
MS4A6A,75.0,35.0
PDLIM2,12.5,4.5
TENT4B,55.0,41.5
RAB17,0.0,0.0
RHBDF1,0.0,0.0
ZSCAN31,14.0,7.5
NOC3L,26.5,22.0
FBRS,102.5,61.0
RNF25,0.5,1.0
NSD1,239.5,131.5
COP1,12.5,5.5
LMBR1,26.0,16.5
XPO4,92.5,53.0
NFKBIZ,7.0,4.0
ARHGAP9,3.0,2.0
HS1BP3,5.5,5.0
AZI2,13.0,8.0
NXN,0.0,0.0
SIL1,0.0,0.0
IKZF4,43.0,22.0
IKZF5,98.5,79.0
MMP25,0.5,1.5
ZMAT3,61.0,31.0
GMCL1,18.5,14.0
GMCL2,3.0,3.0
ZNF106,168.5,92.0
MPP5,31.0,14.5
AKTIP,1.5,2.0
CDH24,1.0,0.0
RGS18,14.0,6.5
KLHL25,1.0,2.5
ARAP3,0.0,0.0
GZF1,66.0,63.0
TMEM267,9.5,9.5
TMEM168,22.0,15.0
MTMR14,28.0,19.0
SUSD1,49.0,30.0
DCLRE1C,238.5,168.5
ATG3,18.5,9.5
INF2,13.5,10.0
POLR1E,24.5,12.5
SUDS3,60.0,51.0
TTC31,17.0,11.0
CIAO3,5.0,4.5
ZDHHC6,15.5,11.5
PCNX4,8.5,7.5
ACTR6,3.5,3.5
MRPS25,127.5,85.5
NOM1,90.0,72.5
CSMD1,0.0,0.0
TPSB2,0.0,0.0
ALDH8A1,0.0,0.5
CLEC7A,0.0,0.0
GPR135,1.0,0.5
MOSPD3,0.0,0.0
GIGYF1,86.5,41.0
PLA2G2F,0.0,0.0
VPS16,0.5,0.0
MFSD14A,61.5,56.0
CSRNP1,57.5,86.0
ANAPC1,7.5,5.5
GORASP1,40.0,30.5
TMPRSS3,0.0,0.0
COPS7B,26.5,19.5
NUCKS1,380.0,233.5
UNKL,47.5,20.5
WDR13,0.5,0.0
SMAP2,104.5,91.5
METTL17,4.5,1.0
ACBD3,51.0,35.5
MFSD1,53.0,53.0
PLPPR2,30.5,12.0
SMURF2,9.5,5.5
CCDC136,0.0,0.0
SMYD3,12.5,9.0
C16orf58,22.5,16.5
ATPAF1,12.0,6.0
MARC1,0.0,0.0
TNS3,108.5,81.5
FAM160B2,19.0,9.5
PARP12,0.0,0.0
GAREM1,2.0,0.0
ZNF574,61.5,30.0
CREB3L2,209.0,141.5
S100PBP,38.0,18.5
IPPK,38.5,26.0
MEAF6,49.5,29.5
CCDC14,6.0,5.5
ILRUN,88.5,61.0
ENGASE,14.0,8.5
PCED1A,0.0,0.0
C11orf1,2.5,2.0
RMND5B,8.5,7.5
FNDC3B,192.0,135.0
MTHFSD,27.0,19.0
MICAL1,1.5,1.0
CERK,62.0,38.0
AEN,430.5,259.5
RBM15,56.5,33.5
CRTC3,48.5,33.0
GINS3,67.5,52.0
TBC1D15,15.5,7.0
EPS8L2,0.0,0.0
LMF1,2.5,0.5
EXO5,5.0,3.5
IFT22,2.0,2.0
CEP85,108.0,58.5
DDX31,69.5,73.0
RMND5A,183.0,132.5
DEPTOR,3.5,5.0
IQCH,0.0,0.5
ARV1,12.5,8.5
NMNAT1,4.0,4.0
ELOVL1,66.0,35.0
KLC2,3.5,1.0
FBXL17,11.5,8.5
PORCN,0.5,0.0
GNPNAT1,60.0,45.0
ISL2,32.5,32.0
MARCHF7,148.5,104.5
SPATA20,2.0,1.5
YTHDC2,24.0,14.5
SLC13A3,14.0,3.0
TUT1,0.0,0.0
AIDA,5.0,3.0
USP46,42.0,17.5
NIBAN2,6.5,6.5
VWA1,2.0,1.5
PLEKHG2,6.5,5.5
DCLRE1B,75.5,42.5
NABP1,20.5,25.0
ARMCX5,3.0,1.5
METTL4,3.5,2.0
RFX7,62.0,31.0
PAPOLG,43.5,24.5
C12orf43,46.0,36.5
LPIN3,2.5,1.5
RANBP17,0.5,0.0
BCL11B,2.5,2.0
CASD1,7.5,9.5
LRRC19,0.0,0.0
SLC30A5,38.0,34.0
CCDC71,11.5,6.0
RASAL3,1.5,0.5
TTC23,7.0,4.0
MRPL14,16.5,11.0
STAG3L4,16.5,15.5
NT5DC2,1.0,1.0
CENPH,11.0,4.5
MRPS26,32.0,25.0
MRPS24,8.0,7.0
MRPS15,0.0,0.5
MRPS11,20.5,11.0
MRPS9,2.0,3.0
MRPS6,27.5,11.5
MRPS5,54.5,32.5
MRPL41,5.0,2.5
MRPL40,3.0,3.0
MRPL38,6.5,3.0
MRPL36,32.0,18.5
MRPL34,56.5,29.5
MRPL32,10.5,13.0
MRPL11,25.5,18.0
MRPL9,61.0,44.5
MRPL1,3.0,1.0
NDRG4,0.0,0.0
SLC26A6,1.5,1.0
PINK1,29.5,15.5
REEP1,0.0,0.0
GPBP1,57.5,41.0
ACD,0.0,0.5
RAPH1,4.5,3.5
TMEM237,1.5,0.5
NBEAL1,0.0,0.0
CFLAR-AS1,0.0,0.0
RTN4R,0.0,1.0
MRPL44,45.0,29.0
VPS33A,11.5,9.5
NOL6,102.5,67.0
TMEM135,23.5,15.5
JMJD4,18.0,15.5
KRI1,52.0,44.5
MARCKSL1,97.5,39.0
UPF3B,12.0,9.5
UPF3A,7.5,6.5
RSRC2,442.5,323.0
WNK1,96.5,51.5
NADK,37.5,22.0
ZFP69B,1.5,1.5
SPATS2,2.5,2.0
ZSWIM4,26.5,14.0
CPLANE1,1.5,0.0
ZNF649,12.0,6.5
MPPE1,18.5,13.5
COA7,141.5,102.0
PYCR3,0.0,0.0
UBE2Z,161.5,99.0
C8orf33,236.5,146.5
WNK3,0.0,0.0
PLEKHA3,14.5,9.0
PHACTR4,39.0,34.0
BRD9,59.0,35.0
CAPRIN2,1.0,0.0
GRAMD2B,10.5,7.0
AACS,6.5,5.5
ZBTB10,110.5,79.0
KCTD14,0.5,1.0
ZNF747,34.5,19.0
DLK2,0.0,0.0
ANTKMT,1.0,0.0
FUNDC2,15.5,21.0
DDRGK1,8.5,5.5
MRPS34,47.5,35.5
CENPBD1P1,101.5,65.5
RASL11B,2.0,1.5
C11orf95,31.5,15.0
LYNX1,0.0,0.0
CHID1,1.0,3.5
TRAK2,10.5,8.0
MTMR9,111.5,74.0
CRELD1,2.5,2.5
MRPL57,108.5,77.5
PCYOX1L,13.0,7.0
YIPF2,24.5,13.0
PRR14,1.0,1.0
HROB,10.5,12.0
CYREN,92.0,55.0
RHPN1-AS1,5.5,0.0
LRFN4,12.0,11.0
AUNIP,36.5,14.5
VKORC1,10.5,7.0
TRIR,123.5,96.5
MIS12,147.5,103.0
CUEDC2,0.5,0.5
SCNM1,2.5,3.0
METRN,12.5,6.0
DBNDD1,3.5,1.0
DDX50,13.0,8.5
CAMKV,1.0,1.0
LINC01260,0.0,0.0
DDA1,112.0,82.0
GGCT,80.0,70.5
GID4,45.0,22.0
CENPM,6.5,5.5
C7orf25,10.0,6.0
TMEM106C,11.5,9.0
NUP37,1.5,0.5
AHNAK,47.0,33.0
ZNF655,48.5,40.0
SPATA5L1,0.5,1.0
PDCL3,4.0,3.5
ERI3,6.0,3.0
C7orf26,18.5,10.0
NABP2,11.5,9.5
KXD1,56.0,29.5
ZFYVE21,24.0,21.5
DDX54,19.0,15.0
TMEM38A,0.0,0.0
KCTD15,85.5,53.0
SECISBP2,13.0,9.5
NOC4L,0.0,1.5
ALG8,2.0,2.0
PRRG4,47.0,35.0
ASPSCR1,0.0,0.0
TMEM223,34.5,27.0
ATG9A,36.5,17.5
METTL16,141.5,90.5
FTO,51.5,28.0
ELOVL6,1.5,1.0
FASTKD3,36.0,29.5
TMEM109,119.5,66.5
C2orf49,79.0,57.0
DSCC1,12.5,6.5
DCTPP1,133.0,83.5
C1orf50,4.5,4.0
CCDC86,73.0,56.5
LBHD1,41.0,32.5
WDR77,38.5,26.0
SLC25A23,7.0,6.0
SMIM7,146.5,102.0
ALG12,5.5,3.0
ZNF426,113.0,101.5
TMUB2,16.5,14.5
TRAPPC6A,0.0,0.0
METTL22,0.5,0.5
CHAC1,5.5,4.0
C9orf16,5.0,2.5
C11orf49,0.5,1.0
C1orf116,0.0,0.0
TAF1D,59.5,48.0
RNF26,89.0,48.5
MAPKAP1,25.0,20.0
DHX58,0.0,0.0
NDUFAF5,3.5,1.5
TMEM185B,157.0,120.0
APOO,1.0,0.0
RETREG2,94.0,46.5
DERL1,229.0,143.5
CCDC28B,0.0,0.0
PHF23,92.0,51.5
PPDPF,1.0,4.5
CHCHD7,71.0,40.0
FKRP,31.5,21.0
ZSCAN5A,10.0,10.0
TNIP2,23.5,14.0
PLEKHF1,34.5,41.0
MFSD11,2.0,3.0
GNPTAB,14.5,12.0
NOL12,33.5,21.0
TMEM243,3.0,2.5
C1orf35,25.0,17.5
PRR15L,0.0,0.0
RBM42,6.5,5.0
CENPO,67.5,49.0
C19orf57,0.0,0.0
CRELD2,1.0,0.0
ZNF343,20.5,17.5
FBXL15,3.5,2.0
ZNF576,33.0,20.0
THTPA,11.0,7.0
EFHD2,88.5,51.5
TTPAL,60.0,35.5
BRCC3,37.5,45.0
TMEM43,70.5,48.0
IRX3,181.0,98.0
THOC6,1.0,1.0
ZNF557,196.0,146.5
DCAF10,71.0,60.5
CPLANE2,0.0,1.0
ZXDC,205.0,167.0
HMGN5,0.0,0.5
GLB1L,0.0,0.0
KREMEN2,1.0,0.0
LRFN3,0.5,0.0
CYBC1,110.0,62.0
HAUS3,1.0,0.5
LRRC2,0.0,0.0
FYCO1,69.5,59.0
WDR25,2.5,0.0
PAGR1,102.5,54.0
ULBP3,9.5,9.0
RIPOR1,4.5,1.5
MAIP1,6.0,1.5
NKAIN1,0.0,0.0
GCC1,101.0,54.0
ATP13A3,71.5,85.5
TTC13,3.0,1.0
ABHD8,1.0,0.0
NKAP,1.0,0.5
CDC73,42.5,23.5
SLC52A2,14.5,14.0
TMEM231,1.0,0.0
CHPF,4.0,4.5
CARS2,1.0,0.0
MRPL24,2.0,1.0
ARMH3,33.0,22.0
MUL1,101.5,61.5
SAP130,24.0,12.0
OBI1,85.5,57.0
CEP97,34.0,17.0
TCTN1,2.0,3.0
ADIPOR2,383.0,281.0
PGBD5,2.5,1.0
FAM118B,6.5,6.0
VCPKMT,50.0,30.0
NAA16,13.0,4.0
TANGO6,11.0,6.0
HMBOX1,11.5,9.0
RNASEH2B,4.5,3.5
SNRNP25,22.5,20.5
ARMT1,8.5,5.0
TNFAIP8L2,114.0,58.5
OGFRL1,2.0,2.0
SH3TC2,0.0,0.0
OCEL1,6.0,1.0
C1orf54,0.0,0.0
EFL1,36.5,33.5
SCRN3,6.0,6.5
CCDC121,9.5,8.5
ARMC7,30.5,20.5
TMEM53,11.5,4.0
C22orf46,37.5,31.0
ROGDI,3.5,5.0
CHMP6,11.0,5.5
SRD5A3,31.5,41.5
PANK3,76.0,53.0
AKIRIN1,299.0,243.5
MCPH1,101.5,55.5
MAP7D3,8.0,7.0
USB1,55.0,29.0
RHBDF2,5.0,3.5
TMEM204,2.5,0.0
HECTD3,12.0,10.5
RPAP3,5.0,4.0
ARHGAP10,7.0,5.0
DYNC2H1,0.0,0.0
PPP1R3B,14.0,11.5
NEIL1,0.0,0.0
HSPBAP1,3.0,1.0
ICE2,26.0,17.0
DHX40,16.5,14.0
PLEKHF2,87.0,56.5
KLF3-AS1,0.0,0.0
PARP8,213.5,184.0
C3orf52,0.5,0.5
TUT7,9.5,7.5
NLRX1,5.5,5.5
FN3KRP,15.0,13.0
ZNF329,14.0,11.5
FASTKD1,38.0,30.0
OGFOD2,4.5,4.0
SMC6,7.0,5.5
RTL10,169.0,94.5
CENPU,75.5,63.0
ZDHHC14,9.0,10.0
MSANTD2,8.0,9.0
SAP30L,27.0,22.0
79686,77.0,48.5
GAL3ST4,0.0,0.0
QTRT2,99.5,75.0
ZNF322,13.0,8.0
YRDC,193.5,130.0
MANEA,15.5,10.5
GALNT12,0.0,0.0
ZC2HC1C,0.0,0.0
RIOX1,56.0,31.5
ZYG11B,30.0,12.5
OGFOD3,20.5,9.0
C11orf80,0.0,0.0
LRRK1,15.5,13.5
PRKRIP1,65.5,49.0
NOL9,88.5,50.5
COLGALT1,356.0,218.0
IPO4,49.5,27.0
GTDC1,7.0,5.5
IGFLR1,2.0,1.0
CCDC51,6.5,4.5
NPEPL1,2.0,0.0
PPCS,48.5,35.5
TBL1XR1,160.5,125.5
AAGAB,39.0,33.5
VPS37B,63.5,66.5
ANKRD55,0.5,1.5
SUV39H2,21.0,20.0
ZNF768,10.0,6.5
THAP9,4.5,1.5
WDR59,3.5,2.5
LIN28A,0.0,0.0
PALB2,8.0,3.0
SH3D21,0.0,0.0
NARS2,5.5,3.0
E2F8,19.0,7.5
KCTD17,0.0,0.0
TBC1D17,0.0,1.0
TEFM,1.0,1.0
BBS10,17.0,9.0
CCDC7,0.0,0.0
ZNF419,14.0,11.0
SLC25A22,19.5,7.0
ZFAND1,79.0,48.5
SNIP1,101.5,67.5
ASB13,39.0,16.5
DHRS12,1.5,0.5
ZNF668,7.0,5.0
GEMIN7,41.5,33.5
ISOC2,25.5,13.0
KATNBL1,11.0,9.0
TXNDC15,6.5,3.5
MCTP1,6.0,3.5
GRTP1,0.0,0.0
ACBD4,6.5,2.0
MICALL2,0.0,0.0
CCDC82,8.5,6.0
LRRC31,0.0,0.0
KLHL36,59.5,30.0
ZNF665,0.0,0.0
CLMN,1.0,0.5
FBXO31,74.0,43.5
C12orf49,108.5,68.0
ALG9,7.5,8.0
ZNF408,3.0,2.0
ARMC5,68.0,25.5
CARF,3.5,2.0
SHCBP1,67.0,52.5
HPS6,29.0,16.5
VASH2,0.0,0.0
GSTCD,5.5,5.0
TTC21B,4.0,2.0
PTCD2,6.0,4.0
SLTM,252.0,181.0
EHMT1,17.5,16.0
AGMAT,2.0,1.0
NIPAL2,25.0,25.0
MOB3B,29.5,12.5
ZNF552,20.5,16.0
CAMKMT,0.5,1.5
METTL8,34.0,15.5
NAA40,32.5,11.5
ZMYM1,2.5,0.0
KDM8,7.5,4.0
QSER1,74.0,53.0
GEMIN6,4.5,3.0
PEAK1,21.5,14.5
LONRF3,6.5,5.0
PIP4K2C,38.5,29.5
TMC5,0.0,0.5
NHEJ1,14.5,10.0
ZBTB3,26.0,13.5
ZDHHC11,0.0,0.0
RNF122,54.0,40.0
MFSD13A,1.5,0.0
CSPP1,12.5,6.0
TLCD3A,5.0,5.0
LINC00115,3.5,0.5
SNX22,1.0,0.0
NEK11,0.5,0.0
ZNF669,17.5,9.5
RBFA,20.0,16.5
TREML2,7.5,3.5
BORA,45.5,29.5
TCTN2,0.5,1.0
ALG13,9.5,6.0
CPSF7,266.0,167.5
RPAP2,15.5,6.0
CBLL1,109.0,79.5
NUDT18,21.5,12.5
RABEP2,5.0,3.0
THSD4,0.0,0.0
UBA5,12.5,12.0
DCAKD,19.0,11.5
CCDC134,2.0,1.5
ZC3H14,10.5,10.0
PODNL1,0.0,0.0
HDAC11,0.5,1.0
CAAP1,14.0,15.0
LPCAT1,1.0,0.5
RIN3,13.0,21.5
ZNF671,28.0,14.5
MCMBP,174.5,114.5
ZNF672,51.5,31.0
ATP8B4,59.5,75.5
THNSL1,1.0,0.5
ZNF613,1.0,0.5
PRR5L,9.0,4.0
CYBRD1,43.5,27.0
NUP85,1.0,0.0
NAA60,56.0,38.0
TMC7,0.0,0.0
MORN1,3.0,3.0
PYROXD1,36.0,34.0
ACTR5,9.5,9.5
ATAD5,10.5,7.5
MAGIX,0.5,0.0
SETD6,18.0,10.5
MRM1,2.5,2.0
ADM2,7.5,4.5
SPEF2,2.5,3.5
MAP6D1,7.0,4.0
DOK3,58.5,41.5
TNIP3,0.0,0.0
KIAA0319L,9.5,6.0
COQ8B,7.5,5.0
SLC35E1,165.5,117.5
ZNF696,76.0,35.5
L2HGDH,5.5,3.5
C10orf95,1.0,0.0
DHDDS,30.0,23.0
PLPPR3,3.0,0.0
NOL10,88.0,65.5
PDZD7,8.5,3.0
ERMP1,56.5,20.5
PAQR6,4.5,3.5
DENND1C,1.0,2.0
CEP76,56.5,39.5
JADE1,167.0,123.5
DENND2D,10.0,5.5
DNAJC22,0.0,0.0
ABCA11P,6.0,3.5
SCD5,0.0,0.5
WDR76,18.5,10.0
ATAT1,0.5,0.0
ZNF767P,22.0,13.5
GRHL2,0.5,0.0
TRMT2B,5.0,3.0
DSN1,24.0,18.5
DNAJB14,73.5,54.0
TTC26,8.0,7.5
PLEKHH3,6.5,3.5
STN1,11.0,4.0
AGPAT4-IT1,1.0,4.0
PCNX2,0.0,0.0
ESRP2,0.0,0.0
DOCK5,88.5,53.5
TRAPPC13,7.0,4.0
C10orf88,17.5,9.5
TMEM156,1.0,1.5
RMI1,44.0,25.5
PSME3IP1,40.5,28.0
PHC3,112.0,58.5
MINDY3,8.5,6.5
WWC2,6.0,5.0
DGLUCY,5.5,3.5
NAA25,93.0,69.0
UBTD1,2.5,2.5
FOXRED2,54.0,29.5
TMEM62,3.5,2.0
MYO15B,1.0,1.0
NRSN2,0.0,0.0
SLC8B1,12.0,9.0
PANK2,24.5,20.5
FBXL18,36.0,21.5
ZNF556,1.0,0.5
ANP32A-IT1,8.5,5.0
CEBPA-DT,35.5,18.5
PGAP1,2.0,2.0
ATF7IP2,10.5,8.5
DCAF17,44.0,31.0
CCDC15,1.0,0.5
HEXA-AS1,2.0,1.0
BIN3-IT1,12.5,9.0
ZNF606,13.0,13.0
MZT2B,2.5,0.0
ZFP2,0.0,0.0
ZNF614,105.5,76.0
PIF1,6.0,5.0
VCPIP1,150.0,87.5
BBOF1,0.5,0.0
TRIM46,2.5,1.0
CCDC170,5.5,3.0
LRRC8E,0.0,0.0
RPF1,21.0,14.5
ZNF703,6.5,2.5
PTGES2,9.5,7.0
SIKE1,70.5,59.0
THOC7,9.5,4.0
UXS1,26.0,24.5
SLC66A2,30.5,19.0
ZC3H12A,40.5,22.5
ASRGL1,2.0,1.0
CENPT,0.0,0.0
