,DMSO,YLK
GNPTAB,902.0,720.0
NOL12,272.5,173.0
TMEM243,128.5,107.0
C1orf35,997.5,559.0
PRR15L,5.5,5.0
RBM42,316.0,198.5
CENPO,3148.5,1897.5
C19orf57,13.0,8.5
CRELD2,195.0,138.0
ZNF343,129.5,80.5
FBXL15,77.0,51.0
ZNF576,322.0,215.0
THTPA,465.0,301.5
EFHD2,5662.5,3163.5
TTPAL,617.5,408.0
BRCC3,1814.0,1637.0
TMEM43,3276.5,2510.5
IRX3,1483.5,940.5
THOC6,109.5,70.0
ZNF557,670.5,487.0
DCAF10,1759.0,1455.5
CPLANE2,20.0,11.5
ZXDC,1939.0,1325.0
HMGN5,126.5,117.0
GLB1L,51.0,31.5
KREMEN2,60.0,41.0
LRFN3,24.0,12.5
CYBC1,4872.5,2715.0
HAUS3,6.0,2.0
LRRC2,2.5,1.0
FYCO1,398.0,280.0
WDR25,38.0,29.0
PAGR1,1687.5,982.5
ULBP3,147.5,130.5
RIPOR1,148.0,97.0
MAIP1,97.5,58.5
NKAIN1,5.0,1.5
GCC1,453.5,293.5
ATP13A3,3227.0,3111.5
TTC13,114.5,103.0
ABHD8,50.5,29.0
NKAP,64.5,32.0
CDC73,921.0,805.5
SLC52A2,420.5,285.5
TMEM231,46.5,29.5
CHPF,246.0,128.5
CARS2,139.0,93.5
MRPL24,203.5,126.0
ARMH3,961.5,532.0
MUL1,701.0,395.5
SAP130,349.5,205.5
OBI1,452.0,336.5
CEP97,284.5,205.5
TCTN1,378.5,286.0
ADIPOR2,5666.0,3788.0
PGBD5,54.0,25.5
FAM118B,196.0,145.0
VCPKMT,347.0,258.5
NAA16,176.5,149.5
TANGO6,201.5,114.0
HMBOX1,422.0,312.0
RNASEH2B,363.0,266.0
SNRNP25,1728.0,1136.5
ARMT1,380.0,348.0
TNFAIP8L2,1066.5,588.5
OGFRL1,61.5,45.5
SH3TC2,6.0,2.5
OCEL1,190.0,115.5
C1orf54,41.0,27.5
EFL1,1646.0,1209.0
SCRN3,292.5,274.0
CCDC121,48.5,44.5
ARMC7,240.0,162.5
TMEM53,90.5,45.0
C22orf46,1146.5,671.0
ROGDI,847.0,511.0
CHMP6,565.0,287.5
SRD5A3,968.0,853.0
PANK3,1247.0,891.0
AKIRIN1,4140.5,3439.0
MCPH1,745.5,505.0
MAP7D3,344.5,246.5
USB1,2147.5,1386.0
RHBDF2,195.0,116.0
TMEM204,23.5,16.5
HECTD3,651.5,381.0
RPAP3,221.5,189.5
ARHGAP10,177.5,103.0
DYNC2H1,3.0,3.5
PPP1R3B,42.0,36.0
NEIL1,15.0,7.0
HSPBAP1,37.5,24.0
ICE2,854.5,757.5
DHX40,418.5,382.0
PLEKHF2,403.0,275.0
KLF3-AS1,13.0,8.5
PARP8,2733.0,2642.5
C3orf52,6.5,4.0
TUT7,173.0,163.0
NLRX1,141.0,86.0
FN3KRP,810.0,499.5
ZNF329,50.0,29.5
FASTKD1,3007.0,2463.5
OGFOD2,163.0,104.5
SMC6,412.5,344.5
RTL10,1300.5,802.5
CENPU,4594.5,4119.0
ZDHHC14,306.0,228.5
MSANTD2,79.0,61.0
SAP30L,736.0,496.0
79686,1343.0,883.0
GAL3ST4,3.5,0.5
QTRT2,1044.5,719.0
ZNF322,50.0,32.0
YRDC,593.0,399.0
MANEA,449.5,416.0
GALNT12,1.0,0.5
ZC2HC1C,18.0,7.5
RIOX1,355.0,192.5
ZYG11B,763.0,602.5
OGFOD3,1151.5,650.0
C11orf80,28.0,12.5
LRRK1,216.5,140.0
PRKRIP1,612.5,399.0
NOL9,1227.0,849.0
COLGALT1,13785.0,9086.0
IPO4,4625.0,2566.5
GTDC1,313.0,248.0
IGFLR1,38.5,28.0
CCDC51,85.0,67.5
NPEPL1,71.5,40.0
PPCS,1067.0,840.0
TBL1XR1,4938.0,4585.5
AAGAB,1526.5,1077.5
VPS37B,671.0,496.5
ANKRD55,18.5,9.0
SUV39H2,561.5,497.5
ZNF768,283.0,161.5
THAP9,37.0,33.5
WDR59,171.0,135.5
LIN28A,1.5,2.5
PALB2,37.0,16.5
SH3D21,2.0,1.0
NARS2,315.0,289.5
E2F8,75.0,62.0
KCTD17,173.5,97.0
TBC1D17,12.5,8.0
TEFM,27.0,27.5
BBS10,132.5,105.0
CCDC7,2.0,0.0
ZNF419,65.5,54.5
SLC25A22,910.5,473.5
ZFAND1,3137.0,2593.5
SNIP1,427.5,283.0
ASB13,860.5,430.0
DHRS12,22.5,21.0
ZNF668,50.0,36.5
GEMIN7,420.0,290.0
ISOC2,1564.0,905.0
KATNBL1,306.5,294.5
TXNDC15,334.5,276.0
MCTP1,176.5,162.5
GRTP1,9.5,8.5
ACBD4,89.5,42.0
MICALL2,14.5,14.0
CCDC82,158.0,166.0
LRRC31,2.5,0.5
KLHL36,932.0,589.5
ZNF665,2.5,4.5
CLMN,55.0,26.0
FBXO31,525.0,300.5
C12orf49,1820.5,1169.5
ALG9,169.0,123.5
ZNF408,10.0,10.5
ARMC5,770.0,375.0
CARF,107.0,105.0
SHCBP1,774.5,613.5
HPS6,134.5,68.5
VASH2,5.0,4.0
GSTCD,438.0,378.0
TTC21B,107.0,85.0
PTCD2,89.0,58.5
SLTM,9559.5,6793.5
EHMT1,637.0,461.0
AGMAT,129.5,97.5
NIPAL2,2606.5,2212.0
MOB3B,269.5,200.0
ZNF552,102.5,73.5
CAMKMT,63.0,48.0
METTL8,1099.5,858.0
NAA40,1093.5,648.0
ZMYM1,57.0,47.5
KDM8,90.5,41.5
QSER1,947.5,896.0
GEMIN6,53.5,38.5
PEAK1,351.5,256.0
LONRF3,42.5,28.0
PIP4K2C,567.0,347.5
TMC5,10.5,12.0
NHEJ1,406.5,288.0
ZBTB3,81.5,40.5
ZDHHC11,30.0,17.0
RNF122,286.5,190.5
MFSD13A,240.0,127.5
CSPP1,164.5,130.5
TLCD3A,131.5,82.5
LINC00115,23.5,10.0
SNX22,11465.0,7565.0
NEK11,9.0,8.0
ZNF669,80.0,44.5
RBFA,805.0,489.5
TREML2,141.5,84.5
BORA,610.5,527.5
TCTN2,71.5,47.5
ALG13,383.5,349.0
CPSF7,3930.0,2348.0
RPAP2,226.5,166.0
CBLL1,780.5,665.0
NUDT18,288.0,149.5
RABEP2,191.0,102.5
THSD4,3.5,1.5
UBA5,778.0,689.5
DCAKD,1350.0,814.0
CCDC134,54.0,27.5
ZC3H14,593.0,510.0
PODNL1,5.5,4.0
HDAC11,28.5,19.0
CAAP1,445.5,485.0
LPCAT1,37.5,26.5
RIN3,168.0,161.5
ZNF671,98.5,49.0
MCMBP,4112.5,3625.0
ZNF672,832.0,480.0
ATP8B4,3394.0,3004.5
THNSL1,43.0,29.5
ZNF613,6.5,4.5
PRR5L,173.5,91.0
CYBRD1,1065.0,873.5
NUP85,64.5,40.0
NAA60,1237.5,616.0
TMC7,5.5,2.0
MORN1,170.5,107.0
PYROXD1,1768.5,1725.5
ACTR5,102.5,62.5
ATAD5,136.5,115.0
MAGIX,25.0,17.5
SETD6,1324.5,963.0
MRM1,23.0,25.0
ADM2,80.5,59.0
SPEF2,46.5,49.5
MAP6D1,131.0,79.0
DOK3,1665.5,961.0
TNIP3,5.5,5.0
KIAA0319L,524.0,286.0
COQ8B,230.0,134.0
SLC35E1,3809.0,2541.0
ZNF696,620.5,407.5
L2HGDH,337.5,261.0
C10orf95,39.5,17.5
DHDDS,888.0,528.0
PLPPR3,313.5,205.0
NOL10,4233.0,3288.5
PDZD7,454.0,286.5
ERMP1,2756.5,2072.5
PAQR6,67.0,40.0
DENND1C,253.5,161.5
CEP76,877.0,719.5
JADE1,897.0,655.0
DENND2D,296.5,197.5
DNAJC22,4.5,2.5
ABCA11P,88.0,68.5
SCD5,40.0,32.0
WDR76,593.5,377.5
ATAT1,6.0,3.5
ZNF767P,165.0,116.0
GRHL2,4.5,2.0
TRMT2B,556.5,342.0
DSN1,844.5,652.5
DNAJB14,669.5,574.0
TTC26,227.0,213.5
PLEKHH3,109.5,67.5
STN1,188.0,116.5
AGPAT4-IT1,8.5,10.0
PCNX2,4.0,3.0
ESRP2,561.0,425.5
DOCK5,1705.5,1247.0
TRAPPC13,234.0,199.5
C10orf88,105.5,67.0
TMEM156,27.5,22.5
RMI1,468.0,369.0
PSME3IP1,2526.5,1617.0
PHC3,1035.5,856.0
MINDY3,111.5,99.5
WWC2,189.5,154.5
DGLUCY,692.5,475.5
NAA25,977.0,792.0
UBTD1,65.5,38.0
FOXRED2,2861.5,1687.5
TMEM62,33.5,22.0
MYO15B,50.5,35.0
NRSN2,6.0,2.5
SLC8B1,332.0,202.0
PANK2,354.5,241.5
FBXL18,646.0,324.0
ZNF556,18.0,8.0
ANP32A-IT1,83.0,52.5
CEBPA-DT,403.5,214.5
PGAP1,61.0,48.5
ATF7IP2,173.5,172.0
DCAF17,912.5,754.0
CCDC15,54.5,45.5
HEXA-AS1,27.5,14.0
BIN3-IT1,35.0,23.0
ZNF606,49.0,42.5
MZT2B,535.5,374.5
ZFP2,3.0,3.5
ZNF614,416.5,318.0
PIF1,66.5,45.5
VCPIP1,621.0,418.5
BBOF1,160.0,107.0
TRIM46,77.0,31.0
CCDC170,141.5,111.5
LRRC8E,22.0,11.5
RPF1,475.0,338.0
ZNF703,27.0,10.0
PTGES2,619.0,388.5
SIKE1,2000.5,1806.0
THOC7,698.5,490.0
UXS1,2637.5,1848.0
SLC66A2,1798.5,1010.5
ZC3H12A,108.0,70.5
ASRGL1,351.5,225.5
CENPT,32.5,18.0
EDC3,947.5,549.5
NAA15,3148.0,2973.5
PGGHG,216.0,135.0
PRR36,29.5,17.5
ABHD18,572.0,475.5
CTC1,896.5,481.5
IFT74,62.0,53.0
DBF4B,73.5,42.5
TEDC2,50.5,32.5
CEP290,70.5,67.0
TTI2,1046.0,709.0
TMEM134,135.5,78.5
TMEM254,564.0,432.0
RNF34,780.5,517.5
MUS81,220.5,148.5
FUZ,1921.5,1270.0
FBXO11,578.5,476.5
CHD9,453.0,421.0
FHOD3,81.5,59.0
OPA3,3635.5,2002.0
SPG11,389.5,278.0
PROSER1,689.5,617.0
ARMC9,65.5,45.0
TM2D3,142.5,110.5
RUNX1-IT1,7.0,3.5
ALPK1,85.5,59.5
CFAP43,0.5,0.0
NAA50,8432.0,7304.5
COQ10B,408.5,333.0
ACSF2,38.0,36.0
TARS2,399.0,244.5
RAB11FIP1,2651.5,1661.5
NUBPL,408.5,367.0
PAAF1,249.5,181.5
ORAI2,2026.5,1193.5
RUFY1,522.0,354.0
CXorf21,5525.5,4085.0
WDR26,2257.5,1935.5
FAAP100,2179.0,1085.0
PIGZ,30.0,11.0
ELL3,164.0,139.5
CEP63,244.0,181.0
SLC35F5,936.5,758.5
FAM214B,548.5,245.5
C16orf70,291.5,143.0
TRIM45,30.5,18.0
ZNF430,476.5,358.0
EDEM3,6265.5,5223.0
HSD3B7,314.0,189.0
ITPKC,190.0,126.5
GRPEL1,1953.0,1555.0
SCUBE1,224.5,125.0
CDK5RAP3,234.5,138.5
PLEKHO2,752.0,328.0
WDCP,309.5,173.5
TRABD,1397.0,825.5
MED28,1618.5,1063.0
FER1L4,5.5,3.0
FLAD1,244.5,157.0
PDGFD,13.5,15.5
KLHL15,629.5,519.0
TET1,27.0,16.5
LRRC27,47.0,31.0
EPC1,507.5,305.5
CPEB4,215.0,180.0
ZKSCAN3,96.0,78.0
CEP70,393.5,352.5
PUS1,339.5,224.0
ABTB1,70.0,49.0
ULBP2,4.5,3.5
ULBP1,9.5,9.0
DNAJC5,5073.5,2692.0
KCNIP4,48.0,47.5
WDR82,5799.0,3791.0
PABPC1L,8.5,8.0
PNPLA3,98.0,55.5
TRAF3IP3,314.0,186.0
DCAF11,1690.0,997.0
ZSCAN16,91.0,77.5
REEP4,1256.5,711.5
COASY,714.0,467.5
WDR61,118.5,92.0
LPAL2,61.5,45.5
TNKS2,1249.0,1176.0
RNF39,45.0,28.5
CD276,835.0,571.0
UBXN6,886.0,516.5
TSGA10,10.5,11.0
AKNA,902.0,502.5
PBX4,47.5,24.5
ACAD10,196.0,95.0
TTYH3,7935.0,4118.5
ARHGAP39,2.0,2.0
THUMPD2,1049.5,875.5
TSEN2,214.0,141.0
AARSD1,33.5,26.5
TMEM121,4.0,3.0
PRR7,20.0,11.5
KHDC1,664.0,335.5
NDFIP1,3262.0,2901.5
THAP7,77.5,61.5
STARD5,51.0,28.0
CPTP,318.5,142.5
LIMD2,3006.5,1691.0
TMEM177,103.0,79.5
B9D2,102.0,58.0
CYB5B,4455.5,3458.5
ZNF34,25.0,14.0
COL18A1,336.0,207.5
INTS5,112.0,74.5
CMIP,3167.5,2134.5
CEP44,534.0,506.0
ZNF436,92.5,48.5
EEPD1,90.0,46.5
DDHD1,509.5,450.0
BHLHB9,28.5,23.5
DUSP16,80.5,52.0
ZFP91,8172.0,5720.5
APOL6,1184.0,863.0
APOL4,492.0,288.5
APOL3,6.5,3.5
SH3BP5L,656.0,373.0
GRIP2,74.5,65.5
KDM7A,5.0,5.5
SETD7,3487.5,2608.0
LNPK,1983.0,1621.5
ZNRD1ASP,2.5,2.5
ILKAP,67.5,46.5
NPL,207.0,201.0
TMPRSS5,6.0,4.0
TUBB1,49.0,36.5
SLC25A32,3691.5,3055.0
CLPTM1L,1393.0,881.0
POLR2M,765.0,593.0
GPR63,53.5,24.0
SYNC,6808.0,5387.0
HM13,1781.5,1059.0
MOB2,223.5,142.0
ITFG1,211.0,185.5
SGPP1,3.5,4.0
SLC38A1,914.0,745.0
TMX1,2981.0,2769.0
LRRC3,78.0,47.0
GDPD5,115.5,74.0
FBXO38,178.0,147.5
TDRD3,92.5,71.0
VOPP1,562.5,360.0
FAM49A,654.5,498.5
RCC1L,1014.0,614.5
YIPF5,1097.5,871.0
INTS14,2343.5,1575.5
FAM117A,965.0,582.0
TRIM11,639.0,386.5
LMAN2L,570.5,320.0
C1orf21,63.5,50.0
NDEL1,429.5,311.0
CSRNP2,574.0,322.0
TXNDC5,9132.0,6873.0
ACTL8,8.0,4.0
CLPB,532.5,282.5
MIR600HG,176.5,105.5
PDRG1,444.0,290.0
ANKRD13C,360.0,322.0
APOLD1,634.0,481.0
CCDC130,57.5,38.0
GFOD2,422.0,262.5
PLA2G12A,281.0,229.0
CDADC1,56.0,50.5
TRIM8,1307.5,728.0
URM1,2456.5,1408.0
NECTIN4,6.0,4.5
FIP1L1,133.5,140.5
SNX27,1478.5,936.5
FAM83D,50.0,21.5
ANP32E,9305.0,9008.5
NIPA2,2852.0,2621.5
TMEM163,122.0,88.5
ACSBG2,31.5,21.5
CAB39L,104.5,80.0
ITM2C,4456.5,2497.0
TSPAN14,1172.5,652.0
CDT1,1672.5,921.0
KAZALD1,114.5,66.5
UNC93B1,1058.0,517.0
DIAPH3,222.5,211.5
TRMT1L,267.5,256.5
TSC22D4,2279.5,1025.0
TSSK3,8.0,5.5
MAP1LC3B,1468.0,1295.0
CCNL2,2709.5,1833.5
VMP1,1343.0,1232.5
C6orf62,3644.0,3408.5
ISCA1,976.5,793.5
REXO5,59.0,39.0
AMN,2.0,2.0
DOCK8,2352.5,1840.0
PPP1R14C,102.5,74.0
TRIM7,52.0,20.0
TIGD6,41.5,26.0
RNF170,1924.0,1616.5
ADAMTS10,9.5,4.0
NETO2,975.0,801.0
VANGL1,279.0,193.0
TRIM56,1489.5,861.5
SBF2,135.0,113.5
RNF146,222.0,176.0
SPRY4,16.5,7.0
TMEM14B,2197.0,1771.5
ZNF205-AS1,22.0,13.0
SFXN3,5157.5,3445.5
ZNF611,334.0,241.0
MED25,38.5,30.0
SHARPIN,1562.0,827.5
ARPC5L,1257.5,805.0
ISG20L2,1778.0,1105.0
RAB1B,5378.0,2866.5
LAS1L,198.5,159.0
HYI,47.0,27.0
FAHD1,632.0,458.5
QTRT1,40.0,20.5
SLIRP,567.0,454.0
SLC25A28,220.0,140.0
ABHD17A,228.0,143.0
CABLES2,582.0,358.0
SEH1L,3236.0,3010.5
KIF18A,62.0,74.0
ZNF93,417.0,295.5
PITPNM3,16.5,9.0
ELOVL3,29.5,24.0
TCF7L1,29.0,10.5
ADPGK,6384.5,4248.5
SH3BGRL3,9882.5,6349.5
SF3B5,2069.5,1297.5
INO80B,40.0,27.5
GSG1,12.0,5.0
PUS7L,409.0,369.5
DRC3,13.0,8.5
ABHD11,1080.0,651.0
RAB33B,84.5,56.0
EMC6,327.0,223.5
CDCA3,1522.5,885.5
MXD3,3194.5,2023.0
APH1B,762.0,547.5
GLT8D2,17.5,13.0
KATNAL2,33.0,21.0
DOHH,285.5,157.0
DDX59,22.0,15.0
PUS3,83.0,57.0
PLVAP,2.5,1.0
NUF2,119.0,113.0
FAM110A,228.5,159.5
AIF1L,7.0,1.5
DNAL1,328.5,245.5
COG3,464.5,392.5
UCK1,1088.5,630.0
TMUB1,143.0,79.0
THAP2,53.0,31.5
RASSF5,2053.0,1499.5
NUDT12,41.0,31.5
SOX7,12.0,11.0
BCL2L12,599.5,405.0
CCM2,273.5,131.0
GUCD1,5507.0,2882.0
AMMECR1L,789.5,484.5
C18orf21,105.5,74.5
C19orf12,892.5,582.0
ZMIZ2,1000.5,544.0
C11orf68,378.5,219.5
RAMAC,45.5,32.0
FAM107B,14395.0,11214.0
SELENOO,96.5,72.5
FAM167A,71.5,47.0
DYNLRB1,1251.0,766.0
TLN2,46.5,30.0
PARP9,197.5,129.5
SESN2,220.0,115.0
CD99L2,2591.0,1518.0
HSDL1,508.0,413.0
RPS6KL1,301.0,191.5
RHNO1,1037.0,684.0
TRAPPC9,508.0,263.0
SH3BGRL2,12.0,13.5
JAM3,132.5,98.5
FERMT3,723.5,428.5
TRPT1,176.5,117.0
NRIP2,76.0,32.0
ESPN,27.0,17.5
CRISPLD2,18.5,12.5
YPEL3,28.5,13.5
TLCD3B,11.5,11.5
INHBE,3.5,2.0
RIOK1,301.0,238.0
SLC25A18,24.5,15.5
ATG10,182.0,149.0
ITCH,1118.5,951.0
MARVELD1,2374.5,1384.0
GRWD1,1926.5,1118.0
ZNF484,22.0,12.0
L3MBTL2,1054.5,591.0
LONP2,722.0,495.5
TAS1R3,19.0,15.0
RBP5,7.5,4.5
RBM4B,298.5,174.5
FRMD8,1043.0,561.0
ARMC10,57.5,53.5
ESYT3,9.5,8.5
SETDB2,932.0,657.0
ANGPTL6,116.0,80.0
KLF16,4643.5,2536.0
FSD1L,139.0,117.5
TMTC1,8.0,4.0
ATAD3B,199.0,133.0
TAF3,147.5,87.0
RSPH3,26.0,13.5
TMEM120A,96.0,68.0
TTTY14,66.5,51.5
RAB34,767.0,500.5
TBC1D10A,27.0,17.0
BCO2,3.0,2.0
TM2D2,822.5,591.0
CDCA7,2038.0,1862.5
PRSS27,3.0,2.5
SPATA9,36.0,19.5
KCTD10,2734.5,1808.5
HASPIN,82.0,55.0
STARD3NL,701.5,604.5
STK40,1011.0,546.0
SPRTN,312.0,244.5
HDAC10,219.5,118.0
83935,3.0,3.0
RASSF4,1740.5,1241.5
LRMDA,20.5,16.0
EIF2A,652.5,534.0
TATDN1,584.5,508.0
TM2D1,767.5,600.5
IMMP2L,138.0,112.5
FCAMR,43.0,25.5
RACGAP1P,376.0,242.0
FRMD8P1,96.5,49.0
SLC4A11,454.0,251.5
TSSK6,34.0,22.0
SPNS1,253.0,152.5
FAM234A,825.5,440.0
NCALD,437.0,330.0
FAM172A,1212.0,997.5
BRIP1,297.0,275.0
KREMEN1,698.5,401.5
TMPRSS13,7.5,4.0
B3GNT5,475.0,491.0
OBSCN,3.0,2.0
EMILIN2,2088.5,1374.5
KATNAL1,135.5,102.5
MND1,182.0,125.0
WDR54,51.0,41.0
RBM48,133.0,87.0
MAGT1,3416.5,2927.0
DTNBP1,440.0,255.0
KIRREL2,148.5,97.5
HDHD2,1069.5,971.5
TMEM222,829.5,476.5
FAM160A2,34.0,26.5
SLC10A7,377.5,275.0
PLEKHN1,13.5,9.0
FAM186B,23.0,11.0
HORMAD1,275.5,245.0
QRICH2,24.5,16.0
KBTBD7,48.0,32.0
ANKRD27,2383.0,1865.0
ENKD1,79.5,62.5
NSRP1,414.0,355.0
ZRANB3,134.0,86.0
FBXO30,131.5,132.5
ARL6,14.5,14.0
USP44,15.5,12.5
SLC41A2,1.5,1.0
PCBD2,285.5,182.0
PRAM1,5.5,5.0
PCGF6,270.0,238.5
ZNF394,116.5,80.5
ATRIP,20.0,15.5
WDR75,79.0,62.5
ACAD11,231.5,207.5
CEP78,42.0,44.0
USP42,89.0,59.5
ZNRF3,256.5,144.5
TOMM40L,870.0,501.5
UTP15,453.5,370.0
SLC7A6OS,752.0,621.5
FAM161A,322.0,257.5
ABRAXAS1,1103.0,1061.0
ZNF644,609.0,607.5
KAT8,104.0,73.0
RNASEH2C,1891.5,1236.5
RPF2,755.5,525.5
ARID5B,4.5,2.5
KIAA1109,40.0,30.0
GTF2IRD2,2.0,2.0
ASCC2,471.0,272.5
NLRC5,258.0,179.5
C19orf44,2128.5,1222.5
ANTXR1,20.5,14.0
LOXL4,2.0,4.0
POLR1B,488.0,385.0
ELMOD3,97.0,50.5
SLA2,115.0,98.0
SLC49A3,15.5,14.0
CHD6,376.5,268.5
MINDY4,5.0,3.0
ZCCHC7,513.5,478.5
TMEM164,5085.5,3104.5
FAR1,2777.5,2681.5
METTL25,9.0,9.5
CIAO2A,3935.0,2974.0
SETD3,1349.0,1066.0
USP48,1079.5,841.5
POMK,95.0,44.5
MEX3B,20.0,15.0
ZNF541,27.0,17.0
TMEM117,50.0,44.0
ZMYND12,2.5,3.0
WDR24,8.5,10.0
TMEM191A,30.5,16.5
IQCG,38.0,23.5
NBPF3,31.5,16.0
C2orf16,6.0,4.5
LRRC8C,3439.5,2854.0
TRAF7,2762.0,1464.0
MAF1,1919.0,1034.0
TMEM126A,40.0,28.5
RHBDD1,1089.0,806.0
ZCCHC9,319.0,319.5
ZDHHC18,1155.5,637.0
MRI1,1719.0,1128.0
MED10,410.5,307.5
RTL6,1530.0,879.0
FYTTD1,3129.5,2675.5
SLF1,61.0,39.5
CAMKK1,417.5,231.0
FLYWCH1,289.5,165.5
SYT3,13.0,11.0
DCUN1D5,827.0,604.5
TCHP,538.0,400.0
FBXW9,177.5,115.0
PSMG3,628.5,454.0
HSDL2,1174.0,1024.0
HAGHL,129.0,103.5
POLR3GL,409.0,354.5
ALKBH7,158.0,102.0
C9orf64,347.0,282.5
RPAIN,5586.5,4728.5
CHCHD5,62.5,42.0
CARD19,152.5,98.5
POLDIP3,5930.5,3239.5
YIPF4,442.5,432.0
NOA1,70.0,39.0
COQ5,437.5,314.0
SLC25A33,105.0,81.0
NICN1,474.0,296.0
DNAJC30,353.0,218.5
MFSD14C,55.0,36.5
PRADC1,560.5,315.0
BTBD10,259.5,195.0
C2orf88,12.0,10.5
RNF135,52.5,28.0
TMEM79,67.0,35.5
NTPCR,467.0,370.5
EIF1AD,658.5,380.5
TMEM175,16.0,25.0
ZDHHC16,362.0,218.5
EFCAB2,382.5,308.0
ING5,844.0,525.0
WDR83,374.0,237.5
PRXL2A,151.5,118.0
UTP23,2104.0,1861.5
PHF6,1823.5,1511.5
GINS4,2887.5,1961.0
LLPH,1547.0,1197.0
MIEN1,736.0,476.0
UQCC2,358.0,276.5
DDI2,393.5,289.5
PGAP4,260.0,149.0
CHCHD6,20.0,17.0
NUDT22,62.0,38.0
PYM1,682.5,346.5
PDCD2L,15.0,10.5
ZNF397,170.5,116.0
NUDT16L1,1432.5,776.0
C7orf50,2010.0,1200.5
BRMS1L,157.0,153.5
VPS25,1229.0,889.0
TMEM107,393.0,270.5
MON1A,18.0,15.5
NAA38,310.5,220.0
CCDC115,1660.5,1123.0
CCDC77,202.0,132.5
CMSS1,226.0,172.5
ACBD6,109.5,61.5
THOC3,473.0,327.5
SARNP,2582.0,1650.0
METTL26,2642.5,1570.0
ZBED3,45.5,17.0
LZIC,2050.0,1656.5
HVCN1,876.0,639.5
ZNF414,45.0,32.0
MCRIP2,495.5,274.5
PCGF5,615.5,530.0
COA8,611.0,419.5
AKT1S1,1784.5,961.5
TMEM101,861.5,469.0
ELOF1,1845.5,1058.0
GFM2,2547.0,1914.0
COG8,998.0,679.5
HPS3,383.5,376.5
ARFGAP2,2698.5,1518.0
NIFK,1287.0,1089.0
HOOK3,5011.0,4229.0
CYSTM1,129.5,106.5
ZNF528,17.0,17.0
MSANTD4,394.5,287.5
HHIPL1,68.0,41.0
RAB11FIP4,32.0,18.0
DOT1L,2440.0,1339.5
LZTS2,491.5,322.0
BRSK1,35.5,20.0
SYVN1,872.5,512.5
ZNF333,827.5,604.5
ZNF512,1179.5,873.0
MAP3K21,37.5,34.5
L3MBTL3,97.5,68.0
LCOR,416.5,312.5
ZMAT1,61.5,62.0
NEURL4,140.5,84.5
SLX4,246.0,124.5
MEGF10,14.5,13.0
FAM120B,4.5,4.5
SPIRE2,17.5,18.5
JPH4,5.5,2.5
ZNF527,107.0,69.5
PLPP5,484.5,365.5
GHDC,963.5,574.0
MCM8,624.0,509.0
DCTN5,4354.5,2936.0
ACTRT3,16.0,11.0
CNFN,7.5,9.0
ACRBP,16.0,6.5
JAGN1,941.0,650.5
ZC3H8,193.0,137.5
ZNF559,682.0,605.0
C15orf41,845.5,701.0
ACSS1,41.5,30.5
LINC01547,55.5,32.0
KBTBD8,1011.5,889.5
KIAA1841,19.0,15.5
MRPL43,887.0,629.0
SNORD35B,81.0,46.0
PGBD1,6.5,5.0
TMEM185A,84.5,54.0
MAK16,3313.0,2555.0
PARD6G,119.0,74.5
SLC12A8,7.0,7.0
GNPTG,169.5,138.0
PARD6B,20.0,11.0
ZBTB37,25.5,19.5
TUBB6,3865.5,2605.5
ZGPAT,79.0,41.5
ZNF594,80.0,55.5
KRBA1,47.0,30.5
ZNF469,217.0,110.0
NTNG2,43.0,25.5
TNRC18,947.0,536.5
USP38,195.5,160.5
MFSD14B,2754.0,2467.5
C22orf23,248.5,180.0
DGAT2,208.0,134.5
EBPL,1661.5,1376.5
GLYR1,5163.0,3051.5
LINC00852,75.0,73.5
CCDC62,2.5,2.0
DPY30,978.0,717.0
GLIS2,4.0,2.0
FAM126A,805.0,725.5
USP32,612.0,491.0
ZNF347,1.5,2.5
CARD6,184.5,124.5
KDM2B,3112.0,2157.5
SLC9A7,66.0,50.5
ACCS,13.5,10.0
HINT2,121.0,91.5
PPP1R9B,5118.0,2605.0
MS4A14,48.0,52.0
MCEE,35.0,30.0
LOXL3,544.5,395.5
ABHD1,481.5,324.0
GTPBP3,542.5,426.5
GPT2,1853.0,1245.0
LNX1,107.0,102.0
HDGFL2,200.0,127.5
PIGO,164.0,120.0
PSRC1,253.0,125.5
PLEKHA8,172.5,124.5
PRRC2B,3085.5,1738.5
SPSB2,42.5,28.0
CBX2,495.0,260.0
AFAP1-AS1,15.0,12.0
UNC119B,2174.0,1474.5
USP30,158.0,110.0
FUT10,100.5,61.5
B3GNT9,112.5,58.0
PCGF1,23.5,22.0
ZNF577,75.5,52.0
CRACR2A,60.0,20.0
MPV17L2,598.0,357.0
ZNF607,31.5,17.5
KMT5C,264.0,138.0
TUBA1C,961.0,653.0
FAM220A,379.0,345.5
FOXD2-AS1,261.5,136.5
PYROXD2,12.0,9.0
C19orf48,2255.0,1530.5
GPAT3,4.0,3.5
MFSD9,372.5,235.0
NFKBID,198.5,236.5
PERM1,14.5,12.5
CROCCP2,223.0,133.5
BUD13,212.0,126.5
PLCD4,71.0,47.0
PLPP7,38.0,25.0
84815,92.5,60.5
RTN4IP1,19.5,12.0
TXNDC17,586.0,529.5
POLR2J4,415.0,259.5
LMNB2,12708.5,7092.5
SFT2D3,539.0,384.5
ANKRD36BP1,487.0,300.0
ATP5MD,657.0,531.0
