,DMSO,YLK
PCDHGA2,83.25,42.25
PCDHGA1,83.25,42.25
PCDHGB8P,0.0,0.5
PCDHB9,0.75,0.5
TEX15,6.5,3.75
TEX12,0.0,0.0
ANKH,1.75,1.5
MOSPD1,7.0,5.5
MTFR1L,39.25,27.0
FAM214A,11.5,10.75
ZNF253,51.25,32.0
MRAP,0.0,0.0
YLPM1,11.5,7.0
CRTAM,0.25,0.5
RNF20,16.25,11.25
TMX4,61.5,34.75
MEPCE,168.0,114.25
CTNNBL1,1.5,1.5
C8orf44,8.5,6.5
GPCPD1,97.0,101.0
LRRC8A,57.25,44.25
CPXM1,0.0,0.0
KYAT3,8.25,3.75
WDR45B,130.75,102.0
SLC7A10,0.0,0.0
METTL3,1.25,1.75
PPAN,20.0,12.75
LTB4R2,6.5,3.75
CTPS2,4.75,5.75
EIF4ENIF1,11.25,4.75
KCNQ5,23.5,11.75
DNAJC12,1.25,0.25
CHST7,1.0,1.5
ERO1B,1.75,2.0
SLC2A9,1.25,1.25
DIABLO,38.25,38.25
INPP5E,11.75,11.5
BCCIP,38.0,39.0
EIF5A2,8.5,5.75
CLDND1,72.75,63.0
TWNK,176.25,116.25
NPDC1,0.25,0.0
POLE4,3.0,6.5
KCNK13,1.0,0.25
VTRNA1-3,2.5,1.0
VTRNA1-1,0.0,0.5
PANX2,0.25,0.5
SUCNR1,1.0,0.75
AKIP1,6.0,5.25
C11orf16,0.0,0.0
TMEM9B,37.0,28.75
NRIP3,38.25,29.25
SAR1A,167.25,147.75
CFAP298,37.25,33.75
JPH1,0.25,0.0
SLC2A4RG,40.75,27.5
ZC3HAV1,327.5,303.25
SLAMF8,7.75,6.5
GPR137,0.25,1.25
SPHK2,8.75,7.0
GRIPAP1,2.5,3.25
EMC7,25.0,16.75
RAD18,37.0,39.25
CDC42SE1,273.5,201.75
UGGT1,93.5,67.0
KCMF1,42.5,31.0
TM9SF3,153.75,117.75
MDM1,17.0,10.25
UBQLN4,34.25,27.25
AGPAT3,76.25,51.75
AGPAT4,8.5,8.75
WRNIP1,19.25,11.25
BDH2,3.5,2.0
ANKS1B,1.0,1.75
TMEM167B,155.25,92.0
NDUFA4L2,0.0,0.25
PNO1,58.75,45.0
SH3GLB2,0.75,1.0
C15orf39,162.75,122.5
THAP10,1.75,2.0
SPIRE1,4.75,6.25
STARD7,419.75,282.5
MAP3K7CL,2.25,2.75
IFT46,2.5,1.75
C1GALT1,51.25,22.0
EXOSC5,5.25,3.0
SMARCAD1,52.25,26.25
DHX33,108.75,74.25
SEMA3G,4.0,2.0
MCCC1,18.0,17.25
PAK6,1.75,1.0
LXN,0.75,0.0
NCLN,59.75,41.75
GPR108,4.5,4.5
SPPL2B,11.75,8.25
FEM1C,81.75,40.25
DUS3L,2.25,3.0
SMCO4,5.0,4.25
PMEPA1,6.25,5.25
ARNTL2,3.5,1.25
DUSP22,10.0,7.0
HMCES,4.0,3.0
CMC2,27.5,18.5
ENY2,37.25,25.75
OLFML3,0.0,0.5
MRPS22,0.75,1.75
EMSY,20.0,16.0
MFF,10.75,6.75
SDR39U1,4.5,2.75
XAB2,0.25,0.0
SMYD2,1.5,1.25
C5orf15,18.25,19.5
NT5M,1.25,1.0
NIT2,3.5,1.25
OTUD7B,25.25,12.75
WDR93,0.0,0.75
PARP6,8.5,5.75
ATXN7L3,172.5,111.0
CEACAM19,0.5,0.5
FAM20C,32.75,29.25
STOX2,36.0,24.25
PRDM8,234.75,152.75
PRDM10,25.0,24.75
PRDM11,2.5,1.5
POGLUT1,29.0,20.25
PSMG2,10.25,7.25
ADPRM,4.0,0.5
DTWD1,18.25,11.25
BBX,354.25,225.0
CDC42SE2,249.75,136.75
KIF15,13.0,9.0
TOMM22,123.5,82.25
CHPT1,0.5,0.0
TULP4,28.0,21.5
SLC12A9,5.25,4.25
COQ8A,58.0,44.5
CTNNBIP1,8.5,7.75
GSN-AS1,0.0,0.75
SDHAF3,4.75,4.25
YAE1,5.75,1.0
CCDC47,69.5,38.5
ACKR3,0.75,0.0
COQ9,17.0,15.0
CCNL1,64.5,52.5
CIAPIN1,38.5,30.0
VPS35L,1.75,1.25
PDXP,288.75,180.25
SLC17A7,0.75,0.75
RSRP1,360.0,266.75
ANKMY2,13.0,9.75
RARS2,11.75,8.25
TWSG1,27.5,23.0
PLSCR3,1.75,0.75
UTP3,23.0,11.25
CHRNA10,2.75,3.25
PCBP4,0.25,0.75
HYMAI,1.0,1.25
KNL1,12.75,5.5
AGTRAP,9.0,3.0
ENTPD7,46.0,17.25
CASS4,2.0,1.5
PCNP,38.0,28.5
PITHD1,51.75,43.25
RPGRIP1,0.0,0.0
PARP11,32.25,17.75
AVEN,7.0,2.75
C12orf4,44.5,28.75
TIGAR,64.0,40.75
PNPLA2,8.25,5.0
CYSLTR2,0.5,4.0
NAT14,16.0,19.25
PDSS2,26.75,15.25
REXO4,120.0,87.25
INTS12,2.25,1.25
CAMK1D,7.75,8.25
GOPC,94.5,61.25
LPAR5,10.5,14.0
NUP107,2.0,1.25
PLXDC1,0.0,0.0
LYRM4,13.25,9.75
MRPL47,2.25,2.75
ATP13A1,5.0,5.25
CHMP1B,132.25,93.75
MAN1C1,1.0,0.75
APMAP,17.0,20.75
RNPEPL1,13.25,8.25
RTN4,80.5,65.75
ADCK1,6.0,1.5
PAK5,1.25,1.0
TMEM159,10.75,4.25
SCYL3,8.5,10.25
RALGAPB,46.5,36.25
LYRM1,9.25,6.25
SMIM8,8.25,4.0
SLC44A2,1.5,1.0
SMURF1,194.0,102.75
PHTF2,14.75,14.0
PELI2,65.5,38.25
PELI1,12.0,9.25
GJC2,0.0,0.25
SALL4,0.5,0.75
ASPHD2,6.5,6.75
ZNFX1,113.0,82.5
DOLPP1,69.25,46.75
CORO1B,4.0,1.75
VARS2,0.0,0.0
ZMIZ1,432.25,326.75
KIAA1191,73.25,43.25
ACTR3B,3.75,2.0
SLC39A10,19.5,15.5
ANKRD50,15.0,5.25
FAM219B,50.0,35.5
NIPAL3,12.75,5.75
RALGAPA2,39.5,23.0
THOC2,6.25,4.75
DENND11,0.0,0.0
SELENON,15.75,8.0
VN1R1,0.0,0.25
MCOLN1,0.25,0.25
ATP10A,18.0,12.75
ATP8B2,0.5,0.25
ATP10D,1.25,1.75
ZNF248,5.5,3.75
SLC45A4,52.0,35.0
TP73-AS1,0.5,0.25
SPRYD7,12.0,9.25
THAP11,73.25,54.5
VANGL2,0.0,0.0
TTC7A,220.0,105.5
ERGIC1,23.0,16.0
PPP4R3B,83.0,69.25
NHSL1,6.0,5.75
LYRM2,208.5,140.25
SMAGP,0.0,0.0
SNX14,0.5,3.25
LINC00869,28.75,17.75
DANCR,176.75,116.25
KAT14,16.25,7.75
PBXIP1,6.0,5.5
CBX8,6.0,7.5
RCN3,0.75,0.75
ZNF286A,70.5,42.5
SENP7,5.5,3.75
JPH3,0.0,0.0
ZNF304,90.25,61.25
MRS2,29.0,19.25
CLK4,21.0,15.0
RAB22A,77.5,53.5
CYP20A1,53.0,35.5
SPC25,0.0,0.25
ABHD6,1.0,1.75
MIF4GD,15.5,11.25
SCYL1,3.25,2.0
TMIGD3,0.25,0.0
RHBDD2,10.25,9.0
C3orf14,10.75,14.0
WDR18,3.0,3.0
NDRG3,5.25,2.75
NDRG2,0.5,0.0
BIRC6,22.5,15.75
REXO1,31.25,22.0
KIAA1143,105.0,67.0
GATAD2B,2.25,1.25
PPM1H,2.5,1.5
ISY1,30.25,22.25
MYORG,4.0,2.0
STRIP2,6.0,3.75
TBC1D24,43.5,28.25
SCAF4,24.5,17.25
SLC12A5,0.75,0.5
LRRC47,45.5,29.5
ERMN,1.5,1.25
CNOT6,108.75,65.0
ZNF512B,18.25,12.5
ZNF490,83.0,48.75
PLEKHH1,1.75,2.0
GRAMD1B,38.0,21.5
USP31,220.5,187.5
PRR12,28.75,15.25
PLEKHG1,0.0,0.0
CRACD,0.5,0.25
RNF150,0.5,0.5
NLN,66.25,41.75
ESYT2,178.0,126.0
ODF2L,4.0,4.25
AHRR,49.0,40.5
ARID1B,50.0,34.5
HEG1,25.5,26.0
RIMKLB,5.75,1.5
MRTFB,7.25,6.25
KIDINS220,24.5,19.25
MTA3,1.25,0.0
AARS2,10.5,10.25
MAVS,178.0,112.25
INTS2,38.75,30.0
XPO5,46.0,31.25
COG6,5.75,2.75
CASKIN2,0.0,0.5
ARHGAP31,0.0,0.0
SERINC1,136.5,90.0
STARD9,2.25,0.75
HECW2,0.0,0.5
RPTOR,36.25,28.0
SRGAP1,0.25,0.5
CASKIN1,0.0,0.5
HACE1,5.75,4.25
NUFIP2,805.5,451.75
TBC1D14,207.0,166.5
MIB1,71.0,36.0
KIAA1324,0.0,0.0
KIAA1328,7.5,6.0
ALPK3,0.25,0.5
WDR35,14.75,26.0
DISP3,0.25,0.0
ZNF398,207.75,143.75
KLHL42,65.0,47.25
TXNDC16,3.25,2.5
PDP2,205.75,133.0
ZNF624,16.25,8.25
TAOK1,272.5,157.75
NCEH1,41.5,25.5
MICAL3,26.75,16.25
NLGN2,0.5,2.75
SEMA6A,0.0,0.0
USP35,1.5,1.25
IFT80,3.5,1.75
ARRDC3,7.75,4.75
KLHL8,168.75,109.5
ZNF319,61.75,31.25
SIPA1L2,19.75,16.5
TRMT5,34.0,22.5
CARNS1,0.25,0.0
DOCK6,0.0,0.75
KIF17,2.5,1.25
CCDC191,0.5,0.0
FAM135A,1.5,1.25
PREX1,82.25,59.0
TMEM181,49.25,42.5
ARHGAP21,1.0,1.0
CRAMP1,172.25,105.25
CFAP97,45.5,27.25
RIC1,19.0,12.75
WDFY1,231.5,160.5
MRTFA,210.75,125.25
ZNF687,75.25,36.5
HOMEZ,7.75,4.25
BEGAIN,0.25,0.75
BAHCC1,206.0,110.75
WDR48,32.75,17.25
FNIP2,4.75,2.25
USP36,147.5,144.5
PITPNM2,8.25,3.5
SLAIN2,71.25,58.0
JCAD,0.75,0.0
DIP2B,145.75,105.5
RANBP10,41.75,31.0
FAM234B,16.5,9.25
RELCH,22.0,21.0
TSHZ3,9.0,9.5
VPS18,82.25,58.25
STIM2,20.0,10.25
ZBTB2,96.25,49.5
LRFN1,1.75,1.5
ZFAT,16.0,10.25
SH3RF1,43.5,32.25
EP400,54.25,51.5
CCDC146,1.25,0.75
MYH7B,0.0,0.0
POGK,186.25,126.75
USP28,1.75,2.75
DHX37,30.25,27.75
KIAA1522,1.5,0.5
PHF12,49.75,36.75
CIP2A,2.75,2.0
SUGT1P4-STRA6LP-CCDC180,0.25,1.25
UVSSA,10.75,9.0
GRAMD1A,4.25,5.0
CALCOCO1,2.0,2.25
ZBTB4,89.25,67.5
PLEKHA4,0.0,0.0
RDH14,22.0,16.25
FBRSL1,22.0,17.75
EPB41L5,1.5,0.5
KIAA1549,0.5,0.25
BEND3,28.25,19.25
RNF213,18.75,16.25
ZFP14,27.75,13.75
GPAM,21.75,17.0
ALS2,12.25,9.0
CHD8,19.25,12.75
ZBTB26,12.0,8.75
VAT1L,5.75,5.25
ZSWIM6,12.25,6.25
TNRC6C,22.75,15.75
KIAA1586,6.75,4.0
ZNF317,388.0,262.25
USP37,87.5,62.5
DDX55,43.75,42.5
FANCM,1.0,1.25
SHTN1,7.25,3.0
CPNE5,1.25,2.0
FAM160B1,29.25,20.75
NCKAP5L,3.75,3.0
CWC22,9.5,9.25
GBA2,5.25,4.0
WDFY4,6.0,4.0
DENND1A,25.25,15.5
MEAK7,2.5,1.25
MIER1,117.25,78.5
KIAA1614,0.0,0.0
ZNF529,42.5,26.0
SFMBT2,595.25,394.5
SEMA4G,0.0,0.0
PRX,3.5,1.0
ANO8,1.0,0.25
GPR107,96.75,50.5
METTL14,46.0,27.25
IGDCC4,0.25,1.0
EPG5,35.0,21.0
NCOA5,122.75,81.5
WDR19,1.0,0.25
ZFYVE28,1.5,0.0
TRIB3,39.25,33.5
ANKRA2,2.0,1.25
RBAK,258.0,194.25
MARK4,14.75,7.0
SUGP1,2.25,2.5
GATAD1,52.25,39.25
RAB40C,29.75,20.5
POLD4,18.75,18.25
CCAR2,120.25,92.0
CCNB1IP1,4.25,5.0
RAP2C,84.25,62.0
C6orf47,0.0,0.0
KRTAP5-8,0.25,0.0
SLC4A5,0.0,0.25
ZNF410,79.0,65.75
SLC46A2,0.0,0.0
PTBP2,34.25,21.5
NFE4,0.5,0.5
CTDSP1,154.75,125.25
CXCL16,0.0,1.25
SQOR,4.75,3.0
MS4A7,40.25,88.25
TP53INP2,12.25,29.25
SRPRB,78.25,58.25
ENOPH1,42.0,28.25
RHOU,56.0,31.25
NLRC4,0.0,0.0
TRAPPC1,31.5,27.0
ZBED5,1.25,1.75
CREBZF,335.25,215.5
PCTP,21.5,16.25
ABHD17C,6.0,8.75
RPRD1B,121.25,80.5
ZNF71,9.0,2.75
ZNF77,6.5,7.25
INIP,44.0,38.75
JAM2,0.0,0.0
PRUNE1,40.5,34.0
ZNF250,20.5,9.5
ARHGAP22,0.25,0.0
OSTC,34.75,25.5
SCAF1,6.5,9.5
KMT2C,44.5,38.25
CACTIN,46.25,27.25
DLGAP3,0.5,0.5
EPS15L1,74.0,46.5
SELENOK,10.25,11.75
SINHCAF,21.5,13.0
RBM25,79.25,58.0
WIZ,67.75,46.25
MID1IP1,211.75,128.75
ABRACL,18.0,11.0
RRAGD,5.75,2.0
MYOZ1,0.25,0.75
SNX6,20.5,14.0
PGAP6,8.5,7.5
HIVEP3,73.5,37.75
TLNRD1,35.75,24.5
CACNG8,0.0,0.0
UBL5,10.25,9.75
SIGIRR,2.25,1.25
PRDM12,12.25,4.25
PRDM13,3.75,2.25
PLEKHA1,2.25,0.75
PLEKHA2,132.75,104.75
HRH4,0.75,0.25
SCPEP1,3.25,2.25
SENP2,26.75,20.5
GNB4,77.0,35.0
ZNF350,33.75,18.0
KLHL12,37.5,31.75
RXFP1,18.0,13.5
AFAP1,9.5,4.75
GPBP1L1,88.0,55.0
C12orf10,0.25,2.0
FAM3A,4.0,2.5
AVPI1,3.25,14.25
TSKS,0.25,0.0
SLC25A19,66.5,54.75
EDA2R,25.75,16.75
EXOC4,21.25,14.0
TGIF2,308.75,189.5
ELOVL5,45.75,39.0
SAV1,46.75,27.0
TRMT11,1.5,2.0
MRPS35,71.0,47.75
APOBEC3G,3.0,3.0
PPCDC,7.5,10.0
NIF3L1,15.0,11.75
CCDC90B,15.0,11.5
FASTKD5,24.25,17.0
CCDC81,0.25,0.0
AASDHPPT,91.25,63.75
AGBL5,0.5,0.5
LDAH,39.75,28.25
ELAC2,30.25,18.25
ALX4,0.0,0.0
GUF1,62.25,48.0
SPCS3,153.25,119.25
NAA35,20.0,8.5
RINT1,2.0,2.75
SCOC,32.25,20.25
DHX35,17.0,15.5
RIC8A,58.75,41.75
MIIP,1.5,2.5
ATG101,29.75,31.25
GAS5,267.0,201.0
PROK2,6.5,6.25
CELF6,0.75,0.0
EEFSEC,4.0,2.25
CELF5,0.25,0.0
SMAP1,20.0,15.5
TRAPPC11,21.25,19.25
ZFAND3,114.5,75.75
C14orf93,1.75,0.5
SLC22A23,0.25,0.0
BCORL1,2.25,1.75
SRR,4.0,3.25
ABHD4,4.0,6.75
MRPL17,107.0,71.0
FAM204A,16.25,8.25
RNF123,3.5,4.0
THADA,50.5,31.75
UBE2O,28.75,25.25
VIPAS39,8.0,4.75
PIEZO2,0.5,0.0
HEATR6,13.25,10.0
NSUN3,3.5,2.75
FAM111A,70.75,42.5
MANBAL,44.75,36.5
GPATCH3,16.25,13.5
NAPB,29.0,24.25
SLC17A9,36.5,34.25
BLOC1S5,31.5,20.75
ELMO2,34.5,26.0
GALNT11,2.75,3.0
ZBED8,1.75,1.5
CHTF18,0.0,0.5
TNN,0.0,0.0
ZNF335,5.5,6.25
ANKEF1,1.0,1.5
XPNPEP3,45.0,31.0
MRPS14,37.5,30.5
CXorf56,20.25,8.5
MCUR1,34.0,25.25
PCIF1,8.5,6.0
FAM217B,116.0,67.75
NECAB3,2.25,1.0
CLSPN,75.75,57.75
PRDM15,67.5,39.25
FIGNL1,24.5,14.0
MYO1G,1.5,1.25
TSPYL2,2.5,3.25
RBM26,25.75,18.75
OXCT2,0.0,0.0
PERP,0.0,0.0
CDH23,0.0,0.0
LHPP,0.75,0.25
SLC28A3,19.5,14.5
RBKS,0.0,0.25
PBLD,2.5,1.5
GOLPH3,267.25,186.25
CLSTN2,4.0,2.0
MCCC2,31.0,24.75
SNX16,14.0,7.0
POPDC2,0.25,0.25
SAMSN1,1.5,0.5
EPB41L4A,0.25,0.0
PARVG,31.25,23.75
LRRC4,0.0,0.0
CENPK,4.0,2.25
RTP4,2.75,2.25
CRLF2,0.75,6.75
MAGEF1,25.5,11.75
TMBIM1,56.25,39.75
VSIR,60.25,26.25
SLC39A8,38.0,47.25
DUS1L,5.5,3.75
RRAGC,51.5,32.25
NOD2,12.0,4.25
LIN7B,0.5,0.25
XYLT1,479.75,285.75
XYLT2,11.25,9.0
RBSN,55.5,38.5
PDF,71.0,51.0
KIF9,1.0,1.0
C17orf75,1.0,1.5
NCAPG,13.25,8.75
ERAP2,2.75,3.25
NECAB1,0.0,0.0
CARD9,1.75,2.0
OSGEPL1,3.5,1.5
DPEP2,0.25,0.0
P3H1,8.0,5.75
IRF2BPL,22.5,20.0
MMS19,13.25,7.0
DNAJC1,0.25,0.0
TFB2M,14.5,11.25
SEMA4A,11.0,6.5
PJA1,0.0,0.0
ROBO3,0.0,0.0
TOR3A,27.75,16.0
MLST8,10.0,6.25
HERPUD2,20.5,16.0
ATL2,147.5,123.25
MS4A6A,76.0,37.0
PDLIM2,12.5,4.0
TENT4B,54.5,41.0
RAB17,0.0,0.0
RHBDF1,0.0,0.25
ZSCAN31,14.25,8.0
NOC3L,27.0,21.5
FBRS,98.75,75.25
RNF25,0.5,1.0
NSD1,240.75,128.75
COP1,13.5,8.75
LMBR1,29.75,17.25
XPO4,92.75,55.25
NFKBIZ,6.75,3.5
ARHGAP9,3.5,2.75
HS1BP3,5.25,5.25
AZI2,14.5,9.25
NXN,0.75,0.25
SIL1,0.25,1.0
IKZF4,43.5,27.25
IKZF5,111.75,72.75
MMP25,0.75,1.5
ZMAT3,63.25,32.25
GMCL1,18.0,14.5
GMCL2,3.5,3.0
ZNF106,166.5,89.75
MPP5,35.5,16.75
AKTIP,1.5,1.75
CDH24,0.75,0.25
RGS18,14.25,8.0
KLHL25,1.25,2.5
ARAP3,0.25,0.0
GZF1,77.5,61.0
TMEM267,8.75,9.5
TMEM168,22.5,20.0
MTMR14,27.5,19.25
SUSD1,52.25,35.75
DCLRE1C,255.5,168.25
ATG3,17.5,9.25
INF2,12.75,11.25
POLR1E,24.0,12.5
SUDS3,58.5,55.0
TTC31,16.25,11.0
CIAO3,5.25,5.25
ZDHHC6,14.75,10.75
PCNX4,7.75,7.0
ACTR6,4.25,4.75
MRPS25,125.25,92.75
NOM1,89.5,76.5
CSMD1,0.0,0.0
TPSB2,0.25,0.0
ALDH8A1,0.25,0.5
CLEC7A,0.0,0.25
GPR135,0.75,0.75
MOSPD3,0.25,0.0
GIGYF1,87.25,59.25
PLA2G2F,0.0,0.0
VPS16,0.5,0.0
MFSD14A,73.0,51.0
CSRNP1,57.5,94.75
ANAPC1,7.5,6.0
GORASP1,42.5,30.25
TMPRSS3,0.0,0.25
COPS7B,30.0,23.5
NUCKS1,414.0,224.0
UNKL,48.0,24.0
WDR13,0.5,0.0
SMAP2,100.75,104.75
METTL17,4.0,1.75
ACBD3,55.5,34.5
MFSD1,58.25,44.0
PLPPR2,30.25,15.0
SMURF2,10.5,7.5
CCDC136,0.0,0.0
SMYD3,13.25,10.25
C16orf58,21.75,19.25
ATPAF1,11.25,6.5
MARC1,0.0,0.0
TNS3,113.0,87.75
FAM160B2,17.0,11.75
PARP12,0.25,0.0
GAREM1,2.0,0.0
ZNF574,60.0,33.75
CREB3L2,209.25,139.0
S100PBP,39.75,19.75
IPPK,40.25,28.5
MEAF6,50.0,31.75
CCDC14,6.0,5.5
ILRUN,90.75,65.75
ENGASE,13.5,8.25
PCED1A,0.5,0.0
C11orf1,2.5,2.0
RMND5B,7.75,7.75
FNDC3B,200.5,128.5
MTHFSD,27.5,20.0
MICAL1,2.0,1.0
CERK,62.25,40.5
AEN,446.25,278.0
RBM15,57.25,36.75
CRTC3,48.5,33.75
GINS3,71.75,51.75
TBC1D15,16.25,8.25
EPS8L2,0.0,0.0
LMF1,2.25,0.5
EXO5,5.25,3.25
IFT22,2.75,1.75
CEP85,108.0,73.75
DDX31,64.75,71.25
RMND5A,201.0,124.75
DEPTOR,3.75,5.5
IQCH,0.5,0.5
ARV1,13.75,8.25
NMNAT1,4.5,5.5
ELOVL1,66.25,38.5
KLC2,3.25,2.5
FBXL17,11.5,8.0
PORCN,0.5,0.5
GNPNAT1,62.5,48.75
ISL2,34.5,34.75
MARCHF7,155.75,97.0
SPATA20,1.75,1.25
YTHDC2,22.5,19.5
SLC13A3,15.5,3.0
TUT1,0.25,0.25
AIDA,4.75,3.0
USP46,41.25,18.25
NIBAN2,8.0,6.75
VWA1,1.75,1.25
PLEKHG2,6.75,7.0
DCLRE1B,73.75,48.75
NABP1,18.75,23.75
ARMCX5,5.0,1.5
METTL4,4.0,2.25
RFX7,62.5,28.5
PAPOLG,45.0,24.5
C12orf43,47.0,40.75
LPIN3,2.25,2.25
RANBP17,1.0,0.25
BCL11B,2.25,1.75
CASD1,10.5,9.5
LRRC19,0.0,0.0
SLC30A5,41.25,31.25
CCDC71,12.0,8.25
RASAL3,1.5,0.75
TTC23,6.75,3.75
MRPL14,14.75,13.5
STAG3L4,17.75,16.0
NT5DC2,1.5,0.75
CENPH,10.75,5.0
MRPS26,32.25,25.25
MRPS24,7.0,7.0
MRPS15,0.5,0.75
MRPS11,20.75,12.75
MRPS9,2.5,3.25
MRPS6,27.0,12.75
MRPS5,55.5,35.75
MRPL41,4.25,2.0
MRPL40,3.25,3.0
MRPL38,7.75,5.5
MRPL36,29.75,21.75
MRPL34,57.0,35.0
MRPL32,11.75,12.5
MRPL11,27.75,22.75
MRPL9,61.5,47.5
MRPL1,2.75,1.25
NDRG4,0.0,0.0
SLC26A6,1.75,1.0
PINK1,32.25,13.75
REEP1,0.25,0.0
GPBP1,56.75,41.0
ACD,0.25,1.25
RAPH1,4.0,3.25
TMEM237,1.5,0.75
NBEAL1,0.25,0.25
CFLAR-AS1,0.0,0.0
RTN4R,0.25,1.0
MRPL44,45.75,33.25
VPS33A,11.5,10.0
NOL6,104.25,80.0
TMEM135,24.5,15.75
JMJD4,21.0,16.0
KRI1,53.5,44.75
MARCKSL1,98.0,43.5
UPF3B,13.0,9.0
UPF3A,10.25,7.0
RSRC2,458.75,329.75
WNK1,91.5,52.5
NADK,37.0,23.5
ZFP69B,1.5,1.25
SPATS2,2.5,3.0
ZSWIM4,25.5,14.25
CPLANE1,1.75,0.25
ZNF649,11.75,6.0
MPPE1,18.5,14.5
COA7,149.5,97.5
PYCR3,0.0,0.0
UBE2Z,160.5,114.25
C8orf33,242.75,168.25
WNK3,0.0,0.0
PLEKHA3,16.5,10.0
PHACTR4,38.5,39.25
BRD9,64.0,43.25
CAPRIN2,0.75,0.25
GRAMD2B,10.25,8.0
AACS,6.75,5.75
ZBTB10,128.5,79.5
KCTD14,0.75,1.25
ZNF747,38.25,20.5
DLK2,0.0,0.0
ANTKMT,1.25,0.25
FUNDC2,13.25,21.5
DDRGK1,8.0,5.0
MRPS34,48.0,36.75
CENPBD1P1,101.5,69.5
RASL11B,3.0,1.5
C11orf95,31.5,17.25
LYNX1,0.25,0.25
CHID1,1.25,3.5
TRAK2,10.5,7.0
MTMR9,117.0,77.5
CRELD1,2.75,3.25
MRPL57,109.75,84.0
PCYOX1L,13.5,8.75
YIPF2,26.0,14.0
PRR14,0.75,1.5
HROB,10.75,12.75
CYREN,94.75,60.5
RHPN1-AS1,5.75,3.25
LRFN4,12.5,11.0
AUNIP,36.75,18.0
VKORC1,11.0,9.25
TRIR,122.0,109.75
MIS12,152.5,95.5
CUEDC2,0.75,1.25
SCNM1,2.25,4.0
METRN,13.5,5.75
DBNDD1,4.0,1.5
DDX50,12.75,8.5
CAMKV,0.75,0.75
LINC01260,0.25,0.0
DDA1,110.0,83.0
GGCT,85.0,68.5
GID4,45.25,24.25
CENPM,7.25,6.25
C7orf25,9.25,6.75
TMEM106C,12.75,9.25
NUP37,1.5,0.75
AHNAK,47.75,37.75
ZNF655,47.5,37.5
SPATA5L1,0.75,1.0
PDCL3,4.75,3.0
ERI3,6.5,5.0
C7orf26,19.0,11.0
NABP2,11.0,10.5
KXD1,54.5,37.5
ZFYVE21,24.25,20.75
DDX54,18.75,17.5
TMEM38A,0.5,0.0
KCTD15,93.5,53.5
SECISBP2,13.25,9.75
NOC4L,0.25,1.5
ALG8,2.5,1.75
PRRG4,55.5,32.5
ASPSCR1,0.5,0.25
TMEM223,32.0,25.5
ATG9A,37.75,19.75
METTL16,135.75,94.0
FTO,50.0,25.0
ELOVL6,1.75,1.0
FASTKD3,36.25,30.75
TMEM109,118.5,79.25
C2orf49,81.0,50.5
DSCC1,14.75,6.0
DCTPP1,132.5,89.25
C1orf50,5.0,4.5
CCDC86,75.5,59.5
LBHD1,42.0,34.0
WDR77,38.0,30.25
SLC25A23,8.25,5.5
SMIM7,151.0,111.5
ALG12,5.25,2.5
ZNF426,126.25,102.5
TMUB2,18.0,15.25
TRAPPC6A,0.5,0.5
METTL22,1.0,0.75
CHAC1,5.25,5.0
C9orf16,4.75,2.75
C11orf49,0.75,0.75
C1orf116,0.25,0.25
TAF1D,68.25,49.25
RNF26,88.0,58.25
MAPKAP1,23.75,20.75
DHX58,0.5,0.25
NDUFAF5,4.0,1.5
TMEM185B,158.75,121.25
APOO,1.5,0.0
RETREG2,92.5,51.5
DERL1,230.0,148.5
CCDC28B,0.5,0.0
PHF23,93.5,61.0
PPDPF,2.25,4.75
CHCHD7,71.25,43.75
FKRP,31.75,20.25
ZSCAN5A,10.75,10.25
TNIP2,22.5,16.25
PLEKHF1,34.5,45.0
MFSD11,2.0,2.5
GNPTAB,14.5,12.0
NOL12,34.75,25.0
TMEM243,2.75,2.0
C1orf35,25.0,19.5
PRR15L,0.0,0.0
RBM42,6.5,5.25
CENPO,71.25,51.75
C19orf57,0.0,0.0
CRELD2,1.0,0.75
ZNF343,20.25,18.5
FBXL15,3.5,2.0
ZNF576,36.5,22.25
THTPA,11.25,7.25
EFHD2,97.75,63.0
TTPAL,58.5,36.75
BRCC3,39.75,40.25
TMEM43,71.0,52.5
IRX3,188.0,112.25
THOC6,1.0,0.75
ZNF557,210.75,142.25
DCAF10,81.5,55.5
CPLANE2,0.25,1.0
ZXDC,210.0,168.0
HMGN5,1.0,0.75
GLB1L,0.25,0.0
KREMEN2,0.75,0.5
LRFN3,0.5,0.5
CYBC1,102.0,66.25
HAUS3,1.25,0.5
LRRC2,0.0,0.0
FYCO1,75.5,54.5
WDR25,2.75,0.25
PAGR1,102.25,58.25
ULBP3,10.0,8.75
RIPOR1,4.25,2.0
MAIP1,6.25,2.0
NKAIN1,0.0,0.25
GCC1,100.25,70.25
ATP13A3,79.75,79.25
TTC13,3.0,1.5
ABHD8,1.0,0.5
NKAP,1.25,0.5
CDC73,39.5,20.5
SLC52A2,14.75,13.75
TMEM231,1.0,0.5
CHPF,4.75,4.25
CARS2,1.25,0.0
MRPL24,2.5,1.5
ARMH3,33.75,23.5
MUL1,100.5,67.25
SAP130,25.5,13.5
OBI1,90.0,52.5
CEP97,36.5,17.5
TCTN1,2.0,2.75
ADIPOR2,393.0,294.5
PGBD5,2.5,1.0
FAM118B,5.25,6.0
VCPKMT,49.0,33.0
NAA16,13.25,5.5
TANGO6,12.0,7.0
