PeakID (cmd=annotatePeaks.pl D0_1_7_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D0_1_7_R1_peak_9134	chr2	219017609	219018066	+	48	NA	intron (CCDC108, intron 20 of 33)	NA	15622	AC097468.4								
D0_1_7_R1_peak_2742	chr11	17649373	17649719	+	48	NA	Intergenic	NA	47424	LOC102723330								
D0_1_7_R1_peak_6968	chr17	79314838	79315407	+	48	NA	intron (RBFOX3, intron 2 of 14)	NA	108998	LOC102723900								
D0_1_7_R1_peak_4183	chr12	132598581	132598954	+	48	NA	Intergenic	NA	6556	LRCOL1								
D0_1_7_R1_peak_9290	chr2	236013987	236014504	+	48	NA	intron (AGAP1, intron 14 of 18)	NA	153758	GBX2								
D0_1_7_R1_peak_1191	chr1	154867181	154867538	+	48	NA	intron (KCNN3, intron 1 of 8)	NA	2919	KCNN3								
D0_1_7_R1_peak_15818	chr9	135783281	135783560	+	48	NA	intron (KCNT1, intron 24 of 30)	NA	39390	KCNT1								
D0_1_7_R1_peak_14973	chr8	141629697	141630172	+	48	NA	Intergenic	NA	-122704	MROH5								
D0_1_7_R1_peak_1770	chr10	42752554	42752857	+	48	NA	TTS (LOC283028)	NA	2678	LOC283028								
D0_1_7_R1_peak_6666	chr17	48703751	48704329	+	48	NA	Intergenic	NA	18480	PRAC1								
D0_1_7_R1_peak_1188	chr1	154567297	154568152	+	48	NA	promoter-TSS (CHRNB2)	NA	-321	CHRNB2								
D0_1_7_R1_peak_6940	chr17	79099490	79099819	+	48	NA	intron (RBFOX3, intron 9 of 14)	NA	24842	ENGASE								
D0_1_7_R1_peak_4776	chr14	92255576	92255918	+	48	NA	Intergenic	NA	-66834	SLC24A4								
D0_1_7_R1_peak_5878	chr16	57985406	57985796	+	48	NA	intron (TEPP, intron 6 of 7)	NA	9166	TEPP								
D0_1_7_R1_peak_7678	chr19	15106108	15106766	+	48	NA	promoter-TSS (SYDE1)	NA	-966	SYDE1								
D0_1_7_R1_peak_14044	chr7	98615155	98615720	+	48	NA	Intergenic	NA	-1848	NPTX2								
D0_1_7_R1_peak_1829	chr10	49687358	49688123	+	48	NA	intron (C10orf53, intron 1 of 2)	NA	8102	C10orf53								
D0_1_7_R1_peak_10697	chr3	14585674	14585953	+	48	NA	Intergenic	NA	-43732	GRIP2								
D0_1_7_R1_peak_2249	chr10	116607623	116608226	+	48	NA	intron (PNLIPRP1, intron 12 of 12)	NA	-13029	PNLIPRP2								
D0_1_7_R1_peak_5540	chr16	987453	988023	+	48	NA	TTS (SOX8)	NA	5930	SOX8								
D0_1_7_R1_peak_110	chr1	3079861	3080145	+	48	NA	intron (PRDM16, intron 1 of 15)	NA	11506	PRDM16								
D0_1_7_R1_peak_8142	chr19	50459968	50460280	+	48	NA	exon (MYBPC2, exon 24 of 28)	NA	-16358	EMC10								
D0_1_7_R1_peak_15769	chr9	135069740	135070201	+	48	NA	Intergenic	NA	-5273	OLFM1								
D0_1_7_R1_peak_12926	chr6	28674066	28674347	+	48	NA	promoter-TSS (TRNAA40)	NA	-299	TRNAA40								
D0_1_7_R1_peak_9170	chr2	219493124	219493570	+	48	NA	exon (SPEG, exon 43 of 43)	NA	-3008	LOC100996693								
D0_1_7_R1_peak_7038	chr17	80484246	80484710	+	48	NA	Intergenic	NA	-7874	NPTX1								
D0_1_7_R1_peak_4150	chr12	132200267	132200834	+	48	NA	intron (GALNT9, intron 4 of 6)	NA	3140	GALNT9								
D0_1_7_R1_peak_15434	chr9	97840616	97840895	+	48	NA	intron (RP11-23B15.1, intron 1 of 3)	NA	12330	RP11-23B15.1								
D0_1_7_R1_peak_8528	chr2	63062398	63062875	+	48	NA	Intergenic	NA	12579	OTX1								
D0_1_7_R1_peak_9116	chr2	218890278	218890847	+	48	NA	intron (WNT10A, intron 3 of 3)	NA	10029	WNT10A								
D0_1_7_R1_peak_1116	chr1	143719991	143720357	+	48	NA	Intergenic	NA	-9370	LOC101929561								
D0_1_7_R1_peak_4799	chr14	95359414	95359787	+	48	NA	Intergenic	NA	30016	RP11-725G5.2								
D0_1_7_R1_peak_11081	chr3	147364276	147364895	+	48	NA	Intergenic	NA	40935	ZIC4								
D0_1_7_R1_peak_1989	chr10	97976877	97977158	+	48	NA	intron (CRTAC1, intron 2 of 14)	NA	53811	CRTAC1								
D0_1_7_R1_peak_7514	chr19	2982682	2983212	+	48	NA	intron (TLE6, intron 5 of 16)	NA	5409	TLE6								
D0_1_7_R1_peak_7163	chr18	22194263	22194597	+	48	NA	intron (GATA6, intron 6 of 6)	NA	23720	GATA6								
D0_1_7_R1_peak_6777	chr17	56677521	56677845	+	48	NA	Intergenic	NA	83984	NOG								
D0_1_7_R1_peak_2656	chr11	8014911	8015220	+	48	NA	Intergenic	NA	-23568	TUB								
D0_1_7_R1_peak_4377	chr13	94716014	94716586	+	48	NA	TTS (SOX21-AS1)	NA	3584	SOX21-AS1								
D0_1_7_R1_peak_4739	chr14	76412017	76412599	+	48	NA	intron (ESRRB, intron 2 of 7)	NA	88391	ESRRB								
D0_1_7_R1_peak_3977	chr12	109716247	109716832	+	48	NA	intron (FAM222A, intron 1 of 2)	NA	-20288	FAM222A								
D0_1_7_R1_peak_6714	chr17	49575360	49575708	+	48	NA	promoter-TSS (NXPH3)	NA	-402	NXPH3								
D0_1_7_R1_peak_2272	chr10	117152010	117152349	+	48	NA	intron (LOC101927704, intron 2 of 2)	NA	-13878	VAX1								
D0_1_7_R1_peak_6392	chr17	34154518	34154839	+	48	NA	intron (ASIC2, intron 1 of 9)	NA	2128	ASIC2								
D0_1_7_R1_peak_1692	chr10	15721375	15722067	+	48	NA	Intergenic	NA	-1392	ITGA8								
D0_1_7_R1_peak_8594	chr2	73296514	73296927	+	48	NA	Intergenic	NA	-3019	EGR4								
D0_1_7_R1_peak_7929	chr19	40530598	40531225	+	48	NA	intron (SPTBN4, intron 1 of 9)	NA	-45940	SHKBP1								
D0_1_7_R1_peak_7237	chr18	37483760	37484059	+	48	NA	intron (CELF4, intron 2 of 12)	NA	1904	CELF4								
D0_1_7_R1_peak_211	chr1	6963843	6964290	+	48	NA	intron (CAMTA1, intron 3 of 5)	NA	87705	LOC100129476								
D0_1_7_R1_peak_14226	chr7	149790314	149790946	+	48	NA	intron (SSPO, intron 30 of 102)	NA	14588	SSPO								
D0_1_7_R1_peak_6384	chr17	32517974	32518360	+	48	NA	intron (MYO1D, intron 21 of 21)	NA	31080	CDK5R1								
D0_1_7_R1_peak_13066	chr6	35498319	35498614	+	48	NA	intron (TULP1, intron 14 of 14)	NA	-1382	TEAD3								
D0_1_7_R1_peak_6965	chr17	79306127	79306702	+	48	NA	intron (LOC102723900, intron 2 of 3)	NA	117706	LOC102723900								
D0_1_7_R1_peak_9760	chr20	51028810	51029261	+	48	NA	Intergenic	NA	-5952	KCNG1								
D0_1_7_R1_peak_6751	chr17	50052530	50052941	+	48	NA	intron (RP11-1094H24.4, intron 2 of 2)	NA	3004	RP11-1094H24.4								
D0_1_7_R1_peak_9479	chr20	18044250	18044579	+	48	NA	intron (OVOL2, intron 1 of 2)	NA	13463	OVOL2								
D0_1_7_R1_peak_15627	chr9	130329534	130330048	+	48	NA	intron (HMCN2, intron 22 of 97)	NA	63912	HMCN2								
D0_1_7_R1_peak_6869	chr17	74327686	74328183	+	48	NA	intron (KIF19, intron 1 of 19)	NA	1722	KIF19								
D0_1_7_R1_peak_11228	chr4	1418465	1419184	+	48	NA	Intergenic	NA	27272	CRIPAK								
D0_1_7_R1_peak_1604	chr1	230879143	230880369	+	48	NA	TTS (RP5-858B6.3)	NA	4910	RP5-858B6.3								
D0_1_7_R1_peak_9353	chr2	240812742	240813203	+	48	NA	intron (KIF1A, intron 1 of 47)	NA	7336	KIF1A								
D0_1_7_R1_peak_3440	chr11	132993199	132993508	+	48	NA	intron (OPCML, intron 1 of 7)	NA	-49716	OPCML								
D0_1_7_R1_peak_11985	chr5	2733489	2733835	+	48	NA	Intergenic	NA	17993	IRX2								
D0_1_7_R1_peak_15034	chr8	143185362	143186095	+	48	NA	Intergenic	NA	-25390	LY6H								
D0_1_7_R1_peak_10606	chr22	50479704	50480044	+	48	NA	Intergenic	NA	-1682	ADM2								
D0_1_7_R1_peak_11377	chr4	6249829	6250295	+	48	NA	Intergenic	NA	-19788	WFS1								
D0_1_7_R1_peak_2867	chr11	44651817	44652235	+	48	NA	Intergenic	NA	-75463	TSPAN18								
D0_1_7_R1_peak_3728	chr12	53761347	53761860	+	48	NA	Intergenic	NA	-4569	CISTR								
D0_1_7_R1_peak_11806	chr4	185468273	185469166	+	48	NA	intron (CCDC110, intron 2 of 5)	NA	3040	CCDC110								
D0_1_7_R1_peak_7714	chr19	17957720	17958020	+	48	NA	intron (KCNN1, intron 2 of 10)	NA	-9261	KCNN1								
D0_1_7_R1_peak_588	chr1	30571515	30571933	+	48	NA	Intergenic	NA	-147048	MATN1-AS1								
D0_1_7_R1_peak_3584	chr12	22331460	22331794	+	48	NA	promoter-TSS (LOC101928412)	NA	-537	LOC101928412								
D0_1_7_R1_peak_769	chr1	40885903	40886507	+	48	NA	Intergenic	NA	-23859	CITED4								
D0_1_7_R1_peak_5483	chr15	99985525	99985819	+	48	NA	intron (ADAMTS17, intron 20 of 21)	NA	24353	LOC102724973								
D0_1_7_R1_peak_10265	chr22	19732186	19732482	+	48	NA	Intergenic	NA	8791	GP1BB								
D0_1_7_R1_peak_76	chr1	2014853	2015206	+	48	NA	Intergenic	NA	-4300	GABRD								
D0_1_7_R1_peak_14527	chr8	13132710	13133023	+	48	NA	intron (DLC1, intron 5 of 17)	NA	-77685	LOC102724803								
D0_1_7_R1_peak_2038	chr10	100664852	100665162	+	48	NA	Intergenic	NA	-65377	LOC102724225								
D0_1_7_R1_peak_6866	chr17	73903391	73903723	+	48	NA	Intergenic	NA	-75020	LINC00469								
D0_1_7_R1_peak_12526	chr5	159968434	159969223	+	48	NA	intron (ADRA1B, intron 1 of 1)	NA	-31103	LOC101927790								
D0_1_7_R1_peak_829	chr1	47505897	47506228	+	48	NA	Intergenic	NA	70045	FOXD2								
D0_1_7_R1_peak_15693	chr9	132125440	132126063	+	48	NA	Intergenic	NA	-36196	NTNG2								
D0_1_7_R1_peak_4114	chr12	129909461	129909790	+	48	NA	Intergenic	NA	-5958	TMEM132D								
D0_1_7_R1_peak_3456	chr11	133948598	133949167	+	48	NA	intron (IGSF9B, intron 1 of 19)	NA	7872	IGSF9B								
D0_1_7_R1_peak_8227	chr19	53912180	53913299	+	48	NA	promoter-TSS (CACNG7)	NA	3289	CACNG7								
D0_1_7_R1_peak_9324	chr2	238243090	238243380	+	48	NA	TTS (PER2)	NA	-3223	HES6								
D0_1_7_R1_peak_804	chr1	46512367	46512725	+	48	NA	exon (DMBX1, exon 4 of 4)	NA	5550	DMBX1								
D0_1_7_R1_peak_6239	chr17	4999823	5000307	+	48	NA	intron (KIF1C, intron 2 of 22)	NA	2117	KIF1C								
D0_1_7_R1_peak_10557	chr22	45966127	45966516	+	48	NA	intron (WNT7B, intron 1 of 3)	NA	10807	WNT7B								
D0_1_7_R1_peak_13048	chr6	33857480	33857802	+	48	NA	Intergenic	NA	39266	LINC01016								
D0_1_7_R1_peak_3309	chr11	119344752	119345052	+	48	NA	exon (MFRP, exon 6 of 15)	NA	1771	MFRP								
D0_1_7_R1_peak_1413	chr1	202212039	202212487	+	48	NA	intron (LGR6, intron 1 of 17)	NA	8486	LGR6								
D0_1_7_R1_peak_9341	chr2	240445893	240446204	+	48	NA	intron (GPC1, intron 1 of 8)	NA	-6352	LOC102723995								
D0_1_7_R1_peak_6701	chr17	49467767	49468784	+	48	NA	Intergenic	NA	-6526	RP11-1079K10.5								
D0_1_7_R1_peak_6992	chr17	79560393	79560777	+	48	NA	intron (RBFOX3, intron 1 of 14)	NA	40701	FLJ44838								
D0_1_7_R1_peak_12416	chr5	141403563	141404009	+	48	NA	exon (PCDHGA9, exon 1 of 4)	NA	833	PCDHGA9								
D0_1_7_R1_peak_5822	chr16	54412367	54412650	+	48	NA	Intergenic	NA	-41843	LOC100996345								
D0_1_7_R1_peak_5629	chr16	1912257	1912813	+	48	NA	intron (HS3ST6, intron 1 of 1)	NA	5695	HS3ST6								
D0_1_7_R1_peak_6477	chr17	38584599	38585582	+	48	NA	intron (SRCIN1, intron 1 of 18)	NA	-6439	SRCIN1								
D0_1_7_R1_peak_11158	chr3	185151211	185151726	+	48	NA	intron (C3orf70, intron 1 of 1)	NA	1546	C3orf70								
D0_1_7_R1_peak_5554	chr16	1038293	1038634	+	48	NA	Intergenic	NA	-34307	SSTR5								
D0_1_7_R1_peak_3992	chr12	113075597	113075996	+	48	NA	intron (DTX1, intron 1 of 8)	NA	17939	DTX1								
D0_1_7_R1_peak_1088	chr1	118973952	118974624	+	48	NA	intron (TBX15, intron 1 of 7)	NA	15268	TBX15								
D0_1_7_R1_peak_7979	chr19	42697911	42698221	+	48	NA	Intergenic	NA	42450	PSG3								
D0_1_7_R1_peak_2805	chr11	27724651	27724979	+	48	NA	Intergenic	NA	-4036	BDNF								
D0_1_7_R1_peak_3656	chr12	49543675	49544347	+	48	NA	exon (KCNH3, exon 6 of 15)	NA	4959	KCNH3								
D0_1_7_R1_peak_4592	chr14	36586496	36587323	+	48	NA	Intergenic	NA	-4328	NKX2-8								
D0_1_7_R1_peak_2396	chr10	129373608	129374291	+	48	NA	Intergenic	NA	-93241	MGMT								
D0_1_7_R1_peak_10322	chr22	27613503	27615048	+	48	NA	Intergenic	NA	187223	MN1								
D0_1_7_R1_peak_8272	chr19	55364079	55364584	+	48	NA	TTS (IL11)	NA	-1079	FAM71E2								
D0_1_7_R1_peak_9489	chr20	20357855	20358303	+	48	NA	intron (C20orf26, intron 21 of 21)	NA	-10042	INSM1								
D0_1_7_R1_peak_13973	chr7	73667998	73669060	+	48	NA	intron (VPS37D, intron 1 of 3)	NA	685	VPS37D								
D0_1_7_R1_peak_5649	chr16	2859716	2860032	+	48	NA	Intergenic	NA	-1244	PRSS22								
D0_1_7_R1_peak_11454	chr4	8070486	8070887	+	48	NA	intron (ABLIM2, intron 6 of 20)	NA	56979	ABLIM2								
D0_1_7_R1_peak_7379	chr18	79799793	79800467	+	48	NA	Intergenic	NA	-63538	KCNG2								
D0_1_7_R1_peak_5534	chr16	819415	820202	+	48	NA	Intergenic	NA	14365	PRR25								
D0_1_7_R1_peak_5560	chr16	1047966	1048987	+	48	NA	Intergenic	NA	-24294	SSTR5								
D0_1_7_R1_peak_14137	chr7	127536742	127537625	+	48	NA	Intergenic	NA	48417	GCC1								
D0_1_7_R1_peak_4542	chr14	23363195	23363582	+	48	NA	intron (EFS, intron 1 of 4)	NA	2245	EFS								
D0_1_7_R1_peak_9492	chr20	21016159	21016510	+	48	NA	Intergenic	NA	-109649	PLK1S1								
D0_1_7_R1_peak_15507	chr9	115116913	115117426	+	48	NA	intron (TNC, intron 1 of 26)	NA	1038	TNC								
D0_1_7_R1_peak_12899	chr6	27553069	27553808	+	48	NA	promoter-TSS (TRNAS9)	NA	56	TRNAS9								
D0_1_7_R1_peak_14615	chr8	25003443	25003899	+	48	NA	Intergenic	NA	-46802	NEFL								
D0_1_7_R1_peak_11008	chr3	127628437	127629071	+	48	NA	promoter-TSS (PODXL2)	NA	-405	PODXL2								
D0_1_7_R1_peak_12376	chr5	140925151	140925454	+	48	NA	intron (PCDHA13, intron 1 of 3)	NA	-1415	PCDHAC1								
D0_1_7_R1_peak_11540	chr4	41869762	41870639	+	48	NA	Intergenic	NA	12411	LINC00682								
D0_1_7_R1_peak_2757	chr11	17726488	17726792	+	48	NA	Intergenic	NA	7077	MYOD1								
D0_1_7_R1_peak_7589	chr19	6660252	6661224	+	48	NA	TTS (TNFSF14)	NA	9850	TNFSF14								
D0_1_7_R1_peak_5174	chr15	62069250	62069894	+	48	NA	exon (C2CD4A, exon 2 of 2)	NA	2595	C2CD4A								
D0_1_7_R1_peak_2494	chr10	133105496	133105805	+	48	NA	intron (GPR123, intron 14 of 15)	NA	6377	LOC102723357								
D0_1_7_R1_peak_4734	chr14	76371369	76371682	+	48	NA	exon (ESRRB, exon 1 of 11)	NA	47608	ESRRB								
D0_1_7_R1_peak_12951	chr6	28804149	28804462	+	48	NA	Intergenic	NA	-1435	TRNAA1								
D0_1_7_R1_peak_14147	chr7	128157145	128157794	+	48	NA	Intergenic	NA	-49341	LOC101928423								
D0_1_7_R1_peak_13172	chr6	44342442	44342818	+	48	NA	promoter-TSS (SPATS1)	NA	-30	SPATS1								
D0_1_7_R1_peak_8959	chr2	161238278	161239804	+	48	NA	intron (LOC101929512, intron 1 of 1)	NA	5609	LOC101929512								
D0_1_7_R1_peak_11453	chr4	8069394	8069719	+	48	NA	intron (ABLIM2, intron 6 of 20)	NA	58109	ABLIM2								
D0_1_7_R1_peak_378	chr1	18676524	18676855	+	48	NA	intron (PAX7, intron 4 of 7)	NA	45683	PAX7								
D0_1_7_R1_peak_2013	chr10	100573026	100573455	+	48	NA	Intergenic	NA	37356	HIF1AN								
D0_1_7_R1_peak_11203	chr4	813889	814959	+	48	NA	intron (CPLX1, intron 2 of 3)	NA	11733	CPLX1								
D0_1_7_R1_peak_9594	chr20	36301456	36301793	+	48	NA	Intergenic	NA	65207	AAR2								
D0_1_7_R1_peak_14985	chr8	141738608	141738993	+	48	NA	Intergenic	NA	47475	MIR1302-7								
D0_1_7_R1_peak_11256	chr4	1765351	1766345	+	48	NA	Intergenic	NA	-27451	FGFR3								
D0_1_7_R1_peak_6306	chr17	11244211	11244944	+	48	NA	intron (SHISA6, intron 1 of 3)	NA	3154	SHISA6								
D0_1_7_R1_peak_2201	chr10	103279871	103280327	+	48	NA	intron (INA, intron 1 of 2)	NA	2936	INA								
D0_1_7_R1_peak_2864	chr11	44338365	44338659	+	48	NA	Intergenic	NA	-28346	ALX4								
D0_1_7_R1_peak_2433	chr10	132059023	132059336	+	48	NA	Intergenic	NA	-6685	JAKMIP3								
D0_1_7_R1_peak_13420	chr6	137514980	137515338	+	48	NA	Intergenic	NA	-20765	OLIG3								
D0_1_7_R1_peak_8058	chr19	46635220	46635507	+	48	NA	promoter-TSS (GNG8)	NA	-681	GNG8								
D0_1_7_R1_peak_11435	chr4	7935907	7936190	+	48	NA	intron (AFAP1, intron 1 of 16)	NA	2672	AFAP1								
D0_1_7_R1_peak_1585	chr1	228465693	228466069	+	48	NA	Intergenic	NA	3798	MIR4666A								
D0_1_7_R1_peak_13225	chr6	70958979	70959274	+	48	NA	Intergenic	NA	-2045	B3GAT2								
D0_1_7_R1_peak_10313	chr22	26656657	26658071	+	48	NA	promoter-TSS (MIAT)	NA	-118	MIAT								
D0_1_7_R1_peak_7922	chr19	40508360	40508639	+	48	NA	intron (SPTBN4, intron 13 of 32)	NA	41280	SPTBN4								
D0_1_7_R1_peak_373	chr1	18659639	18659923	+	48	NA	intron (PAX7, intron 4 of 7)	NA	28775	PAX7								
D0_1_7_R1_peak_6927	chr17	77694774	77695120	+	48	NA	Intergenic	NA	33612	LOC100132174								
D0_1_7_R1_peak_14761	chr8	56117190	56117912	+	48	NA	Intergenic	NA	-3569	MOS								
D0_1_7_R1_peak_8624	chr2	85762340	85762663	+	48	NA	intron (ATOH8, intron 1 of 1)	NA	8607	ATOH8								
D0_1_7_R1_peak_15771	chr9	135072372	135072872	+	48	NA	Intergenic	NA	-2621	OLFM1								
D0_1_7_R1_peak_11006	chr3	127460461	127460784	+	48	NA	Intergenic	NA	-69952	RP11-88I21.2								
D0_1_7_R1_peak_10007	chr20	63244129	63244703	+	48	NA	intron (NKAIN4, intron 4 of 6)	NA	5628	MIR3196								
D0_1_7_R1_peak_9824	chr20	57578413	57579020	+	48	NA	Intergenic	NA	17630	PCK1								
D0_1_7_R1_peak_1542	chr1	223134839	223135215	+	48	NA	intron (TLR5, intron 1 of 4)	NA	2909	TLR5								
D0_1_7_R1_peak_10955	chr3	125214094	125214417	+	48	NA	Intergenic	NA	-1490	SLC12A8								
D0_1_7_R1_peak_3511	chr12	3151990	3152430	+	48	NA	intron (TSPAN9, intron 2 of 8)	NA	-48150	TSPAN9								
D0_1_7_R1_peak_9145	chr2	219067735	219068082	+	48	NA	Intergenic	NA	-7392	IHH								
D0_1_7_R1_peak_6948	chr17	79152593	79152949	+	48	NA	intron (RBFOX3, intron 4 of 15)	NA	77959	ENGASE								
D0_1_7_R1_peak_10466	chr22	40680261	40681446	+	48	NA	promoter-TSS (MCHR1)	NA	97	MCHR1								
D0_1_7_R1_peak_9131	chr2	219007384	219007974	+	48	NA	intron (CCDC108, intron 28 of 33)	NA	5464	AC097468.4								
D0_1_7_R1_peak_12298	chr5	135467021	135467441	+	48	NA	Intergenic	NA	-14832	TIFAB								
D0_1_7_R1_peak_12688	chr5	176875274	176875751	+	48	NA	intron (UNC5A, intron 9 of 15)	NA	23820	HK3								
D0_1_7_R1_peak_6010	chr16	85233477	85234049	+	48	NA	intron (GSE1, intron 1 of 15)	NA	-49195	LINC00311								
D0_1_7_R1_peak_9993	chr20	63219988	63220563	+	48	NA	Intergenic	NA	-4089	YTHDF1								
D0_1_7_R1_peak_148	chr1	4659814	4660404	+	48	NA	intron (AJAP1, intron 1 of 5)	NA	5064	AJAP1								
D0_1_7_R1_peak_5411	chr15	89436373	89436848	+	48	NA	Intergenic	NA	58568	LINC00925								
D0_1_7_R1_peak_14211	chr7	142795371	142795664	+	48	NA	Intergenic	NA	24541	PRSS2								
D0_1_7_R1_peak_6140	chr16	88636573	88637096	+	48	NA	Intergenic	NA	-1759	IL17C								
D0_1_7_R1_peak_3483	chr12	139009	139523	+	48	NA	exon (IQSEC3, exon 3 of 13)	NA	9903	RP11-598F7.4								
D0_1_7_R1_peak_7878	chr19	38255969	38256248	+	48	NA	intron (PPP1R14A, intron 1 of 3)	NA	483	PPP1R14A								
D0_1_7_R1_peak_6196	chr17	2019148	2019712	+	48	NA	intron (RTN4RL1, intron 1 of 1)	NA	5454	RTN4RL1								
D0_1_7_R1_peak_5628	chr16	1911408	1911789	+	48	NA	exon (HS3ST6, exon 2 of 2)	NA	6632	HS3ST6								
D0_1_7_R1_peak_6945	chr17	79128609	79129004	+	48	NA	intron (RBFOX3, intron 3 of 13)	NA	53994	ENGASE								
D0_1_7_R1_peak_2917	chr11	57233554	57234317	+	48	NA	exon (APLNR, exon 1 of 1)	NA	3518	APLNR								
D0_1_7_R1_peak_8160	chr19	50637309	50638218	+	48	NA	exon (SYT3, exon 3 of 11)	NA	2072	SYT3								
D0_1_7_R1_peak_6461	chr17	37748729	37749733	+	48	NA	Intergenic	NA	-4126	HNF1B								
D0_1_7_R1_peak_1875	chr10	69798506	69798915	+	48	NA	Intergenic	NA	-3178	COL13A1								
D0_1_7_R1_peak_6509	chr17	39615829	39616193	+	48	NA	Intergenic	NA	-8337	NEUROD2								
D0_1_7_R1_peak_9040	chr2	182864320	182864599	+	48	NA	intron (FRZB, intron 1 of 5)	NA	2311	FRZB								
D0_1_7_R1_peak_4356	chr13	53199852	53200252	+	48	NA	Intergenic	NA	-51687	LOC102723875								
D0_1_7_R1_peak_8261	chr19	55170579	55171111	+	48	NA	Intergenic	NA	-4123	DNAAF3								
D0_1_7_R1_peak_1263	chr1	158179471	158180026	+	48	NA	promoter-TSS (CD1D)	NA	-1071	CD1D								
D0_1_7_R1_peak_15706	chr9	132412062	132412368	+	48	NA	intron (C9orf171, intron 1 of 5)	NA	2019	C9orf171								
D0_1_7_R1_peak_8043	chr19	46403704	46404019	+	48	NA	Intergenic	NA	9801	CCDC8								
D0_1_7_R1_peak_15497	chr9	114097282	114097970	+	48	NA	promoter-TSS (KIF12)	NA	1431	KIF12								
D0_1_7_R1_peak_720	chr1	38424653	38424932	+	48	NA	Intergenic	NA	-210025	RP11-214L19.1								
D0_1_7_R1_peak_12040	chr5	35227598	35228164	+	48	NA	intron (PRLR, intron 1 of 9)	NA	-32639	PRLR								
D0_1_7_R1_peak_13873	chr7	45571191	45571863	+	48	NA	Intergenic	NA	-3001	ADCY1								
D0_1_7_R1_peak_10401	chr22	37520813	37521146	+	48	NA	Intergenic	NA	-1776	CARD10								
D0_1_7_R1_peak_12889	chr6	27303218	27303824	+	48	NA	Intergenic	NA	5525	TRNAS5								
D0_1_7_R1_peak_14169	chr7	128908519	128909600	+	48	NA	intron (KCP, intron 1 of 35)	NA	1660	KCP								
D0_1_7_R1_peak_4757	chr14	77267595	77268114	+	48	NA	intron (NGB, intron 3 of 3)	NA	1636	MIR1260A								
D0_1_7_R1_peak_4172	chr12	132374161	132374685	+	48	NA	Intergenic	NA	-30667	LOC101928629								
D0_1_7_R1_peak_3559	chr12	6774610	6775701	+	48	NA	intron (LAG3, intron 4 of 7)	NA	2651	LAG3								
D0_1_7_R1_peak_1407	chr1	201886770	201887049	+	48	NA	Intergenic	NA	-1760	SHISA4								
D0_1_7_R1_peak_12773	chr6	1366513	1366812	+	48	NA	Intergenic	NA	-23172	FOXF2								
D0_1_7_R1_peak_9140	chr2	219042862	219043495	+	48	NA	Intergenic	NA	-1627	CCDC108								
D0_1_7_R1_peak_13500	chr6	159230410	159230774	+	48	NA	intron (FNDC1, intron 10 of 22)	NA	61195	FNDC1								
D0_1_7_R1_peak_9725	chr20	46316518	46316838	+	48	NA	Intergenic	NA	47780	SLC35C2								
D0_1_7_R1_peak_6915	chr17	76588073	76588410	+	48	NA	Intergenic	NA	-2187	ST6GALNAC2								
D0_1_7_R1_peak_2130	chr10	101110345	101110624	+	48	NA	intron (TLX1NB, intron 2 of 2)	NA	20662	TLX1NB								
D0_1_7_R1_peak_9238	chr2	232480323	232480938	+	48	NA	intron (ECEL1, intron 16 of 17)	NA	7192	ECEL1								
D0_1_7_R1_peak_12488	chr5	150187763	150188455	+	48	NA	Intergenic	NA	-1848	SLC6A7								
D0_1_7_R1_peak_13998	chr7	76260610	76261089	+	48	NA	intron (SRRM3, intron 5 of 14)	NA	-41709	HSPB1								
D0_1_7_R1_peak_14998	chr8	142119916	142120284	+	48	NA	Intergenic	NA	-56296	MIR4472-1								
D0_1_7_R1_peak_8009	chr19	45645707	45646033	+	48	NA	promoter-TSS (EML2)	NA	-269	EML2								
D0_1_7_R1_peak_12818	chr6	10113296	10113788	+	48	NA	intron (OFCC1, intron 2 of 11)	NA	98066	OFCC1								
D0_1_7_R1_peak_4908	chr14	102920163	102920630	+	48	NA	Intergenic	NA	-2260	AMN								
D0_1_7_R1_peak_14987	chr8	141760730	141762850	+	48	NA	Intergenic	NA	24485	MIR1302-7								
D0_1_7_R1_peak_10403	chr22	37557404	37557759	+	47	NA	Intergenic	NA	-6073	CDC42EP1								
D0_1_7_R1_peak_4989	chr14	105165644	105165982	+	47	NA	intron (JAG2, intron 2 of 24)	NA	3011	JAG2								
D0_1_7_R1_peak_10361	chr22	32177224	32177546	+	47	NA	Intergenic	NA	16094	RFPL2								
D0_1_7_R1_peak_66	chr1	1538313	1538716	+	47	NA	intron (TMEM240, intron 2 of 3)	NA	1846	TMEM240								
D0_1_7_R1_peak_8318	chr2	51064	51419	+	47	NA	Intergenic	NA	-4642	FAM110C								
D0_1_7_R1_peak_12981	chr6	30078598	30078966	+	47	NA	Intergenic	NA	-2931	RNF39								
D0_1_7_R1_peak_15850	chr9	137147750	137148069	+	47	NA	intron (GRIN1, intron 3 of 18)	NA	8752	GRIN1								
D0_1_7_R1_peak_10723	chr3	30893701	30894238	+	47	NA	intron (GADL1, intron 1 of 14)	NA	692	GADL1								
