PeakID (cmd=annotatePeaks.pl D9_2_304_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D9_2_304_R1_peak_23553	chr3	32424270	32424425	+	60	NA	intron (CMTM7, intron 1 of 3)	NA	32676	CMTM7								
D9_2_304_R1_peak_28490	chr5	169779073	169779244	+	60	NA	intron (DOCK2, intron 25 of 51)	NA	141911	DOCK2								
D9_2_304_R1_peak_27899	chr5	123535777	123535945	+	60	NA	intron (CSNK1G3, intron 1 of 9)	NA	23762	CSNK1G3								
D9_2_304_R1_peak_24229	chr3	87252400	87252598	+	60	NA	intron (CHMP2B, intron 4 of 5)	NA	24088	POU1F1								
D9_2_304_R1_peak_1099	chr1	45753540	45753940	+	60	NA	Intergenic	NA	-2935	IPP								
D9_2_304_R1_peak_31111	chr7	7176472	7176737	+	60	NA	Intergenic	NA	-38615	C1GALT1								
D9_2_304_R1_peak_34475	chr9	72585403	72585625	+	60	NA	intron (TMC1, intron 2 of 23)	NA	-16758	LOC101927191								
D9_2_304_R1_peak_33503	chr8	101205886	101206097	+	60	NA	promoter-TSS (ZNF706)	NA	-259	ZNF706								
D9_2_304_R1_peak_17784	chr19	52048687	52048841	+	60	NA	promoter-TSS (ZNF432)	NA	56	ZNF432								
D9_2_304_R1_peak_15224	chr17	75182505	75182706	+	60	NA	intron (SUMO2, intron 1 of 3)	NA	398	SUMO2								
D9_2_304_R1_peak_30376	chr6	113881586	113881839	+	60	NA	Intergenic	NA	-8365	RP1-249H1.4								
D9_2_304_R1_peak_18196	chr2	25587409	25587687	+	60	NA	intron (DTNB, intron 6 of 16)	NA	86099	DTNB								
D9_2_304_R1_peak_23078	chr22	46047920	46048154	+	60	NA	Intergenic	NA	-3169	LINC00899								
D9_2_304_R1_peak_25541	chr4	2598676	2599119	+	60	NA	intron (FAM193A, intron 1 of 19)	NA	-26535	FAM193A								
D9_2_304_R1_peak_2201	chr1	154657639	154657793	+	60	NA	Intergenic	NA	-49530	ADAR								
D9_2_304_R1_peak_17951	chr19	58361926	58362270	+	60	NA	intron (ZNF497, intron 1 of 2)	NA	750	ZNF497								
D9_2_304_R1_peak_5899	chr11	36417080	36417441	+	60	NA	intron (PRR5L, intron 2 of 6)	NA	93053	TRAF6								
D9_2_304_R1_peak_22313	chr21	42738190	42738361	+	60	NA	intron (LOC101928284, intron 1 of 1)	NA	3483	LOC101928284								
D9_2_304_R1_peak_7920	chr12	47775092	47775246	+	60	NA	intron (SLC48A1, intron 1 of 2)	NA	-16289	RAPGEF3								
D9_2_304_R1_peak_18960	chr2	71531707	71531930	+	60	NA	intron (DYSF, intron 14 of 55)	NA	78195	DYSF								
D9_2_304_R1_peak_7613	chr12	12696172	12696515	+	60	NA	promoter-TSS (GPR19)	NA	-156	GPR19								
D9_2_304_R1_peak_6274	chr11	64801760	64801926	+	60	NA	intron (MAP4K2, intron 4 of 27)	NA	1405	MAP4K2								
D9_2_304_R1_peak_5277	chr10	124641152	124641323	+	60	NA	intron (FAM53B, intron 4 of 4)	NA	-62684	FAM53B-AS1								
D9_2_304_R1_peak_32366	chr7	140232256	140232432	+	60	NA	Intergenic	NA	55083	JHDM1D-AS1								
D9_2_304_R1_peak_4334	chr10	59885596	59885772	+	60	NA	intron (CCDC6, intron 1 of 8)	NA	20972	CCDC6								
D9_2_304_R1_peak_34472	chr9	72445337	72445571	+	60	NA	Intergenic	NA	-79046	LOC102724516								
D9_2_304_R1_peak_28667	chr5	177114855	177115041	+	60	NA	Intergenic	NA	-18131	NSD1								
D9_2_304_R1_peak_29799	chr6	42979110	42979412	+	60	NA	promoter-TSS (PEX6)	NA	-18	PEX6								
D9_2_304_R1_peak_20282	chr2	197711208	197711362	+	60	NA	Intergenic	NA	5981	MARS2								
D9_2_304_R1_peak_4153	chr10	31146522	31146676	+	60	NA	Intergenic	NA	-41284	LOC101929352								
D9_2_304_R1_peak_31967	chr7	100673308	100673657	+	60	NA	promoter-TSS (GNB2)	NA	-258	GNB2								
D9_2_304_R1_peak_27995	chr5	133968584	133968738	+	60	NA	promoter-TSS (C5orf15)	NA	54	C5orf15								
D9_2_304_R1_peak_6308	chr11	65262335	65262706	+	60	NA	intron (POLA2, intron 1 of 17)	NA	559	POLA2								
D9_2_304_R1_peak_5673	chr11	12667026	12667199	+	60	NA	Intergenic	NA	-7241	LOC102723893								
D9_2_304_R1_peak_31601	chr7	64563147	64563322	+	60	NA	promoter-TSS (ZNF680)	NA	-107	ZNF680								
D9_2_304_R1_peak_29827	chr6	43706008	43706222	+	60	NA	Intergenic	NA	-18322	MRPS18A								
D9_2_304_R1_peak_18008	chr2	8055062	8055282	+	60	NA	intron (LINC00299, intron 8 of 8)	NA	-78358	LINC00298								
D9_2_304_R1_peak_14465	chr17	38869383	38869702	+	60	NA	promoter-TSS (TRNAC7)	NA	-179	TRNAC7								
D9_2_304_R1_peak_618	chr1	27725678	27726015	+	60	NA	promoter-TSS (FAM76A)	NA	-133	FAM76A								
D9_2_304_R1_peak_17930	chr19	57279750	57280004	+	60	NA	promoter-TSS (ZNF460)	NA	469	ZNF460								
D9_2_304_R1_peak_7747	chr12	27003566	27003809	+	60	NA	intron (TM7SF3, intron 1 of 10)	NA	10740	TM7SF3								
D9_2_304_R1_peak_26365	chr4	102399530	102399764	+	60	NA	Intergenic	NA	-74651	LOC101929375								
D9_2_304_R1_peak_6865	chr11	102487239	102487573	+	60	NA	Intergenic	NA	-6374	LOC102723838								
D9_2_304_R1_peak_19783	chr2	151305186	151305464	+	60	NA	Intergenic	NA	-16248	NMI								
D9_2_304_R1_peak_17103	chr19	34172910	34173139	+	60	NA	intron (LSM14A, intron 1 of 9)	NA	577	LSM14A								
D9_2_304_R1_peak_15887	chr18	35580776	35581080	+	60	NA	Intergenic	NA	-10854	MIR3975								
D9_2_304_R1_peak_29126	chr6	15335460	15335625	+	60	NA	intron (JARID2, intron 1 of 17)	NA	-86846	JARID2-AS1								
D9_2_304_R1_peak_4493	chr10	71769523	71769801	+	60	NA	intron (C10orf54, intron 1 of 6)	NA	3918	C10orf54								
D9_2_304_R1_peak_27360	chr5	61267232	61267416	+	60	NA	Intergenic	NA	-104849	SMIM15								
D9_2_304_R1_peak_29460	chr6	32176069	32176273	+	60	NA	promoter-TSS (AGPAT1)	NA	1175	AGPAT1								
D9_2_304_R1_peak_33957	chr8	133765343	133765537	+	60	NA	Intergenic	NA	11912	LOC101927798								
D9_2_304_R1_peak_2068	chr1	151190126	151190335	+	60	NA	promoter-TSS (VPS72)	NA	-17	VPS72								
D9_2_304_R1_peak_5197	chr10	117375465	117375728	+	60	NA	promoter-TSS (PDZD8)	NA	-156	PDZD8								
D9_2_304_R1_peak_15056	chr17	64497726	64497992	+	60	NA	promoter-TSS (POLG2)	NA	-840	POLG2								
D9_2_304_R1_peak_6783	chr11	88523656	88523927	+	60	NA	intron (GRM5-AS1, intron 5 of 5)	NA	19215	GRM5-AS1								
D9_2_304_R1_peak_29391	chr6	30760653	30760844	+	60	NA	Intergenic	NA	-16198	IER3								
D9_2_304_R1_peak_1546	chr1	89804696	89805052	+	60	NA	Intergenic	NA	16070	LOC101927975								
D9_2_304_R1_peak_19266	chr2	101517267	101517472	+	60	NA	Intergenic	NA	-42666	RFX8								
D9_2_304_R1_peak_31087	chr7	5725054	5725230	+	60	NA	intron (RNF216, intron 8 of 16)	NA	-13237	MIR6874								
D9_2_304_R1_peak_1290	chr1	59292584	59292776	+	60	NA	Intergenic	NA	-4332	FGGY								
D9_2_304_R1_peak_11885	chr15	70447985	70448141	+	60	NA	Intergenic	NA	138543	LOC101929151								
D9_2_304_R1_peak_21111	chr20	10883254	10883418	+	60	NA	intron (RP4-697P8.3, intron 5 of 6)	NA	25936	RP4-697P8.3								
D9_2_304_R1_peak_20234	chr2	196171599	196171814	+	60	NA	promoter-TSS (STK17B)	NA	-94	STK17B								
D9_2_304_R1_peak_12141	chr15	81324138	81324292	+	60	NA	promoter-TSS (STARD5)	NA	-59	STARD5								
D9_2_304_R1_peak_30660	chr6	139380700	139380929	+	60	NA	Intergenic	NA	-6601	CITED2								
D9_2_304_R1_peak_28687	chr5	177425679	177425844	+	60	NA	promoter-TSS (GRK6)	NA	-6113	GRK6								
D9_2_304_R1_peak_12381	chr15	94266818	94267114	+	60	NA	intron (MCTP2, intron 1 of 22)	NA	-89171	MCTP2								
D9_2_304_R1_peak_3455	chr1	229158435	229158644	+	60	NA	Intergenic	NA	97765	LOC102723935								
D9_2_304_R1_peak_19667	chr2	136253639	136253923	+	60	NA	Intergenic	NA	-135626	CXCR4								
D9_2_304_R1_peak_33663	chr8	119579198	119579362	+	60	NA	intron (ENPP2, intron 20 of 26)	NA	59586	ENPP2								
D9_2_304_R1_peak_5325	chr10	127990525	127990784	+	60	NA	intron (PTPRE, intron 1 of 19)	NA	8380	PTPRE								
D9_2_304_R1_peak_23748	chr3	45566070	45566395	+	60	NA	Intergenic	NA	-52238	LIMD1								
D9_2_304_R1_peak_27639	chr5	91183647	91183970	+	60	NA	intron (LOC102724662, intron 2 of 2)	NA	18823	LOC102724662								
D9_2_304_R1_peak_1402	chr1	66947461	66947742	+	60	NA	TTS (MIER1)	NA	17358	MIER1								
D9_2_304_R1_peak_14934	chr17	59155432	59155706	+	60	NA	promoter-TSS (PRR11)	NA	70	PRR11								
D9_2_304_R1_peak_26653	chr4	147779494	147779798	+	60	NA	intron (ARHGAP10, intron 1 of 21)	NA	-2993	MIR4799								
D9_2_304_R1_peak_31739	chr7	77239581	77239791	+	60	NA	intron (CCDC146, intron 3 of 18)	NA	38700	LOC102723791								
D9_2_304_R1_peak_15597	chr18	3015157	3015515	+	60	NA	Intergenic	NA	-3389	LPIN2								
D9_2_304_R1_peak_22522	chr22	23281772	23281937	+	60	NA	intron (BCR, intron 8 of 21)	NA	19087	FBXW4P1								
D9_2_304_R1_peak_31042	chr7	2393108	2393339	+	60	NA	Intergenic	NA	-10337	CHST12								
D9_2_304_R1_peak_2312	chr1	156750413	156750704	+	60	NA	intron (HDGF, intron 1 of 5)	NA	1674	HDGF								
D9_2_304_R1_peak_28458	chr5	160799200	160799455	+	60	NA	intron (ATP10B, intron 1 of 24)	NA	-112061	ATP10B								
D9_2_304_R1_peak_6551	chr11	72834912	72835286	+	60	NA	intron (ATG16L2, intron 17 of 17)	NA	20693	ATG16L2								
D9_2_304_R1_peak_32728	chr8	22597023	22597227	+	60	NA	exon (PDLIM2, exon 10 of 10)	NA	-2476	C8orf58								
D9_2_304_R1_peak_5000	chr10	101042633	101042967	+	60	NA	Intergenic	NA	10486	SFXN3								
D9_2_304_R1_peak_23327	chr3	12735152	12735324	+	60	NA	intron (TMEM40, intron 11 of 11)	NA	24071	TMEM40								
D9_2_304_R1_peak_6029	chr11	48040962	48041158	+	60	NA	intron (PTPRJ, intron 1 of 24)	NA	-55731	MIR3161								
D9_2_304_R1_peak_22691	chr22	31081170	31081334	+	60	NA	promoter-TSS (SMTN)	NA	-66	SMTN								
D9_2_304_R1_peak_1321	chr1	62716402	62716689	+	60	NA	Intergenic	NA	-28177	DOCK7								
D9_2_304_R1_peak_13835	chr17	2798892	2799135	+	60	NA	intron (RAP1GAP2, intron 1 of 24)	NA	1313	RAP1GAP2								
D9_2_304_R1_peak_28007	chr5	134437096	134437262	+	60	NA	Intergenic	NA	-2132	LOC102546229								
D9_2_304_R1_peak_12838	chr16	21631956	21632161	+	60	NA	intron (METTL9, intron 4 of 4)	NA	20608	IGSF6								
D9_2_304_R1_peak_15866	chr18	35041257	35041497	+	60	NA	promoter-TSS (MAPRE2)	NA	17	MAPRE2								
D9_2_304_R1_peak_18661	chr2	55618350	55618514	+	60	NA	promoter-TSS (SMEK2)	NA	-707	SMEK2								
D9_2_304_R1_peak_2346	chr1	158800715	158800916	+	60	NA	Intergenic	NA	-23180	OR6N2								
D9_2_304_R1_peak_15973	chr18	48929044	48929292	+	60	NA	intron (SMAD7, intron 3 of 3)	NA	20165	SMAD7								
D9_2_304_R1_peak_24794	chr3	148998679	148998897	+	60	NA	intron (GYG1, intron 4 of 6)	NA	7380	GYG1								
D9_2_304_R1_peak_8226	chr12	56688330	56688576	+	60	NA	promoter-TSS (PTGES3)	NA	-456	PTGES3								
D9_2_304_R1_peak_10758	chr14	80956967	80957152	+	60	NA	intron (TSHR, intron 1 of 8)	NA	1534	TSHR								
D9_2_304_R1_peak_10442	chr14	64510408	64510614	+	60	NA	intron (ZBTB1, intron 1 of 1)	NA	5734	ZBTB1								
D9_2_304_R1_peak_20696	chr2	231708220	231708415	+	60	NA	promoter-TSS (PTMA)	NA	-208	PTMA								
D9_2_304_R1_peak_33582	chr8	108402899	108403143	+	60	NA	Intergenic	NA	-40603	EMC2								
D9_2_304_R1_peak_4152	chr10	31039069	31039292	+	60	NA	Intergenic	NA	-7254	ZNF438								
D9_2_304_R1_peak_8950	chr12	118320749	118320968	+	60	NA	intron (TAOK3, intron 1 of 20)	NA	52058	TAOK3								
D9_2_304_R1_peak_25338	chr3	190619910	190620124	+	60	NA	intron (IL1RAP, intron 1 of 7)	NA	105966	IL1RAP								
D9_2_304_R1_peak_29800	chr6	42979515	42979716	+	60	NA	promoter-TSS (PEX6)	NA	-372	PEX6								
D9_2_304_R1_peak_5098	chr10	104328065	104328315	+	60	NA	promoter-TSS (ITPRIP)	NA	4821	RP11-127L20.3								
D9_2_304_R1_peak_32509	chr7	151272044	151272275	+	60	NA	intron (SMARCD3, intron 2 of 13)	NA	-23496	SMARCD3								
D9_2_304_R1_peak_16604	chr19	10119665	10120087	+	60	NA	promoter-TSS (EIF3G)	NA	47	EIF3G								
D9_2_304_R1_peak_7943	chr12	48279141	48279649	+	60	NA	Intergenic	NA	-49585	H1FNT								
D9_2_304_R1_peak_8548	chr12	91877061	91877380	+	60	NA	Intergenic	NA	264493	C12orf79								
D9_2_304_R1_peak_4346	chr10	61903349	61903618	+	60	NA	intron (ARID5B, intron 2 of 9)	NA	-145728	ARID5B								
D9_2_304_R1_peak_6954	chr11	112179709	112179884	+	60	NA	intron (BCO2, intron 2 of 9)	NA	4311	BCO2								
D9_2_304_R1_peak_15543	chr17_KI270729v1_random	144456	144611	+	60	NA	NA	NA	NA	NA								
D9_2_304_R1_peak_11241	chr15	39411651	39411952	+	60	NA	Intergenic	NA	27767	LOC102724283								
D9_2_304_R1_peak_6253	chr11	64335097	64335253	+	60	NA	intron (LOC102723878, intron 2 of 2)	NA	-5044	CCDC88B								
D9_2_304_R1_peak_15987	chr18	49460598	49460802	+	60	NA	promoter-TSS (DYM)	NA	4	DYM								
D9_2_304_R1_peak_2579	chr1	169693850	169694100	+	60	NA	intron (SELL, intron 6 of 6)	NA	17727	SELL								
D9_2_304_R1_peak_15755	chr18	13577454	13577691	+	60	NA	intron (LDLRAD4, intron 4 of 6)	NA	-33595	MIR4526								
D9_2_304_R1_peak_22628	chr22	29590031	29590191	+	60	NA	Intergenic	NA	-9863	NIPSNAP1								
D9_2_304_R1_peak_31385	chr7	36749348	36749527	+	60	NA	Intergenic	NA	-24888	AOAH								
D9_2_304_R1_peak_32382	chr7	140925084	140925418	+	60	NA	promoter-TSS (BRAF)	NA	-540	BRAF								
D9_2_304_R1_peak_1974	chr1	145985423	145985743	+	60	NA	Intergenic	NA	11048	TXNIP								
D9_2_304_R1_peak_16153	chr18	76466979	76467179	+	60	NA	intron (ZNF516, intron 1 of 6)	NA	-24989	LOC101927989								
D9_2_304_R1_peak_22301	chr21	42118472	42118635	+	60	NA	intron (UMODL1, intron 13 of 21)	NA	-10019	C21orf128								
D9_2_304_R1_peak_34863	chr9	99821511	99821832	+	60	NA	promoter-TSS (NR4A3)	NA	-317	NR4A3								
D9_2_304_R1_peak_5040	chr10	102645243	102645682	+	60	NA	intron (TRIM8, intron 1 of 4)	NA	967	TRIM8								
D9_2_304_R1_peak_25101	chr3	177221059	177221319	+	60	NA	Intergenic	NA	-24754	TBL1XR1								
D9_2_304_R1_peak_2433	chr1	161020273	161020473	+	60	NA	intron (F11R, intron 1 of 9)	NA	970	F11R								
D9_2_304_R1_peak_7193	chr11	126391366	126391639	+	60	NA	promoter-TSS (ST3GAL4)	NA	33300	ST3GAL4								
D9_2_304_R1_peak_31568	chr7	50351281	50351526	+	60	NA	intron (IKZF1, intron 3 of 6)	NA	-10434	LOC102723522								
D9_2_304_R1_peak_33627	chr8	115978341	115978589	+	60	NA	intron (LINC00536, intron 7 of 13)	NA	-310453	TRPS1								
D9_2_304_R1_peak_4018	chr10	22320146	22320438	+	60	NA	promoter-TSS (BMI1)	NA	-918	BMI1								
D9_2_304_R1_peak_14899	chr17	58281836	58282038	+	60	NA	Intergenic	NA	-1002	MPO								
D9_2_304_R1_peak_11763	chr15	66803161	66803386	+	60	NA	Intergenic	NA	100937	SMAD6								
D9_2_304_R1_peak_20403	chr2	207529062	207529228	+	60	NA	promoter-TSS (CREB1)	NA	-771	CREB1								
D9_2_304_R1_peak_25844	chr4	38695112	38695324	+	60	NA	intron (KLF3, intron 5 of 5)	NA	-30590	FLJ13197								
D9_2_304_R1_peak_7877	chr12	46267874	46268159	+	60	NA	promoter-TSS (SLC38A1)	NA	1409	SLC38A1								
D9_2_304_R1_peak_23823	chr3	47372411	47372687	+	60	NA	Intergenic	NA	-8344	PTPN23								
D9_2_304_R1_peak_3763	chr10	620559	620713	+	60	NA	intron (DIP2C, intron 1 of 36)	NA	-7959	LOC101930421								
D9_2_304_R1_peak_28396	chr5	156513375	156513720	+	60	NA	intron (SGCD, intron 5 of 9)	NA	186790	SGCD								
D9_2_304_R1_peak_35103	chr9	120713315	120713485	+	60	NA	intron (MEGF9, intron 1 of 5)	NA	1087	MEGF9								
D9_2_304_R1_peak_14667	chr17	45151288	45151530	+	60	NA	exon (HEXIM1, exon 1 of 1)	NA	4092	HEXIM1								
D9_2_304_R1_peak_16845	chr19	16330429	16330664	+	60	NA	Intergenic	NA	5706	KLF2								
D9_2_304_R1_peak_26988	chr5	6793394	6793548	+	60	NA	Intergenic	NA	17905	LOC102724943								
D9_2_304_R1_peak_25602	chr4	6916546	6916910	+	60	NA	intron (TBC1D14, intron 1 of 13)	NA	60919	KIAA0232								
D9_2_304_R1_peak_7834	chr12	40332276	40332493	+	60	NA	intron (LRRK2, intron 39 of 50)	NA	-61010	MUC19								
D9_2_304_R1_peak_34545	chr9	77814869	77815095	+	60	NA	intron (GNAQ, intron 3 of 6)	NA	-166666	GNA14								
D9_2_304_R1_peak_21621	chr20	47784682	47784896	+	60	NA	intron (SULF2, intron 1 of 20)	NA	698	SULF2								
D9_2_304_R1_peak_34099	chr8	144827319	144827579	+	60	NA	promoter-TSS (ZNF7)	NA	-864	ZNF7								
D9_2_304_R1_peak_17412	chr19	43595152	43595385	+	60	NA	exon (IRGQ, exon 2 of 3)	NA	646	IRGQ								
D9_2_304_R1_peak_31444	chr7	38674530	38674826	+	60	NA	Intergenic	NA	12411	FAM183B								
D9_2_304_R1_peak_19518	chr2	120264891	120265361	+	60	NA	intron (RALB, intron 1 of 4)	NA	12287	RALB								
D9_2_304_R1_peak_33659	chr8	118905278	118905599	+	60	NA	Intergenic	NA	46706	TNFRSF11B								
D9_2_304_R1_peak_925	chr1	39398558	39398983	+	60	NA	intron (MACF1, intron 58 of 101)	NA	-10734	KIAA0754								
D9_2_304_R1_peak_3556	chr1	234684227	234684448	+	60	NA	Intergenic	NA	38048	RP4-781K5.4								
D9_2_304_R1_peak_31001	chr7	149986	150215	+	60	NA	promoter-TSS (LOC102723672)	NA	382	LOC100507642								
D9_2_304_R1_peak_24392	chr3	113838616	113838899	+	60	NA	promoter-TSS (GRAMD1C)	NA	-115	GRAMD1C								
D9_2_304_R1_peak_11920	chr15	72423081	72423257	+	60	NA	Intergenic	NA	24842	TMEM202								
D9_2_304_R1_peak_33498	chr8	100952432	100952659	+	60	NA	promoter-TSS (YWHAZ)	NA	-416	YWHAZ								
D9_2_304_R1_peak_34811	chr9	97907618	97907847	+	60	NA	intron (C9orf156, intron 3 of 3)	NA	-13980	LOC101928360								
D9_2_304_R1_peak_1450	chr1	77415551	77415817	+	60	NA	intron (AK5, intron 7 of 13)	NA	133082	AK5								
D9_2_304_R1_peak_12605	chr16	3880712	3880934	+	60	NA	promoter-TSS (CREBBP)	NA	-850	CREBBP								
D9_2_304_R1_peak_32194	chr7	128136068	128136327	+	60	NA	Intergenic	NA	54336	MIR593								
D9_2_304_R1_peak_4923	chr10	97355595	97355839	+	60	NA	TTS (RRP12)	NA	-21016	FRAT2								
D9_2_304_R1_peak_18283	chr2	28430872	28431054	+	60	NA	Intergenic	NA	18991	LOC102723530								
D9_2_304_R1_peak_26989	chr5	7250698	7250930	+	60	NA	Intergenic	NA	-39193	LOC101929232								
D9_2_304_R1_peak_24797	chr3	149129393	149129789	+	60	NA	promoter-TSS (HPS3)	NA	7	HPS3								
D9_2_304_R1_peak_31953	chr7	100430444	100430727	+	60	NA	exon (MEPCE, exon 1 of 4)	NA	954	MEPCE								
D9_2_304_R1_peak_11898	chr15	70636707	70637000	+	60	NA	Intergenic	NA	-50247	LOC101929151								
D9_2_304_R1_peak_13698	chr16	89403171	89403331	+	60	NA	intron (ANKRD11, intron 2 of 9)	NA	82118	AC137932.6								
D9_2_304_R1_peak_25574	chr4	4248081	4248382	+	60	NA	promoter-TSS (TMEM128)	NA	6	TMEM128								
D9_2_304_R1_peak_26566	chr4	139176239	139176841	+	60	NA	intron (ELF2, intron 1 of 9)	NA	678	ELF2								
D9_2_304_R1_peak_2932	chr1	200311329	200311558	+	60	NA	Intergenic	NA	62349	LINC00862								
D9_2_304_R1_peak_2426	chr1	160863606	160863949	+	60	NA	promoter-TSS (CD244)	NA	-875	CD244								
D9_2_304_R1_peak_10197	chr14	35398305	35398554	+	60	NA	Intergenic	NA	6325	NFKBIA								
D9_2_304_R1_peak_25478	chr3	197456290	197456465	+	60	NA	Intergenic	NA	50370	LOC100129516								
D9_2_304_R1_peak_29681	chr6	37172313	37172520	+	60	NA	intron (PIM1, intron 4 of 5)	NA	2270	PIM1								
D9_2_304_R1_peak_32852	chr8	28092778	28093193	+	60	NA	promoter-TSS (ELP3)	NA	-82	ELP3								
D9_2_304_R1_peak_30140	chr6	90154641	90154850	+	60	NA	intron (BACH2, intron 2 of 6)	NA	142098	BACH2								
D9_2_304_R1_peak_21213	chr20	21362084	21362267	+	60	NA	intron (XRN2, intron 24 of 29)	NA	35234	NKX2-4								
D9_2_304_R1_peak_17892	chr19	55257322	55257540	+	60	NA	intron (PPP6R1, intron 1 of 23)	NA	1599	PPP6R1								
D9_2_304_R1_peak_10609	chr14	73311412	73311623	+	60	NA	intron (NUMB, intron 5 of 10)	NA	-65516	LOC101928123								
D9_2_304_R1_peak_23928	chr3	50356657	50356822	+	60	NA	intron (TMEM115, intron 1 of 1)	NA	2769	TMEM115								
D9_2_304_R1_peak_21914	chr20	62955843	62956119	+	60	NA	promoter-TSS (SLC17A9)	NA	3334	SLC17A9								
D9_2_304_R1_peak_14114	chr17	17639816	17640125	+	60	NA	Intergenic	NA	-41503	RAI1								
D9_2_304_R1_peak_19092	chr2	85703532	85703697	+	60	NA	Intergenic	NA	9323	GNLY								
D9_2_304_R1_peak_3282	chr1	220750212	220750506	+	60	NA	intron (MARC2, intron 1 of 7)	NA	-4772	MARC2								
D9_2_304_R1_peak_12938	chr16	28211897	28212163	+	60	NA	promoter-TSS (XPO6)	NA	-112	XPO6								
D9_2_304_R1_peak_2987	chr1	201882645	201882832	+	60	NA	exon (IPO9, exon 24 of 24)	NA	-5931	SHISA4								
D9_2_304_R1_peak_1153	chr1	51214970	51215176	+	60	NA	Intergenic	NA	-21200	RNF11								
D9_2_304_R1_peak_1889	chr1	115107553	115107729	+	60	NA	Intergenic	NA	-18141	TSPAN2								
D9_2_304_R1_peak_28064	chr5	138575555	138575923	+	60	NA	promoter-TSS (HSPA9)	NA	-110	HSPA9								
D9_2_304_R1_peak_3133	chr1	206728667	206728918	+	60	NA	exon (MAPKAPK2, exon 2 of 10)	NA	43702	IL10								
D9_2_304_R1_peak_26112	chr4	76293078	76293253	+	60	NA	intron (FAM47E-STBD1, intron 6 of 6)	NA	-12861	STBD1								
D9_2_304_R1_peak_9435	chr13	44917978	44918176	+	60	NA	promoter-TSS (TRNAE7)	NA	-79	TRNAE7								
D9_2_304_R1_peak_29170	chr6	17600797	17601058	+	60	NA	exon (FAM8A1, exon 1 of 5)	NA	640	FAM8A1								
D9_2_304_R1_peak_36382	chrX	154738045	154738234	+	60	NA	intron (GAB3, intron 1 of 8)	NA	12944	GAB3								
D9_2_304_R1_peak_28909	chr6	6813987	6814179	+	60	NA	Intergenic	NA	89261	LOC101928047								
D9_2_304_R1_peak_4954	chr10	99529491	99529750	+	60	NA	intron (RP11-129J12.2, intron 1 of 4)	NA	1646	RP11-129J12.2								
D9_2_304_R1_peak_19360	chr2	108534333	108534530	+	60	NA	promoter-TSS (LIMS1)	NA	-212	FLJ38668								
D9_2_304_R1_peak_2054	chr1	150979546	150979718	+	60	NA	Intergenic	NA	-2391	ANXA9								
D9_2_304_R1_peak_16520	chr19	7494885	7495240	+	60	NA	Intergenic	NA	-5539	C19orf45								
D9_2_304_R1_peak_17270	chr19	40578556	40578833	+	60	NA	intron (SHKBP1, intron 6 of 17)	NA	1843	SHKBP1								
D9_2_304_R1_peak_19125	chr2	88036681	88036842	+	60	NA	intron (KRCC1, intron 2 of 3)	NA	18968	KRCC1								
D9_2_304_R1_peak_25066	chr3	172140701	172140991	+	60	NA	intron (FNDC3B, intron 3 of 25)	NA	-40999	LOC101928615								
D9_2_304_R1_peak_22956	chr22	41043835	41044049	+	60	NA	Intergenic	NA	-48360	EP300								
D9_2_304_R1_peak_32081	chr7	106718263	106718569	+	60	NA	Intergenic	NA	-57228	CCDC71L								
D9_2_304_R1_peak_21910	chr20	62926283	62926466	+	60	NA	intron (DIDO1, intron 1 of 15)	NA	177	DIDO1								
D9_2_304_R1_peak_4910	chr10	96832836	96833208	+	60	NA	promoter-TSS (LCOR)	NA	21	LOC102723665								
D9_2_304_R1_peak_21516	chr20	41693447	41693745	+	60	NA	Intergenic	NA	-75224	CHD6								
D9_2_304_R1_peak_15472	chr17	81552371	81552659	+	60	NA	promoter-TSS (C17orf70)	NA	-112	C17orf70								
D9_2_304_R1_peak_9381	chr13	39655591	39655833	+	60	NA	promoter-TSS (COG6)	NA	85	COG6								
D9_2_304_R1_peak_10104	chr14	24195245	24195421	+	60	NA	intron (TM9SF1, intron 1 of 4)	NA	403	TM9SF1								
D9_2_304_R1_peak_6093	chr11	59728526	59728688	+	60	NA	Intergenic	NA	-14762	OR10V1								
D9_2_304_R1_peak_8006	chr12	50036409	50036609	+	60	NA	Intergenic	NA	-15332	RACGAP1								
D9_2_304_R1_peak_19853	chr2	159537115	159537355	+	60	NA	intron (BAZ2B, intron 2 of 37)	NA	-78063	LOC643072								
D9_2_304_R1_peak_32633	chr8	9123927	9124221	+	60	NA	Intergenic	NA	27512	PPP1R3B								
D9_2_304_R1_peak_29908	chr6	49463270	49463485	+	60	NA	promoter-TSS (MUT)	NA	36	CENPQ								
D9_2_304_R1_peak_11109	chr14	103075498	103075820	+	60	NA	Intergenic	NA	-18424	CDC42BPB								
D9_2_304_R1_peak_31264	chr7	26328570	26328781	+	60	NA	intron (SNX10, intron 1 of 6)	NA	35630	SNX10								
D9_2_304_R1_peak_18544	chr2	44137783	44138113	+	60	NA	Intergenic	NA	29514	LOC102723904								
