PeakID (cmd=annotatePeaks.pl SKNO1_1_308_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_308_R1_peak_7244	chr17	82751509	82752025	+	89	NA	promoter-TSS (TBCD)	NA	-302	TBCD								
SKNO1_1_308_R1_peak_4624	chr14	61476836	61477039	+	89	NA	intron (PRKCH, intron 9 of 13)	NA	-93603	FLJ22447								
SKNO1_1_308_R1_peak_15424	chr9	91405815	91406154	+	89	NA	Intergenic	NA	18642	NFIL3								
SKNO1_1_308_R1_peak_12435	chr5	59608882	59609051	+	89	NA	intron (PDE4D, intron 3 of 16)	NA	94685	MIR582								
SKNO1_1_308_R1_peak_3329	chr12	4273475	4273751	+	89	NA	promoter-TSS (CCND2)	NA	-123	CCND2								
SKNO1_1_308_R1_peak_1035	chr1	156282620	156282952	+	89	NA	promoter-TSS (TMEM79)	NA	-127	TMEM79								
SKNO1_1_308_R1_peak_11823	chr4	8428340	8428597	+	89	NA	promoter-TSS (ACOX3)	NA	12257	ACOX3								
SKNO1_1_308_R1_peak_249	chr1	19124384	19124610	+	89	NA	intron (UBR4, intron 66 of 106)	NA	85821	UBR4								
SKNO1_1_308_R1_peak_9920	chr20	49982642	49983030	+	89	NA	promoter-TSS (SNAI1)	NA	-140	SNAI1								
SKNO1_1_308_R1_peak_5402	chr15	78050147	78050360	+	89	NA	intron (TBC1D2B, intron 2 of 12)	NA	-15518	TBC1D2B								
SKNO1_1_308_R1_peak_8532	chr2	11155431	11155670	+	89	NA	TTS (C2orf50)	NA	178	PQLC3								
SKNO1_1_308_R1_peak_1289	chr1	202810650	202810971	+	89	NA	promoter-TSS (PCAT6)	NA	-136	PCAT6								
SKNO1_1_308_R1_peak_3944	chr12	122183001	122183389	+	89	NA	promoter-TSS (LRRC43)	NA	75	LRRC43								
SKNO1_1_308_R1_peak_5824	chr16	50303730	50304009	+	89	NA	intron (ADCY7, intron 7 of 22)	NA	11253	MIR6771								
SKNO1_1_308_R1_peak_6058	chr16	85303241	85303593	+	89	NA	promoter-TSS (LOC727710)	NA	47	LOC727710								
SKNO1_1_308_R1_peak_15506	chr9	105244269	105244804	+	89	NA	promoter-TSS (SLC44A1)	NA	-89	SLC44A1								
SKNO1_1_308_R1_peak_7805	chr19	10960507	10960865	+	89	NA	promoter-TSS (SMARCA4)	NA	-313	SMARCA4								
SKNO1_1_308_R1_peak_12292	chr5	1108221	1108529	+	89	NA	intron (SLC12A7, intron 1 of 24)	NA	3676	SLC12A7								
SKNO1_1_308_R1_peak_8695	chr2	44120454	44120687	+	89	NA	Intergenic	NA	46892	LOC102723904								
SKNO1_1_308_R1_peak_12067	chr4	80139018	80139197	+	89	NA	Intergenic	NA	-46031	PRDM8								
SKNO1_1_308_R1_peak_9145	chr2	136136584	136136851	+	89	NA	Intergenic	NA	-18562	CXCR4								
SKNO1_1_308_R1_peak_7679	chr19	4867027	4867271	+	89	NA	intron (PLIN3, intron 1 of 7)	NA	619	PLIN3								
SKNO1_1_308_R1_peak_8000	chr19	17539224	17539390	+	89	NA	intron (FAM129C, intron 7 of 15)	NA	12044	FAM129C								
SKNO1_1_308_R1_peak_3438	chr12	22544546	22544859	+	89	NA	promoter-TSS (C2CD5)	NA	-194	C2CD5								
SKNO1_1_308_R1_peak_7462	chr18	54224513	54224916	+	89	NA	promoter-TSS (MBD2)	NA	74	MBD2								
SKNO1_1_308_R1_peak_6200	chr16	89696524	89696777	+	89	NA	TTS (CDK10)	NA	5063	SPATA2L								
SKNO1_1_308_R1_peak_4032	chr12	132445956	132446323	+	89	NA	intron (LOC101928629, intron 4 of 4)	NA	28115	MUC8								
SKNO1_1_308_R1_peak_6639	chr17	49403654	49403827	+	89	NA	TTS (PHB)	NA	11118	PHB								
SKNO1_1_308_R1_peak_4881	chr14	100285281	100285538	+	89	NA	intron (SLC25A29, intron 5 of 5)	NA	8052	MIR6764								
SKNO1_1_308_R1_peak_5404	chr15	78108370	78108587	+	89	NA	intron (CIB2, intron 2 of 3)	NA	15893	SH2D7								
SKNO1_1_308_R1_peak_6496	chr17	41547829	41548093	+	89	NA	Intergenic	NA	6534	LINC00974								
SKNO1_1_308_R1_peak_279	chr1	23168551	23168839	+	89	NA	intron (LUZP1, intron 1 of 4)	NA	163	LUZP1								
SKNO1_1_308_R1_peak_13841	chr6	158031534	158031723	+	89	NA	intron (SYNJ2, intron 3 of 26)	NA	30521	SYNJ2-IT1								
SKNO1_1_308_R1_peak_8988	chr2	102619046	102619965	+	89	NA	promoter-TSS (SLC9A2)	NA	-202	SLC9A2								
SKNO1_1_308_R1_peak_3742	chr12	94099689	94099951	+	89	NA	Intergenic	NA	-49134	PLXNC1								
SKNO1_1_308_R1_peak_10094	chr21	25563399	25563653	+	89	NA	intron (MIR155HG, intron 1 of 2)	NA	1381	MIR155HG								
SKNO1_1_308_R1_peak_7544	chr18	79964375	79964695	+	89	NA	promoter-TSS (HSBP1L1)	NA	-47	HSBP1L1								
SKNO1_1_308_R1_peak_9022	chr2	109295190	109295390	+	89	NA	intron (SH3RF3, intron 1 of 4)	NA	18306	MIR4266								
SKNO1_1_308_R1_peak_276	chr1	22916045	22916810	+	89	NA	Intergenic	NA	-53241	MIR4253								
SKNO1_1_308_R1_peak_1603	chr1	246113631	246113834	+	89	NA	exon (LOC101928089, exon 2 of 2)	NA	2739	LOC101928089								
SKNO1_1_308_R1_peak_3730	chr12	92929275	92929681	+	89	NA	promoter-TSS (EEA1)	NA	-761	EEA1								
SKNO1_1_308_R1_peak_1221	chr1	184974048	184974489	+	89	NA	intron (FAM129A, intron 1 of 13)	NA	318	FAM129A								
SKNO1_1_308_R1_peak_977	chr1	154328644	154328904	+	89	NA	promoter-TSS (ATP8B2)	NA	3214	ATP8B2								
SKNO1_1_308_R1_peak_12092	chr4	83012970	83013151	+	89	NA	promoter-TSS (LIN54)	NA	-2226	LIN54								
SKNO1_1_308_R1_peak_15638	chr9	127361587	127361778	+	89	NA	intron (GARNL3, intron 21 of 27)	NA	-35462	SLC2A8								
SKNO1_1_308_R1_peak_10906	chr3	32626772	32627006	+	89	NA	Intergenic	NA	-56015	DYNC1LI1								
SKNO1_1_308_R1_peak_4751	chr14	76773634	76773816	+	89	NA	exon (VASH1, exon 5 of 5)	NA	11833	VASH1								
SKNO1_1_308_R1_peak_12355	chr5	34929451	34929800	+	89	NA	promoter-TSS (DNAJC21)	NA	26	DNAJC21								
SKNO1_1_308_R1_peak_10928	chr3	38039882	38040212	+	89	NA	intron (DLEC1, intron 1 of 35)	NA	1041	DLEC1								
SKNO1_1_308_R1_peak_14238	chr7	74226680	74226984	+	89	NA	TTS (LAT2)	NA	16905	LAT2								
SKNO1_1_308_R1_peak_11264	chr3	122975952	122976263	+	89	NA	promoter-TSS (SEMA5B)	NA	52498	SEMA5B								
SKNO1_1_308_R1_peak_13596	chr6	87472879	87473366	+	89	NA	intron (SLC35A1, intron 1 of 7)	NA	197	SLC35A1								
SKNO1_1_308_R1_peak_10674	chr22	46499141	46499405	+	89	NA	intron (CELSR1, intron 1 of 34)	NA	37897	CELSR1								
SKNO1_1_308_R1_peak_13532	chr6	52390486	52390710	+	89	NA	intron (PAQR8, intron 1 of 1)	NA	28470	PAQR8								
SKNO1_1_308_R1_peak_582	chr1	44721471	44721925	+	89	NA	TTS (RNU5F-1)	NA	203	RNU5F-1								
SKNO1_1_308_R1_peak_4793	chr14	89504717	89504958	+	89	NA	intron (LOC102723683, intron 3 of 4)	NA	-71379	FOXN3-AS2								
SKNO1_1_308_R1_peak_3088	chr11	112211628	112211893	+	89	NA	intron (BCO2, intron 8 of 11)	NA	-14605	PTS								
SKNO1_1_308_R1_peak_5207	chr15	63203852	63204063	+	89	NA	intron (RAB8B, intron 1 of 7)	NA	14428	RAB8B								
SKNO1_1_308_R1_peak_8707	chr2	45730008	45730223	+	89	NA	intron (PRKCE, intron 5 of 19)	NA	-78068	LOC102724965								
SKNO1_1_308_R1_peak_4701	chr14	72594426	72594711	+	89	NA	Intergenic	NA	77737	MIR7843								
SKNO1_1_308_R1_peak_14088	chr7	33109362	33109640	+	89	NA	promoter-TSS (RP9)	NA	-111	RP9								
SKNO1_1_308_R1_peak_10627	chr22	43143224	43143507	+	89	NA	promoter-TSS (MCAT)	NA	32	MCAT								
SKNO1_1_308_R1_peak_13419	chr6	37102710	37102923	+	89	NA	Intergenic	NA	-67330	PIM1								
SKNO1_1_308_R1_peak_651	chr1	54499464	54499800	+	89	NA	Intergenic	NA	-48502	ACOT11								
SKNO1_1_308_R1_peak_10588	chr22	41367220	41367473	+	89	NA	promoter-TSS (TEF)	NA	13	TEF								
SKNO1_1_308_R1_peak_15559	chr9	114958182	114958427	+	89	NA	Intergenic	NA	-27709	TNFSF8								
SKNO1_1_308_R1_peak_8712	chr2	46548150	46548419	+	89	NA	intron (RHOQ, intron 2 of 2)	NA	5518	RHOQ								
SKNO1_1_308_R1_peak_5534	chr15	93052484	93052747	+	89	NA	intron (RGMA, intron 1 of 2)	NA	21372	RGMA								
SKNO1_1_308_R1_peak_7356	chr18	23967284	23967745	+	89	NA	Intergenic	NA	38979	LOC102724246								
SKNO1_1_308_R1_peak_3461	chr12	30822207	30822433	+	89	NA	Intergenic	NA	26639	LINC00941								
SKNO1_1_308_R1_peak_8735	chr2	48265115	48265347	+	89	NA	intron (LOC102724008, intron 2 of 2)	NA	11604	LOC102724008								
SKNO1_1_308_R1_peak_4739	chr14	75277661	75277913	+	89	NA	promoter-TSS (FOS)	NA	-991	FOS								
SKNO1_1_308_R1_peak_2073	chr10	79403412	79403641	+	89	NA	intron (ZCCHC24, intron 2 of 2)	NA	42101	ZCCHC24								
SKNO1_1_308_R1_peak_9272	chr2	181810982	181811156	+	89	NA	Intergenic	NA	-80739	SSFA2								
SKNO1_1_308_R1_peak_8444	chr19	57499814	57500072	+	89	NA	promoter-TSS (ZNF773)	NA	89	ZNF773								
SKNO1_1_308_R1_peak_1707	chr10	11662549	11662755	+	89	NA	Intergenic	NA	-50972	USP6NL								
SKNO1_1_308_R1_peak_3805	chr12	104750168	104750369	+	89	NA	intron (CHST11, intron 2 of 2)	NA	158574	MIR3922								
SKNO1_1_308_R1_peak_3906	chr12	120217361	120217555	+	89	NA	intron (PXN, intron 8 of 15)	NA	16167	PXN-AS1								
SKNO1_1_308_R1_peak_148	chr1	9882525	9882757	+	89	NA	intron (CTNNBIP1, intron 1 of 4)	NA	27617	CTNNBIP1								
SKNO1_1_308_R1_peak_15320	chr9	68560455	68560866	+	89	NA	Intergenic	NA	-14058	RP11-274B18.2								
SKNO1_1_308_R1_peak_12161	chr4	101347923	101348139	+	89	NA	promoter-TSS (PPP3CA)	NA	254	FLJ20021								
SKNO1_1_308_R1_peak_11077	chr3	50082423	50082704	+	89	NA	Intergenic	NA	-6345	RBM5								
SKNO1_1_308_R1_peak_15019	chr8	134161281	134161496	+	89	NA	Intergenic	NA	274892	RP11-157E21.1								
SKNO1_1_308_R1_peak_906	chr1	145281114	145281435	+	89	NA	TTS (RNVU1-14)	NA	158	RNVU1-14								
SKNO1_1_308_R1_peak_3360	chr12	6663181	6663348	+	89	NA	promoter-TSS (ING4)	NA	-122	ING4								
SKNO1_1_308_R1_peak_15394	chr9	88783906	88784118	+	89	NA	Intergenic	NA	-38117	MIR4289								
SKNO1_1_308_R1_peak_3175	chr11	120336095	120336400	+	89	NA	promoter-TSS (ARHGEF12)	NA	-308	ARHGEF12								
SKNO1_1_308_R1_peak_8161	chr19	39335933	39336221	+	89	NA	promoter-TSS (GMFG)	NA	-5	GMFG								
SKNO1_1_308_R1_peak_7363	chr18	25352067	25352288	+	89	NA	promoter-TSS (ZNF521)	NA	-7	ZNF521								
SKNO1_1_308_R1_peak_2637	chr11	59767214	59767464	+	89	NA	intron (STX3, intron 1 of 9)	NA	12280	STX3								
SKNO1_1_308_R1_peak_2514	chr11	33258103	33258479	+	89	NA	promoter-TSS (HIPK3)	NA	969	HIPK3								
SKNO1_1_308_R1_peak_4813	chr14	90821059	90821284	+	89	NA	Intergenic	NA	-4754	TTC7B								
SKNO1_1_308_R1_peak_79	chr1	3796486	3796756	+	89	NA	promoter-TSS (LRRC47)	NA	-117	LRRC47								
SKNO1_1_308_R1_peak_3981	chr12	124606009	124606211	+	89	NA	TTS (LOC101927436)	NA	1451	LOC101927436								
SKNO1_1_308_R1_peak_13405	chr6	36680355	36680774	+	89	NA	intron (CDKN1A, intron 1 of 2)	NA	1885	CDKN1A								
SKNO1_1_308_R1_peak_8765	chr2	61538378	61538661	+	89	NA	promoter-TSS (XPO1)	NA	-12001	XPO1								
SKNO1_1_308_R1_peak_15441	chr9	93138148	93138414	+	89	NA	Intergenic	NA	-3993	NINJ1								
SKNO1_1_308_R1_peak_13229	chr6	28136649	28136983	+	89	NA	exon (ZSCAN16-AS1, exon 1 of 3)	NA	500	ZSCAN16-AS1								
SKNO1_1_308_R1_peak_5963	chr16	68448373	68448723	+	89	NA	promoter-TSS (SMPD3)	NA	-50731	SMPD3								
SKNO1_1_308_R1_peak_11287	chr3	126678829	126679062	+	89	NA	Intergenic	NA	16864	NUP210P1								
SKNO1_1_308_R1_peak_6581	chr17	45165445	45165635	+	89	NA	intron (HEXIM2, intron 3 of 3)	NA	6205	HEXIM2								
SKNO1_1_308_R1_peak_9698	chr20	10674704	10674998	+	89	NA	promoter-TSS (JAG1)	NA	-805	JAG1								
SKNO1_1_308_R1_peak_3386	chr12	8697880	8698098	+	89	NA	promoter-TSS (RIMKLB)	NA	-15822	RIMKLB								
SKNO1_1_308_R1_peak_2285	chr10	119138441	119138772	+	89	NA	TTS (FAM45A)	NA	27086	SFXN4								
SKNO1_1_308_R1_peak_1301	chr1	203306199	203306534	+	89	NA	intron (BTG2, intron 1 of 1)	NA	830	BTG2								
SKNO1_1_308_R1_peak_12682	chr5	132558699	132558983	+	89	NA	intron (RAD50, intron 1 of 24)	NA	1917	RAD50								
SKNO1_1_308_R1_peak_15233	chr9	19408812	19409120	+	89	NA	promoter-TSS (ACER2)	NA	39	ACER2								
SKNO1_1_308_R1_peak_14211	chr7	73324217	73324423	+	89	NA	intron (TRIM50, intron 2 of 6)	NA	3762	TRIM50								
SKNO1_1_308_R1_peak_9160	chr2	144704022	144704253	+	89	NA	intron (TEX41, intron 1 of 4)	NA	36170	TEX41								
SKNO1_1_308_R1_peak_14725	chr8	42843341	42843566	+	89	NA	promoter-TSS (THAP1)	NA	-122	THAP1								
SKNO1_1_308_R1_peak_14560	chr8	8346214	8346952	+	89	NA	intron (SGK223, intron 3 of 5)	NA	35164	SGK223								
SKNO1_1_308_R1_peak_4773	chr14	79573554	79573820	+	89	NA	intron (NRXN3, intron 2 of 5)	NA	294348	NRXN3								
SKNO1_1_308_R1_peak_8871	chr2	74817087	74817312	+	88	NA	Intergenic	NA	-16976	HK2								
SKNO1_1_308_R1_peak_7598	chr19	1667751	1667938	+	88	NA	Intergenic	NA	-16564	TCF3								
SKNO1_1_308_R1_peak_14044	chr7	25615140	25615364	+	88	NA	Intergenic	NA	47934	LOC646588								
SKNO1_1_308_R1_peak_13851	chr6	161226413	161226667	+	88	NA	intron (AGPAT4, intron 2 of 5)	NA	47521	AGPAT4								
SKNO1_1_308_R1_peak_5265	chr15	67784350	67784801	+	88	NA	intron (MAP2K5, intron 21 of 21)	NA	-35129	SKOR1								
SKNO1_1_308_R1_peak_9854	chr20	39700606	39700834	+	88	NA	Intergenic	NA	-42163	LOC102724950								
SKNO1_1_308_R1_peak_15314	chr9	42852247	42852439	+	88	NA	Intergenic	NA	9649	LOC101927804								
SKNO1_1_308_R1_peak_9577	chr2	241763152	241763363	+	88	NA	intron (D2HGDH, intron 9 of 9)	NA	-13568	GAL3ST2								
SKNO1_1_308_R1_peak_6540	chr17	42751118	42751336	+	88	NA	Intergenic	NA	-6190	EZH1								
SKNO1_1_308_R1_peak_12204	chr4	140053811	140054001	+	88	NA	intron (MAML3, intron 1 of 4)	NA	-5079	LOC101927544								
SKNO1_1_308_R1_peak_8921	chr2	94735619	94735798	+	88	NA	Intergenic	NA	25476	FAM95A								
SKNO1_1_308_R1_peak_16194	chrX	149939977	149940219	+	88	NA	intron (LINC00894, intron 1 of 11)	NA	1550	LINC00894								
SKNO1_1_308_R1_peak_16164	chrX	129843692	129844078	+	88	NA	promoter-TSS (ZDHHC9)	NA	49	ZDHHC9								
SKNO1_1_308_R1_peak_16005	chrX	40013527	40013777	+	88	NA	Intergenic	NA	160266	LOC102724413								
SKNO1_1_308_R1_peak_12283	chr5	543901	544239	+	88	NA	Intergenic	NA	-8188	MIR4456								
SKNO1_1_308_R1_peak_16013	chrX	40105483	40105681	+	88	NA	intron (BCOR, intron 1 of 14)	NA	68336	LOC102724413								
SKNO1_1_308_R1_peak_14545	chr8	2001291	2001925	+	88	NA	exon (KBTBD11, exon 2 of 2)	NA	2733	KBTBD11								
SKNO1_1_308_R1_peak_6363	chr17	19290062	19290372	+	88	NA	intron (EPN2, intron 4 of 10)	NA	16044	EPN2-AS1								
SKNO1_1_308_R1_peak_7282	chr18	3596862	3597072	+	88	NA	exon (DLGAP1-AS1, exon 3 of 3)	NA	2853	DLGAP1-AS1								
SKNO1_1_308_R1_peak_7389	chr18	35159079	35159344	+	88	NA	Intergenic	NA	-81823	ZNF397								
SKNO1_1_308_R1_peak_14805	chr8	70669233	70669493	+	88	NA	promoter-TSS (XKR9)	NA	-2	XKR9								
SKNO1_1_308_R1_peak_6322	chr17	8186223	8186513	+	88	NA	promoter-TSS (MIR4521)	NA	10	TRNAW3								
SKNO1_1_308_R1_peak_898	chr1	120942607	120942898	+	88	NA	TTS (RNVU1-4)	NA	152	RNVU1-4								
SKNO1_1_308_R1_peak_5664	chr16	4800314	4800600	+	88	NA	intron (ROGDI, intron 4 of 9)	NA	2174	ROGDI								
SKNO1_1_308_R1_peak_5724	chr16	22206128	22206339	+	88	NA	promoter-TSS (EEF2K)	NA	-38	EEF2K								
SKNO1_1_308_R1_peak_6826	chr17	65100605	65100869	+	88	NA	promoter-TSS (RP11-160O5.1)	NA	-75	RP11-160O5.1								
SKNO1_1_308_R1_peak_4338	chr13	96982779	96982951	+	88	NA	intron (LINC00359, intron 1 of 2)	NA	1307	LINC00359								
SKNO1_1_308_R1_peak_931	chr1	149390682	149390864	+	88	NA	promoter-TSS (LOC102723816)	NA	-362	LOC102723816								
SKNO1_1_308_R1_peak_10872	chr3	25782875	25783155	+	88	NA	intron (NGLY1, intron 1 of 11)	NA	483	NGLY1								
SKNO1_1_308_R1_peak_5607	chr16	785602	785823	+	88	NA	exon (RPUSD1, exon 6 of 6)	NA	2671	RPUSD1								
SKNO1_1_308_R1_peak_6432	chr17	37406897	37407258	+	88	NA	promoter-TSS (ACACA)	NA	181	TADA2A								
SKNO1_1_308_R1_peak_1057	chr1	157404065	157404565	+	88	NA	Intergenic	NA	-116206	RP11-85G21.2								
SKNO1_1_308_R1_peak_2379	chr11	308068	308249	+	88	NA	promoter-TSS (IFITM2)	NA	51	IFITM2								
SKNO1_1_308_R1_peak_14486	chr7	149310135	149310333	+	88	NA	promoter-TSS (TRNAC10)	NA	44	TRNAC10								
SKNO1_1_308_R1_peak_4543	chr14	49635486	49635663	+	88	NA	promoter-TSS (DNAAF2)	NA	-344	DNAAF2								
SKNO1_1_308_R1_peak_15969	chrX	13092532	13092737	+	88	NA	Intergenic	NA	-48777	FAM9C								
SKNO1_1_308_R1_peak_12453	chr5	65482703	65482946	+	88	NA	promoter-TSS (ADAMTS6)	NA	-947	ADAMTS6								
SKNO1_1_308_R1_peak_15002	chr8	133217880	133218207	+	88	NA	intron (WISP1, intron 2 of 2)	NA	-5129	LOC102723635								
SKNO1_1_308_R1_peak_9392	chr2	217162589	217162803	+	88	NA	Intergenic	NA	-288764	LOC102723329								
SKNO1_1_308_R1_peak_15325	chr9	69325010	69325239	+	88	NA	promoter-TSS (FAM189A2)	NA	552	FAM189A2								
SKNO1_1_308_R1_peak_6481	chr17	40338092	40338459	+	88	NA	intron (RARA, intron 2 of 6)	NA	4415	RARA-AS1								
SKNO1_1_308_R1_peak_87	chr1	5975638	5975892	+	88	NA	intron (NPHP4, intron 3 of 29)	NA	15683	NPHP4								
SKNO1_1_308_R1_peak_6341	chr17	10150102	10150332	+	88	NA	intron (GAS7, intron 1 of 13)	NA	-170175	LOC102724366								
SKNO1_1_308_R1_peak_1724	chr10	13117904	13118195	+	88	NA	intron (OPTN, intron 5 of 13)	NA	17974	OPTN								
SKNO1_1_308_R1_peak_8671	chr2	42359838	42360101	+	88	NA	intron (COX7A2L, intron 1 of 2)	NA	1247	COX7A2L								
SKNO1_1_308_R1_peak_14442	chr7	129122738	129122995	+	88	NA	Intergenic	NA	-3405	LOC407835								
SKNO1_1_308_R1_peak_7653	chr19	3708285	3708575	+	88	NA	promoter-TSS (TJP3)	NA	-7951	PIP5K1C								
SKNO1_1_308_R1_peak_13616	chr6	102417478	102417712	+	88	NA	Intergenic	NA	-963300	LOC101927388								
SKNO1_1_308_R1_peak_5643	chr16	3008154	3008438	+	88	NA	Intergenic	NA	-4160	CLDN9								
SKNO1_1_308_R1_peak_12202	chr4	139453956	139454225	+	88	NA	promoter-TSS (LOC101927451)	NA	-30	LOC101927451								
SKNO1_1_308_R1_peak_6353	chr17	17304577	17304807	+	88	NA	intron (NT5M, intron 2 of 5)	NA	1309	NT5M								
SKNO1_1_308_R1_peak_14498	chr7	150942202	150942409	+	88	NA	Intergenic	NA	36024	KCNH2								
SKNO1_1_308_R1_peak_14995	chr8	133062370	133062583	+	88	NA	intron (SLA, intron 1 of 6)	NA	-15960	MIR7848								
SKNO1_1_308_R1_peak_15331	chr9	71897714	71897901	+	88	NA	intron (ABHD17B, intron 1 of 2)	NA	13425	ABHD17B								
SKNO1_1_308_R1_peak_5294	chr15	70099521	70099793	+	88	NA	Intergenic	NA	-3354	TLE3								
SKNO1_1_308_R1_peak_4827	chr14	92040041	92040316	+	88	NA	promoter-TSS (TRIP11)	NA	-38	TRIP11								
SKNO1_1_308_R1_peak_8554	chr2	17753488	17753901	+	88	NA	promoter-TSS (SMC6)	NA	135	SMC6								
SKNO1_1_308_R1_peak_14755	chr8	56558928	56559237	+	88	NA	intron (LINC00968, intron 1 of 2)	NA	741	LINC00968								
SKNO1_1_308_R1_peak_16062	chrX	48957993	48958200	+	88	NA	promoter-TSS (OTUD5)	NA	520	OTUD5								
SKNO1_1_308_R1_peak_6827	chr17	65115840	65116115	+	88	NA	intron (RP11-160O5.1, intron 3 of 3)	NA	15165	RP11-160O5.1								
SKNO1_1_308_R1_peak_6081	chr16	85607424	85607654	+	88	NA	intron (GSE1, intron 1 of 14)	NA	81443	GINS2								
SKNO1_1_308_R1_peak_14501	chr7	150994655	150994938	+	88	NA	intron (NOS3, intron 2 of 26)	NA	1045	NOS3								
SKNO1_1_308_R1_peak_1047	chr1	156748719	156748892	+	88	NA	intron (HDGF, intron 1 of 3)	NA	3619	HDGF								
SKNO1_1_308_R1_peak_6348	chr17	15502790	15503004	+	88	NA	exon (TVP23C, exon 6 of 6)	NA	-35286	CDRT4								
SKNO1_1_308_R1_peak_5771	chr16	30096222	30096529	+	88	NA	promoter-TSS (LOC101928595)	NA	-32	LOC101928595								
SKNO1_1_308_R1_peak_4301	chr13	76886166	76886433	+	88	NA	exon (KCTD12, exon 1 of 1)	NA	106	KCTD12								
SKNO1_1_308_R1_peak_16114	chrX	74421424	74421669	+	88	NA	promoter-TSS (SLC16A2)	NA	-11	SLC16A2								
SKNO1_1_308_R1_peak_15241	chr9	21160262	21160484	+	88	NA	Intergenic	NA	6287	IFNA21								
SKNO1_1_308_R1_peak_2342	chr10	130243143	130243316	+	88	NA	Intergenic	NA	-60588	LOC101927435								
SKNO1_1_308_R1_peak_14279	chr7	77416206	77416387	+	88	NA	exon (GSAP, exon 1 of 20)	NA	1098	RP5-899E9.1								
SKNO1_1_308_R1_peak_16124	chrX	79161715	79161941	+	88	NA	Intergenic	NA	-9144	GPR174								
SKNO1_1_308_R1_peak_2461	chr11	9663875	9664362	+	88	NA	promoter-TSS (SWAP70)	NA	42278	LOC101927955								
SKNO1_1_308_R1_peak_12018	chr4	73069329	73069661	+	88	NA	exon (COX18, exon 1 of 6)	NA	260	COX18								
SKNO1_1_308_R1_peak_16215	chrX	153985381	153985759	+	88	NA	Intergenic	NA	-4401	MIR3202-2								
SKNO1_1_308_R1_peak_13753	chr6	139297017	139297275	+	88	NA	intron (TXLNB, intron 1 of 10)	NA	25786	LOC102723690								
SKNO1_1_308_R1_peak_12586	chr5	108748608	108748847	+	88	NA	intron (FER, intron 1 of 10)	NA	1179	FER								
SKNO1_1_308_R1_peak_12788	chr5	144187820	144188048	+	88	NA	intron (KCTD16, intron 2 of 3)	NA	17061	KCTD16								
SKNO1_1_308_R1_peak_7593	chr19	1354854	1355141	+	88	NA	promoter-TSS (MUM1)	NA	-1327	MUM1								
SKNO1_1_308_R1_peak_15536	chr9	112863322	112863502	+	88	NA	intron (SNX30, intron 7 of 8)	NA	27483	SLC46A2								
SKNO1_1_308_R1_peak_2391	chr11	695746	695968	+	88	NA	promoter-TSS (DEAF1)	NA	-117	DEAF1								
SKNO1_1_308_R1_peak_3891	chr12	116635513	116635800	+	88	NA	Intergenic	NA	76275	MAP1LC3B2								
SKNO1_1_308_R1_peak_7584	chr19	1205555	1205875	+	88	NA	promoter-TSS (STK11)	NA	-574	STK11								
SKNO1_1_308_R1_peak_6347	chr17	15444909	15445135	+	88	NA	intron (TVP23C-CDRT4, intron 5 of 6)	NA	22589	CDRT4								
SKNO1_1_308_R1_peak_14742	chr8	53204624	53204852	+	88	NA	Intergenic	NA	46896	OPRK1								
SKNO1_1_308_R1_peak_7802	chr19	10871376	10871554	+	88	NA	promoter-TSS (CARM1)	NA	-205	CARM1								
SKNO1_1_308_R1_peak_8469	chr2	676676	676890	+	88	NA	intron (TMEM18, intron 1 of 4)	NA	656	TMEM18								
SKNO1_1_308_R1_peak_7136	chr17	81034999	81035308	+	88	NA	promoter-TSS (BAIAP2)	NA	6	BAIAP2								
SKNO1_1_308_R1_peak_5757	chr16	28211850	28212088	+	88	NA	promoter-TSS (XPO6)	NA	-51	XPO6								
SKNO1_1_308_R1_peak_12256	chr4	177442114	177442471	+	88	NA	exon (AGA, exon 1 of 8)	NA	211	AGA								
SKNO1_1_308_R1_peak_14466	chr7	140062670	140063152	+	88	NA	exon (PARP12, exon 1 of 8)	NA	810	PARP12								
SKNO1_1_308_R1_peak_10621	chr22	42967971	42968205	+	88	NA	intron (PACSIN2, intron 1 of 9)	NA	-8194	PACSIN2								
SKNO1_1_308_R1_peak_14441	chr7	128941150	128941378	+	88	NA	promoter-TSS (IRF5)	NA	3324	IRF5								
SKNO1_1_308_R1_peak_10085	chr21	15064937	15065139	+	88	NA	promoter-TSS (NRIP1)	NA	-233	NRIP1								
SKNO1_1_308_R1_peak_6295	chr17	7552789	7553034	+	88	NA	intron (TNFSF12, intron 5 of 6)	NA	3853	TNFSF12								
SKNO1_1_308_R1_peak_6374	chr17	21043318	21043562	+	88	NA	promoter-TSS (USP22)	NA	-31	USP22								
SKNO1_1_308_R1_peak_14526	chr7	158704916	158705225	+	88	NA	promoter-TSS (NCAPG2)	NA	-241	NCAPG2								
SKNO1_1_308_R1_peak_6281	chr17	5184404	5184628	+	88	NA	intron (ZNF594, intron 1 of 1)	NA	7346	ZNF594								
