PeakID (cmd=annotatePeaks.pl OCIAML2_1_168_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
OCIAML2_1_168_R1_peak_4277	chr19	55675034	55675300	+	100	NA	promoter-TSS (EPN1)	NA	-65	EPN1								
OCIAML2_1_168_R1_peak_1562	chr11	61417715	61417944	+	100	NA	intron (CPSF7, intron 5 of 9)	NA	12092	CPSF7								
OCIAML2_1_168_R1_peak_6685	chr5	38585934	38586161	+	100	NA	intron (LIFR-AS1, intron 1 of 8)	NA	-28489	MIR3650								
OCIAML2_1_168_R1_peak_6405	chr4	101802083	101802223	+	100	NA	intron (BANK1, intron 1 of 15)	NA	-11673	BANK1								
OCIAML2_1_168_R1_peak_6355	chr4	78638753	78638977	+	100	NA	Intergenic	NA	-7129	LINC01094								
OCIAML2_1_168_R1_peak_8675	chr8	138831315	138831468	+	100	NA	intron (COL22A1, intron 5 of 64)	NA	82602	COL22A1								
OCIAML2_1_168_R1_peak_3112	chr16	9300187	9300381	+	100	NA	Intergenic	NA	-101446	LOC101927009								
OCIAML2_1_168_R1_peak_1477	chr11	32847571	32847831	+	100	NA	intron (PRRG4, intron 5 of 5)	NA	17938	PRRG4								
OCIAML2_1_168_R1_peak_9158	chrX	35491016	35491178	+	100	NA	Intergenic	NA	-307245	MAGEB16								
OCIAML2_1_168_R1_peak_3796	chr18	12327978	12328146	+	100	NA	TTS (AFG3L2)	NA	19804	TUBB6								
OCIAML2_1_168_R1_peak_5867	chr3	113224026	113224257	+	100	NA	intron (LOC102723687, intron 4 of 4)	NA	12659	BOC								
OCIAML2_1_168_R1_peak_3299	chr16	72876373	72876546	+	100	NA	intron (ZFHX3, intron 3 of 8)	NA	98769	LOC101927978								
OCIAML2_1_168_R1_peak_9168	chrX	40010618	40010780	+	100	NA	Intergenic	NA	87280	BCOR								
OCIAML2_1_168_R1_peak_5310	chr21	36150241	36150546	+	100	NA	intron (CBR3-AS1, intron 1 of 2)	NA	5915	CBR3-AS1								
OCIAML2_1_168_R1_peak_2172	chr12	109779405	109779618	+	100	NA	Intergenic	NA	-6024	FAM222A-AS1								
OCIAML2_1_168_R1_peak_758	chr1	212035226	212035407	+	100	NA	promoter-TSS (DTL)	NA	-237	DTL								
OCIAML2_1_168_R1_peak_5877	chr3	117055517	117055666	+	100	NA	Intergenic	NA	134160	LINC00901								
OCIAML2_1_168_R1_peak_7614	chr6	136785444	136785666	+	100	NA	exon (LOC101928429, exon 2 of 2)	NA	1439	LOC101928429								
OCIAML2_1_168_R1_peak_3806	chr18	23243179	23243396	+	100	NA	intron (CABLES1, intron 7 of 9)	NA	107524	CABLES1								
OCIAML2_1_168_R1_peak_8361	chr8	49184981	49185130	+	100	NA	Intergenic	NA	130719	C8orf22								
OCIAML2_1_168_R1_peak_2081	chr12	80939680	80939865	+	100	NA	Intergenic	NA	-1849	LIN7A								
OCIAML2_1_168_R1_peak_5458	chr22	37295493	37295628	+	100	NA	intron (CYTH4, intron 3 of 12)	NA	13106	CYTH4								
OCIAML2_1_168_R1_peak_9191	chrX	52923836	52923964	+	100	NA	Intergenic	NA	32594	FAM156B								
OCIAML2_1_168_R1_peak_6862	chr5	121961770	121961906	+	100	NA	promoter-TSS (SRFBP1)	NA	-123	SRFBP1								
OCIAML2_1_168_R1_peak_6346	chr4	73181322	73181519	+	100	NA	intron (ANKRD17, intron 1 of 32)	NA	77721	ANKRD17								
OCIAML2_1_168_R1_peak_6168	chr3	196609489	196609691	+	100	NA	Intergenic	NA	23048	LINC01063								
OCIAML2_1_168_R1_peak_8318	chr8	38134483	38134731	+	100	NA	intron (ASH2L, intron 13 of 14)	NA	16658	STAR								
OCIAML2_1_168_R1_peak_6559	chr4	163613506	163613687	+	100	NA	promoter-TSS (MARCH1)	NA	119075	TMA16								
OCIAML2_1_168_R1_peak_1828	chr12	2453903	2454064	+	100	NA	intron (CACNA1C, intron 4 of 45)	NA	184207	CACNA1C-IT3								
OCIAML2_1_168_R1_peak_1679	chr11	82521538	82521770	+	100	NA	Intergenic	NA	-117741	RP11-179A16.1								
OCIAML2_1_168_R1_peak_8107	chr7	150489840	150490131	+	100	NA	Intergenic	NA	-24872	GIMAP7								
OCIAML2_1_168_R1_peak_8016	chr7	103223201	103223341	+	100	NA	intron (DPY19L2P2, intron 15 of 20)	NA	57195	DPY19L2P2								
OCIAML2_1_168_R1_peak_6778	chr5	80126074	80126249	+	100	NA	intron (SERINC5, intron 11 of 12)	NA	-42496	CTD-2201I18.1								
OCIAML2_1_168_R1_peak_2510	chr13	108269601	108270026	+	100	NA	exon (TNFSF13B, exon 1 of 5)	NA	286	TNFSF13B								
OCIAML2_1_168_R1_peak_9251	chrX	134641426	134641643	+	100	NA	intron (PLAC1, intron 1 of 2)	NA	16949	PLAC1								
OCIAML2_1_168_R1_peak_4837	chr2	217222618	217222831	+	100	NA	Intergenic	NA	-348792	LOC102723329								
OCIAML2_1_168_R1_peak_165	chr1	34140132	34140333	+	100	NA	intron (CSMD2, intron 1 of 69)	NA	25610	CSMD2								
OCIAML2_1_168_R1_peak_2400	chr13	47594989	47595158	+	100	NA	Intergenic	NA	406253	SUCLA2								
OCIAML2_1_168_R1_peak_6343	chr4	70946991	70947204	+	100	NA	intron (MOB1B, intron 1 of 5)	NA	4411	MOB1B								
OCIAML2_1_168_R1_peak_6530	chr4	153045454	153045610	+	100	NA	Intergenic	NA	-108482	LOC729870								
OCIAML2_1_168_R1_peak_1914	chr12	23639358	23639497	+	100	NA	intron (SOX5, intron 8 of 14)	NA	304925	SOX5								
OCIAML2_1_168_R1_peak_82	chr1	23869909	23870072	+	100	NA	TTS (CNR2)	NA	-1621	FUCA1								
OCIAML2_1_168_R1_peak_4928	chr2	233996057	233996268	+	100	NA	intron (TRPM8, intron 21 of 25)	NA	-54540	SPP2								
OCIAML2_1_168_R1_peak_5039	chr20	16732791	16733016	+	100	NA	intron (SNRPB2, intron 3 of 6)	NA	2939	SNRPB2								
OCIAML2_1_168_R1_peak_417	chr1	121408451	121408628	+	100	NA	Intergenic	NA	-10634	SRGAP2-AS1								
OCIAML2_1_168_R1_peak_9174	chrX	40498127	40498294	+	100	NA	Intergenic	NA	-82754	ATP6AP2								
OCIAML2_1_168_R1_peak_1423	chr11	7512624	7512812	+	100	NA	promoter-TSS (LOC102723874)	NA	-771	LOC102723874								
OCIAML2_1_168_R1_peak_8078	chr7	134059134	134059293	+	100	NA	intron (EXOC4, intron 17 of 17)	NA	-68139	LRGUK								
OCIAML2_1_168_R1_peak_7607	chr6	135555593	135555823	+	100	NA	intron (LINC00271, intron 1 of 3)	NA	57907	LINC00271								
OCIAML2_1_168_R1_peak_1877	chr12	10102415	10102619	+	100	NA	Intergenic	NA	-3511	CLEC1A								
OCIAML2_1_168_R1_peak_8165	chr8	8452753	8452928	+	100	NA	Intergenic	NA	-71093	SGK223								
OCIAML2_1_168_R1_peak_4813	chr2	205969676	205969843	+	100	NA	Intergenic	NA	116423	INO80D								
OCIAML2_1_168_R1_peak_1343	chr10	119517675	119517944	+	100	NA	intron (RGS10, intron 3 of 4)	NA	24901	RGS10								
OCIAML2_1_168_R1_peak_4893	chr2	229749981	229750176	+	100	NA	Intergenic	NA	-35508	DNER								
OCIAML2_1_168_R1_peak_4087	chr19	19032444	19032616	+	100	NA	intron (SUGP2, intron 1 of 10)	NA	-1080	ARMC6								
OCIAML2_1_168_R1_peak_2865	chr15	50257964	50258132	+	99	NA	intron (HDC, intron 3 of 11)	NA	7917	HDC								
OCIAML2_1_168_R1_peak_418	chr1	121421537	121421760	+	99	NA	Intergenic	NA	-23743	SRGAP2-AS1								
OCIAML2_1_168_R1_peak_6724	chr5	55600716	55600897	+	99	NA	Intergenic	NA	-65728	PPAP2A								
OCIAML2_1_168_R1_peak_7721	chr6	161366682	161366818	+	99	NA	intron (PARK2, intron 7 of 8)	NA	-99952	AGPAT4								
OCIAML2_1_168_R1_peak_8096	chr7	142384141	142384358	+	99	NA	Intergenic	NA	-112000	TRY2P								
OCIAML2_1_168_R1_peak_2231	chr12	120939573	120939811	+	99	NA	Intergenic	NA	32600	HNF1A-AS1								
OCIAML2_1_168_R1_peak_8213	chr8	19817038	19817194	+	99	NA	promoter-TSS (INTS10)	NA	-315	INTS10								
OCIAML2_1_168_R1_peak_8164	chr8	8451080	8451240	+	99	NA	Intergenic	NA	-69413	SGK223								
OCIAML2_1_168_R1_peak_3948	chr19	2094335	2094559	+	99	NA	intron (MOB3A, intron 1 of 4)	NA	1823	MOB3A								
OCIAML2_1_168_R1_peak_742	chr1	207828604	207828739	+	99	NA	Intergenic	NA	-4897	LOC101929385								
OCIAML2_1_168_R1_peak_9008	chr9	124259843	124260021	+	99	NA	intron (NEK6, intron 1 of 9)	NA	-32039	NEK6								
OCIAML2_1_168_R1_peak_356	chr1	108041742	108042004	+	99	NA	Intergenic	NA	77430	VAV3-AS1								
OCIAML2_1_168_R1_peak_8672	chr8	138440768	138441002	+	99	NA	intron (FAM135B, intron 1 of 19)	NA	55937	FAM135B								
OCIAML2_1_168_R1_peak_798	chr1	221069452	221069663	+	99	NA	Intergenic	NA	-8281	LOC101929750								
OCIAML2_1_168_R1_peak_8060	chr7	128933254	128933412	+	99	NA	Intergenic	NA	-7385	IRF5								
OCIAML2_1_168_R1_peak_395	chr1	114113923	114114096	+	99	NA	intron (SYT6, intron 3 of 7)	NA	38431	SYT6								
OCIAML2_1_168_R1_peak_683	chr1	201114527	201114689	+	99	NA	exon (ASCL5, exon 1 of 1)	NA	764	ASCL5								
OCIAML2_1_168_R1_peak_4284	chr19	58499267	58499544	+	99	NA	intron (SLC27A5, intron 7 of 9)	NA	12660	SLC27A5								
OCIAML2_1_168_R1_peak_6973	chr5	151252907	151253056	+	99	NA	promoter-TSS (GM2A)	NA	-71	GM2A								
OCIAML2_1_168_R1_peak_6876	chr5	126748121	126748295	+	99	NA	Intergenic	NA	7504	LOC102723557								
OCIAML2_1_168_R1_peak_3604	chr17	55635205	55635392	+	99	NA	intron (LOC101927389, intron 2 of 4)	NA	22312	LOC101927389								
OCIAML2_1_168_R1_peak_5608	chr3	18157870	18158000	+	99	NA	intron (LOC339862, intron 4 of 4)	NA	195363	LOC339862								
OCIAML2_1_168_R1_peak_6411	chr4	102743515	102743717	+	99	NA	intron (MANBA, intron 1 of 16)	NA	17378	MANBA								
OCIAML2_1_168_R1_peak_7362	chr6	43934325	43934490	+	99	NA	intron (LOC100132354, intron 1 of 1)	NA	43379	LOC100132354								
OCIAML2_1_168_R1_peak_6890	chr5	132437628	132437882	+	99	NA	intron (C5orf56, intron 2 of 3)	NA	-10978	LOC102723741								
OCIAML2_1_168_R1_peak_1011	chr10	7485012	7485181	+	99	NA	Intergenic	NA	-73610	SFMBT2								
OCIAML2_1_168_R1_peak_955	chr1	244854233	244854445	+	99	NA	exon (HNRNPU, exon 14 of 14)	NA	-7398	HNRNPU-AS1								
OCIAML2_1_168_R1_peak_7482	chr6	102417431	102417625	+	99	NA	Intergenic	NA	-963233	LOC101927388								
OCIAML2_1_168_R1_peak_2159	chr12	106760270	106760537	+	99	NA	intron (RFX4, intron 13 of 13)	NA	-14192	RIC8B								
OCIAML2_1_168_R1_peak_8448	chr8	71035346	71035596	+	99	NA	Intergenic	NA	321040	EYA1								
OCIAML2_1_168_R1_peak_6859	chr5	119356448	119356686	+	99	NA	promoter-TSS (LOC102723444)	NA	-810	LOC102723444								
OCIAML2_1_168_R1_peak_4646	chr2	128513714	128513856	+	99	NA	Intergenic	NA	-195188	HS6ST1								
OCIAML2_1_168_R1_peak_2509	chr13	106182530	106182722	+	99	NA	Intergenic	NA	-193937	LINC00460								
OCIAML2_1_168_R1_peak_646	chr1	187635096	187635242	+	99	NA	Intergenic	NA	764450	PLA2G4A								
OCIAML2_1_168_R1_peak_5422	chr22	31753761	31754003	+	99	NA	promoter-TSS (DEPDC5)	NA	-141	DEPDC5								
OCIAML2_1_168_R1_peak_3782	chr18	9062208	9062398	+	99	NA	Intergenic	NA	-40339	NDUFV2								
OCIAML2_1_168_R1_peak_5026	chr20	11459626	11459767	+	99	NA	Intergenic	NA	-186313	LOC339593								
OCIAML2_1_168_R1_peak_7366	chr6	44096858	44097029	+	99	NA	Intergenic	NA	23030	LOC101929683								
OCIAML2_1_168_R1_peak_6121	chr3	188946718	188946895	+	99	NA	Intergenic	NA	126449	LOC102724756								
OCIAML2_1_168_R1_peak_5655	chr3	36989069	36989296	+	99	NA	exon (EPM2AIP1, exon 1 of 1)	NA	4122	EPM2AIP1								
OCIAML2_1_168_R1_peak_510	chr1	160782330	160782507	+	99	NA	Intergenic	NA	-13656	LY9								
OCIAML2_1_168_R1_peak_6679	chr5	36529197	36529445	+	99	NA	Intergenic	NA	-79008	SLC1A3								
OCIAML2_1_168_R1_peak_7183	chr6	16712957	16713162	+	99	NA	intron (ATXN1, intron 3 of 8)	NA	48431	ATXN1								
OCIAML2_1_168_R1_peak_5924	chr3	128759522	128759654	+	99	NA	intron (RAB7A, intron 1 of 5)	NA	33452	RAB7A								
OCIAML2_1_168_R1_peak_8787	chr9	34171883	34172098	+	99	NA	Intergenic	NA	-7402	UBAP1								
OCIAML2_1_168_R1_peak_7811	chr7	20199595	20199726	+	99	NA	intron (MACC1, intron 1 of 6)	NA	17730	MACC1								
OCIAML2_1_168_R1_peak_275	chr1	65812070	65812294	+	99	NA	intron (PDE4B, intron 1 of 16)	NA	234079	RP11-397C12.1								
OCIAML2_1_168_R1_peak_1578	chr11	64340097	64340332	+	99	NA	promoter-TSS (CCDC88B)	NA	-4	CCDC88B								
OCIAML2_1_168_R1_peak_4187	chr19	45641371	45641507	+	99	NA	promoter-TSS (C19orf83)	NA	-208	C19orf83								
OCIAML2_1_168_R1_peak_1523	chr11	47177743	47177912	+	99	NA	promoter-TSS (ARFGAP2)	NA	-324	ARFGAP2								
OCIAML2_1_168_R1_peak_5193	chr20	54606521	54606684	+	98	NA	intron (DOK5, intron 5 of 7)	NA	130875	DOK5								
OCIAML2_1_168_R1_peak_2737	chr14	90969501	90969693	+	98	NA	intron (RPS6KA5, intron 3 of 16)	NA	-8419	LOC102724461								
OCIAML2_1_168_R1_peak_6467	chr4	124556027	124556229	+	98	NA	intron (RP11-93I21.3, intron 2 of 8)	NA	2306	RP11-93I21.3								
OCIAML2_1_168_R1_peak_5025	chr20	11447890	11448071	+	98	NA	Intergenic	NA	-174597	LOC339593								
OCIAML2_1_168_R1_peak_5640	chr3	32198774	32198985	+	98	NA	Intergenic	NA	-39800	CMTM8								
OCIAML2_1_168_R1_peak_5882	chr3	119236823	119237028	+	98	NA	exon (B4GALT4, exon 2 of 7)	NA	3980	B4GALT4								
OCIAML2_1_168_R1_peak_5064	chr20	22688000	22688193	+	98	NA	Intergenic	NA	-80579	LOC101929685								
OCIAML2_1_168_R1_peak_902	chr1	234836357	234836515	+	98	NA	Intergenic	NA	-76386	PP2672								
OCIAML2_1_168_R1_peak_5523	chr22	46007247	46007384	+	98	NA	exon (LOC730668, exon 1 of 1)	NA	699	LOC730668								
OCIAML2_1_168_R1_peak_7894	chr7	45000521	45000709	+	98	NA	promoter-TSS (LOC102723334)	NA	427	CCM2								
OCIAML2_1_168_R1_peak_6031	chr3	167734820	167735149	+	98	NA	promoter-TSS (PDCD10)	NA	-245	SERPINI1								
OCIAML2_1_168_R1_peak_8541	chr8	102979768	102979941	+	98	NA	Intergenic	NA	38239	LOC100996457								
OCIAML2_1_168_R1_peak_5014	chr20	5950501	5950698	+	98	NA	promoter-TSS (TRMT6)	NA	-41	TRMT6								
OCIAML2_1_168_R1_peak_5301	chr21	35040397	35040544	+	98	NA	intron (RUNX1, intron 2 of 8)	NA	-1044	RUNX1-IT1								
OCIAML2_1_168_R1_peak_1927	chr12	26997692	26997841	+	98	NA	intron (TM7SF3, intron 3 of 11)	NA	16640	TM7SF3								
OCIAML2_1_168_R1_peak_189	chr1	39890346	39890572	+	98	NA	Intergenic	NA	-6955	TRIT1								
OCIAML2_1_168_R1_peak_4585	chr2	102011179	102011366	+	98	NA	intron (IL1R2, intron 3 of 8)	NA	12310	IL1R2								
OCIAML2_1_168_R1_peak_6694	chr5	40502780	40502963	+	98	NA	Intergenic	NA	-178080	PTGER4								
OCIAML2_1_168_R1_peak_6091	chr3	184677035	184677250	+	98	NA	Intergenic	NA	34906	MAGEF1								
OCIAML2_1_168_R1_peak_2230	chr12	120936288	120936436	+	98	NA	Intergenic	NA	-34414	SPPL3								
OCIAML2_1_168_R1_peak_1783	chr11	124749924	124750249	+	98	NA	intron (VSIG2, intron 3 of 6)	NA	2127	VSIG2								
OCIAML2_1_168_R1_peak_6141	chr3	194492086	194492310	+	98	NA	Intergenic	NA	5058	LINC00884								
OCIAML2_1_168_R1_peak_5712	chr3	48335128	48335308	+	98	NA	Intergenic	NA	-6877	SPINK8								
OCIAML2_1_168_R1_peak_7308	chr6	36618998	36619157	+	98	NA	Intergenic	NA	3389	MIR3925								
OCIAML2_1_168_R1_peak_4781	chr2	195543111	195543276	+	98	NA	Intergenic	NA	-113990	SLC39A10								
OCIAML2_1_168_R1_peak_3818	chr18	32018747	32018904	+	97	NA	exon (RNF125, exon 1 of 6)	NA	343	RNF125								
OCIAML2_1_168_R1_peak_2753	chr14	92846594	92846758	+	97	NA	Intergenic	NA	52445	GOLGA5								
OCIAML2_1_168_R1_peak_8089	chr7	139731347	139731522	+	97	NA	intron (HIPK2, intron 1 of 14)	NA	46460	HIPK2								
OCIAML2_1_168_R1_peak_7713	chr6	159092800	159092939	+	97	NA	Intergenic	NA	-14604	LOC101929094								
OCIAML2_1_168_R1_peak_4462	chr2	62303838	62304041	+	97	NA	Intergenic	NA	98057	MIR5192								
OCIAML2_1_168_R1_peak_6558	chr4	163591758	163591959	+	97	NA	intron (MARCH1, intron 5 of 7)	NA	97337	TMA16								
OCIAML2_1_168_R1_peak_5762	chr3	55807331	55807504	+	97	NA	intron (ERC2, intron 14 of 15)	NA	45119	MIR3938								
OCIAML2_1_168_R1_peak_6004	chr3	156674054	156674364	+	97	NA	promoter-TSS (TIPARP)	NA	-207	TIPARP								
OCIAML2_1_168_R1_peak_5097	chr20	36137425	36137560	+	97	NA	intron (EPB41L1, intron 3 of 20)	NA	18408	RP11-234K24.3								
OCIAML2_1_168_R1_peak_4620	chr2	113390560	113390740	+	97	NA	Intergenic	NA	-47041	CBWD2								
OCIAML2_1_168_R1_peak_8959	chr9	113219288	113219470	+	97	NA	intron (FKBP15, intron 1 of 27)	NA	1982	FKBP15								
OCIAML2_1_168_R1_peak_3075	chr15	100919218	100919416	+	97	NA	promoter-TSS (LOC101927751)	NA	-85	LOC101927751								
OCIAML2_1_168_R1_peak_1907	chr12	19921794	19922007	+	97	NA	Intergenic	NA	-92785	RP11-664H17.1								
OCIAML2_1_168_R1_peak_2180	chr12	110048483	110048650	+	97	NA	promoter-TSS (C12orf76)	NA	-20057	C12orf76								
OCIAML2_1_168_R1_peak_6077	chr3	183108534	183108727	+	97	NA	Intergenic	NA	-9045	MCCC1								
OCIAML2_1_168_R1_peak_8754	chr9	21144757	21144904	+	97	NA	Intergenic	NA	-2685	IFNW1								
OCIAML2_1_168_R1_peak_6624	chr5	10456661	10456829	+	97	NA	intron (ROPN1L, intron 4 of 5)	NA	-7222	LOC101929379								
OCIAML2_1_168_R1_peak_5560	chr3	10149318	10149598	+	97	NA	intron (VHL, intron 2 of 2)	NA	7823	VHL								
OCIAML2_1_168_R1_peak_8456	chr8	73873697	73873844	+	97	NA	intron (UBE2W, intron 1 of 6)	NA	5140	UBE2W								
OCIAML2_1_168_R1_peak_4627	chr2	118940551	118940731	+	97	NA	Intergenic	NA	-1528	MARCO								
OCIAML2_1_168_R1_peak_3441	chr17	13385464	13385677	+	97	NA	Intergenic	NA	158048	MIR548H3								
OCIAML2_1_168_R1_peak_5138	chr20	46060594	46060750	+	97	NA	TTS (NCOA5)	NA	29205	NCOA5								
OCIAML2_1_168_R1_peak_2363	chr13	39685730	39685864	+	97	NA	intron (COG6, intron 8 of 18)	NA	-21662	MIR4305								
OCIAML2_1_168_R1_peak_7697	chr6	157456556	157456694	+	97	NA	intron (ZDHHC14, intron 1 of 8)	NA	-72550	MIR3692								
OCIAML2_1_168_R1_peak_5303	chr21	35050770	35050901	+	97	NA	Intergenic	NA	-11409	RUNX1-IT1								
OCIAML2_1_168_R1_peak_6410	chr4	102734753	102734902	+	97	NA	intron (MANBA, intron 1 of 16)	NA	26167	MANBA								
OCIAML2_1_168_R1_peak_1549	chr11	59818723	59818896	+	97	NA	Intergenic	NA	-7937	MRPL16								
OCIAML2_1_168_R1_peak_4661	chr2	136119228	136119435	+	97	NA	Intergenic	NA	-1176	CXCR4								
OCIAML2_1_168_R1_peak_5625	chr3	23748714	23748923	+	97	NA	Intergenic	NA	-57075	UBE2E1								
OCIAML2_1_168_R1_peak_9039	chr9	129346744	129346883	+	97	NA	intron (RP11-65J3.1, intron 4 of 4)	NA	9914	RP11-65J3.1								
OCIAML2_1_168_R1_peak_5286	chr21	33261730	33262045	+	97	NA	intron (IFNAR2, intron 8 of 8)	NA	4373	IL10RB-AS1								
OCIAML2_1_168_R1_peak_6942	chr5	143002473	143002853	+	97	NA	intron (ARHGAP26, intron 11 of 22)	NA	-133753	ARHGAP26-AS1								
OCIAML2_1_168_R1_peak_1340	chr10	119306698	119306899	+	97	NA	intron (GRK5, intron 1 of 14)	NA	-71177	MIR4681								
OCIAML2_1_168_R1_peak_7062	chr5	178153868	178154025	+	97	NA	promoter-TSS (NHP2)	NA	14	NHP2								
OCIAML2_1_168_R1_peak_7378	chr6	45049307	45049457	+	97	NA	intron (SUPT3H, intron 3 of 10)	NA	148373	MIR586								
OCIAML2_1_168_R1_peak_5753	chr3	53143096	53143274	+	97	NA	Intergenic	NA	-12731	RFT1								
OCIAML2_1_168_R1_peak_1163	chr10	69339331	69339547	+	96	NA	intron (HK1, intron 1 of 17)	NA	20592	HK1								
OCIAML2_1_168_R1_peak_286	chr1	77505132	77505289	+	96	NA	intron (AK5, intron 10 of 13)	NA	178164	ZZZ3								
OCIAML2_1_168_R1_peak_8208	chr8	17922518	17922787	+	96	NA	promoter-TSS (PCM1)	NA	-256	PCM1								
OCIAML2_1_168_R1_peak_7493	chr6	105911024	105911195	+	96	NA	Intergenic	NA	-186525	LOC102724460								
OCIAML2_1_168_R1_peak_2045	chr12	57816842	57817027	+	96	NA	promoter-TSS (AVIL)	NA	-865	AVIL								
OCIAML2_1_168_R1_peak_5018	chr20	8400091	8400276	+	96	NA	intron (PLCB1, intron 3 of 32)	NA	267918	PLCB1								
OCIAML2_1_168_R1_peak_757	chr1	211823057	211823272	+	96	NA	intron (LPGAT1, intron 2 of 7)	NA	-6608	LOC102723727								
OCIAML2_1_168_R1_peak_8595	chr8	124109991	124110164	+	96	NA	intron (FER1L6, intron 39 of 40)	NA	61445	FER1L6-AS2								
OCIAML2_1_168_R1_peak_8684	chr8	140597018	140597163	+	96	NA	intron (AGO2, intron 1 of 17)	NA	38457	AGO2								
OCIAML2_1_168_R1_peak_6305	chr4	41512188	41512491	+	96	NA	intron (LIMCH1, intron 2 of 24)	NA	151554	LIMCH1								
OCIAML2_1_168_R1_peak_5884	chr3	119323002	119323227	+	96	NA	intron (ARHGAP31, intron 1 of 11)	NA	-6714	ARHGAP31								
OCIAML2_1_168_R1_peak_4256	chr19	53851846	53852012	+	96	NA	Intergenic	NA	-14428	MYADM								
OCIAML2_1_168_R1_peak_6519	chr4	146824039	146824189	+	96	NA	intron (TTC29, intron 10 of 13)	NA	121754	TTC29								
OCIAML2_1_168_R1_peak_3873	chr18	59900890	59901072	+	96	NA	intron (PMAIP1, intron 1 of 1)	NA	1021	PMAIP1								
OCIAML2_1_168_R1_peak_7069	chr5	179698669	179698864	+	96	NA	promoter-TSS (CANX)	NA	-163	CANX								
OCIAML2_1_168_R1_peak_28	chr1	12158031	12158215	+	96	NA	Intergenic	NA	-8880	TNFRSF1B								
OCIAML2_1_168_R1_peak_6535	chr4	153706237	153706382	+	96	NA	TTS (TLR2)	NA	22031	TLR2								
OCIAML2_1_168_R1_peak_7695	chr6	156699089	156699321	+	96	NA	Intergenic	NA	-78641	ARID1B								
OCIAML2_1_168_R1_peak_5743	chr3	52253240	52253493	+	96	NA	Intergenic	NA	7600	PPM1M								
OCIAML2_1_168_R1_peak_7063	chr5	178350482	178350707	+	96	NA	intron (COL23A1, intron 2 of 28)	NA	-117772	PHYKPL								
OCIAML2_1_168_R1_peak_5442	chr22	35604863	35605054	+	96	NA	Intergenic	NA	12550	MB								
OCIAML2_1_168_R1_peak_7837	chr7	27165453	27165649	+	96	NA	promoter-TSS (HOXA9)	NA	-21	HOXA9								
OCIAML2_1_168_R1_peak_3438	chr17	10152106	10152275	+	96	NA	intron (GAS7, intron 1 of 13)	NA	-125897	GAS7								
OCIAML2_1_168_R1_peak_8062	chr7	128939510	128939702	+	96	NA	intron (IRF5, intron 1 of 8)	NA	-1112	IRF5								
OCIAML2_1_168_R1_peak_6814	chr5	96896885	96897120	+	96	NA	intron (ERAP2, intron 9 of 18)	NA	20535	ERAP2								
OCIAML2_1_168_R1_peak_4063	chr19	17036210	17036364	+	96	NA	Intergenic	NA	-9472	CPAMD8								
OCIAML2_1_168_R1_peak_3643	chr17	64015005	64015150	+	96	NA	intron (ICAM2, intron 1 of 5)	NA	5557	ICAM2								
OCIAML2_1_168_R1_peak_1280	chr10	97445965	97446227	+	96	NA	promoter-TSS (ZDHHC16)	NA	-45	EXOSC1								
OCIAML2_1_168_R1_peak_2066	chr12	70459858	70460050	+	96	NA	Intergenic	NA	93646	KCNMB4								
OCIAML2_1_168_R1_peak_1080	chr10	29681787	29682058	+	96	NA	intron (SVIL, intron 2 of 41)	NA	55013	SVIL								
OCIAML2_1_168_R1_peak_1943	chr12	38386621	38386916	+	96	NA	Intergenic	NA	69764	ALG10B								
OCIAML2_1_168_R1_peak_1857	chr12	7108563	7108731	+	96	NA	intron (C1RL-AS1, intron 1 of 11)	NA	339	C1RL-AS1								
OCIAML2_1_168_R1_peak_7323	chr6	38483671	38483852	+	96	NA	intron (BTBD9, intron 5 of 10)	NA	2181	LOC101929425								
OCIAML2_1_168_R1_peak_6638	chr5	14998609	14998786	+	96	NA	Intergenic	NA	22102	LOC102723499								
OCIAML2_1_168_R1_peak_5424	chr22	32144898	32145120	+	96	NA	Intergenic	NA	14514	C22orf42								
OCIAML2_1_168_R1_peak_3100	chr16	4515722	4515932	+	96	NA	intron (CDIP1, intron 1 of 5)	NA	22988	CDIP1								
OCIAML2_1_168_R1_peak_8805	chr9	38008211	38008413	+	95	NA	intron (SHB, intron 2 of 5)	NA	60901	SHB								
OCIAML2_1_168_R1_peak_4213	chr19	48900211	48900357	+	95	NA	exon (NUCB1, exon 1 of 13)	NA	234	NUCB1								
OCIAML2_1_168_R1_peak_7715	chr6	159789663	159789864	+	95	NA	promoter-TSS (MRPL18)	NA	-60	TCP1								
OCIAML2_1_168_R1_peak_1784	chr11	124758427	124758623	+	95	NA	promoter-TSS (LOC101929340)	NA	-4	LOC101929340								
OCIAML2_1_168_R1_peak_8027	chr7	106871194	106871350	+	95	NA	intron (PIK3CG, intron 2 of 10)	NA	5976	PIK3CG								
OCIAML2_1_168_R1_peak_137	chr1	29202243	29202483	+	95	NA	intron (MECR, intron 5 of 9)	NA	-20238	SRSF4								
OCIAML2_1_168_R1_peak_8949	chr9	111074431	111074609	+	95	NA	Intergenic	NA	-38366	LPAR1								
