PeakID (cmd=annotatePeaks.pl M6_1_171_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_171_R1_peak_4038	chr2	64277297	64277499	+	85	NA	Intergenic	NA	48944	AC074289.1								
M6_1_171_R1_peak_1231	chr11	34451114	34451290	+	85	NA	intron (CAT, intron 3 of 12)	NA	12277	CAT								
M6_1_171_R1_peak_4604	chr20	5950453	5950684	+	85	NA	promoter-TSS (MCM8)	NA	-10	TRMT6								
M6_1_171_R1_peak_5202	chr3	44955145	44955361	+	85	NA	intron (ZDHHC3, intron 2 of 7)	NA	20929	ZDHHC3								
M6_1_171_R1_peak_3717	chr19	41409623	41409819	+	85	NA	intron (BCKDHA, intron 1 of 8)	NA	11932	BCKDHA								
M6_1_171_R1_peak_52	chr1	21117761	21117916	+	85	NA	intron (EIF4G3, intron 3 of 14)	NA	59050	EIF4G3								
M6_1_171_R1_peak_5188	chr3	41117358	41117604	+	85	NA	Intergenic	NA	-106540	CTNNB1								
M6_1_171_R1_peak_5072	chr3	8357196	8357453	+	85	NA	intron (LMCD1-AS1, intron 3 of 3)	NA	-121286	LOC102723609								
M6_1_171_R1_peak_3246	chr17	47670181	47670401	+	85	NA	intron (KPNB1, intron 10 of 20)	NA	-20045	LOC101929046								
M6_1_171_R1_peak_7447	chr8	94965167	94965321	+	85	NA	Intergenic	NA	15696	LOC101927002								
M6_1_171_R1_peak_5764	chr4	85681348	85681520	+	85	NA	intron (ARHGAP24, intron 2 of 9)	NA	-41034	MIR4451								
M6_1_171_R1_peak_1229	chr11	33941618	33941819	+	85	NA	Intergenic	NA	-70631	LMO2								
M6_1_171_R1_peak_1964	chr12	116885506	116885728	+	85	NA	Intergenic	NA	-4190	HRK								
M6_1_171_R1_peak_587	chr1	198557027	198557207	+	85	NA	Intergenic	NA	-16382	ATP6V1G3								
M6_1_171_R1_peak_7639	chr9	37998865	37999135	+	85	NA	intron (SHB, intron 2 of 5)	NA	70213	SHB								
M6_1_171_R1_peak_2643	chr15	70463230	70463468	+	85	NA	Intergenic	NA	123257	LOC101929151								
M6_1_171_R1_peak_6629	chr6	45378566	45378783	+	85	NA	promoter-TSS (SUPT3H)	NA	-623	SUPT3H								
M6_1_171_R1_peak_1623	chr12	9651463	9651672	+	85	NA	intron (LOC374443, intron 1 of 3)	NA	-7000	LOC101928054								
M6_1_171_R1_peak_2379	chr14	75542507	75543011	+	85	NA	intron (BATF, intron 2 of 2)	NA	20318	BATF								
M6_1_171_R1_peak_2394	chr14	77641472	77641675	+	85	NA	Intergenic	NA	-24806	SPTLC2								
M6_1_171_R1_peak_3279	chr17	57939831	57940083	+	85	NA	intron (CUEDC1, intron 1 of 10)	NA	15366	CUEDC1								
M6_1_171_R1_peak_4207	chr2	112754694	112754841	+	85	NA	intron (CKAP2L, intron 4 of 8)	NA	9910	CKAP2L								
M6_1_171_R1_peak_3377	chr17	79058863	79059083	+	85	NA	Intergenic	NA	-12521	ENGASE								
M6_1_171_R1_peak_6686	chr6	89793013	89793181	+	85	NA	intron (MDN1, intron 5 of 101)	NA	26667	MDN1								
M6_1_171_R1_peak_813	chr10	7184791	7185030	+	85	NA	intron (SFMBT2, intron 13 of 17)	NA	182913	SFMBT2								
M6_1_171_R1_peak_6497	chr6	20173871	20174108	+	85	NA	intron (MBOAT1, intron 1 of 12)	NA	-38123	LOC101928573								
M6_1_171_R1_peak_2765	chr15	95875051	95875329	+	85	NA	Intergenic	NA	259421	LOC101927192								
M6_1_171_R1_peak_996	chr10	75112409	75112586	+	85	NA	intron (SAMD8, intron 1 of 4)	NA	796	SAMD8								
M6_1_171_R1_peak_3554	chr19	4610096	4610256	+	85	NA	Intergenic	NA	-29339	TNFAIP8L1								
M6_1_171_R1_peak_70	chr1	24872620	24872800	+	85	NA	Intergenic	NA	46706	MIR6731								
M6_1_171_R1_peak_2702	chr15	82540450	82540673	+	85	NA	promoter-TSS (RPS17)	NA	-104	RPS17								
M6_1_171_R1_peak_3363	chr17	77088582	77088819	+	85	NA	promoter-TSS (SEC14L1)	NA	57	LINC00338								
M6_1_171_R1_peak_6722	chr6	110514898	110515067	+	84	NA	Intergenic	NA	-38549	SLC22A16								
M6_1_171_R1_peak_6507	chr6	24996605	24996890	+	84	NA	intron (FAM65B, intron 1 of 13)	NA	39397	LOC102724765								
M6_1_171_R1_peak_5210	chr3	45553494	45553710	+	84	NA	Intergenic	NA	-44057	LARS2-AS1								
M6_1_171_R1_peak_3836	chr19	58305154	58305371	+	84	NA	Intergenic	NA	-22083	ZSCAN22								
M6_1_171_R1_peak_6380	chr5	179550170	179550437	+	84	NA	promoter-TSS (RUFY1)	NA	-323	RUFY1								
M6_1_171_R1_peak_6825	chr6	146892657	146892874	+	84	NA	intron (STXBP5-AS1, intron 7 of 10)	NA	-88941	KATNBL1P6								
M6_1_171_R1_peak_1577	chr12	3623071	3623260	+	84	NA	intron (EFCAB4B, intron 15 of 15)	NA	130035	EFCAB4B								
M6_1_171_R1_peak_780	chr1	247529827	247530045	+	84	NA	TTS (OR2C3)	NA	868	GCSAML-AS1								
M6_1_171_R1_peak_4672	chr20	36113968	36114133	+	84	NA	intron (EPB41L1, intron 2 of 22)	NA	41850	RP11-234K24.3								
M6_1_171_R1_peak_893	chr10	31215177	31215362	+	83	NA	intron (LOC101929352, intron 1 of 1)	NA	27386	LOC101929352								
M6_1_171_R1_peak_5731	chr4	74403225	74403407	+	83	NA	Intergenic	NA	38173	EREG								
M6_1_171_R1_peak_6410	chr6	2958426	2958578	+	83	NA	promoter-TSS (SERPINB6)	NA	10419	SERPINB6								
M6_1_171_R1_peak_5684	chr4	40305897	40306099	+	83	NA	intron (LOC101930098, intron 1 of 3)	NA	-10487	LOC101060498								
M6_1_171_R1_peak_6062	chr5	60634201	60634377	+	83	NA	intron (DEPDC1B, intron 7 of 10)	NA	65877	DEPDC1B								
M6_1_171_R1_peak_6538	chr6	31547462	31547695	+	83	NA	promoter-TSS (NFKBIL1)	NA	727	NFKBIL1								
M6_1_171_R1_peak_3142	chr17	27635509	27635720	+	83	NA	intron (LGALS9, intron 1 of 7)	NA	4466	LGALS9								
M6_1_171_R1_peak_5220	chr3	46100990	46101282	+	83	NA	Intergenic	NA	-73649	XCR1								
M6_1_171_R1_peak_53	chr1	21123613	21123804	+	83	NA	intron (EIF4G3, intron 3 of 14)	NA	53180	EIF4G3								
M6_1_171_R1_peak_7558	chr8	143281569	143281750	+	83	NA	promoter-TSS (LOC100507316)	NA	18	LOC100507316								
M6_1_171_R1_peak_1644	chr12	13094403	13094557	+	83	NA	intron (GSG1, intron 1 of 5)	NA	1326	GSG1								
M6_1_171_R1_peak_6506	chr6	24951725	24952085	+	83	NA	intron (FAM65B, intron 1 of 13)	NA	-40735	FAM65B								
M6_1_171_R1_peak_3645	chr19	18000612	18000802	+	83	NA	promoter-TSS (ARRDC2)	NA	-425	ARRDC2								
M6_1_171_R1_peak_5830	chr4	118904926	118905183	+	83	NA	intron (SYNPO2, intron 1 of 4)	NA	54366	SYNPO2								
M6_1_171_R1_peak_6400	chr6	298666	298890	+	83	NA	intron (DUSP22, intron 1 of 3)	NA	6721	DUSP22								
M6_1_171_R1_peak_7462	chr8	100720867	100721216	+	83	NA	intron (PABPC1, intron 1 of 14)	NA	1046	PABPC1								
M6_1_171_R1_peak_465	chr1	161045926	161046136	+	83	NA	promoter-TSS (USF1)	NA	-52	USF1								
M6_1_171_R1_peak_3075	chr17	7572357	7572608	+	83	NA	promoter-TSS (EIF4A1)	NA	-224	EIF4A1								
M6_1_171_R1_peak_2968	chr16	69339557	69339743	+	83	NA	promoter-TSS (COG8)	NA	-27	COG8								
M6_1_171_R1_peak_4796	chr21	21162908	21163133	+	83	NA	intron (NCAM2, intron 1 of 15)	NA	164681	NCAM2								
M6_1_171_R1_peak_3416	chr18	9825634	9825833	+	83	NA	intron (RAB31, intron 5 of 6)	NA	-60222	TXNDC2								
M6_1_171_R1_peak_5944	chr4	183508013	183508279	+	83	NA	intron (ING2, intron 1 of 1)	NA	2064	ING2								
M6_1_171_R1_peak_6886	chr7	2519239	2519432	+	83	NA	promoter-TSS (LFNG)	NA	6806	LFNG								
M6_1_171_R1_peak_7717	chr9	92740619	92740795	+	83	NA	intron (BICD2, intron 1 of 6)	NA	24094	BICD2								
M6_1_171_R1_peak_6590	chr6	37245059	37245275	+	83	NA	intron (TMEM217, intron 1 of 3)	NA	-12585	TBC1D22B								
M6_1_171_R1_peak_121	chr1	32122291	32122460	+	83	NA	intron (KPNA6, intron 1 of 13)	NA	14332	KPNA6								
M6_1_171_R1_peak_1171	chr11	6772599	6772752	+	83	NA	Intergenic	NA	-3718	OR2AG2								
M6_1_171_R1_peak_1441	chr11	88359701	88359929	+	83	NA	Intergenic	NA	-22042	CTSC								
M6_1_171_R1_peak_919	chr10	48456516	48456670	+	83	NA	intron (ARHGAP22, intron 3 of 7)	NA	22642	LOC101930357								
M6_1_171_R1_peak_6940	chr7	23183734	23183878	+	83	NA	intron (NUPL2, intron 1 of 7)	NA	1965	NUPL2								
M6_1_171_R1_peak_6262	chr5	141665203	141665367	+	83	NA	intron (ARAP3, intron 18 of 19)	NA	-13866	FCHSD1								
M6_1_171_R1_peak_3110	chr17	15972499	15972700	+	83	NA	intron (ADORA2B, intron 1 of 1)	NA	-26781	TTC19								
M6_1_171_R1_peak_2518	chr15	45045533	45045712	+	83	NA	intron (SORD, intron 3 of 8)	NA	22518	SORD								
M6_1_171_R1_peak_112	chr1	30757731	30757985	+	83	NA	promoter-TSS (LAPTM5)	NA	-22	LAPTM5								
M6_1_171_R1_peak_6535	chr6	30782020	30782353	+	83	NA	Intergenic	NA	-37636	IER3								
M6_1_171_R1_peak_7789	chr9	120757340	120757581	+	83	NA	TTS (FBXW2)	NA	36002	FBXW2								
M6_1_171_R1_peak_921	chr10	48684691	48684907	+	83	NA	promoter-TSS (WDFY4)	NA	-7479	WDFY4								
M6_1_171_R1_peak_3226	chr17	43483729	43483980	+	83	NA	promoter-TSS (DHX8)	NA	-108	DHX8								
M6_1_171_R1_peak_5553	chr3	185931677	185931842	+	83	NA	exon (TRA2B, exon 2 of 10)	NA	4841	TRA2B								
M6_1_171_R1_peak_5041	chr22	44027093	44027242	+	83	NA	intron (PARVB, intron 1 of 12)	NA	-41950	PARVB								
M6_1_171_R1_peak_1108	chr10	118342247	118342523	+	83	NA	promoter-TSS (FAM204A)	NA	-60	FAM204A								
M6_1_171_R1_peak_7339	chr8	42182889	42183074	+	83	NA	intron (PLAT, intron 7 of 13)	NA	24695	PLAT								
M6_1_171_R1_peak_4782	chr21	14546315	14546481	+	83	NA	promoter-TSS (SAMSN1)	NA	-35804	SAMSN1-AS1								
M6_1_171_R1_peak_1548	chr11	128548741	128548970	+	83	NA	intron (ETS1, intron 3 of 9)	NA	22713	RP11-1007G5.2								
M6_1_171_R1_peak_1244	chr11	36411330	36411577	+	83	NA	intron (PRR5L, intron 2 of 6)	NA	35468	PRR5L								
M6_1_171_R1_peak_5902	chr4	156515373	156515541	+	83	NA	Intergenic	NA	126829	LOC102724809								
M6_1_171_R1_peak_6720	chr6	109772027	109772356	+	83	NA	intron (FIG4, intron 13 of 20)	NA	80928	FIG4								
M6_1_171_R1_peak_7610	chr9	27352499	27352662	+	83	NA	intron (MOB3B, intron 3 of 3)	NA	-55441	EQTN								
M6_1_171_R1_peak_4863	chr21	39349615	39349889	+	83	NA	promoter-TSS (HMGN1)	NA	-631	HMGN1								
M6_1_171_R1_peak_3041	chr17	1039521	1039788	+	83	NA	intron (ABR, intron 15 of 21)	NA	-17104	MIR3183								
M6_1_171_R1_peak_2461	chr14	102573665	102573863	+	83	NA	Intergenic	NA	34110	MIR4309								
M6_1_171_R1_peak_7143	chr7	116030681	116030991	+	83	NA	promoter-TSS (TFEC)	NA	-68	TFEC								
M6_1_171_R1_peak_2922	chr16	53099039	53099247	+	83	NA	promoter-TSS (CHD9)	NA	-31996	CHD9								
M6_1_171_R1_peak_7843	chr9	130045405	130045697	+	83	NA	Intergenic	NA	-2384	FNBP1								
M6_1_171_R1_peak_7219	chr7	156034444	156034771	+	83	NA	Intergenic	NA	71969	LOC389602								
M6_1_171_R1_peak_5544	chr3	184135240	184135487	+	83	NA	exon (EIF2B5, exon 1 of 16)	NA	341	EIF2B5								
M6_1_171_R1_peak_1793	chr12	57479509	57479779	+	83	NA	promoter-TSS (ARHGAP9)	NA	-8309	MARS								
M6_1_171_R1_peak_7430	chr8	85166780	85167041	+	83	NA	Intergenic	NA	10131	LOC102723322								
M6_1_171_R1_peak_7333	chr8	41490267	41490568	+	83	NA	promoter-TSS (GOLGA7)	NA	-145	GOLGA7								
M6_1_171_R1_peak_1581	chr12	4215500	4215752	+	83	NA	Intergenic	NA	-58110	CCND2								
M6_1_171_R1_peak_5818	chr4	108972917	108973197	+	83	NA	intron (COL25A1, intron 7 of 32)	NA	-209978	ETNPPL								
M6_1_171_R1_peak_4808	chr21	31201084	31201328	+	83	NA	intron (TIAM1, intron 13 of 28)	NA	143168	TIAM1								
M6_1_171_R1_peak_1458	chr11	102306896	102307089	+	83	NA	Intergenic	NA	-10458	BIRC3								
M6_1_171_R1_peak_400	chr1	153791584	153791826	+	83	NA	Intergenic	NA	17351	SLC27A3								
M6_1_171_R1_peak_23	chr1	9717662	9717932	+	83	NA	intron (PIK3CD, intron 8 of 23)	NA	-30228	LOC101929074								
M6_1_171_R1_peak_1016	chr10	84156880	84157130	+	83	NA	Intergenic	NA	15071	LOC642934								
M6_1_171_R1_peak_81	chr1	26318767	26318911	+	83	NA	promoter-TSS (UBXN11)	NA	919	CD52								
M6_1_171_R1_peak_5586	chr3	194736542	194736742	+	83	NA	intron (AC090505.6, intron 1 of 3)	NA	28221	AC090505.6								
M6_1_171_R1_peak_5984	chr5	17436998	17437178	+	83	NA	intron (LOC101929544, intron 1 of 1)	NA	-6969	LOC102723526								
M6_1_171_R1_peak_3880	chr2	12071499	12071767	+	83	NA	intron (AC096559.1, intron 2 of 5)	NA	64517	AC096559.1								
M6_1_171_R1_peak_7410	chr8	70523713	70523944	+	83	NA	Intergenic	NA	52694	RP11-333A23.4								
M6_1_171_R1_peak_5595	chr3	196502765	196503009	+	83	NA	exon (RNF168, exon 1 of 6)	NA	881	RNF168								
M6_1_171_R1_peak_2916	chr16	50267703	50267858	+	83	NA	intron (ADCY7, intron 1 of 25)	NA	-11736	ADCY7								
M6_1_171_R1_peak_3768	chr19	47515333	47515636	+	83	NA	promoter-TSS (NAPA)	NA	-393	NAPA								
M6_1_171_R1_peak_1781	chr12	56020937	56021211	+	83	NA	promoter-TSS (IKZF4)	NA	-357	IKZF4								
M6_1_171_R1_peak_6915	chr7	17206620	17206860	+	83	NA	Intergenic	NA	-91912	AHR								
M6_1_171_R1_peak_2113	chr13	48660501	48660662	+	83	NA	Intergenic	NA	-46234	CYSLTR2								
M6_1_171_R1_peak_3754	chr19	45515206	45515468	+	83	NA	intron (VASP, intron 1 of 12)	NA	7895	VASP								
M6_1_171_R1_peak_5327	chr3	100072742	100073004	+	83	NA	intron (FILIP1L, intron 1 of 5)	NA	-108475	MIR3921								
M6_1_171_R1_peak_1409	chr11	77411882	77412137	+	83	NA	promoter-TSS (PAK1)	NA	-3688	PAK1								
M6_1_171_R1_peak_4265	chr2	144426470	144426633	+	83	NA	intron (ZEB2, intron 3 of 9)	NA	37793	LOC102723797								
M6_1_171_R1_peak_1531	chr11	122832744	122832930	+	83	NA	Intergenic	NA	-5710	CRTAM								
M6_1_171_R1_peak_557	chr1	185317331	185317675	+	83	NA	promoter-TSS (IVNS1ABP)	NA	-164	IVNS1ABP								
M6_1_171_R1_peak_6490	chr6	16769191	16769373	+	83	NA	Intergenic	NA	7411	LOC101928433								
M6_1_171_R1_peak_5351	chr3	108125632	108125821	+	83	NA	promoter-TSS (RP11-861A13.4)	NA	662	RP11-861A13.4								
M6_1_171_R1_peak_3614	chr19	14440137	14440388	+	83	NA	promoter-TSS (PKN1)	NA	6908	PKN1								
M6_1_171_R1_peak_3032	chr16	89534438	89534640	+	83	NA	intron (SPG7, intron 9 of 16)	NA	-26118	RPL13								
M6_1_171_R1_peak_854	chr10	19825049	19825206	+	83	NA	intron (PLXDC2, intron 1 of 12)	NA	8684	PLXDC2								
M6_1_171_R1_peak_1648	chr12	14644329	14644597	+	83	NA	intron (GUCY2C, intron 16 of 26)	NA	52122	GUCY2C								
M6_1_171_R1_peak_4449	chr2	212974875	212975075	+	83	NA	Intergenic	NA	-48639	MIR4776-2								
M6_1_171_R1_peak_7788	chr9	120676857	120677081	+	83	NA	intron (MEGF9, intron 1 of 5)	NA	37518	MEGF9								
M6_1_171_R1_peak_4368	chr2	191565567	191565849	+	83	NA	Intergenic	NA	-112427	NABP1								
M6_1_171_R1_peak_676	chr1	220882683	220882924	+	83	NA	intron (HLX, intron 3 of 3)	NA	-2663	HLX-AS1								
M6_1_171_R1_peak_842	chr10	15189572	15189812	+	83	NA	Intergenic	NA	-8132	LOC102724013								
M6_1_171_R1_peak_4069	chr2	68714881	68715041	+	83	NA	Intergenic	NA	-19820	ARHGAP25								
M6_1_171_R1_peak_5353	chr3	108132882	108133092	+	82	NA	intron (RP11-861A13.4, intron 1 of 2)	NA	7923	RP11-861A13.4								
M6_1_171_R1_peak_7600	chr9	21335391	21335629	+	82	NA	promoter-TSS (KLHL9)	NA	-80	KLHL9								
M6_1_171_R1_peak_1592	chr12	6644269	6644432	+	82	NA	exon (ACRBP, exon 5 of 10)	NA	3064	ACRBP								
M6_1_171_R1_peak_470	chr1	161214398	161214627	+	82	NA	promoter-TSS (FCER1G)	NA	-785	FCER1G								
M6_1_171_R1_peak_6408	chr6	2841859	2842132	+	82	NA	promoter-TSS (SERPINB1)	NA	54	SERPINB1								
M6_1_171_R1_peak_1257	chr11	45610632	45610835	+	82	NA	Intergenic	NA	54861	CHST1								
M6_1_171_R1_peak_1310	chr11	62311691	62311865	+	82	NA	Intergenic	NA	-12714	SCGB1D4								
M6_1_171_R1_peak_7856	chr9	131732921	131733209	+	82	NA	intron (RAPGEF1, intron 1 of 26)	NA	6912	RAPGEF1								
M6_1_171_R1_peak_2471	chr14	104078091	104078237	+	82	NA	Intergenic	NA	-7518	ASPG								
M6_1_171_R1_peak_2720	chr15	85624537	85624711	+	82	NA	intron (AKAP13, intron 1 of 28)	NA	41733	AKAP13								
M6_1_171_R1_peak_3959	chr2	43014651	43014927	+	82	NA	Intergenic	NA	24758	LOC102723854								
M6_1_171_R1_peak_5963	chr5	10423061	10423244	+	82	NA	intron (MARCH6, intron 21 of 24)	NA	18699	ROPN1L-AS1								
M6_1_171_R1_peak_4958	chr22	30212660	30212821	+	81	NA	Intergenic	NA	33790	LIF								
M6_1_171_R1_peak_3657	chr19	19186470	19186645	+	81	NA	intron (MEF2BNB-MEF2B, intron 2 of 11)	NA	6034	MEF2BNB-MEF2B								
M6_1_171_R1_peak_3072	chr17	7242348	7242585	+	81	NA	promoter-TSS (GABARAP)	NA	-32	GABARAP								
M6_1_171_R1_peak_7434	chr8	87916698	87916945	+	81	NA	Intergenic	NA	-42753	DCAF4L2								
M6_1_171_R1_peak_3108	chr17	15942514	15942692	+	81	NA	Intergenic	NA	-2314	ADORA2B								
M6_1_171_R1_peak_7628	chr9	36151949	36152113	+	81	NA	intron (GLIPR2, intron 4 of 4)	NA	15495	GLIPR2								
M6_1_171_R1_peak_5713	chr4	55949077	55949261	+	81	NA	intron (CEP135, intron 1 of 25)	NA	-16609	CEP135								
M6_1_171_R1_peak_1959	chr12	113215038	113215205	+	81	NA	intron (IQCD, intron 1 of 4)	NA	5973	IQCD								
M6_1_171_R1_peak_4921	chr22	24331806	24332006	+	81	NA	intron (SPECC1L-ADORA2A, intron 8 of 19)	NA	61089	SPECC1L								
M6_1_171_R1_peak_4292	chr2	159226302	159226464	+	81	NA	intron (TANC1, intron 23 of 25)	NA	39502	MIR6888								
M6_1_171_R1_peak_3327	chr17	68172385	68172620	+	81	NA	Intergenic	NA	-26158	LOC440461								
M6_1_171_R1_peak_1023	chr10	88833855	88834100	+	81	NA	intron (ANKRD22, intron 1 of 5)	NA	17998	ANKRD22								
M6_1_171_R1_peak_2700	chr15	81480679	81480889	+	81	NA	Intergenic	NA	-106707	TMC3								
M6_1_171_R1_peak_3301	chr17	63191802	63191960	+	81	NA	intron (TANC2, intron 5 of 25)	NA	225326	TANC2								
M6_1_171_R1_peak_6677	chr6	87756890	87757102	+	81	NA	Intergenic	NA	-27864	LOC101928911								
M6_1_171_R1_peak_4287	chr2	157441668	157441962	+	81	NA	intron (CYTIP, intron 1 of 7)	NA	2277	CYTIP								
M6_1_171_R1_peak_1403	chr11	75576706	75576872	+	81	NA	Intergenic	NA	14733	SERPINH1								
M6_1_171_R1_peak_606	chr1	201883984	201884235	+	81	NA	exon (IPO9, exon 24 of 24)	NA	-4568	SHISA4								
M6_1_171_R1_peak_1211	chr11	17077652	17077848	+	81	NA	promoter-TSS (RPS13)	NA	-77	RPS13								
M6_1_171_R1_peak_7573	chr9	2017521	2017728	+	81	NA	intron (SMARCA2, intron 1 of 32)	NA	-140832	SMARCA2								
M6_1_171_R1_peak_3194	chr17	36192373	36192711	+	81	NA	Intergenic	NA	4206	CCL3L3								
M6_1_171_R1_peak_1353	chr11	67268350	67268529	+	81	NA	intron (ADRBK1, intron 1 of 20)	NA	2005	ADRBK1								
M6_1_171_R1_peak_5512	chr3	171978018	171978266	+	81	NA	Intergenic	NA	-61486	FNDC3B								
M6_1_171_R1_peak_1146	chr11	1781269	1781434	+	81	NA	Intergenic	NA	-17359	CTSD								
M6_1_171_R1_peak_4854	chr21	38277623	38277805	+	81	NA	intron (KCNJ15, intron 1 of 2)	NA	5294	KCNJ15								
M6_1_171_R1_peak_31	chr1	12210659	12210823	+	81	NA	Intergenic	NA	19028	MIR4632								
M6_1_171_R1_peak_6638	chr6	47360592	47360743	+	81	NA	Intergenic	NA	-50720	TNFRSF21								
M6_1_171_R1_peak_5383	chr3	120203097	120203283	+	81	NA	intron (GPR156, intron 2 of 8)	NA	41105	GPR156								
M6_1_171_R1_peak_1117	chr10	124145319	124145470	+	81	NA	Intergenic	NA	-51710	CHST15								
M6_1_171_R1_peak_1272	chr11	48032063	48032238	+	81	NA	intron (PTPRJ, intron 1 of 8)	NA	51592	PTPRJ								
M6_1_171_R1_peak_6080	chr5	68435717	68435931	+	81	NA	Intergenic	NA	143256	PIK3R1								
M6_1_171_R1_peak_3420	chr18	12596146	12596327	+	81	NA	intron (SPIRE1, intron 2 of 16)	NA	60496	SPIRE1								
M6_1_171_R1_peak_2512	chr15	42493766	42493988	+	81	NA	Intergenic	NA	-1383	SNAP23								
M6_1_171_R1_peak_2047	chr13	30735407	30735585	+	81	NA	promoter-TSS (ALOX5AP)	NA	22018	ALOX5AP								
M6_1_171_R1_peak_2960	chr16	68286286	68286470	+	81	NA	exon (SLC7A6, exon 1 of 10)	NA	21799	SLC7A6								
M6_1_171_R1_peak_2428	chr14	92516150	92516378	+	81	NA	intron (RIN3, intron 1 of 9)	NA	2483	RIN3								
M6_1_171_R1_peak_6603	chr6	41723609	41723800	+	81	NA	promoter-TSS (TFEB)	NA	11823	TFEB								
M6_1_171_R1_peak_2039	chr13	29456479	29456738	+	80	NA	intron (MTUS2, intron 7 of 13)	NA	31142	MTUS2-AS1								
M6_1_171_R1_peak_7912	chrX	19685264	19685414	+	80	NA	intron (SH3KBP1, intron 5 of 17)	NA	114460	SH3KBP1								
M6_1_171_R1_peak_4794	chr21	15776865	15777128	+	80	NA	intron (USP25, intron 3 of 25)	NA	-31813	USP25								
M6_1_171_R1_peak_1668	chr12	22380194	22380356	+	80	NA	Intergenic	NA	-45586	ST8SIA1								
M6_1_171_R1_peak_7469	chr8	102676212	102676427	+	80	NA	intron (LOC101927245, intron 3 of 5)	NA	19912	LOC101927245								
M6_1_171_R1_peak_2055	chr13	32115145	32115366	+	80	NA	intron (FRY, intron 3 of 60)	NA	54369	FRY								
M6_1_171_R1_peak_6167	chr5	102802773	102803037	+	80	NA	intron (PAM, intron 1 of 25)	NA	47629	PAM								
M6_1_171_R1_peak_5114	chr3	18127687	18127850	+	80	NA	intron (LOC339862, intron 4 of 4)	NA	165196	LOC339862								
M6_1_171_R1_peak_5189	chr3	41962126	41962511	+	80	NA	promoter-TSS (ULK4)	NA	-150	ULK4								
M6_1_171_R1_peak_607	chr1	202484042	202484343	+	80	NA	intron (PPP1R12B, intron 1 of 12)	NA	-55922	PPP1R12B								
M6_1_171_R1_peak_1150	chr11	2480815	2481016	+	80	NA	intron (KCNQ1, intron 1 of 15)	NA	19461	KCNQ1								
M6_1_171_R1_peak_6550	chr6	32589706	32589965	+	80	NA	promoter-TSS (HLA-DRB1)	NA	1	HLA-DRB1								
M6_1_171_R1_peak_1624	chr12	9694702	9694873	+	80	NA	exon (CLEC2D, exon 4 of 4)	NA	25079	CLEC2D								
M6_1_171_R1_peak_1568	chr12	950142	950331	+	80	NA	promoter-TSS (RAD52)	NA	40632	RAD52								
M6_1_171_R1_peak_4659	chr20	32482759	32482956	+	80	NA	intron (C20orf112, intron 5 of 11)	NA	-7551	C20orf112								
M6_1_171_R1_peak_7695	chr9	89154640	89154783	+	80	NA	intron (SHC3, intron 1 of 11)	NA	24056	SHC3								
M6_1_171_R1_peak_7835	chr9	129803003	129803215	+	80	NA	promoter-TSS (TOR1B)	NA	-44	TOR1B								
M6_1_171_R1_peak_3300	chr17	63140388	63140533	+	80	NA	intron (TANC2, intron 4 of 26)	NA	173905	TANC2								
M6_1_171_R1_peak_2734	chr15	90233893	90234074	+	80	NA	promoter-TSS (GDPGP1)	NA	59	CIB1								
M6_1_171_R1_peak_2310	chr14	56117856	56118169	+	80	NA	promoter-TSS (PELI2)	NA	591	LOC102723682								
M6_1_171_R1_peak_3482	chr18	59907204	59907395	+	80	NA	Intergenic	NA	7339	PMAIP1								
M6_1_171_R1_peak_649	chr1	209769531	209769678	+	80	NA	intron (TRAF3IP3, intron 1 of 9)	NA	13572	TRAF3IP3								
M6_1_171_R1_peak_3186	chr17	35376347	35376574	+	80	NA	Intergenic	NA	-2759	SLFN11								
M6_1_171_R1_peak_992	chr10	73979856	73980107	+	80	NA	Intergenic	NA	-18133	VCL								
M6_1_171_R1_peak_6634	chr6	46731005	46731199	+	80	NA	intron (PLA2G7, intron 1 of 11)	NA	4314	PLA2G7								
M6_1_171_R1_peak_6084	chr5	72232444	72232626	+	80	NA	exon (MRPS27, exon 8 of 12)	NA	52907	MAP1B								
M6_1_171_R1_peak_5005	chr22	38369226	38369378	+	80	NA	intron (LOC400927, intron 3 of 4)	NA	-18682	LOC101927161								
M6_1_171_R1_peak_479	chr1	162854392	162854600	+	80	NA	exon (C1orf110, exon 4 of 4)	NA	14319	C1orf110								
M6_1_171_R1_peak_2080	chr13	40966241	40966443	+	80	NA	intron (ELF1, intron 1 of 7)	NA	15940	ELF1								
M6_1_171_R1_peak_5437	chr3	136902710	136902950	+	80	NA	intron (NCK1, intron 1 of 3)	NA	-3250	NCK1								
M6_1_171_R1_peak_5847	chr4	129093422	129093565	+	80	NA	promoter-TSS (SCLT1)	NA	-181	C4orf33								
M6_1_171_R1_peak_1923	chr12	106311493	106311702	+	80	NA	promoter-TSS (TCP11L2)	NA	8806	TCP11L2								
M6_1_171_R1_peak_4769	chr20	60238196	60238344	+	80	NA	intron (RP5-1043L13.1-2, intron 3 of 4)	NA	-70264	MIR646								
