PeakID (cmd=annotatePeaks.pl M6_1_127_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_127_R1_peak_5426	chr3	48685699	48686062	+	99	NA	promoter-TSS (NCKIPSD)	NA	47	NCKIPSD								
M6_1_127_R1_peak_6068	chr5	132490700	132491051	+	99	NA	promoter-TSS (IRF1)	NA	-102	IRF1								
M6_1_127_R1_peak_1114	chr11	19712620	19712875	+	99	NA	promoter-TSS (NAV2)	NA	1925	LOC100126784								
M6_1_127_R1_peak_4286	chr19	55279921	55280621	+	99	NA	promoter-TSS (HSPBP1)	NA	110	HSPBP1								
M6_1_127_R1_peak_7527	chrX	16946490	16946722	+	98	NA	promoter-TSS (REPS2)	NA	-85	REPS2								
M6_1_127_R1_peak_1083	chr11	9003940	9004288	+	98	NA	promoter-TSS (NRIP3)	NA	-65	NRIP3								
M6_1_127_R1_peak_7617	chrX	147911700	147911923	+	98	NA	promoter-TSS (FMR1)	NA	-140	FMR1								
M6_1_127_R1_peak_7166	chr8	144522338	144522751	+	98	NA	TTS (LRRC14)	NA	4488	LRRC24								
M6_1_127_R1_peak_3679	chr19	10695740	10696061	+	98	NA	Intergenic	NA	-5536	QTRT1								
M6_1_127_R1_peak_2097	chr14	75002671	75002985	+	98	NA	promoter-TSS (EIF2B2)	NA	-81	EIF2B2								
M6_1_127_R1_peak_2475	chr16	2340822	2341072	+	98	NA	promoter-TSS (ABCA17P)	NA	25	ABCA17P								
M6_1_127_R1_peak_1676	chr12	76763842	76764252	+	98	NA	promoter-TSS (ZDHHC17)	NA	-208	ZDHHC17								
M6_1_127_R1_peak_6540	chr6	151452043	151452577	+	98	NA	promoter-TSS (C6orf211)	NA	52	C6orf211								
M6_1_127_R1_peak_2831	chr17	1400142	1400453	+	98	NA	promoter-TSS (YWHAE)	NA	78	YWHAE								
M6_1_127_R1_peak_7594	chrX	110002828	110003107	+	98	NA	promoter-TSS (TMEM164)	NA	332	TMEM164								
M6_1_127_R1_peak_2613	chr16	30335356	30335569	+	98	NA	promoter-TSS (LOC595101)	NA	-88	LOC595101								
M6_1_127_R1_peak_502	chr1	154974409	154974784	+	98	NA	promoter-TSS (SHC1)	NA	-46	CKS1B								
M6_1_127_R1_peak_3034	chr17	31901641	31901976	+	98	NA	promoter-TSS (UTP6)	NA	-98	UTP6								
M6_1_127_R1_peak_6905	chr7	152676180	152676413	+	98	NA	promoter-TSS (XRCC2)	NA	-131	XRCC2								
M6_1_127_R1_peak_1479	chr12	1690842	1691166	+	98	NA	promoter-TSS (ADIPOR2)	NA	23	ADIPOR2								
M6_1_127_R1_peak_5921	chr4	184537397	184537689	+	98	NA	Intergenic	NA	62741	LOC102723779								
M6_1_127_R1_peak_4447	chr2	54723379	54723750	+	98	NA	Intergenic	NA	-96836	EML6								
M6_1_127_R1_peak_1284	chr11	66002103	66002881	+	98	NA	promoter-TSS (EIF1AD)	NA	-326	EIF1AD								
M6_1_127_R1_peak_1786	chr12	121654156	121654343	+	98	NA	intron (MORN3, intron 4 of 6)	NA	18372	MORN3								
M6_1_127_R1_peak_7546	chrX	41923554	41923816	+	98	NA	promoter-TSS (CASK)	NA	-530	CASK								
M6_1_127_R1_peak_7261	chr9	77177121	77177344	+	98	NA	promoter-TSS (VPS13A)	NA	-213	VPS13A								
M6_1_127_R1_peak_3039	chr17	32486439	32486666	+	98	NA	promoter-TSS (CDK5R1)	NA	-535	CDK5R1								
M6_1_127_R1_peak_7210	chr9	33816777	33817213	+	98	NA	promoter-TSS (UBE2R2)	NA	-169	UBE2R2								
M6_1_127_R1_peak_5876	chr4	129096062	129096551	+	98	NA	promoter-TSS (C4orf33)	NA	166	C4orf33								
M6_1_127_R1_peak_4339	chr19	58575245	58575599	+	98	NA	promoter-TSS (CENPBD1P1)	NA	23	CENPBD1P1								
M6_1_127_R1_peak_6011	chr5	79513941	79514281	+	98	NA	promoter-TSS (HOMER1)	NA	-275	HOMER1								
M6_1_127_R1_peak_6392	chr6	42050390	42050876	+	98	NA	promoter-TSS (TAF8)	NA	109	TAF8								
M6_1_127_R1_peak_5112	chr22	20131512	20131845	+	98	NA	promoter-TSS (ZDHHC8)	NA	-163	ZDHHC8								
M6_1_127_R1_peak_4282	chr19	55156333	55156702	+	98	NA	intron (TNNI3, intron 4 of 7)	NA	1215	TNNI3								
M6_1_127_R1_peak_3889	chr19	29714973	29715306	+	98	NA	promoter-TSS (C19orf12)	NA	406	C19orf12								
M6_1_127_R1_peak_2055	chr14	58427358	58427750	+	98	NA	promoter-TSS (TIMM9)	NA	-40	TIMM9								
M6_1_127_R1_peak_3057	chr17	38674897	38675203	+	98	NA	promoter-TSS (C17orf96)	NA	-116	C17orf96								
M6_1_127_R1_peak_7559	chrX	48897684	48897962	+	98	NA	promoter-TSS (PQBP1)	NA	-89	PQBP1								
M6_1_127_R1_peak_6874	chr7	139341628	139341911	+	98	NA	TTS (TRNAR27)	NA	637	C7orf55								
M6_1_127_R1_peak_6937	chr8	12436721	12436995	+	98	NA	promoter-TSS (FAM86B2)	NA	-155	LOC100506990								
M6_1_127_R1_peak_2307	chr15	68820870	68821081	+	98	NA	promoter-TSS (ANP32A)	NA	-53	ANP32A								
M6_1_127_R1_peak_7144	chr8	144060659	144060893	+	98	NA	promoter-TSS (OPLAH)	NA	-95	OPLAH								
M6_1_127_R1_peak_6441	chr6	79234660	79234931	+	98	NA	promoter-TSS (HMGN3)	NA	-57	HMGN3								
M6_1_127_R1_peak_710	chr1	229558678	229559349	+	98	NA	promoter-TSS (ABCB10)	NA	-1697	ABCB10								
M6_1_127_R1_peak_5576	chr3	129606818	129607062	+	98	NA	promoter-TSS (PLXND1)	NA	-201	PLXND1								
M6_1_127_R1_peak_2582	chr16	27203355	27203578	+	98	NA	promoter-TSS (KDM8)	NA	-11282	KDM8								
M6_1_127_R1_peak_4574	chr2	111120530	111120898	+	98	NA	promoter-TSS (BCL2L11)	NA	-200	BCL2L11								
M6_1_127_R1_peak_4849	chr20	30377082	30377282	+	98	NA	promoter-TSS (FRG1B)	NA	-21	FRG1B								
M6_1_127_R1_peak_2687	chr16	58515393	58515600	+	98	NA	promoter-TSS (SETD6)	NA	17	SETD6								
M6_1_127_R1_peak_6548	chr6	157323303	157323761	+	98	NA	exon (TMEM242, exon 1 of 4)	NA	689	TMEM242								
M6_1_127_R1_peak_7600	chrX	120629971	120630356	+	98	NA	promoter-TSS (C1GALT1C1)	NA	-13	C1GALT1C1								
M6_1_127_R1_peak_4704	chr2	218367664	218368079	+	98	NA	promoter-TSS (LOC101928513)	NA	-36	LOC101928513								
M6_1_127_R1_peak_7566	chrX	49200102	49200390	+	98	NA	promoter-TSS (SYP)	NA	-44	SYP								
M6_1_127_R1_peak_4847	chr20	25623683	25623959	+	98	NA	intron (NANP, intron 1 of 1)	NA	191	NANP								
M6_1_127_R1_peak_7304	chr9	97803422	97803671	+	98	NA	TTS (RP11-23B15.1)	NA	49539	RP11-23B15.1								
M6_1_127_R1_peak_933	chr10	101353857	101354322	+	98	NA	promoter-TSS (BTRC)	NA	56	BTRC								
M6_1_127_R1_peak_6474	chr6	105992483	105992712	+	98	NA	Intergenic	NA	-104002	PRDM1								
M6_1_127_R1_peak_5880	chr4	139301266	139301506	+	98	NA	promoter-TSS (NDUFC1)	NA	-81	NAA15								
M6_1_127_R1_peak_6505	chr6	117675289	117675578	+	98	NA	promoter-TSS (NUS1)	NA	-21	NUS1								
M6_1_127_R1_peak_2098	chr14	75063954	75064249	+	98	NA	promoter-TSS (ACYP1)	NA	5377	ACYP1								
M6_1_127_R1_peak_2339	chr15	75738488	75738877	+	97	NA	intron (DNM1P35, intron 2 of 4)	NA	1395	DNM1P35								
M6_1_127_R1_peak_4979	chr20	62804612	62804954	+	97	NA	promoter-TSS (OGFR)	NA	-42	OGFR								
M6_1_127_R1_peak_1976	chr14	23095054	23095677	+	97	NA	promoter-TSS (ACIN1)	NA	53	ACIN1								
M6_1_127_R1_peak_5438	chr3	49171398	49171625	+	97	NA	promoter-TSS (KLHDC8B)	NA	-74	KLHDC8B								
M6_1_127_R1_peak_6395	chr6	42929123	42929382	+	97	NA	promoter-TSS (CNPY3)	NA	64	CNPY3								
M6_1_127_R1_peak_6010	chr5	77776262	77776553	+	97	NA	promoter-TSS (TBCA)	NA	-46	TBCA								
M6_1_127_R1_peak_6707	chr7	65750865	65751136	+	97	NA	promoter-TSS (CCT6P1)	NA	-105	CCT6P1								
M6_1_127_R1_peak_2375	chr15	85380346	85380633	+	97	NA	promoter-TSS (AKAP13)	NA	-98	AKAP13								
M6_1_127_R1_peak_2906	chr17	7329438	7329873	+	97	NA	promoter-TSS (NEURL4)	NA	-336	NEURL4								
M6_1_127_R1_peak_1684	chr12	92145707	92146158	+	97	NA	promoter-TSS (LOC101928617)	NA	-35	BTG1								
M6_1_127_R1_peak_3109	chr17	44070690	44071027	+	97	NA	exon (G6PC3, exon 1 of 5)	NA	128	G6PC3								
M6_1_127_R1_peak_1526	chr12	14771045	14771352	+	97	NA	promoter-TSS (HIST4H4)	NA	-67	HIST4H4								
M6_1_127_R1_peak_1768	chr12	120087046	120087430	+	97	NA	intron (CCDC64, intron 8 of 9)	NA	-29411	LOC101928498								
M6_1_127_R1_peak_3634	chr19	7926036	7926356	+	97	NA	promoter-TSS (CTXN1)	NA	-30	CTXN1								
M6_1_127_R1_peak_1986	chr14	24135999	24136369	+	97	NA	promoter-TSS (PSME1)	NA	26	PSME1								
M6_1_127_R1_peak_1765	chr12	119877227	119877547	+	97	NA	promoter-TSS (CIT)	NA	-96	CIT								
M6_1_127_R1_peak_2066	chr14	63727989	63728235	+	97	NA	promoter-TSS (SGPP1)	NA	-71	SGPP1								
M6_1_127_R1_peak_1276	chr11	65859348	65859653	+	97	NA	promoter-TSS (MUS81)	NA	-901	MUS81								
M6_1_127_R1_peak_3930	chr19	35879797	35880028	+	97	NA	TTS (APLP1)	NA	11413	APLP1								
M6_1_127_R1_peak_7248	chr9	38069208	38069557	+	97	NA	promoter-TSS (SHB)	NA	-169	SHB								
M6_1_127_R1_peak_5949	chr5	14664570	14664792	+	97	NA	promoter-TSS (FAM105B)	NA	7	FAM105B								
M6_1_127_R1_peak_1487	chr12	4538604	4538909	+	97	NA	promoter-TSS (RAD51AP1)	NA	-28	RAD51AP1								
M6_1_127_R1_peak_3049	chr17	36601400	36601667	+	97	NA	promoter-TSS (MRM1)	NA	-63	MRM1								
M6_1_127_R1_peak_4230	chr19	51394202	51394549	+	97	NA	Intergenic	NA	-3801	C19orf84								
M6_1_127_R1_peak_2611	chr16	30183199	30183710	+	97	NA	promoter-TSS (CORO1A)	NA	44	CORO1A								
M6_1_127_R1_peak_3317	chr17	82051744	82052004	+	97	NA	promoter-TSS (GPS1)	NA	3	GPS1								
M6_1_127_R1_peak_6636	chr7	23105547	23105872	+	97	NA	promoter-TSS (KLHL7)	NA	-6	KLHL7-AS1								
M6_1_127_R1_peak_6362	chr6	34696716	34697094	+	97	NA	promoter-TSS (C6orf106)	NA	-39	LOC101929243								
M6_1_127_R1_peak_6908	chr7	155003162	155003495	+	97	NA	promoter-TSS (PAXIP1)	NA	-105	PAXIP1-AS1								
M6_1_127_R1_peak_3915	chr19	35643445	35643964	+	97	NA	exon (ETV2, exon 5 of 7)	NA	1947	ETV2								
M6_1_127_R1_peak_5542	chr3	119676879	119677134	+	97	NA	intron (COX17, intron 1 of 2)	NA	390	COX17								
M6_1_127_R1_peak_2177	chr14	104689408	104689749	+	97	NA	promoter-TSS (INF2)	NA	-28	INF2								
M6_1_127_R1_peak_5811	chr4	82429391	82429844	+	97	NA	promoter-TSS (ENOPH1)	NA	608	HNRNPDL								
M6_1_127_R1_peak_81	chr1	9943225	9943512	+	97	NA	promoter-TSS (LZIC)	NA	34	LZIC								
M6_1_127_R1_peak_2664	chr16	50548111	50548425	+	97	NA	promoter-TSS (NKD1)	NA	-62	NKD1								
M6_1_127_R1_peak_6308	chr6	31158112	31158586	+	97	NA	promoter-TSS (CCHCR1)	NA	-251	TCF19								
M6_1_127_R1_peak_1566	chr12	49060613	49060971	+	97	NA	promoter-TSS (KMT2D)	NA	-645	KMT2D								
M6_1_127_R1_peak_469	chr1	150977390	150977630	+	97	NA	Intergenic	NA	-3075	CERS2								
M6_1_127_R1_peak_5590	chr3	136752405	136752749	+	97	NA	promoter-TSS (STAG1)	NA	-188	STAG1								
M6_1_127_R1_peak_3537	chr19	3036159	3036430	+	97	NA	intron (TLE2, intron 2 of 19)	NA	-7185	TLE2								
M6_1_127_R1_peak_2991	chr17	21287857	21288134	+	97	NA	promoter-TSS (MAP2K3)	NA	2705	MAP2K3								
M6_1_127_R1_peak_3396	chr18	47930748	47931694	+	97	NA	promoter-TSS (SMAD2)	NA	-75	SMAD2								
M6_1_127_R1_peak_2961	chr17	17476820	17477102	+	97	NA	promoter-TSS (MED9)	NA	-25	MED9								
M6_1_127_R1_peak_4758	chr2	238426536	238427126	+	97	NA	promoter-TSS (ASB1)	NA	90	ASB1								
M6_1_127_R1_peak_7522	chrX	15675339	15675850	+	97	NA	intron (CA5BP1, intron 1 of 4)	NA	678	CA5BP1								
M6_1_127_R1_peak_2926	chr17	7851788	7852024	+	97	NA	intron (KDM6B, intron 18 of 22)	NA	-3160	TMEM88								
M6_1_127_R1_peak_4422	chr2	38377266	38377593	+	97	NA	promoter-TSS (ATL2)	NA	-139	ATL2								
M6_1_127_R1_peak_1109	chr11	18396190	18396364	+	97	NA	promoter-TSS (LDHA)	NA	1888	LDHA								
M6_1_127_R1_peak_2245	chr15	42737096	42737300	+	97	NA	promoter-TSS (CDAN1)	NA	-90	CDAN1								
M6_1_127_R1_peak_804	chr10	32958164	32958449	+	97	NA	promoter-TSS (ITGB1)	NA	-22748	ITGB1								
M6_1_127_R1_peak_391	chr1	94418224	94418477	+	97	NA	promoter-TSS (ABCD3)	NA	-42	ABCD3								
M6_1_127_R1_peak_6233	chr6	6008647	6009030	+	97	NA	Intergenic	NA	-1233	NRN1								
M6_1_127_R1_peak_5631	chr3	167734821	167735273	+	97	NA	promoter-TSS (SERPINI1)	NA	-182	SERPINI1								
M6_1_127_R1_peak_3939	chr19	36114834	36115123	+	97	NA	promoter-TSS (TBCB)	NA	-8	TBCB								
M6_1_127_R1_peak_2455	chr16	1872073	1872405	+	97	NA	promoter-TSS (MEIOB)	NA	-61	MEIOB								
M6_1_127_R1_peak_1049	chr11	1309482	1309783	+	97	NA	promoter-TSS (TOLLIP)	NA	30	TOLLIP								
M6_1_127_R1_peak_3182	chr17	58332368	58332757	+	97	NA	intron (BZRAP1-AS1, intron 1 of 3)	NA	-1295	MIR142								
M6_1_127_R1_peak_4834	chr20	18466949	18467233	+	97	NA	promoter-TSS (DZANK1)	NA	-48	DZANK1								
M6_1_127_R1_peak_4121	chr19	47428045	47428570	+	97	NA	exon (SLC8A2, exon 10 of 10)	NA	-9184	MEIS3								
M6_1_127_R1_peak_5469	chr3	51499296	51500337	+	97	NA	intron (VPRBP, intron 1 of 24)	NA	186	VPRBP								
M6_1_127_R1_peak_7632	chrX	153934956	153935315	+	97	NA	promoter-TSS (NAA10)	NA	19	NAA10								
M6_1_127_R1_peak_5430	chr3	49007760	49008110	+	97	NA	TTS (P4HTM)	NA	382	WDR6								
M6_1_127_R1_peak_4624	chr2	152717351	152717854	+	97	NA	promoter-TSS (ARL6IP6)	NA	-141	PRPF40A								
M6_1_127_R1_peak_3108	chr17	44066589	44066838	+	97	NA	exon (LSM12, exon 2 of 6)	NA	906	LSM12								
M6_1_127_R1_peak_4639	chr2	170973563	170973819	+	97	NA	Intergenic	NA	45165	GORASP2								
M6_1_127_R1_peak_6741	chr7	74289222	74289504	+	97	NA	promoter-TSS (CLIP2)	NA	-112	CLIP2								
M6_1_127_R1_peak_2048	chr14	55191524	55191844	+	97	NA	promoter-TSS (DLGAP5)	NA	-6	DLGAP5								
M6_1_127_R1_peak_6596	chr7	4641588	4642024	+	97	NA	Intergenic	NA	-40493	FOXK1								
M6_1_127_R1_peak_6287	chr6	29748972	29749242	+	97	NA	promoter-TSS (HLA-F-AS1)	NA	-58	HLA-F-AS1								
M6_1_127_R1_peak_4974	chr20	62623909	62624261	+	97	NA	Intergenic	NA	-18358	SLCO4A1								
M6_1_127_R1_peak_5015	chr21	17612835	17613213	+	97	NA	promoter-TSS (BTG3)	NA	-2224	BTG3								
M6_1_127_R1_peak_39	chr1	2526512	2526856	+	97	NA	promoter-TSS (PANK4)	NA	-88	PANK4								
M6_1_127_R1_peak_5700	chr4	986822	987123	+	97	NA	promoter-TSS (IDUA)	NA	7226	SLC26A1								
M6_1_127_R1_peak_3336	chr17	83119865	83120143	+	96	NA	TTS (LOC101930496)	NA	153	LOC102723913								
M6_1_127_R1_peak_2820	chr16	89923043	89923342	+	96	NA	promoter-TSS (TUBB3)	NA	1183	TUBB3								
M6_1_127_R1_peak_643	chr1	205211607	205211861	+	96	NA	promoter-TSS (DSTYK)	NA	-135	DSTYK								
M6_1_127_R1_peak_6608	chr7	5555092	5555502	+	96	NA	Intergenic	NA	-24696	ACTB								
M6_1_127_R1_peak_3794	chr19	16542128	16542718	+	96	NA	promoter-TSS (CHERP)	NA	29	CHERP								
M6_1_127_R1_peak_5452	chr3	50227513	50227784	+	96	NA	TTS (MIR5787)	NA	212	MIR5787								
M6_1_127_R1_peak_1864	chr13	29850569	29850899	+	96	NA	promoter-TSS (UBL3)	NA	-51	UBL3								
M6_1_127_R1_peak_7098	chr8	124538981	124539208	+	96	NA	promoter-TSS (TATDN1)	NA	-8	NDUFB9								
M6_1_127_R1_peak_2504	chr16	3283205	3283494	+	96	NA	promoter-TSS (ZNF263)	NA	-138	ZNF263								
M6_1_127_R1_peak_1558	chr12	47773031	47773229	+	95	NA	promoter-TSS (SLC48A1)	NA	-54	SLC48A1								
M6_1_127_R1_peak_2119	chr14	89955778	89955998	+	95	NA	promoter-TSS (TDP1)	NA	-14	TDP1								
M6_1_127_R1_peak_6201	chr5	179907789	179908151	+	95	NA	promoter-TSS (TBC1D9B)	NA	-114	TBC1D9B								
M6_1_127_R1_peak_4788	chr20	324369	324641	+	95	NA	intron (RP5-1103G7.4, intron 1 of 2)	NA	747	RP5-1103G7.4								
M6_1_127_R1_peak_2176	chr14	104677804	104678324	+	95	NA	promoter-TSS (MIR4710)	NA	-324	MIR4710								
M6_1_127_R1_peak_461	chr1	150282369	150282646	+	95	NA	promoter-TSS (C1orf51)	NA	-312	C1orf51								
M6_1_127_R1_peak_3453	chr19	873230	873486	+	95	NA	intron (MED16, intron 11 of 15)	NA	13693	CFD								
M6_1_127_R1_peak_1602	chr12	53321204	53321481	+	94	NA	promoter-TSS (AAAS)	NA	-34	AAAS								
M6_1_127_R1_peak_51	chr1	6199515	6199799	+	94	NA	promoter-TSS (RPL22)	NA	-38	RPL22								
M6_1_127_R1_peak_4592	chr2	120223277	120223706	+	94	NA	promoter-TSS (TMEM185B)	NA	-83	TMEM185B								
M6_1_127_R1_peak_2013	chr14	35826192	35826437	+	94	NA	promoter-TSS (BRMS1L)	NA	-3481	BRMS1L								
M6_1_127_R1_peak_4575	chr2	111122337	111122648	+	94	NA	promoter-TSS (BCL2L11)	NA	1578	BCL2L11								
M6_1_127_R1_peak_4508	chr2	74391722	74391984	+	94	NA	exon (DCTN1, exon 1 of 28)	NA	234	DCTN1								
M6_1_127_R1_peak_414	chr1	109984577	109984856	+	94	NA	promoter-TSS (AHCYL1)	NA	-19232	AHCYL1								
M6_1_127_R1_peak_1796	chr12	122500856	122501158	+	94	NA	promoter-TSS (ZCCHC8)	NA	-157	ZCCHC8								
M6_1_127_R1_peak_3544	chr19	3479119	3479467	+	94	NA	intron (C19orf77, intron 1 of 3)	NA	1249	C19orf77								
M6_1_127_R1_peak_6848	chr7	127651805	127652202	+	94	NA	promoter-TSS (SND1)	NA	-145	SND1								
M6_1_127_R1_peak_1607	chr12	53451848	53452275	+	94	NA	promoter-TSS (PCBP2)	NA	-41	PCBP2								
M6_1_127_R1_peak_3223	chr17	67366544	67366846	+	94	NA	promoter-TSS (PSMD12)	NA	-90	PSMD12								
M6_1_127_R1_peak_4219	chr19	50511163	50511639	+	94	NA	promoter-TSS (JOSD2)	NA	-242	JOSD2								
M6_1_127_R1_peak_1713	chr12	105084517	105084780	+	94	NA	promoter-TSS (ALDH1L2)	NA	-85	ALDH1L2								
M6_1_127_R1_peak_5226	chr22	38794102	38794365	+	94	NA	promoter-TSS (DNAL4)	NA	-77	DNAL4								
M6_1_127_R1_peak_2160	chr14	102139631	102139911	+	93	NA	promoter-TSS (WDR20)	NA	-81	WDR20								
M6_1_127_R1_peak_7102	chr8	129939834	129940189	+	93	NA	promoter-TSS (FAM49B)	NA	68442	MIR5194								
M6_1_127_R1_peak_1255	chr11	65422163	65422551	+	93	NA	promoter-TSS (NEAT1)	NA	-441	NEAT1								
M6_1_127_R1_peak_644	chr1	205227758	205227987	+	93	NA	promoter-TSS (TMCC2)	NA	-811	TMCC2								
M6_1_127_R1_peak_3732	chr19	12789664	12790258	+	93	NA	Intergenic	NA	-1535	JUNB								
M6_1_127_R1_peak_4076	chr19	45443362	45443697	+	93	NA	intron (ERCC1, intron 1 of 8)	NA	6875	MIR6088								
M6_1_127_R1_peak_3543	chr19	3435088	3435362	+	93	NA	intron (NFIC, intron 6 of 9)	NA	45317	C19orf77								
M6_1_127_R1_peak_1364	chr11	73876856	73877089	+	93	NA	promoter-TSS (COA4)	NA	-127	COA4								
M6_1_127_R1_peak_552	chr1	161306191	161306481	+	93	NA	exon (MPZ, exon 4 of 6)	NA	3636	MPZ								
M6_1_127_R1_peak_5088	chr21	46635438	46635770	+	93	NA	promoter-TSS (PRMT2)	NA	9	PRMT2								
M6_1_127_R1_peak_5193	chr22	36405758	36406000	+	93	NA	Intergenic	NA	-17861	MYH9								
M6_1_127_R1_peak_3115	chr17	44218475	44218843	+	92	NA	intron (UBTF, intron 1 of 20)	NA	1014	UBTF								
M6_1_127_R1_peak_5695	chr4	681150	681829	+	92	NA	TTS (MFSD7)	NA	-7151	ATP5I								
M6_1_127_R1_peak_1947	chr13	112894054	112894444	+	92	NA	promoter-TSS (MCF2L)	NA	74389	MCF2L-AS1								
M6_1_127_R1_peak_6778	chr7	98878366	98878727	+	92	NA	promoter-TSS (TRRAP)	NA	56	TRRAP								
M6_1_127_R1_peak_6107	chr5	140647602	140647828	+	92	NA	promoter-TSS (NDUFA2)	NA	70	NDUFA2								
M6_1_127_R1_peak_7514	chrX	2691060	2691408	+	92	NA	promoter-TSS (CD99)	NA	31	CD99								
M6_1_127_R1_peak_2943	chr17	8630708	8631111	+	92	NA	promoter-TSS (MYH10)	NA	-148	MYH10								
M6_1_127_R1_peak_3906	chr19	34254392	34254703	+	92	NA	promoter-TSS (KIAA0355)	NA	-4	KIAA0355								
M6_1_127_R1_peak_5797	chr4	75724379	75724629	+	92	NA	promoter-TSS (USO1)	NA	-34	G3BP2								
M6_1_127_R1_peak_392	chr1	94541791	94542022	+	92	NA	promoter-TSS (F3)	NA	-49	F3								
M6_1_127_R1_peak_2598	chr16	29805381	29806308	+	92	NA	promoter-TSS (MAZ)	NA	-693	MAZ								
M6_1_127_R1_peak_4685	chr2	207166111	207166414	+	92	NA	promoter-TSS (KLF7)	NA	-76	KLF7								
M6_1_127_R1_peak_402	chr1	108876792	108877015	+	92	NA	promoter-TSS (GPSM2)	NA	685	GPSM2								
M6_1_127_R1_peak_4437	chr2	46940804	46941350	+	92	NA	promoter-TSS (TTC7A)	NA	-97	TTC7A								
M6_1_127_R1_peak_1775	chr12	120581352	120581615	+	91	NA	promoter-TSS (POP5)	NA	-85	POP5								
M6_1_127_R1_peak_5047	chr21	37366130	37366333	+	91	NA	intron (DYRK1A, intron 1 of 11)	NA	-49259	DYRK1A								
M6_1_127_R1_peak_6447	chr6	82247636	82247903	+	91	NA	promoter-TSS (IBTK)	NA	-22	IBTK								
M6_1_127_R1_peak_3870	chr19	19643562	19643803	+	91	NA	promoter-TSS (GMIP)	NA	-15	GMIP								
M6_1_127_R1_peak_3486	chr19	1383747	1383923	+	91	NA	promoter-TSS (TRNAF10)	NA	-49	NDUFS7								
M6_1_127_R1_peak_6881	chr7	143901851	143902370	+	91	NA	promoter-TSS (FAM115A)	NA	65	FAM115A								
M6_1_127_R1_peak_3488	chr19	1415404	1415641	+	91	NA	intron (DAZAP1, intron 1 of 11)	NA	7879	DAZAP1								
M6_1_127_R1_peak_5381	chr3	38024521	38024874	+	91	NA	promoter-TSS (PLCD1)	NA	90	PLCD1								
M6_1_127_R1_peak_5531	chr3	108222424	108222677	+	91	NA	promoter-TSS (IFT57)	NA	20	IFT57								
M6_1_127_R1_peak_5398	chr3	42804403	42804699	+	91	NA	promoter-TSS (HIGD1A)	NA	-16	HIGD1A								
M6_1_127_R1_peak_3495	chr19	1508215	1508524	+	91	NA	intron (ADAMTSL5, intron 2 of 7)	NA	4820	ADAMTSL5								
M6_1_127_R1_peak_2497	chr16	3059320	3059664	+	91	NA	promoter-TSS (RP11-473M20.7)	NA	-129	RP11-473M20.7								
M6_1_127_R1_peak_811	chr10	43202727	43203041	+	91	NA	intron (RASGEF1A, intron 2 of 11)	NA	928	RASGEF1A								
M6_1_127_R1_peak_2458	chr16	1971831	1972092	+	91	NA	promoter-TSS (TBL3)	NA	-102	TBL3								
M6_1_127_R1_peak_3007	chr17	28726194	28726368	+	91	NA	promoter-TSS (TLCD1)	NA	650	TLCD1								
M6_1_127_R1_peak_2501	chr16	3134917	3135276	+	91	NA	promoter-TSS (RP11-473M20.14)	NA	40	ZNF213								
M6_1_127_R1_peak_5496	chr3	57227597	57227880	+	91	NA	promoter-TSS (APPL1)	NA	1	APPL1								
M6_1_127_R1_peak_7343	chr9	120580033	120580207	+	91	NA	promoter-TSS (CDK5RAP2)	NA	39	CDK5RAP2								
M6_1_127_R1_peak_490	chr1	153963381	153963761	+	91	NA	promoter-TSS (SLC39A1)	NA	-203	SLC39A1								
M6_1_127_R1_peak_773	chr10	14878639	14878929	+	91	NA	promoter-TSS (SUV39H2)	NA	-82	SUV39H2								
M6_1_127_R1_peak_958	chr10	103396334	103396712	+	91	NA	promoter-TSS (USMG5)	NA	-10	USMG5								
M6_1_127_R1_peak_6551	chr6	158644652	158644960	+	91	NA	promoter-TSS (DYNLT1)	NA	-34	DYNLT1								
M6_1_127_R1_peak_1242	chr11	65040861	65041297	+	91	NA	TTS (ARL2-SNX15)	NA	166	SAC3D1								
M6_1_127_R1_peak_5534	chr3	113019617	113019869	+	91	NA	promoter-TSS (C3orf17)	NA	-72	C3orf17								
M6_1_127_R1_peak_4402	chr2	27890519	27890862	+	91	NA	promoter-TSS (BRE)	NA	75	BRE								
M6_1_127_R1_peak_888	chr10	79067096	79067585	+	91	NA	intron (ZMIZ1-AS1, intron 1 of 7)	NA	108	ZMIZ1-AS1								
M6_1_127_R1_peak_3610	chr19	7099374	7099692	+	90	NA	Intergenic	NA	30073	ZNF557								
M6_1_127_R1_peak_7635	chrX	153972521	153972817	+	90	NA	promoter-TSS (HCFC1)	NA	129	TMEM187								
M6_1_127_R1_peak_6402	chr6	43174576	43174850	+	90	NA	intron (SRF, intron 2 of 6)	NA	3531	SRF								
M6_1_127_R1_peak_3347	chr18	3013049	3013451	+	90	NA	promoter-TSS (LPIN2)	NA	65	LPIN2								
M6_1_127_R1_peak_6712	chr7	66413406	66413750	+	90	NA	Intergenic	NA	-13170	LINC00174								
