PeakID (cmd=annotatePeaks.pl D9_1_156_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D9_1_156_R1_peak_1984	chr5	177599927	177600179	+	67	NA	promoter-TSS (B4GALT7)	NA	-65	B4GALT7								
D9_1_156_R1_peak_863	chr16	89873920	89874348	+	66	NA	intron (TCF25, intron 1 of 18)	NA	542	TCF25								
D9_1_156_R1_peak_1543	chr2	232697086	232697282	+	66	NA	promoter-TSS (GIGYF2)	NA	-121	GIGYF2								
D9_1_156_R1_peak_1903	chr4	102828057	102828237	+	66	NA	promoter-TSS (UBE2D3)	NA	13	CISD2								
D9_1_156_R1_peak_1908	chr4	139176360	139176574	+	66	NA	intron (ELF2, intron 1 of 8)	NA	-92053	ELF2								
D9_1_156_R1_peak_554	chr14	23237743	23238009	+	66	NA	promoter-TSS (C14orf164)	NA	-42	C14orf164								
D9_1_156_R1_peak_347	chr11	61161430	61161671	+	66	NA	promoter-TSS (VPS37C)	NA	-106	VPS37C								
D9_1_156_R1_peak_2199	chr8	61714569	61714740	+	66	NA	promoter-TSS (ASPH)	NA	-134	MIR4470								
D9_1_156_R1_peak_1835	chr3	185498958	185499194	+	66	NA	promoter-TSS (TMEM41A)	NA	-19	TMEM41A								
D9_1_156_R1_peak_446	chr12	49110818	49110974	+	66	NA	promoter-TSS (LMBR1L)	NA	4	LMBR1L								
D9_1_156_R1_peak_1943	chr5	80654959	80655115	+	66	NA	promoter-TSS (DHFR)	NA	389	MSH3								
D9_1_156_R1_peak_1778	chr3	48446528	48446713	+	66	NA	promoter-TSS (ATRIP)	NA	-90	ATRIP								
D9_1_156_R1_peak_1243	chr19	17555458	17555689	+	66	NA	promoter-TSS (COLGALT1)	NA	-961	COLGALT1								
D9_1_156_R1_peak_2108	chr7	66844924	66845100	+	66	NA	promoter-TSS (GTF2IRD1P1)	NA	-186	GTF2IRD1P1								
D9_1_156_R1_peak_946	chr17	39636973	39637129	+	66	NA	promoter-TSS (STARD3)	NA	-29	STARD3								
D9_1_156_R1_peak_1933	chr5	49661655	49661819	+	66	NA	Intergenic	NA	779663	EMB								
D9_1_156_R1_peak_1532	chr2	219206715	219206939	+	66	NA	promoter-TSS (ZFAND2B)	NA	20	ZFAND2B								
D9_1_156_R1_peak_2080	chr7	7182383	7182654	+	66	NA	promoter-TSS (C1GALT1)	NA	-29	C1GALT1								
D9_1_156_R1_peak_1798	chr3	66501005	66501343	+	66	NA	promoter-TSS (LRIG1)	NA	-753	LRIG1								
D9_1_156_R1_peak_1285	chr19	38336278	38336603	+	65	NA	promoter-TSS (CATSPERG)	NA	317	CATSPERG								
D9_1_156_R1_peak_1431	chr19	57240550	57240721	+	65	NA	promoter-TSS (ZNF805)	NA	-50	ZNF805								
D9_1_156_R1_peak_240	chr10	72626117	72626288	+	65	NA	promoter-TSS (MICU1)	NA	-107	MICU1								
D9_1_156_R1_peak_1336	chr19	45692284	45692655	+	65	NA	promoter-TSS (SNRPD2)	NA	-14	QPCTL								
D9_1_156_R1_peak_1533	chr2	219229631	219229825	+	65	NA	promoter-TSS (ATG9A)	NA	-29	ANKZF1								
D9_1_156_R1_peak_2259	chr9	36258399	36258555	+	65	NA	promoter-TSS (GNE)	NA	22	GNE								
D9_1_156_R1_peak_491	chr12	116533306	116533462	+	65	NA	promoter-TSS (LINC00173)	NA	-51	LINC00173								
D9_1_156_R1_peak_1420	chr19	55339254	55339556	+	65	NA	promoter-TSS (SUV420H2)	NA	-3239	SUV420H2								
D9_1_156_R1_peak_1273	chr19	35628886	35629094	+	65	NA	promoter-TSS (RBM42)	NA	-88	RBM42								
D9_1_156_R1_peak_1382	chr19	49877351	49877569	+	65	NA	promoter-TSS (TBC1D17)	NA	35	TBC1D17								
D9_1_156_R1_peak_2131	chr7	99143190	99143374	+	65	NA	intron (SMURF1, intron 1 of 18)	NA	838	SMURF1								
D9_1_156_R1_peak_1510	chr2	174487128	174487359	+	65	NA	promoter-TSS (GPR155)	NA	-155	GPR155								
D9_1_156_R1_peak_675	chr15	85794918	85795133	+	65	NA	promoter-TSS (KLHL25)	NA	-14225	KLHL25								
D9_1_156_R1_peak_702	chr16	1408224	1408380	+	65	NA	promoter-TSS (LOC101929440)	NA	-382	LOC101929440								
D9_1_156_R1_peak_152	chr1	155277154	155277409	+	65	NA	promoter-TSS (HCN3)	NA	-146	HCN3								
D9_1_156_R1_peak_2113	chr7	73578523	73578935	+	65	NA	promoter-TSS (TBL2)	NA	-412	TBL2								
D9_1_156_R1_peak_934	chr17	28951530	28951761	+	65	NA	promoter-TSS (PHF12)	NA	-155	PHF12								
D9_1_156_R1_peak_2204	chr8	93916676	93916971	+	65	NA	promoter-TSS (MIR378D2)	NA	-704	MIR378D2								
D9_1_156_R1_peak_1631	chr20	63865083	63865285	+	65	NA	promoter-TSS (TPD52L2)	NA	-44	TPD52L2								
D9_1_156_R1_peak_506	chr12	122226319	122226531	+	65	NA	promoter-TSS (LOC101593348)	NA	-17	LOC101593348								
D9_1_156_R1_peak_1553	chr2	241315746	241315934	+	65	NA	promoter-TSS (SEPT2)	NA	2	HDLBP								
D9_1_156_R1_peak_1277	chr19	35931468	35931624	+	65	NA	Intergenic	NA	-5574	LRFN3								
D9_1_156_R1_peak_834	chr16	75517404	75517562	+	65	NA	Intergenic	NA	17687	CHST5								
D9_1_156_R1_peak_260	chr10	102432603	102432787	+	65	NA	promoter-TSS (CUEDC2)	NA	-29	CUEDC2								
D9_1_156_R1_peak_2312	chr9	128724093	128724284	+	65	NA	promoter-TSS (LOC100506100)	NA	-59	ZDHHC12								
D9_1_156_R1_peak_619	chr14	105491002	105491238	+	65	NA	promoter-TSS (C14orf80)	NA	-129	C14orf80								
D9_1_156_R1_peak_1260	chr19	19405406	19405773	+	65	NA	promoter-TSS (GATAD2A)	NA	19639	GATAD2A								
D9_1_156_R1_peak_710	chr16	2223242	2223574	+	65	NA	promoter-TSS (E4F1)	NA	-80	E4F1								
D9_1_156_R1_peak_1518	chr2	200510083	200510290	+	65	NA	promoter-TSS (KCTD18)	NA	-117	KCTD18								
D9_1_156_R1_peak_1163	chr19	7904027	7904352	+	64	NA	intron (MAP2K7, intron 1 of 10)	NA	309	MAP2K7								
D9_1_156_R1_peak_2307	chr9	128160015	128160338	+	64	NA	promoter-TSS (C9orf16)	NA	-84	C9orf16								
D9_1_156_R1_peak_2207	chr8	97643776	97644281	+	64	NA	promoter-TSS (MTDH)	NA	-119	MTDH								
D9_1_156_R1_peak_479	chr12	108562300	108562624	+	64	NA	promoter-TSS (ISCU)	NA	-65	ISCU								
D9_1_156_R1_peak_531	chr13	27620561	27620768	+	64	NA	promoter-TSS (POLR1D)	NA	-1115	POLR1D								
D9_1_156_R1_peak_1887	chr4	48341264	48341454	+	64	NA	promoter-TSS (SLAIN2)	NA	-121	SLAIN2								
D9_1_156_R1_peak_1675	chr22	20429287	20429449	+	64	NA	intron (SCARF2, intron 8 of 10)	NA	8454	SCARF2								
D9_1_156_R1_peak_1606	chr20	49936237	49936393	+	64	NA	promoter-TSS (RNF114)	NA	-62	RNF114								
D9_1_156_R1_peak_83	chr1	33180865	33181021	+	64	NA	intron (TRIM62, intron 1 of 5)	NA	1121	TRIM62								
D9_1_156_R1_peak_1874	chr4	7103381	7103659	+	64	NA	promoter-TSS (FLJ36777)	NA	-144	FLJ36777								
D9_1_156_R1_peak_910	chr17	17042244	17042405	+	64	NA	promoter-TSS (MPRIP)	NA	-436	MPRIP								
D9_1_156_R1_peak_2193	chr8	41490346	41490530	+	64	NA	promoter-TSS (GOLGA7)	NA	-124	GOLGA7								
D9_1_156_R1_peak_842	chr16	85027648	85027811	+	64	NA	promoter-TSS (KIAA0513)	NA	-22	KIAA0513								
D9_1_156_R1_peak_763	chr16	28822527	28822815	+	63	NA	promoter-TSS (ATXN2L)	NA	-377	ATXN2L								
D9_1_156_R1_peak_2400	chrX	149938803	149939224	+	63	NA	promoter-TSS (CXorf40B)	NA	-163	CXorf40B								
D9_1_156_R1_peak_2393	chrX	49269135	49269397	+	63	NA	promoter-TSS (PPP1R3F)	NA	-576	PPP1R3F								
D9_1_156_R1_peak_1898	chr4	82891163	82891319	+	63	NA	promoter-TSS (SEC31A)	NA	25	SEC31A								
D9_1_156_R1_peak_1951	chr5	115170167	115170329	+	63	NA	promoter-TSS (TRIM36)	NA	10298	TRIM36								
D9_1_156_R1_peak_2034	chr6	42746135	42746348	+	63	NA	promoter-TSS (TBCC)	NA	-95	TBCC								
D9_1_156_R1_peak_74	chr1	28886976	28887149	+	63	NA	promoter-TSS (EPB41)	NA	-29	EPB41								
D9_1_156_R1_peak_546	chr13	110712325	110712610	+	63	NA	promoter-TSS (ING1)	NA	-156	ING1								
D9_1_156_R1_peak_1595	chr20	38926180	38926373	+	63	NA	promoter-TSS (FAM83D)	NA	-36	FAM83D								
D9_1_156_R1_peak_475	chr12	103930030	103930312	+	63	NA	promoter-TSS (GNN)	NA	40	GNN								
D9_1_156_R1_peak_1753	chr3	10248344	10248506	+	63	NA	promoter-TSS (TATDN2)	NA	-68	TATDN2								
D9_1_156_R1_peak_2392	chrX	48897786	48898002	+	63	NA	promoter-TSS (PQBP1)	NA	-18	PQBP1								
D9_1_156_R1_peak_1609	chr20	50731147	50731366	+	63	NA	promoter-TSS (PARD6B)	NA	-288	PARD6B								
D9_1_156_R1_peak_1515	chr2	196171564	196171843	+	63	NA	promoter-TSS (STK17B)	NA	-91	STK17B								
D9_1_156_R1_peak_1784	chr3	49939886	49940042	+	63	NA	promoter-TSS (RBM6)	NA	-77	RBM6								
D9_1_156_R1_peak_103	chr1	43172619	43172811	+	63	NA	promoter-TSS (EBNA1BP2)	NA	232	WDR65								
D9_1_156_R1_peak_1953	chr5	115544835	115544991	+	63	NA	promoter-TSS (FEM1C)	NA	-19	FEM1C								
D9_1_156_R1_peak_2234	chr8	144373844	144374055	+	63	NA	promoter-TSS (ADCK5)	NA	-103	ADCK5								
D9_1_156_R1_peak_51	chr1	22451697	22451930	+	63	NA	promoter-TSS (ZBTB40)	NA	-38	ZBTB40								
D9_1_156_R1_peak_754	chr16	23149476	23149672	+	63	NA	promoter-TSS (USP31)	NA	-33148	SCNN1G								
D9_1_156_R1_peak_2407	chrX	153599212	153599384	+	63	NA	promoter-TSS (FAM58A)	NA	-164	FAM58A								
D9_1_156_R1_peak_2253	chr9	34458615	34458781	+	63	NA	promoter-TSS (DNAI1)	NA	-54	DNAI1								
D9_1_156_R1_peak_92	chr1	38991142	38991305	+	63	NA	promoter-TSS (AKIRIN1)	NA	-21	AKIRIN1								
D9_1_156_R1_peak_1747	chr3	5187327	5187653	+	63	NA	promoter-TSS (EDEM1)	NA	-217	EDEM1								
D9_1_156_R1_peak_339	chr11	47214786	47215000	+	63	NA	promoter-TSS (DDB2)	NA	-76	DDB2								
D9_1_156_R1_peak_1045	chr17	82698661	82698903	+	63	NA	promoter-TSS (RAB40B)	NA	-83	RAB40B								
D9_1_156_R1_peak_961	chr17	44199298	44199553	+	63	NA	intron (LOC101926967, intron 1 of 1)	NA	957	LOC101926967								
D9_1_156_R1_peak_919	chr17	18781136	18781292	+	63	NA	promoter-TSS (TVP23B)	NA	-56	TVP23B								
D9_1_156_R1_peak_2056	chr6	151390355	151390511	+	63	NA	intron (ZBTB2, intron 1 of 2)	NA	561	ZBTB2								
D9_1_156_R1_peak_2047	chr6	98947863	98948079	+	63	NA	promoter-TSS (FBXL4)	NA	35	FBXL4								
D9_1_156_R1_peak_2166	chr7	158587727	158587957	+	63	NA	promoter-TSS (PTPRN2)	NA	-46	PTPRN2								
D9_1_156_R1_peak_1696	chr22	31080982	31081292	+	63	NA	promoter-TSS (SMTN)	NA	-159	SMTN								
D9_1_156_R1_peak_335	chr11	46617189	46617362	+	63	NA	promoter-TSS (HARBI1)	NA	3	HARBI1								
D9_1_156_R1_peak_1824	chr3	139677900	139678133	+	63	NA	promoter-TSS (NMNAT3)	NA	27	NMNAT3								
D9_1_156_R1_peak_2389	chrX	48508836	48509001	+	63	NA	promoter-TSS (PORCN)	NA	-45	LOC101927635								
D9_1_156_R1_peak_151	chr1	155085443	155085599	+	63	NA	intron (EFNA3, intron 2 of 4)	NA	6649	EFNA3								
D9_1_156_R1_peak_1602	chr20	46118148	46118333	+	63	NA	promoter-TSS (CD40)	NA	-27	CD40								
D9_1_156_R1_peak_114	chr1	51519255	51519421	+	63	NA	promoter-TSS (EPS15)	NA	-97217	EPS15								
D9_1_156_R1_peak_1478	chr2	70257951	70258150	+	63	NA	promoter-TSS (PCYOX1)	NA	-49	PCYOX1								
D9_1_156_R1_peak_1094	chr19	1063009	1063401	+	63	NA	intron (ABCA7, intron 27 of 31)	NA	-8016	HMHA1								
D9_1_156_R1_peak_2277	chr9	98255554	98255812	+	63	NA	promoter-TSS (TBC1D2)	NA	38	TBC1D2								
D9_1_156_R1_peak_1178	chr19	10292299	10292503	+	63	NA	intron (ICAM5, intron 4 of 10)	NA	2422	ICAM5								
D9_1_156_R1_peak_1560	chr2	242088576	242088732	+	63	NA	promoter-TSS (LOC728323)	NA	-39	LOC728323								
D9_1_156_R1_peak_2401	chrX	149939301	149939691	+	63	NA	promoter-TSS (CXorf40B)	NA	-646	CXorf40B								
D9_1_156_R1_peak_470	chr12	69585246	69585438	+	63	NA	promoter-TSS (MIR3913-1)	NA	-86	CCT2								
D9_1_156_R1_peak_1916	chr4	170027304	170027474	+	63	NA	promoter-TSS (MFAP3L)	NA	-23633	MFAP3L								
D9_1_156_R1_peak_598	chr14	99481140	99481345	+	63	NA	promoter-TSS (CCNK)	NA	-124	CCNK								
D9_1_156_R1_peak_648	chr15	68054025	68054358	+	63	NA	promoter-TSS (PIAS1)	NA	-25556	PIAS1								
D9_1_156_R1_peak_2336	chr9	136342791	136343168	+	63	NA	intron (GPSM1, intron 9 of 13)	NA	15503	GPSM1								
D9_1_156_R1_peak_1647	chr21	39183479	39183649	+	63	NA	promoter-TSS (PSMG1)	NA	-50	PSMG1								
D9_1_156_R1_peak_205	chr1	235504446	235504733	+	63	NA	promoter-TSS (B3GALNT2)	NA	-168	B3GALNT2								
D9_1_156_R1_peak_314	chr11	3840841	3841146	+	63	NA	promoter-TSS (RHOG)	NA	-10	RHOG								
D9_1_156_R1_peak_731	chr16	4416607	4416785	+	62	NA	exon (CORO7, exon 1 of 28)	NA	265	CORO7-PAM16								
D9_1_156_R1_peak_490	chr12	113966307	113966463	+	62	NA	promoter-TSS (RBM19)	NA	-14	RBM19								
D9_1_156_R1_peak_1051	chr17_KI270729v1_random	2358	2519	+	62	NA	NA	NA	NA	NA								
D9_1_156_R1_peak_2297	chr9	127612107	127612322	+	62	NA	promoter-TSS (STXBP1)	NA	7	STXBP1								
D9_1_156_R1_peak_219	chr10	13161420	13161585	+	62	NA	promoter-TSS (MCM10)	NA	-52	MCM10								
D9_1_156_R1_peak_137	chr1	125181932	125182091	+	62	NA	Intergenic	NA	3662899	EMBP1								
D9_1_156_R1_peak_1090	chr19	862450	862669	+	62	NA	intron (CFD, intron 4 of 4)	NA	2894	CFD								
D9_1_156_R1_peak_1794	chr3	53161062	53161218	+	62	NA	promoter-TSS (PRKCD)	NA	-67	PRKCD								
D9_1_156_R1_peak_997	chr17	65056732	65056888	+	62	NA	promoter-TSS (GNA13)	NA	-1036	GNA13								
D9_1_156_R1_peak_1890	chr4	49657487	49657696	+	62	NA	Intergenic	NA	-168267	LOC101060532								
D9_1_156_R1_peak_1205	chr19	12890938	12891173	+	62	NA	promoter-TSS (GCDH)	NA	-74	GCDH								
D9_1_156_R1_peak_481	chr12	109573490	109573749	+	62	NA	promoter-TSS (MMAB)	NA	-66	MMAB								
D9_1_156_R1_peak_1785	chr3	50154869	50155028	+	62	NA	promoter-TSS (SEMA3F)	NA	-18393	MIR566								
D9_1_156_R1_peak_2141	chr7	102286609	102286814	+	61	NA	promoter-TSS (SH2B2)	NA	1593	SH2B2								
D9_1_156_R1_peak_146	chr1	151540130	151540316	+	61	NA	promoter-TSS (TUFT1)	NA	-5588	MIR554								
D9_1_156_R1_peak_352	chr11	62805395	62805596	+	61	NA	promoter-TSS (NXF1)	NA	-3	NXF1								
D9_1_156_R1_peak_1664	chr21	46323910	46324142	+	61	NA	promoter-TSS (C21orf58)	NA	-96	PCNT								
D9_1_156_R1_peak_1320	chr19	43475244	43475432	+	61	NA	exon (PHLDB3, exon 16 of 16)	NA	-9659	LYPD3								
D9_1_156_R1_peak_2337	chr9	136363149	136363417	+	61	NA	TTS (CARD9)	NA	528	DNLZ								
D9_1_156_R1_peak_2201	chr8	73878833	73879003	+	61	NA	promoter-TSS (UBE2W)	NA	-8	UBE2W								
D9_1_156_R1_peak_728	chr16	3880715	3880885	+	61	NA	promoter-TSS (CREBBP)	NA	-827	CREBBP								
D9_1_156_R1_peak_507	chr12	122752604	122752834	+	61	NA	promoter-TSS (DENR)	NA	-105	DENR								
D9_1_156_R1_peak_1860	chr4	2843715	2843914	+	61	NA	promoter-TSS (ADD1)	NA	87	ADD1								
D9_1_156_R1_peak_1749	chr3	9731151	9731535	+	61	NA	promoter-TSS (BRPF1)	NA	-386	BRPF1								
D9_1_156_R1_peak_1600	chr20	45934527	45934768	+	61	NA	promoter-TSS (PCIF1)	NA	-31	PCIF1								
D9_1_156_R1_peak_2002	chr6	12011168	12011541	+	61	NA	Intergenic	NA	-4172	HIVEP1								
D9_1_156_R1_peak_378	chr11	66312558	66312952	+	61	NA	Intergenic	NA	4289	CD248								
D9_1_156_R1_peak_586	chr14	77320891	77321047	+	61	NA	promoter-TSS (GSTZ1)	NA	-27	GSTZ1								
D9_1_156_R1_peak_1007	chr17	75589216	75589505	+	61	NA	exon (MYO15B, exon 1 of 61)	NA	1302	MYO15B								
D9_1_156_R1_peak_1335	chr19	45670932	45671135	+	61	NA	intron (GIPR, intron 3 of 13)	NA	2789	GIPR								
D9_1_156_R1_peak_1709	chr22	39319564	39319726	+	61	NA	promoter-TSS (SNORD43)	NA	20	RPL3								
D9_1_156_R1_peak_2260	chr9	36400753	36401413	+	61	NA	promoter-TSS (RNF38)	NA	69	RNF38								
D9_1_156_R1_peak_2132	chr7	99374499	99374655	+	61	NA	promoter-TSS (ARPC1B)	NA	-2761	ARPC1B								
D9_1_156_R1_peak_1993	chr6	3068909	3069065	+	61	NA	promoter-TSS (RIPK1)	NA	934	RIPK1								
D9_1_156_R1_peak_2051	chr6	110179968	110180146	+	61	NA	promoter-TSS (WASF1)	NA	-364	CDC40								
D9_1_156_R1_peak_2029	chr6	41735579	41735749	+	61	NA	promoter-TSS (TFEB)	NA	-1263	TFEB								
D9_1_156_R1_peak_2053	chr6	111873404	111873560	+	61	NA	promoter-TSS (LOC102724646)	NA	78	LOC102724705								
D9_1_156_R1_peak_187	chr1	225777640	225777796	+	61	NA	promoter-TSS (SRP9)	NA	-95	SRP9								
D9_1_156_R1_peak_1217	chr19	14136765	14137155	+	61	NA	promoter-TSS (LOC100507373)	NA	-192	LOC100507373								
D9_1_156_R1_peak_515	chr12	124989176	124989332	+	61	NA	promoter-TSS (DHX37)	NA	-143	DHX37								
D9_1_156_R1_peak_1343	chr19	46860077	46860514	+	61	NA	Intergenic	NA	-9349	AP2S1								
D9_1_156_R1_peak_699	chr16	1309243	1309471	+	61	NA	promoter-TSS (UBE2I)	NA	204	UBE2I								
D9_1_156_R1_peak_631	chr15	41972507	41972777	+	61	NA	promoter-TSS (EHD4)	NA	-85	EHD4								
D9_1_156_R1_peak_52	chr1	23168813	23169019	+	61	NA	promoter-TSS (LUZP1)	NA	-58	LUZP1								
D9_1_156_R1_peak_907	chr17	11997465	11997623	+	61	NA	promoter-TSS (ZNF18)	NA	-34	ZNF18								
D9_1_156_R1_peak_1258	chr19	19192517	19192694	+	61	NA	promoter-TSS (MEF2BNB-MEF2B)	NA	-14	MEF2BNB								
D9_1_156_R1_peak_1375	chr19	49640203	49640441	+	61	NA	promoter-TSS (RRAS)	NA	-179	RRAS								
D9_1_156_R1_peak_1196	chr19	11505196	11505394	+	61	NA	TTS (ECSIT)	NA	628	ZNF653								
D9_1_156_R1_peak_2180	chr8	22999335	22999657	+	61	NA	promoter-TSS (RHOBTB2)	NA	3648	RHOBTB2								
D9_1_156_R1_peak_2112	chr7	73433609	73433863	+	61	NA	promoter-TSS (FZD9)	NA	-43	FZD9								
D9_1_156_R1_peak_746	chr16	14630272	14630430	+	60	NA	promoter-TSS (PARN)	NA	-80	PARN								
D9_1_156_R1_peak_484	chr12	111369067	111369258	+	60	NA	promoter-TSS (FAM109A)	NA	-41	FAM109A								
D9_1_156_R1_peak_2291	chr9	122940827	122941049	+	60	NA	promoter-TSS (RABGAP1)	NA	-90	RABGAP1								
D9_1_156_R1_peak_517	chr12	130839267	130839479	+	60	NA	promoter-TSS (STX2)	NA	-99	STX2								
D9_1_156_R1_peak_2153	chr7	129434264	129434441	+	60	NA	promoter-TSS (STRIP2)	NA	-81	STRIP2								
D9_1_156_R1_peak_1764	chr3	27484466	27484676	+	60	NA	promoter-TSS (SLC4A7)	NA	-151	SLC4A7								
D9_1_156_R1_peak_1359	chr19	48398858	48399020	+	60	NA	intron (GRIN2D, intron 2 of 12)	NA	-1324	LOC102724003								
D9_1_156_R1_peak_2231	chr8	144137587	144137855	+	60	NA	promoter-TSS (FAM203A)	NA	-48	FAM203A								
D9_1_156_R1_peak_202	chr1	233327300	233327758	+	60	NA	promoter-TSS (KIAA1804)	NA	-239	KIAA1804								
D9_1_156_R1_peak_274	chr10	119103989	119104170	+	60	NA	promoter-TSS (FAM45A)	NA	-3	FAM45A								
D9_1_156_R1_peak_40	chr1	11980101	11980258	+	60	NA	promoter-TSS (MFN2)	NA	-2	MFN2								
D9_1_156_R1_peak_1370	chr19	49453158	49453380	+	60	NA	promoter-TSS (ALDH16A1)	NA	53	ALDH16A1								
D9_1_156_R1_peak_1369	chr19	49128016	49128349	+	60	NA	intron (PPFIA3, intron 2 of 29)	NA	8793	PPFIA3								
D9_1_156_R1_peak_409	chr11	95231220	95231379	+	60	NA	promoter-TSS (SESN3)	NA	-217	SESN3								
D9_1_156_R1_peak_1830	chr3	160755461	160755617	+	60	NA	promoter-TSS (PPM1L)	NA	-51	PPM1L								
D9_1_156_R1_peak_2252	chr9	33473892	33474048	+	60	NA	promoter-TSS (NOL6)	NA	-27	NOL6								
D9_1_156_R1_peak_1122	chr19	2950670	2950993	+	60	NA	Intergenic	NA	-5877	ZNF77								
D9_1_156_R1_peak_1599	chr20	44885408	44885607	+	60	NA	promoter-TSS (YWHAB)	NA	-92	YWHAB								
D9_1_156_R1_peak_1040	chr17	82418231	82418669	+	60	NA	promoter-TSS (HEXDC)	NA	187	OGFOD3								
D9_1_156_R1_peak_200	chr1	230978806	230978977	+	60	NA	promoter-TSS (TTC13)	NA	-19	TTC13								
D9_1_156_R1_peak_1509	chr2	174248575	174248743	+	60	NA	promoter-TSS (OLA1)	NA	-22	OLA1								
D9_1_156_R1_peak_359	chr11	64241284	64241462	+	60	NA	promoter-TSS (FKBP2)	NA	-61	FKBP2								
D9_1_156_R1_peak_213	chr10	1048827	1049506	+	60	NA	promoter-TSS (IDI1)	NA	-283	IDI1								
D9_1_156_R1_peak_1774	chr3	46976806	46976980	+	60	NA	promoter-TSS (CCDC12)	NA	-2793	NBEAL2								
D9_1_156_R1_peak_333	chr11	45885450	45885686	+	60	NA	promoter-TSS (MAPK8IP1)	NA	72	MAPK8IP1								
D9_1_156_R1_peak_1565	chr20	1466827	1466987	+	60	NA	promoter-TSS (NSFL1C)	NA	-10296	NSFL1C								
D9_1_156_R1_peak_1966	chr5	139403963	139404241	+	60	NA	promoter-TSS (SPATA24)	NA	-15	SPATA24								
D9_1_156_R1_peak_2282	chr9	110256607	110256790	+	60	NA	promoter-TSS (TXN)	NA	-58	TXN								
D9_1_156_R1_peak_1977	chr5	173888072	173888256	+	60	NA	promoter-TSS (CPEB4)	NA	-164	CPEB4								
D9_1_156_R1_peak_1807	chr3	121835033	121835298	+	60	NA	promoter-TSS (IQCB1)	NA	-22	EAF2								
D9_1_156_R1_peak_1574	chr20	20712669	20713011	+	60	NA	promoter-TSS (RALGAPA2)	NA	-202	RALGAPA2								
D9_1_156_R1_peak_1433	chr19	58380714	58380874	+	60	NA	intron (ZNF837, intron 1 of 2)	NA	228	ZNF837								
D9_1_156_R1_peak_719	chr16	2721060	2721216	+	60	NA	promoter-TSS (PRSS27)	NA	-587	PRSS27								
D9_1_156_R1_peak_54	chr1	24745066	24745314	+	60	NA	promoter-TSS (CLIC4)	NA	-79	CLIC4								
D9_1_156_R1_peak_2076	chr7	6081412	6081698	+	60	NA	Intergenic	NA	-22326	EIF2AK1								
D9_1_156_R1_peak_749	chr16	15154763	15154969	+	60	NA	TTS (MIR3180-4)	NA	136	MIR3180-4								
D9_1_156_R1_peak_1187	chr19	10717604	10718029	+	60	NA	promoter-TSS (DNM2)	NA	-237	DNM2								
D9_1_156_R1_peak_742	chr16	11916015	11916278	+	60	NA	promoter-TSS (GSPT1)	NA	-949	GSPT1								
D9_1_156_R1_peak_1482	chr2	96740075	96740319	+	60	NA	promoter-TSS (LMAN2L)	NA	-132	LMAN2L								
D9_1_156_R1_peak_1058	chr18	12884248	12884529	+	60	NA	promoter-TSS (PTPN2)	NA	-43475	PTPN2								
D9_1_156_R1_peak_970	chr17	47649658	47649872	+	59	NA	promoter-TSS (KPNB1)	NA	481	LOC101929046								
D9_1_156_R1_peak_1795	chr3	53347499	53347711	+	59	NA	promoter-TSS (DCP1A)	NA	-84	DCP1A								
D9_1_156_R1_peak_1077	chr18	76491513	76491674	+	59	NA	promoter-TSS (LOC101927989)	NA	-475	LOC101927989								
D9_1_156_R1_peak_1066	chr18	47931106	47931353	+	59	NA	promoter-TSS (SMAD2)	NA	-36	SMAD2								
D9_1_156_R1_peak_73	chr1	28259313	28259486	+	59	NA	promoter-TSS (SESN2)	NA	-53	SESN2								
D9_1_156_R1_peak_1447	chr2	26785865	26786021	+	59	NA	promoter-TSS (CENPA)	NA	-72	CENPA								
D9_1_156_R1_peak_179	chr1	206612434	206612590	+	59	NA	promoter-TSS (EIF2D)	NA	39	EIF2D								
D9_1_156_R1_peak_1616	chr20	58692811	58693013	+	59	NA	exon (NPEPL1, exon 1 of 12)	NA	106	NPEPL1								
D9_1_156_R1_peak_541	chr13	99498479	99498703	+	59	NA	Intergenic	NA	-2783	TM9SF2								
D9_1_156_R1_peak_2144	chr7	106285014	106285368	+	59	NA	promoter-TSS (NAMPT)	NA	1	NAMPT								
D9_1_156_R1_peak_1844	chr3	196867750	196867906	+	59	NA	promoter-TSS (SENP5)	NA	-166	SENP5								
D9_1_156_R1_peak_904	chr17	8435697	8435962	+	59	NA	promoter-TSS (NDEL1)	NA	-8429	NDEL1								
D9_1_156_R1_peak_682	chr15	99251135	99251531	+	58	NA	promoter-TSS (LRRC28)	NA	-107	TTC23								
D9_1_156_R1_peak_2094	chr7	43926707	43926880	+	58	NA	promoter-TSS (UBE2D4)	NA	659	UBE2D4								
D9_1_156_R1_peak_2104	chr7	65037980	65038333	+	58	NA	promoter-TSS (CCT6P3)	NA	-198	CCT6P3								
D9_1_156_R1_peak_1355	chr19	48170245	48170519	+	58	NA	promoter-TSS (C19orf68)	NA	221	LIG1								
D9_1_156_R1_peak_2078	chr7	6348959	6349115	+	58	NA	promoter-TSS (FAM220A)	NA	-78	FAM220A								
D9_1_156_R1_peak_790	chr16	34581161	34581480	+	58	NA	Intergenic	NA	149328	LOC102724523								
