PeakID (cmd=annotatePeaks.pl SKNO1_2_636_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_2_636_R1_peak_12471	chr2	84970547	84971066	+	131	NA	promoter-TSS (KCMF1)	NA	-1079	KCMF1								
SKNO1_2_636_R1_peak_7652	chr15	100918844	100919885	+	131	NA	promoter-TSS (LOC101927751)	NA	109	LRRK1								
SKNO1_2_636_R1_peak_10533	chr19	4867542	4868059	+	131	NA	promoter-TSS (PLIN3)	NA	-32	PLIN3								
SKNO1_2_636_R1_peak_10665	chr19	10102820	10103023	+	131	NA	promoter-TSS (ANGPTL6)	NA	-172	ANGPTL6								
SKNO1_2_636_R1_peak_20597	chr8	42842735	42843139	+	131	NA	intron (THAP1, intron 1 of 2)	NA	394	THAP1								
SKNO1_2_636_R1_peak_7580	chr15	90388011	90388420	+	131	NA	promoter-TSS (IQGAP1)	NA	-26	IQGAP1								
SKNO1_2_636_R1_peak_5608	chr12	132663892	132664503	+	131	NA	intron (POLE, intron 22 of 48)	NA	23327	POLE								
SKNO1_2_636_R1_peak_3635	chr11	62841343	62841712	+	130	NA	promoter-TSS (WDR74)	NA	234	RNU2-2P								
SKNO1_2_636_R1_peak_15853	chr3	127677352	127677958	+	130	NA	intron (ABTB1, intron 8 of 10)	NA	4038	ABTB1								
SKNO1_2_636_R1_peak_17569	chr5	91380958	91381206	+	130	NA	intron (ARRDC3-AS1, intron 1 of 2)	NA	735	ARRDC3-AS1								
SKNO1_2_636_R1_peak_12500	chr2	86623826	86624110	+	130	NA	promoter-TSS (RNF103)	NA	-91	RNF103								
SKNO1_2_636_R1_peak_8093	chr16	47461031	47461397	+	130	NA	promoter-TSS (PHKB)	NA	-85	PHKB								
SKNO1_2_636_R1_peak_6523	chr14	74257544	74257795	+	130	NA	intron (VSX2, intron 3 of 4)	NA	18197	VSX2								
SKNO1_2_636_R1_peak_11547	chr19	47095779	47096139	+	130	NA	intron (ZC3H4, intron 2 of 14)	NA	16288	ZC3H4								
SKNO1_2_636_R1_peak_2191	chr1	243255748	243256335	+	130	NA	promoter-TSS (SDCCAG8)	NA	-59	CEP170								
SKNO1_2_636_R1_peak_11019	chr19	18153010	18153350	+	130	NA	promoter-TSS (PIK3R2)	NA	2	PIK3R2								
SKNO1_2_636_R1_peak_7618	chr15	93048984	93049298	+	130	NA	intron (RGMA, intron 3 of 3)	NA	40073	RGMA								
SKNO1_2_636_R1_peak_21355	chr9	35111550	35111783	+	130	NA	promoter-TSS (FAM214B)	NA	4675	FAM214B								
SKNO1_2_636_R1_peak_14978	chr22	46739182	46739376	+	130	NA	Intergenic	NA	-1024	CERK								
SKNO1_2_636_R1_peak_15282	chr3	36992741	36993158	+	130	NA	promoter-TSS (MLH1)	NA	355	EPM2AIP1								
SKNO1_2_636_R1_peak_6586	chr14	77457625	77458120	+	130	NA	promoter-TSS (VIPAS39)	NA	-158	AHSA1								
SKNO1_2_636_R1_peak_6810	chr14	104393978	104394342	+	130	NA	Intergenic	NA	-187090	C14orf180								
SKNO1_2_636_R1_peak_2467	chr10	30751215	30751701	+	130	NA	Intergenic	NA	59184	SVILP1								
SKNO1_2_636_R1_peak_712	chr1	41496339	41496559	+	130	NA	Intergenic	NA	-11821	EDN2								
SKNO1_2_636_R1_peak_8302	chr16	70439169	70439406	+	130	NA	promoter-TSS (ST3GAL2)	NA	-199	ST3GAL2								
SKNO1_2_636_R1_peak_2664	chr10	70382484	70382925	+	130	NA	promoter-TSS (LRRC20)	NA	-54	LRRC20								
SKNO1_2_636_R1_peak_353	chr1	21902172	21902386	+	130	NA	intron (HSPG2, intron 1 of 96)	NA	18634	LOC102723558								
SKNO1_2_636_R1_peak_18173	chr5	178231812	178232166	+	130	NA	exon (PHYKPL, exon 1 of 10)	NA	795	PHYKPL								
SKNO1_2_636_R1_peak_1101	chr1	94418091	94418522	+	130	NA	promoter-TSS (ABCD3)	NA	-1001	ABCD3								
SKNO1_2_636_R1_peak_13690	chr20	31879704	31879962	+	130	NA	promoter-TSS (TTLL9)	NA	-7363	TTLL9								
SKNO1_2_636_R1_peak_7104	chr15	50181975	50182566	+	130	NA	promoter-TSS (SLC27A2)	NA	74	SLC27A2								
SKNO1_2_636_R1_peak_15118	chr3	11096618	11096839	+	130	NA	Intergenic	NA	34434	LOC101927467								
SKNO1_2_636_R1_peak_8404	chr16	84504683	84505298	+	130	NA	promoter-TSS (TLDC1)	NA	-297	TLDC1								
SKNO1_2_636_R1_peak_10996	chr19	17721778	17721980	+	130	NA	intron (MAP1S, intron 2 of 6)	NA	2385	MAP1S								
SKNO1_2_636_R1_peak_20470	chr8	25458347	25458542	+	130	NA	promoter-TSS (CDCA2)	NA	-29	KCTD9								
SKNO1_2_636_R1_peak_4836	chr12	49825003	49825190	+	130	NA	intron (NCKAP5L, intron 1 of 12)	NA	-2131	NCKAP5L								
SKNO1_2_636_R1_peak_3745	chr11	65471469	65471707	+	130	NA	Intergenic	NA	16750	LOC101927789								
SKNO1_2_636_R1_peak_10346	chr19	861716	862159	+	130	NA	exon (CFD, exon 4 of 5)	NA	2272	CFD								
SKNO1_2_636_R1_peak_13778	chr20	36600008	36600245	+	130	NA	intron (TGIF2-C20orf24, intron 2 of 4)	NA	-5608	C20orf24								
SKNO1_2_636_R1_peak_16144	chr3	180912285	180912806	+	130	NA	promoter-TSS (FXR1)	NA	99	FXR1								
SKNO1_2_636_R1_peak_12278	chr2	60555469	60555730	+	130	NA	Intergenic	NA	-2101	BCL11A								
SKNO1_2_636_R1_peak_20426	chr8	22089026	22089311	+	130	NA	promoter-TSS (FAM160B2)	NA	-35	FAM160B2								
SKNO1_2_636_R1_peak_3973	chr11	73376149	73376363	+	130	NA	promoter-TSS (RELT)	NA	-104	RELT								
SKNO1_2_636_R1_peak_2454	chr10	29681773	29682052	+	130	NA	intron (SVIL, intron 2 of 35)	NA	55023	SVIL								
SKNO1_2_636_R1_peak_8507	chr16	88599882	88600131	+	130	NA	intron (ZC3H18, intron 7 of 18)	NA	29625	ZC3H18								
SKNO1_2_636_R1_peak_12323	chr2	64636360	64636816	+	130	NA	exon (SERTAD2, exon 2 of 2)	NA	17324	SERTAD2								
SKNO1_2_636_R1_peak_18207	chr5	180093690	180093998	+	130	NA	Intergenic	NA	-21726	RNF130								
SKNO1_2_636_R1_peak_20483	chr8	26609880	26610097	+	130	NA	intron (DPYSL2, intron 3 of 13)	NA	31583	DPYSL2								
SKNO1_2_636_R1_peak_11359	chr19	41363765	41364014	+	130	NA	promoter-TSS (TMEM91)	NA	-77	TMEM91								
SKNO1_2_636_R1_peak_7338	chr15	72229340	72229511	+	130	NA	promoter-TSS (PKM)	NA	1961	PKM								
SKNO1_2_636_R1_peak_6881	chr14	106844023	106844399	+	130	NA	Intergenic	NA	361772	LINC00221								
SKNO1_2_636_R1_peak_429	chr1	26233858	26234446	+	130	NA	promoter-TSS (CEP85)	NA	-359	CEP85								
SKNO1_2_636_R1_peak_16517	chr4	5051413	5051629	+	130	NA	promoter-TSS (STK32B)	NA	-279	STK32B								
SKNO1_2_636_R1_peak_22095	chr9	136482881	136483288	+	130	NA	promoter-TSS (C9orf163)	NA	-411	C9orf163								
SKNO1_2_636_R1_peak_10660	chr19	9835005	9835390	+	130	NA	promoter-TSS (LOC100996288)	NA	-10	PIN1								
SKNO1_2_636_R1_peak_13556	chr20	5078535	5078916	+	129	NA	Intergenic	NA	34362	TMEM230								
SKNO1_2_636_R1_peak_19149	chr6	135262482	135262708	+	129	NA	Intergenic	NA	23435	MIR548A2								
SKNO1_2_636_R1_peak_11694	chr19	51367506	51368058	+	129	NA	intron (CLDND2, intron 3 of 4)	NA	1221	CLDND2								
SKNO1_2_636_R1_peak_21131	chr8	143936503	143936748	+	129	NA	intron (PLEC, intron 6 of 32)	NA	8604	MIR661								
SKNO1_2_636_R1_peak_14564	chr22	24555257	24555497	+	129	NA	promoter-TSS (GUCD1)	NA	-273	SNRPD3								
SKNO1_2_636_R1_peak_20377	chr8	11284365	11284968	+	129	NA	exon (MTMR9, exon 1 of 10)	NA	-14078	MTMR9								
SKNO1_2_636_R1_peak_18138	chr5	177331589	177331838	+	129	NA	exon (LMAN2, exon 8 of 8)	NA	-19422	MXD3								
SKNO1_2_636_R1_peak_10734	chr19	11269048	11269295	+	129	NA	Intergenic	NA	-6685	DOCK6								
SKNO1_2_636_R1_peak_19341	chr6	159981947	159982166	+	129	NA	intron (IGF2R, intron 1 of 47)	NA	12957	IGF2R								
SKNO1_2_636_R1_peak_6453	chr14	68757624	68758236	+	129	NA	Intergenic	NA	35984	ZFP36L1								
SKNO1_2_636_R1_peak_9067	chr17	42311459	42311863	+	129	NA	exon (STAT5A, exon 19 of 19)	NA	23605	STAT5A								
SKNO1_2_636_R1_peak_20291	chr7	151632118	151632523	+	129	NA	promoter-TSS (PRKAG2)	NA	-62	PRKAG2								
SKNO1_2_636_R1_peak_10824	chr19	13152689	13153354	+	129	NA	exon (IER2, exon 2 of 2)	NA	2553	IER2								
SKNO1_2_636_R1_peak_9492	chr17	67800493	67800836	+	129	NA	Intergenic	NA	-25000	BPTF								
SKNO1_2_636_R1_peak_1017	chr1	84506616	84506836	+	129	NA	promoter-TSS (GNG5)	NA	-147	GNG5								
SKNO1_2_636_R1_peak_16286	chr3	194486263	194486522	+	129	NA	promoter-TSS (LINC00884)	NA	-748	LINC00884								
SKNO1_2_636_R1_peak_14055	chr20	62795248	62795827	+	129	NA	promoter-TSS (MRGBP)	NA	-915	MRGBP								
SKNO1_2_636_R1_peak_1419	chr1	154183105	154183344	+	129	NA	promoter-TSS (TPM3)	NA	25	TPM3								
SKNO1_2_636_R1_peak_12768	chr2	127885812	127886034	+	129	NA	promoter-TSS (AMMECR1L)	NA	-38	AMMECR1L								
SKNO1_2_636_R1_peak_11236	chr19	36687340	36687684	+	129	NA	promoter-TSS (AC074138.3)	NA	-46	AC074138.3								
SKNO1_2_636_R1_peak_16880	chr4	80201712	80202125	+	129	NA	exon (PRDM8, exon 5 of 5)	NA	18037	PRDM8								
SKNO1_2_636_R1_peak_10098	chr18	23260213	23260642	+	129	NA	TTS (CABLES1)	NA	104602	CABLES1								
SKNO1_2_636_R1_peak_4166	chr11	112179687	112179961	+	129	NA	intron (BCO2, intron 2 of 11)	NA	3458	BCO2								
SKNO1_2_636_R1_peak_18460	chr6	26440674	26440955	+	129	NA	intron (BTN3A3, intron 1 of 5)	NA	342	BTN3A3								
SKNO1_2_636_R1_peak_7381	chr15	74790130	74790592	+	129	NA	intron (CSK, intron 1 of 12)	NA	-1604	MIR4513								
SKNO1_2_636_R1_peak_9547	chr17	74759415	74759663	+	129	NA	intron (SLC9A3R1, intron 1 of 5)	NA	10876	MIR3615								
SKNO1_2_636_R1_peak_9989	chr18	2907609	2907887	+	129	NA	intron (EMILIN2, intron 5 of 7)	NA	38875	LOC727896								
SKNO1_2_636_R1_peak_18546	chr6	29976584	29976799	+	129	NA	intron (HCG9, intron 1 of 2)	NA	1576	HCG9								
SKNO1_2_636_R1_peak_21629	chr9	99266482	99266716	+	129	NA	Intergenic	NA	44311	SEC61B								
SKNO1_2_636_R1_peak_17542	chr5	87781264	87781453	+	129	NA	Intergenic	NA	-368487	CCNH								
SKNO1_2_636_R1_peak_10360	chr19	1020782	1021304	+	129	NA	promoter-TSS (TMEM259)	NA	131	TMEM259								
SKNO1_2_636_R1_peak_9729	chr17	78343706	78343924	+	129	NA	Intergenic	NA	16264	SOCS3								
SKNO1_2_636_R1_peak_4856	chr12	50504872	50505222	+	129	NA	promoter-TSS (DIP2B)	NA	22	DIP2B								
SKNO1_2_636_R1_peak_9341	chr17	58281862	58282082	+	129	NA	Intergenic	NA	-1037	MPO								
SKNO1_2_636_R1_peak_11171	chr19	34734438	34734658	+	129	NA	promoter-TSS (ZNF181)	NA	-27	ZNF181								
SKNO1_2_636_R1_peak_19113	chr6	125986389	125986784	+	129	NA	exon (TRMT11, exon 1 of 13)	NA	144	TRMT11								
SKNO1_2_636_R1_peak_6390	chr14	60327458	60328077	+	129	NA	Intergenic	NA	4571	LOC101927729								
SKNO1_2_636_R1_peak_2065	chr1	226703445	226703693	+	129	NA	intron (ITPKB, intron 2 of 7)	NA	-28501	ITPKB-IT1								
SKNO1_2_636_R1_peak_17782	chr5	134632720	134633040	+	129	NA	promoter-TSS (SAR1B)	NA	-37	SAR1B								
SKNO1_2_636_R1_peak_2494	chr10	33335370	33335680	+	129	NA	promoter-TSS (NRP1)	NA	-620	NRP1								
SKNO1_2_636_R1_peak_14240	chr21	36589427	36589633	+	129	NA	Intergenic	NA	-46711	CLDN14								
SKNO1_2_636_R1_peak_8243	chr16	67667893	67668203	+	129	NA	exon (C16orf86, exon 3 of 4)	NA	1234	C16orf86								
SKNO1_2_636_R1_peak_10882	chr19	14480120	14480406	+	129	NA	intron (GIPC1, intron 6 of 8)	NA	-4901	PTGER1								
SKNO1_2_636_R1_peak_20403	chr8	19096383	19096669	+	129	NA	Intergenic	NA	-82843	PSD3								
SKNO1_2_636_R1_peak_5716	chr13	27621697	27622231	+	129	NA	exon (POLR1D, exon 2 of 4)	NA	185	POLR1D								
SKNO1_2_636_R1_peak_21096	chr8	143326241	143326470	+	129	NA	intron (TOP1MT, intron 3 of 13)	NA	33624	TOP1MT								
SKNO1_2_636_R1_peak_3630	chr11	62805225	62805714	+	129	NA	promoter-TSS (NXF1)	NA	23	NXF1								
SKNO1_2_636_R1_peak_4669	chr12	22544116	22544400	+	129	NA	exon (C2CD5, exon 1 of 26)	NA	250	C2CD5								
SKNO1_2_636_R1_peak_17318	chr5	41870040	41870731	+	129	NA	exon (OXCT1, exon 1 of 17)	NA	155	OXCT1								
SKNO1_2_636_R1_peak_4392	chr11	131616599	131616894	+	129	NA	intron (NTM, intron 1 of 8)	NA	46810	LOC101929637								
SKNO1_2_636_R1_peak_3916	chr11	69011014	69011332	+	129	NA	intron (MRGPRF, intron 1 of 2)	NA	-1110	RP11-554A11.6								
SKNO1_2_636_R1_peak_10772	chr19	12734597	12734920	+	129	NA	promoter-TSS (C19orf43)	NA	-43	C19orf43								
SKNO1_2_636_R1_peak_10598	chr19	7337422	7338163	+	129	NA	Intergenic	NA	-43792	INSR								
SKNO1_2_636_R1_peak_19101	chr6	121334402	121334900	+	129	NA	promoter-TSS (TBC1D32)	NA	-151	TBC1D32								
SKNO1_2_636_R1_peak_12440	chr2	74472372	74472891	+	129	NA	TTS (CCDC142)	NA	184	MRPL53								
SKNO1_2_636_R1_peak_1794	chr1	192808546	192809078	+	129	NA	promoter-TSS (RGS2)	NA	-227	RGS2								
SKNO1_2_636_R1_peak_6102	chr13	114128985	114129284	+	129	NA	intron (RASA3, intron 1 of 25)	NA	3458	RASA3								
SKNO1_2_636_R1_peak_20736	chr8	85176947	85177418	+	129	NA	promoter-TSS (E2F5)	NA	-141	LOC102723322								
SKNO1_2_636_R1_peak_18572	chr6	30682662	30683000	+	129	NA	intron (PPP1R18, intron 2 of 3)	NA	5064	PPP1R18								
SKNO1_2_636_R1_peak_4303	chr11	123742299	123742509	+	129	NA	promoter-TSS (ZNF202)	NA	-749	ZNF202								
SKNO1_2_636_R1_peak_6370	chr14	58243972	58244489	+	129	NA	promoter-TSS (PSMA3)	NA	-575	PSMA3								
SKNO1_2_636_R1_peak_16571	chr4	10954886	10955214	+	129	NA	Intergenic	NA	217453	LOC102723525								
SKNO1_2_636_R1_peak_4153	chr11	111436770	111436992	+	129	NA	intron (RP11-794P6.3, intron 2 of 14)	NA	8383	RP11-794P6.3								
SKNO1_2_636_R1_peak_1679	chr1	170531868	170532172	+	129	NA	promoter-TSS (GORAB)	NA	-102	GORAB								
SKNO1_2_636_R1_peak_17326	chr5	43040325	43041062	+	128	NA	promoter-TSS (ANXA2R)	NA	-348	ANXA2R								
SKNO1_2_636_R1_peak_11385	chr19	42254910	42255337	+	128	NA	promoter-TSS (ERF)	NA	34	ERF								
SKNO1_2_636_R1_peak_13571	chr20	8131997	8132842	+	128	NA	promoter-TSS (PLCB1)	NA	-19	PLCB1								
SKNO1_2_636_R1_peak_10265	chr18	70205771	70206133	+	128	NA	promoter-TSS (RTTN)	NA	-226	RTTN								
SKNO1_2_636_R1_peak_10129	chr18	31685115	31685752	+	128	NA	promoter-TSS (B4GALT6)	NA	-710	B4GALT6								
SKNO1_2_636_R1_peak_4149	chr11	110296301	110296831	+	128	NA	exon (RDX, exon 1 of 8)	NA	146	RDX								
SKNO1_2_636_R1_peak_10024	chr18	9614719	9615378	+	128	NA	promoter-TSS (PPP4R1)	NA	-123	RP11-692N5.1								
SKNO1_2_636_R1_peak_20327	chr8	406703	406944	+	128	NA	promoter-TSS (FBXO25)	NA	-567	FBXO25								
SKNO1_2_636_R1_peak_21997	chr9	132799067	132799666	+	128	NA	intron (AK8, intron 10 of 12)	NA	75808	AK8								
SKNO1_2_636_R1_peak_12184	chr2	43426494	43426785	+	128	NA	intron (THADA, intron 26 of 35)	NA	169407	THADA								
SKNO1_2_636_R1_peak_2369	chr10	12129427	12129662	+	128	NA	promoter-TSS (SEC61A2)	NA	-97	SEC61A2								
SKNO1_2_636_R1_peak_8434	chr16	85377580	85378640	+	128	NA	intron (GSE1, intron 2 of 15)	NA	-66205	LOC101928502								
SKNO1_2_636_R1_peak_12221	chr2	47016653	47016887	+	128	NA	intron (TTC7A, intron 11 of 13)	NA	-74915	MCFD2								
SKNO1_2_636_R1_peak_9737	chr17	78388708	78388934	+	128	NA	intron (PGS1, intron 1 of 9)	NA	10197	PGS1								
SKNO1_2_636_R1_peak_9910	chr17	82216332	82217050	+	128	NA	Intergenic	NA	-3878	CCDC57								
SKNO1_2_636_R1_peak_20747	chr8	90000858	90001552	+	128	NA	promoter-TSS (DECR1)	NA	-147	DECR1								
SKNO1_2_636_R1_peak_22161	chr9	137200690	137201262	+	128	NA	promoter-TSS (TPRN)	NA	-265	TPRN								
SKNO1_2_636_R1_peak_21804	chr9	125143445	125143718	+	128	NA	promoter-TSS (SCAI)	NA	-22	SCAI								
SKNO1_2_636_R1_peak_8791	chr17	16217004	16217316	+	128	NA	promoter-TSS (PIGL)	NA	-49	PIGL								
SKNO1_2_636_R1_peak_13027	chr2	178480106	178480848	+	128	NA	promoter-TSS (PLEKHA3)	NA	-1561	FKBP7								
SKNO1_2_636_R1_peak_16989	chr4	102501714	102502121	+	128	NA	intron (NFKB1, intron 1 of 23)	NA	-9013	NFKB1								
SKNO1_2_636_R1_peak_9751	chr17	78890658	78890879	+	128	NA	exon (LOC100653515, exon 2 of 2)	NA	6207	LOC100653515								
SKNO1_2_636_R1_peak_16472	chr4	2764162	2764529	+	128	NA	intron (LOC102723763, intron 2 of 2)	NA	2401	LOC102723763								
SKNO1_2_636_R1_peak_17188	chr5	1503400	1503762	+	128	NA	intron (LPCAT1, intron 1 of 13)	NA	7275	MIR6075								
SKNO1_2_636_R1_peak_16662	chr4	40056521	40057016	+	128	NA	promoter-TSS (N4BP2)	NA	-58	N4BP2								
SKNO1_2_636_R1_peak_12938	chr2	171522197	171522474	+	128	NA	promoter-TSS (CYBRD1)	NA	-21	CYBRD1								
SKNO1_2_636_R1_peak_1180	chr1	109984548	109984998	+	128	NA	promoter-TSS (AHCYL1)	NA	-16154	AHCYL1								
SKNO1_2_636_R1_peak_18223	chr5	180809738	180810758	+	128	NA	promoter-TSS (MGAT1)	NA	257	MGAT1								
SKNO1_2_636_R1_peak_4555	chr12	7018350	7018682	+	128	NA	promoter-TSS (LPCAT3)	NA	22	LPCAT3								
SKNO1_2_636_R1_peak_16366	chr3	197029660	197030010	+	128	NA	promoter-TSS (MFI2)	NA	-20	MFI2								
SKNO1_2_636_R1_peak_10366	chr19	1087573	1088029	+	128	NA	TTS (HMHA1)	NA	7573	POLR2E								
SKNO1_2_636_R1_peak_10999	chr19	17765200	17765443	+	128	NA	intron (FCHO1, intron 4 of 26)	NA	17603	FCHO1								
SKNO1_2_636_R1_peak_8307	chr16	70685990	70686207	+	128	NA	promoter-TSS (MTSS1L)	NA	-157	MTSS1L								
SKNO1_2_636_R1_peak_6016	chr13	99436985	99437301	+	128	NA	Intergenic	NA	-64231	TM9SF2								
SKNO1_2_636_R1_peak_8174	chr16	57802365	57802932	+	128	NA	promoter-TSS (KIFC3)	NA	-4827	KIFC3								
SKNO1_2_636_R1_peak_7321	chr15	70258728	70258947	+	128	NA	Intergenic	NA	-160920	TLE3								
SKNO1_2_636_R1_peak_8901	chr17	30824487	30824942	+	128	NA	promoter-TSS (CRLF3)	NA	-7288	ATAD5								
SKNO1_2_636_R1_peak_7413	chr15	75693816	75694156	+	128	NA	intron (CSPG4, intron 1 of 9)	NA	18862	CSPG4								
SKNO1_2_636_R1_peak_2479	chr10	31760294	31760501	+	128	NA	Intergenic	NA	157442	LOC646034								
SKNO1_2_636_R1_peak_11738	chr19	54102665	54102984	+	128	NA	promoter-TSS (OSCAR)	NA	-28	NDUFA3								
SKNO1_2_636_R1_peak_14047	chr20	62651175	62651761	+	128	NA	exon (LOC101928465, exon 2 of 2)	NA	718	LOC101928465								
SKNO1_2_636_R1_peak_12067	chr2	27081210	27081746	+	128	NA	intron (EMILIN1, intron 3 of 6)	NA	2833	EMILIN1								
SKNO1_2_636_R1_peak_21917	chr9	129496659	129496963	+	128	NA	intron (LINC00963, intron 2 of 4)	NA	8151	LINC00963								
SKNO1_2_636_R1_peak_21057	chr8	142326002	142326315	+	128	NA	intron (TSNARE1, intron 6 of 13)	NA	77024	TSNARE1								
SKNO1_2_636_R1_peak_3497	chr11	47847939	47848553	+	128	NA	exon (NUP160, exon 1 of 36)	NA	-8213	NUP160								
SKNO1_2_636_R1_peak_2406	chr10	17201065	17201869	+	128	NA	intron (TRDMT1, intron 1 of 11)	NA	623	TRDMT1								
SKNO1_2_636_R1_peak_18941	chr6	80106430	80106781	+	128	NA	promoter-TSS (BCKDHB)	NA	-22	BCKDHB								
SKNO1_2_636_R1_peak_16913	chr4	83320580	83320925	+	128	NA	intron (HPSE, intron 3 of 12)	NA	14401	HPSE								
SKNO1_2_636_R1_peak_20909	chr8	122638895	122639157	+	128	NA	Intergenic	NA	-142636	ZHX2								
SKNO1_2_636_R1_peak_2731	chr10	73911283	73911629	+	128	NA	exon (C10orf55, exon 5 of 5)	NA	352	PLAU								
SKNO1_2_636_R1_peak_7005	chr15	40857754	40857944	+	128	NA	TTS (SPINT1)	NA	-13655	LOC102724362								
SKNO1_2_636_R1_peak_995	chr1	72282774	72283053	+	128	NA	promoter-TSS (NEGR1)	NA	-319	NEGR1								
SKNO1_2_636_R1_peak_13912	chr20	50012333	50012521	+	128	NA	Intergenic	NA	29202	TRERNA1								
SKNO1_2_636_R1_peak_2581	chr10	49188274	49188585	+	128	NA	promoter-TSS (C10orf128)	NA	-29	C10orf128								
SKNO1_2_636_R1_peak_16129	chr3	179071327	179071989	+	128	NA	promoter-TSS (ZMAT3)	NA	210	ZMAT3								
SKNO1_2_636_R1_peak_12922	chr2	169789768	169790175	+	128	NA	Intergenic	NA	-8841	SSB								
SKNO1_2_636_R1_peak_8506	chr16	88599248	88599708	+	128	NA	intron (ZC3H18, intron 6 of 18)	NA	29097	ZC3H18								
SKNO1_2_636_R1_peak_15275	chr3	33798423	33799126	+	128	NA	exon (PDCD6IP, exon 1 of 6)	NA	203	PDCD6IP								
SKNO1_2_636_R1_peak_12435	chr2	74440409	74440838	+	128	NA	promoter-TSS (RTKN)	NA	-40	RTKN								
SKNO1_2_636_R1_peak_5309	chr12	110123958	110124550	+	128	NA	promoter-TSS (IFT81)	NA	-81	IFT81								
SKNO1_2_636_R1_peak_889	chr1	53945489	53946614	+	128	NA	promoter-TSS (LRRC42)	NA	-436	HSPB11								
SKNO1_2_636_R1_peak_10096	chr18	23143556	23144225	+	128	NA	intron (CABLES1, intron 1 of 9)	NA	-11935	CABLES1								
SKNO1_2_636_R1_peak_10931	chr19	16324432	16324675	+	128	NA	promoter-TSS (KLF2)	NA	-287	KLF2								
SKNO1_2_636_R1_peak_3837	chr11	67241080	67241383	+	128	NA	intron (KDM2A, intron 1 of 9)	NA	-25203	ADRBK1								
SKNO1_2_636_R1_peak_13806	chr20	38446499	38446798	+	128	NA	promoter-TSS (SNHG11)	NA	-6	SNHG11								
SKNO1_2_636_R1_peak_16123	chr3	177597573	177597763	+	128	NA	intron (LINC00578, intron 2 of 3)	NA	155747	LINC00578								
SKNO1_2_636_R1_peak_17823	chr5	138463988	138464289	+	128	NA	Intergenic	NA	-1354	EGR1								
SKNO1_2_636_R1_peak_21018	chr8	140645854	140646160	+	128	NA	Intergenic	NA	-10460	AGO2								
SKNO1_2_636_R1_peak_2525	chr10	42552001	42552494	+	128	NA	exon (ZNF37BP, exon 3 of 8)	NA	585	ZNF37BP								
SKNO1_2_636_R1_peak_10748	chr19	11528598	11529183	+	128	NA	promoter-TSS (ECSIT)	NA	282	ECSIT								
SKNO1_2_636_R1_peak_15372	chr3	45037788	45038069	+	128	NA	Intergenic	NA	11661	CLEC3B								
SKNO1_2_636_R1_peak_16777	chr4	56821630	56821823	+	128	NA	promoter-TSS (SPINK2)	NA	-253	SPINK2								
SKNO1_2_636_R1_peak_20423	chr8	22010255	22010757	+	128	NA	Intergenic	NA	-14337	NPM2								
SKNO1_2_636_R1_peak_2685	chr10	71812026	71812302	+	128	NA	exon (CDH23, exon 1 of 5)	NA	281	CDH23								
SKNO1_2_636_R1_peak_10001	chr18	3450457	3451024	+	128	NA	promoter-TSS (TGIF1)	NA	-3221	LOC101927094								
SKNO1_2_636_R1_peak_2373	chr10	12348860	12349624	+	128	NA	promoter-TSS (CAMK1D)	NA	-271	CAMK1D								
SKNO1_2_636_R1_peak_12567	chr2	97761340	97761645	+	128	NA	intron (TMEM131, intron 37 of 41)	NA	47919	ZAP70								
SKNO1_2_636_R1_peak_9362	chr17	59220416	59220751	+	128	NA	exon (GDPD1, exon 1 of 10)	NA	116	GDPD1								
SKNO1_2_636_R1_peak_6671	chr14	92659752	92660092	+	128	NA	intron (RIN3, intron 7 of 9)	NA	88780	LGMN								
SKNO1_2_636_R1_peak_19255	chr6	146543514	146543992	+	128	NA	promoter-TSS (RAB32)	NA	61	RAB32								
SKNO1_2_636_R1_peak_2970	chr10	101570243	101570606	+	128	NA	Intergenic	NA	-17028	DPCD								
SKNO1_2_636_R1_peak_4806	chr12	48997337	48997557	+	128	NA	exon (DDN, exon 2 of 2)	NA	1858	DDN								
SKNO1_2_636_R1_peak_1171	chr1	109548471	109548879	+	128	NA	promoter-TSS (LOC101928560)	NA	111	GNAI3								
SKNO1_2_636_R1_peak_5544	chr12	124868881	124869349	+	128	NA	Intergenic	NA	-5142	SCARB1								
SKNO1_2_636_R1_peak_13051	chr2	186693841	186694307	+	128	NA	promoter-TSS (FAM171B)	NA	-41973	FAM171B								
SKNO1_2_636_R1_peak_4685	chr12	26195669	26196024	+	128	NA	exon (SSPN, exon 1 of 3)	NA	510	SSPN								
SKNO1_2_636_R1_peak_19482	chr7	5457480	5458327	+	128	NA	Intergenic	NA	-36399	TNRC18								
SKNO1_2_636_R1_peak_20042	chr7	101138381	101138765	+	128	NA	exon (SERPINE1, exon 9 of 9)	NA	11484	SERPINE1								
SKNO1_2_636_R1_peak_21793	chr9	124658763	124658994	+	128	NA	intron (MIR181A2HG, intron 1 of 1)	NA	442	MIR181A2HG								
SKNO1_2_636_R1_peak_816	chr1	45688416	45688692	+	128	NA	promoter-TSS (GPBP1L1)	NA	379	TMEM69								
