GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
ROBO3,0.2,1.0,0.0,0.0
TOR3A,23.6,22.4,23.75,28.6
MLST8,9.2,8.6,7.25,6.0
HERPUD2,9.6,16.4,11.25,20.6
ATL2,99.6,133.8,131.5,136.8
MS4A6A,40.0,48.2,75.75,108.0
PDLIM2,5.6,6.2,6.0,6.2
TENT4B,55.0,47.8,47.75,59.0
RAB17,1.4,1.8,2.25,5.0
RHBDF1,0.0,0.0,0.0,0.2
ZSCAN31,3.8,3.6,5.25,3.2
NOC3L,25.8,26.8,26.25,28.4
FBRS,17.8,23.8,21.5,23.0
RNF25,0.2,0.0,0.5,0.6
NSD1,77.4,111.4,125.25,136.2
COP1,6.2,5.4,6.25,10.4
LMBR1,13.6,20.6,25.25,18.0
XPO4,76.0,110.6,224.25,202.6
NFKBIZ,4.6,5.0,1.5,4.6
ARHGAP9,5.0,5.0,6.75,7.8
HS1BP3,1.2,0.6,1.0,1.2
AZI2,18.4,23.0,18.0,25.8
HIF3A,0.0,0.0,0.0,0.0
NXN,0.0,0.6,0.0,0.0
SIL1,1.0,0.6,0.0,0.2
IKZF4,11.4,13.6,16.5,20.8
IKZF5,107.0,130.6,122.5,123.6
MMP25,0.6,1.0,1.5,1.2
ZMAT3,11.0,12.4,23.75,24.4
GMCL1,19.2,21.2,25.25,29.0
GMCL2,2.8,4.0,1.5,2.6
ZNF106,78.0,99.6,111.75,117.8
MPP5,30.8,32.2,43.5,42.4
AKTIP,2.6,5.4,3.0,6.2
CDH24,0.6,1.4,0.75,1.2
RGS18,4.6,2.2,1.0,1.0
KLHL25,0.2,1.2,0.75,0.6
ARAP3,0.2,0.2,0.0,0.6
GZF1,59.0,74.6,78.25,97.8
TMEM267,22.2,16.8,24.5,22.2
TMEM168,19.2,19.0,22.5,23.8
MTMR14,14.0,12.6,14.25,16.2
SUSD1,3.0,6.2,28.25,30.6
DCLRE1C,199.4,224.2,273.0,239.4
ATG3,25.0,23.6,20.5,30.4
INF2,4.2,8.8,7.75,7.8
POLR1E,22.6,23.0,18.0,16.0
SUDS3,34.2,49.0,45.25,48.8
TTC31,10.8,14.0,7.0,12.2
CIAO3,3.8,4.8,1.75,3.2
ZDHHC6,30.4,27.8,27.75,33.6
PCNX4,7.2,10.6,7.75,9.8
ACTR6,9.2,11.0,10.5,17.6
MRPS25,75.4,99.4,82.75,74.0
NOM1,63.0,76.8,79.25,76.8
CSMD1,0.0,0.0,0.0,0.0
CPEB1,0.0,0.0,0.0,0.0
ALDH8A1,0.6,0.6,1.0,1.8
CLEC7A,0.8,1.4,0.5,2.4
GPR135,0.0,0.4,1.25,0.4
MOSPD3,0.2,0.0,0.0,0.2
GIGYF1,29.2,44.4,25.25,29.2
PLA2G2F,0.0,0.0,0.0,0.0
VPS16,0.2,1.6,0.75,0.8
MFSD14A,79.2,85.6,98.25,121.8
CSRNP1,24.4,21.6,15.25,28.0
ANAPC1,15.8,22.2,22.75,19.0
GORASP1,20.6,24.6,14.5,30.8
TMPRSS3,0.2,0.0,0.0,0.0
COPS7B,12.8,14.4,12.25,14.4
NUCKS1,215.4,259.0,256.5,363.2
UNKL,12.6,14.0,17.75,19.0
WDR13,0.6,0.2,0.5,0.0
SMAP2,27.8,37.4,33.25,46.8
METTL17,2.8,3.4,4.25,4.2
ACBD3,38.6,44.0,52.75,52.2
MFSD1,62.4,53.8,60.75,59.6
PLPPR2,13.2,14.4,9.75,10.4
SMURF2,11.6,12.8,26.25,22.6
CCDC136,0.0,0.8,0.25,0.8
SMYD3,26.8,24.0,27.25,34.6
RUSF1,12.2,13.0,9.0,7.4
ATPAF1,6.0,10.4,3.5,7.0
MTARC1,0.0,0.4,0.0,0.0
TNS3,27.2,38.6,32.25,42.2
FAM160B2,9.8,9.0,8.75,9.4
PARP12,0.0,0.0,0.0,0.4
GAREM1,0.0,0.4,1.0,1.2
ZNF574,9.4,9.2,11.5,6.2
CREB3L2,33.4,56.4,58.0,73.4
S100PBP,20.2,24.2,32.5,38.8
IPPK,25.6,26.2,23.75,36.4
MEAF6,28.8,41.4,43.75,55.4
CCDC14,15.2,14.8,16.25,27.6
ILRUN,34.8,44.6,38.5,43.2
ENGASE,5.0,5.6,5.75,5.6
PCED1A,0.0,0.4,0.5,0.4
C11orf1,3.8,4.0,5.25,4.8
RMND5B,2.0,2.8,0.75,2.6
FNDC3B,64.0,71.2,73.75,97.2
MTHFSD,14.6,19.6,22.25,15.4
MICAL1,0.0,0.2,1.25,0.2
CERK,37.6,43.0,47.25,48.0
AEN,74.4,85.6,100.0,76.8
RBM15,37.0,48.2,46.0,58.2
CRTC3,14.6,17.8,28.0,29.8
GINS3,41.6,57.4,58.75,71.0
TBC1D15,21.0,19.4,19.25,36.4
EPS8L2,0.0,0.0,0.0,0.2
LMF1,1.0,1.2,0.5,0.0
EXO5,1.0,0.8,0.5,0.0
IFT22,4.0,3.0,7.75,7.6
CEP85,39.4,50.6,41.75,46.8
DDX31,64.2,72.2,65.25,51.4
RMND5A,124.2,170.4,172.25,196.0
DEPTOR,16.6,18.8,13.5,13.4
IQCH,0.2,0.6,1.5,0.8
ARV1,22.8,30.0,28.25,26.0
NMNAT1,9.4,14.4,6.0,15.0
ELOVL1,30.6,35.2,23.5,44.4
KLC2,1.0,2.6,0.5,1.8
FBXL17,2.8,4.8,7.25,12.0
PORCN,0.4,0.4,0.5,0.4
GNPNAT1,48.6,46.4,57.75,55.0
ISL2,27.0,17.8,18.0,14.4
MARCHF7,152.6,160.6,175.0,229.2
SPATA20,1.4,0.6,4.25,1.0
YTHDC2,33.6,44.4,49.25,57.8
SLC13A3,2.8,2.6,2.75,5.2
TUT1,0.0,0.2,0.0,0.2
AIDA,11.2,10.4,11.75,14.0
USP46,39.8,49.2,60.75,59.0
NIBAN2,2.0,2.4,3.5,7.0
VWA1,0.0,0.2,0.0,0.2
PLEKHG2,4.4,6.0,6.0,13.4
DCLRE1B,22.2,33.0,28.0,38.6
NABP1,13.6,12.8,11.25,11.2
ARMCX5,7.0,10.2,6.5,9.8
METTL4,6.0,5.2,2.5,3.4
RFX7,57.0,68.0,77.0,102.6
CDCP1,0.0,0.4,0.25,2.0
PAPOLG,35.4,37.4,40.5,56.2
C12orf43,40.6,40.0,36.0,35.8
LPIN3,1.6,1.4,2.0,3.2
RANBP17,0.4,0.8,0.0,0.0
BCL11B,1.2,0.8,0.25,0.8
CASD1,7.4,7.8,6.25,7.2
LRRC19,0.0,0.0,0.0,0.0
SLC30A5,37.4,41.0,51.0,50.0
CCDC71,5.4,6.2,8.25,6.0
RASAL3,0.8,0.0,1.0,2.0
TTC23,6.2,10.8,2.25,2.2
MRPL14,19.8,13.0,16.5,10.8
STAG3L4,21.6,25.0,25.5,25.0
NT5DC2,0.8,1.4,1.25,4.0
CENPH,8.8,7.8,9.25,8.8
MRPS26,27.8,26.6,20.25,15.2
MRPS24,17.8,14.0,11.0,15.8
MRPS15,1.0,1.0,0.0,0.0
MRPS11,19.2,23.2,28.0,26.4
MRPS9,6.6,8.6,7.0,6.4
MRPS6,20.6,24.8,22.0,42.0
MRPS5,70.0,68.2,57.25,56.8
MRPL41,3.8,4.0,1.5,4.0
MRPL40,2.2,4.8,3.25,3.0
MRPL38,4.6,3.8,5.75,2.6
MRPL36,102.2,101.4,82.75,79.8
MRPL34,58.6,62.4,52.5,51.0
MRPL32,34.6,30.0,31.25,26.8
MRPL11,52.4,52.8,53.75,46.4
MRPL9,55.4,74.4,70.75,84.8
MRPL1,8.6,6.6,5.5,9.4
NDRG4,0.0,0.0,0.0,0.0
SLC26A6,1.4,2.4,1.25,1.0
65012,0.0,0.0,0.0,0.0
PINK1,3.8,2.6,7.5,4.8
REEP1,1.0,2.8,1.25,1.4
GPBP1,75.0,83.8,89.25,102.0
ACD,0.6,0.0,0.25,0.6
RAPH1,1.6,2.0,3.75,6.8
TMEM237,5.6,7.4,6.75,9.6
NBEAL1,0.2,0.6,0.25,1.0
CFLAR-AS1,0.0,0.0,0.0,0.0
RTN4R,0.2,0.4,0.75,0.0
MRPL44,47.4,49.8,28.5,43.8
VPS33A,5.6,9.6,8.0,7.0
NOL6,34.6,48.6,32.75,43.4
TMEM135,32.2,42.4,34.75,42.0
JMJD4,4.4,3.2,2.25,3.8
KRI1,44.0,47.6,36.5,40.0
MARCKSL1,32.2,39.6,47.5,47.4
UPF3B,12.4,15.6,18.75,19.4
UPF3A,32.8,33.2,17.5,33.0
RSRC2,658.2,851.2,794.75,865.8
INTS3,9.8,11.6,7.5,12.4
WNK1,56.4,67.8,93.0,103.8
NADK,8.2,17.6,16.25,29.2
ZFP69B,0.0,0.8,0.75,0.6
SPATS2,3.2,6.0,5.25,12.4
ZSWIM4,2.0,3.6,5.0,3.2
ZNF649,0.0,0.4,2.75,3.0
MPPE1,10.8,11.4,12.0,15.2
COA7,73.0,99.2,83.75,72.2
PYCR3,7.4,7.6,8.25,5.4
UBE2Z,47.6,65.0,58.0,77.4
C8orf33,131.8,159.2,227.75,171.2
WNK4,0.0,0.0,0.0,0.0
WNK3,0.0,0.0,0.0,0.0
PLEKHA3,16.4,16.4,16.5,21.4
PHACTR4,29.8,39.0,45.75,56.0
BRD9,106.2,87.0,72.75,59.8
CAPRIN2,2.0,2.8,3.25,4.4
GRAMD2B,14.0,12.4,13.5,33.2
AACS,6.0,5.2,12.5,8.6
ZBTB10,98.6,114.8,153.0,150.0
KCTD14,1.0,0.8,1.0,1.8
ZNF747,5.6,11.0,7.5,10.8
DLK2,0.0,0.0,0.0,0.0
ANTKMT,0.4,0.6,1.25,0.8
FUNDC2,14.2,16.6,16.5,19.4
DDRGK1,4.8,5.8,5.0,4.8
MRPS34,55.0,56.2,52.5,42.2
CENPBD1P1,30.8,30.2,29.75,39.0
RASL11B,5.8,4.0,2.5,3.0
C11orf95,8.4,10.0,8.5,12.0
CHID1,0.6,1.0,0.5,1.0
TRAK2,34.6,44.0,28.5,31.4
SLC2A11,1.6,1.4,2.5,2.4
MTMR9,78.8,97.8,109.0,151.6
BOLL,0.0,0.0,0.0,0.0
CRELD1,1.8,0.8,1.5,1.8
MRPL57,98.0,118.0,200.75,142.8
OTUB2,2.2,2.6,3.5,3.2
PCYOX1L,19.8,18.0,22.0,19.0
YIPF2,9.8,7.6,8.25,7.6
PRR14,2.6,2.4,2.75,3.4
HROB,6.8,6.6,7.25,5.0
CYREN,63.4,70.6,59.75,84.0
GDAP1L1,0.2,0.0,0.0,0.0
RHPN1-AS1,0.8,2.0,1.25,2.8
LRFN4,2.0,5.4,4.0,3.0
AUNIP,17.4,19.2,13.75,21.6
VKORC1,4.2,6.0,3.25,5.2
TRIR,97.6,108.2,93.5,119.8
MIS12,166.6,194.6,234.0,251.6
CUEDC2,2.4,4.4,4.25,1.8
SCNM1,14.8,21.2,17.5,24.4
METRN,4.4,4.2,3.25,0.6
DBNDD1,1.6,0.4,1.5,1.6
SLX1B,0.2,0.6,1.5,0.6
DDX50,20.2,20.6,29.5,26.6
CAMKV,0.4,0.2,0.0,0.0
79015,0.2,2.6,2.5,2.6
DDA1,41.0,50.4,44.75,56.8
GGCT,104.8,106.8,122.75,116.6
GID4,20.8,27.8,21.0,17.0
CENPM,5.2,7.4,6.5,6.4
C7orf25,11.2,13.2,11.25,10.4
TMEM106C,14.0,16.6,17.25,16.0
NUP37,2.0,1.8,3.5,5.4
SMIM2,0.0,0.0,0.0,0.0
AHNAK,35.6,39.0,44.5,57.2
ZNF655,45.0,76.8,69.0,104.0
SPATA5L1,2.8,1.4,4.25,1.8
PDCL3,8.8,6.8,9.75,12.0
ERI3,7.6,6.2,6.25,7.0
C7orf26,4.8,5.4,6.0,8.0
NABP2,8.4,9.6,7.0,7.8
KXD1,26.8,24.4,20.75,28.2
PVRIG,0.0,0.0,0.0,0.0
ZFYVE21,16.0,11.8,8.0,18.4
DDX54,12.4,11.4,10.0,7.0
TMEM38A,1.0,0.4,0.0,0.0
TSEN34,10.4,11.4,13.25,14.8
KCTD15,40.4,39.6,35.5,28.0
SECISBP2,22.8,18.6,23.25,27.4
NOC4L,1.2,0.4,0.5,1.2
ALG8,1.0,2.8,2.0,3.0
TRPM8,0.0,0.0,0.0,0.0
PRRG4,28.2,37.0,40.5,38.0
ASPSCR1,0.2,0.0,0.0,0.2
TMEM223,34.0,31.2,33.5,31.8
ATG9A,10.0,12.4,14.25,17.0
METTL16,80.4,88.6,83.5,89.4
FTO,16.0,18.6,27.0,24.0
ELOVL6,0.0,0.2,0.0,0.0
FASTKD3,68.4,76.6,56.75,66.6
TMEM109,27.8,38.8,26.75,36.0
C2orf49,39.2,58.8,66.0,75.6
DSCC1,26.8,27.2,33.5,39.4
DCTPP1,66.2,69.6,65.5,57.4
C1orf50,3.6,5.2,5.75,5.0
CCDC86,34.0,33.2,31.5,24.2
LBHD1,71.4,71.2,65.75,65.4
MLPH,0.2,0.0,0.25,0.0
WDR77,32.4,33.8,27.5,26.6
SLC25A23,9.0,10.4,13.75,15.6
SMIM7,136.6,145.8,134.75,149.4
ALG12,1.8,1.0,1.75,1.6
ZNF426,82.4,79.2,7.5,21.2
TMUB2,13.0,17.2,12.25,18.6
TRAPPC6A,1.0,0.2,0.25,0.2
METTL22,0.2,0.2,0.25,1.6
CHAC1,11.2,10.6,7.75,5.4
C9orf16,4.4,3.0,2.5,4.0
C11orf49,3.2,1.0,2.5,0.2
TAF1D,212.6,237.4,248.25,194.4
RNF26,15.6,18.0,18.0,23.4
MAPKAP1,15.0,20.6,20.0,19.2
DHX58,0.6,0.2,1.5,0.8
NDUFAF5,2.0,2.6,4.25,6.4
TMEM185B,71.6,86.0,97.75,90.8
APOO,2.6,1.6,0.75,2.4
RETREG2,24.4,20.0,24.0,16.8
DERL1,210.0,228.2,164.5,225.6
CCDC28B,1.6,1.0,1.5,0.8
PHF23,44.4,44.0,33.0,46.4
MBOAT7,10.6,14.0,5.0,11.0
PPDPF,1.4,2.4,4.25,2.0
CHCHD7,67.4,89.2,111.0,89.0
FKRP,12.2,9.0,11.75,15.2
MMP28,0.0,0.0,0.0,0.2
ZSCAN5A,9.4,11.8,12.0,9.2
DHRS11,1.4,3.2,5.0,1.6
TNIP2,14.6,15.4,11.25,11.8
PLEKHF1,14.0,10.8,6.0,4.4
MFSD11,2.2,1.2,0.25,3.0
GNPTAB,8.6,18.4,18.75,36.8
NOL12,23.6,27.2,33.75,26.0
TMEM243,9.0,11.8,12.25,16.2
LENG1,2.4,1.2,0.75,1.6
LILRA6,0.0,0.0,0.0,0.0
C1orf35,15.0,14.2,16.5,13.8
PRR15L,0.0,0.0,0.0,0.0
RBM42,4.6,8.2,5.0,7.2
CENPO,25.6,36.6,34.0,41.6
C19orf57,0.4,0.0,0.0,0.0
CRELD2,1.2,0.8,0.5,0.6
ZNF343,26.0,32.6,24.5,18.8
FBXL15,1.4,1.2,1.75,1.4
ZNF576,8.8,12.8,10.75,16.2
THTPA,1.4,3.2,2.25,4.8
EFHD2,20.8,30.8,28.25,28.8
TTPAL,23.2,32.8,31.0,35.8
BRCC3,37.6,49.6,56.25,47.8
TMEM43,45.2,51.2,47.5,52.2
IRX3,85.2,83.6,109.5,57.2
THOC6,0.2,0.6,0.25,0.4
ZNF557,111.4,166.2,157.75,164.2
MMEL1,0.0,0.0,0.0,0.0
DCAF10,57.6,63.8,83.75,84.8
CPLANE2,0.0,0.4,0.0,0.0
ZXDC,50.0,75.4,74.5,88.4
HMGN5,2.6,3.2,2.75,2.2
GLB1L,0.2,0.6,1.0,0.4
KREMEN2,0.4,0.4,0.5,0.0
LRFN3,0.0,0.0,0.25,0.0
CYBC1,42.2,44.8,56.25,37.4
HAUS3,0.8,0.6,1.75,1.0
LRRC2,0.6,0.2,0.0,0.4
FYCO1,40.0,49.4,61.0,52.8
WDR25,0.6,1.4,1.75,1.4
PAGR1,31.0,35.8,38.25,44.8
ULBP3,21.8,21.8,9.5,8.6
RIPOR1,1.2,1.8,2.0,1.4
MAIP1,11.0,8.2,13.25,13.6
GCC1,27.4,30.0,30.75,45.8
ATP13A3,60.8,75.0,92.25,78.8
TTC13,9.2,10.0,13.25,10.2
ABHD8,0.4,0.4,0.5,0.0
NKAP,2.6,3.4,3.75,2.6
CDC73,40.0,42.6,41.25,53.2
SLC52A2,5.8,8.2,7.25,8.0
TMEM231,2.6,1.6,0.0,1.6
CORO7,2.2,2.4,4.0,6.0
CHPF,3.2,1.6,2.25,1.0
CARS2,4.6,3.0,1.5,3.2
MRPL24,3.8,5.8,4.0,5.0
ARMH3,14.0,20.8,16.0,16.0
MUL1,28.6,25.6,24.25,30.2
SAP130,9.2,13.2,13.0,16.4
OBI1,93.8,96.6,102.0,111.0
CEP97,29.6,38.8,53.0,57.6
TCTN1,3.4,4.0,5.5,4.6
ADIPOR2,181.6,239.2,264.25,233.8
PGBD5,2.0,1.2,0.75,4.6
FAM118B,11.4,8.8,8.25,12.8
VCPKMT,53.8,54.4,57.25,70.6
NAA16,25.2,29.4,37.0,38.2
TANGO6,9.0,9.8,6.5,8.4
HMBOX1,14.8,15.0,15.75,16.6
RNASEH2B,7.2,13.4,11.25,10.2
SNRNP25,20.0,24.2,19.25,28.6
ARMT1,8.2,11.8,9.75,21.2
TNFAIP8L2,71.8,76.0,58.0,66.0
OGFRL1,9.0,8.0,5.5,7.8
SH3TC2,0.6,0.0,0.0,0.4
OCEL1,1.8,1.6,1.25,3.8
C1orf54,0.2,1.0,0.5,0.8
EFL1,49.0,67.4,71.25,60.4
SCRN3,5.0,4.8,6.25,5.8
CCDC121,1.6,3.2,5.25,5.8
ARMC7,8.0,7.6,9.75,6.4
TMEM53,1.0,2.2,2.75,2.4
C22orf46,23.2,36.6,29.0,37.2
ROGDI,1.8,2.0,7.0,4.4
CHMP6,3.2,2.0,1.75,1.8
SRD5A3,13.2,24.8,23.75,23.8
PANK3,33.8,49.6,51.75,60.2
AKIRIN1,115.0,168.8,159.5,195.4
MCPH1,73.4,101.4,98.25,120.8
MAP7D3,11.6,12.2,13.5,15.2
USB1,18.4,21.2,23.75,24.4
RHBDF2,1.6,3.2,5.0,3.2
TMEM204,1.0,0.0,0.0,0.0
HECTD3,6.4,6.6,7.25,8.8
RPAP3,6.4,9.2,7.75,8.6
ARHGAP10,0.4,1.2,0.75,1.2
DYNC2H1,0.6,1.0,0.5,1.4
PPP1R3B,8.2,16.2,22.5,42.4
NEIL1,0.0,0.0,0.0,0.2
HSPBAP1,2.6,2.0,1.0,3.6
ICE2,37.4,35.2,34.25,36.6
DHX40,21.0,24.6,17.5,22.8
PLEKHF2,91.0,96.8,90.0,126.2
79667,0.0,0.0,0.0,0.0
PARP8,286.6,348.2,472.75,482.8
C3orf52,0.0,0.0,0.0,0.0
TUT7,16.4,17.6,17.0,23.8
NLRX1,1.6,4.6,2.0,4.8
FN3KRP,5.0,6.8,6.75,10.8
ZNF329,7.2,7.2,0.75,0.8
FASTKD1,42.8,56.8,53.25,50.6
OGFOD2,3.4,5.0,2.75,5.4
SMC6,22.2,23.2,23.0,26.8
RTL10,42.6,60.2,73.0,52.6
CENPU,103.6,127.4,135.25,156.6
ZDHHC14,3.0,4.6,5.0,17.0
MSANTD2,3.8,7.2,6.75,11.0
SAP30L,11.0,19.6,20.5,19.8
79686,34.6,50.6,45.25,49.2
GAL3ST4,0.0,0.0,0.0,0.0
QTRT2,56.4,85.8,88.0,85.0
ZNF322,21.6,20.8,19.0,15.6
YRDC,151.2,165.8,144.5,139.0
MANEA,15.6,18.2,20.0,25.8
GALNT12,0.0,0.0,0.0,0.0
ZC2HC1C,0.0,0.2,0.0,0.0
RIOX1,17.4,22.6,21.75,16.8
ZYG11B,19.6,24.8,24.75,46.4
OGFOD3,5.0,7.2,6.25,4.6
C11orf80,0.2,0.6,0.5,0.0
LRRK1,11.0,13.0,17.25,18.4
PRKRIP1,30.8,37.0,34.75,30.4
NOL9,39.2,50.6,51.5,50.0
COLGALT1,123.2,139.4,155.25,121.6
IPO4,25.4,28.4,26.75,18.0
GTDC1,11.0,10.4,8.75,12.2
IGFLR1,0.2,0.0,0.0,0.4
CCDC51,5.8,6.6,6.25,6.8
NPEPL1,0.2,0.4,0.5,0.4
PPCS,56.6,67.8,81.5,88.6
TBL1XR1,122.4,154.2,168.5,183.6
AAGAB,35.4,44.8,58.75,56.2
VPS37B,23.0,24.8,16.25,30.0
ANKRD55,2.2,1.4,0.75,0.0
SUV39H2,15.2,15.2,15.5,20.2
ZNF768,3.0,2.8,1.0,0.6
THAP9,3.8,8.0,7.75,9.8
WDR59,4.8,7.6,5.5,6.6
LIN28A,0.0,0.0,0.0,0.0
PALB2,13.8,14.0,13.0,14.8
SH3D21,0.0,0.0,0.0,0.0
NARS2,9.4,10.2,10.0,6.4
E2F8,7.8,9.4,10.75,22.6
KCTD17,0.6,0.4,0.0,0.0
TBC1D17,0.2,0.0,0.0,0.4
TEFM,1.0,0.8,0.75,1.4
BBS10,6.2,9.8,13.25,20.4
TTLL7,0.0,0.0,0.0,0.0
CCDC7,0.6,1.4,0.0,0.4
ZNF419,15.2,17.4,26.25,27.8
CLIP4,0.0,0.0,0.0,0.2
SLC25A22,6.4,7.2,4.0,6.2
ZFAND1,73.4,85.4,106.0,93.4
SNIP1,52.2,61.4,59.5,82.8
ASB13,18.8,22.4,16.0,13.2
DHRS12,3.4,2.6,1.0,4.4
ZNF668,1.2,2.6,2.5,2.8
GEMIN7,32.2,31.0,25.75,31.0
ISOC2,23.4,20.6,15.0,11.4
ELMO3,0.0,0.4,0.0,0.2
KATNBL1,15.0,17.2,19.5,17.0
TXNDC15,6.6,4.6,8.5,8.8
MCTP1,5.0,6.8,6.5,6.0
GRTP1,0.0,0.0,0.0,0.0
ACBD4,1.4,1.4,1.25,1.6
MICALL2,0.2,0.4,0.0,0.2
CCDC82,7.0,11.6,15.25,18.8
LRRC31,0.0,0.0,0.25,0.0
SUGCT,0.0,0.0,0.0,0.0
KLHL36,8.4,7.0,14.0,15.6
CLMN,0.6,2.0,0.0,1.8
FBXO31,13.4,18.8,20.0,18.4
GSDMD,0.4,0.4,1.5,2.2
SPRING1,23.4,34.0,37.0,44.8
ALG9,5.8,9.2,13.0,11.4
ZNF408,1.6,1.0,2.75,1.2
ARMC5,12.2,11.6,14.25,9.0
CARF,4.8,5.0,6.75,10.0
SHCBP1,54.2,48.6,48.0,67.8
HHIPL2,0.0,0.0,0.0,0.0
HPS6,8.0,6.2,4.25,9.6
VASH2,0.0,0.0,0.0,0.0
GSTCD,8.0,14.2,12.0,11.6
TTC21B,3.8,5.8,10.0,12.0
PTCD2,8.2,5.6,6.25,7.4
SLTM,390.8,465.8,448.25,505.8
MMRN2,0.0,0.2,0.5,0.4
EHMT1,10.2,11.8,11.25,18.6
AGMAT,0.0,0.2,0.0,0.0
NIPAL2,22.2,35.4,35.25,41.8
MOB3B,12.6,20.8,12.0,47.6
ZNF552,10.2,10.4,13.25,17.2
DNAI4,0.0,0.0,0.25,0.0
CAMKMT,2.6,1.0,1.0,1.4
CLMP,0.0,0.0,0.0,0.0
METTL8,22.8,45.8,44.5,44.4
NAA40,9.2,15.4,11.0,13.2
ZMYM1,4.2,4.4,4.75,7.2
KDM8,4.8,5.6,5.25,6.8
QSER1,63.2,66.8,98.0,96.4
GEMIN6,2.6,4.2,4.0,5.6
PEAK1,12.8,19.6,22.0,21.0
LONRF3,0.8,4.6,0.75,0.4
PIP4K2C,17.4,23.8,18.25,22.0
TMC5,0.4,1.6,0.25,0.6
CCDC102B,0.0,0.0,0.0,0.0
NHEJ1,7.4,11.2,9.0,12.4
AGBL2,0.0,0.2,0.25,0.6
ZBTB3,3.2,2.4,2.75,6.8
ZDHHC11,2.8,2.6,2.75,2.0
RNF122,9.4,17.8,13.75,23.0
MFSD13A,1.4,1.2,0.5,2.8
CSPP1,18.4,18.6,17.5,19.6
TLCD3A,6.0,3.6,3.5,2.6
EPHX3,0.4,0.2,0.75,0.4
LINC00115,5.2,7.0,6.25,5.2
SNX22,1.4,0.4,0.25,0.2
79857,0.0,0.2,0.0,0.0
NEK11,0.2,1.4,0.0,0.4
ZNF669,9.6,7.0,11.0,9.0
RBFA,16.2,22.4,17.0,14.2
TREML2,10.8,15.8,10.25,20.4
BORA,66.4,73.4,50.0,89.6
TCTN2,0.4,0.4,0.75,0.4
ALG13,12.4,12.0,26.75,23.8
CPSF7,94.0,129.6,134.5,170.2
BAALC,0.0,0.0,0.0,0.0
RPAP2,14.4,12.0,13.25,6.4
CBLL1,41.8,61.6,70.25,69.6
NUDT18,9.0,8.0,9.5,9.8
RABEP2,2.0,1.8,0.75,0.6
UBA5,20.0,27.2,26.5,37.4
DCAKD,8.8,12.4,11.25,16.0
CCDC134,2.4,1.8,1.25,1.0
ZC3H14,17.8,19.4,16.0,25.4
PODNL1,0.0,0.0,0.0,0.0
HDAC11,0.4,0.2,0.0,0.2
CAAP1,15.2,15.0,18.25,23.2
PLBD1,0.0,0.0,0.0,0.0
LPCAT1,90.4,113.6,117.75,109.6
RIN3,2.0,2.8,1.0,2.4
ZNF671,1.6,7.8,14.75,14.2
MCMBP,115.6,144.0,138.5,200.6
GGNBP2,17.6,27.4,25.0,30.2
ZNF672,14.0,11.8,11.5,13.2
ATP8B4,75.2,87.0,66.75,72.0
THNSL1,1.0,1.4,0.25,0.0
RPP21,0.2,0.2,1.25,0.4
ZNF613,1.6,1.0,2.75,1.0
PRR5L,2.4,8.8,8.25,38.0
CYBRD1,38.4,46.2,27.5,43.8
NUP85,4.6,2.6,0.75,1.6
NAA60,14.8,14.0,10.75,11.4
TMC7,0.0,0.0,0.0,0.0
MORN1,1.4,3.8,3.5,1.8
PYROXD1,61.2,60.0,65.25,80.4
ACTR5,7.8,9.6,7.25,9.0
ATAD5,8.0,12.0,14.75,16.6
MAGIX,1.6,1.4,1.25,3.2
SETD6,22.6,27.2,18.75,21.0
MRM1,13.0,13.2,18.0,8.4
ADM2,9.6,9.2,2.5,3.8
SPEF2,4.2,3.4,2.5,2.0
MAP6D1,10.4,13.0,11.25,9.8
DOK3,18.8,19.2,45.75,22.8
KIAA0319L,7.8,7.8,4.75,11.0
COQ8B,3.4,2.4,2.75,3.8
CCNP,0.0,0.0,1.0,0.0
SLC35E1,51.2,60.8,51.5,55.2
ZNF696,20.4,20.2,34.75,27.2
L2HGDH,9.0,13.0,10.25,17.8
C10orf95,3.6,1.0,1.0,0.6
DHDDS,23.8,21.2,20.25,19.2
PLPPR3,0.0,0.0,0.25,0.0
NOL10,103.2,110.0,103.75,77.2
PDZD7,2.0,2.0,4.0,1.6
ERMP1,26.8,38.8,31.5,64.4
PAQR6,4.4,6.6,5.5,6.8
DENND1C,3.2,3.0,3.75,4.6
CEP76,29.6,37.2,22.75,31.6
JADE1,143.4,146.8,123.0,124.6
DENND2D,5.0,11.6,14.25,16.6
DNAJC22,0.0,0.0,0.0,0.0
ABCA11P,2.8,5.2,18.75,13.6
SCD5,1.8,0.4,1.5,2.0
WDR76,12.0,13.6,18.0,23.8
ATAT1,4.4,10.6,12.25,9.4
ZNF767P,11.0,16.0,16.0,15.2
GRHL2,0.0,0.0,0.0,0.0
TRMT2B,2.0,2.6,5.25,7.8
DSN1,47.8,49.6,47.5,63.2
DNAJB14,76.6,103.2,117.25,143.6
TTC26,7.8,9.0,11.0,6.0
PLEKHH3,1.8,1.8,0.25,2.0
STN1,3.8,4.8,4.25,9.8
79992,1.6,2.4,1.5,4.2
ELOVL7,0.2,0.0,0.0,0.0
79999,1.2,0.6,0.25,0.6
PCNX2,0.4,0.0,0.0,0.0
ESRP2,0.0,0.2,0.25,0.2
