GENE,mr571-MV411-DMSO_coculture_12h-r1_tcount,mr572-MV411-DMSO_coculture_12h-r2_tcount,mr573-MV411-DMSO_coculture_12h-r3_tcount,mr574-MV411-DMSO_coculture_12h-r4_tcount,mr575-MV411-DMSO_coculture_12h-r5_tcount,mr576-MV411-VHL_coculture_12h-r1_tcount,mr577-MV411-VHL_coculture_12h-r2_tcount,mr578-MV411-VHL_coculture_12h-r3_tcount,mr579-MV411-VHL_coculture_12h-r4_tcount,mr580-MV411-VHL_coculture_12h-r5_tcount,mr581-MV411-MYB-dTAG-DMSO_coculture_12h-r1_tcount,mr582-MV411-MYB-dTAG-DMSO_coculture_12h-r2_tcount,mr583-MV411-MYB-dTAG-DMSO_coculture_12h-r3_tcount,mr584-MV411-MYB-dTAG-DMSO_coculture_12h-r4_tcount,mr585-MV411-MYB-dTAG-VHL_coculture_12h-r1_tcount,mr586-MV411-MYB-dTAG-VHL_coculture_12h-r2_tcount,mr587-MV411-MYB-dTAG-VHL_coculture_12h-r3_tcount,mr588-MV411-MYB-dTAG-VHL_coculture_12h-r4_tcount,mr589-MV411-MYB-dTAG-VHL_coculture_12h-r5_tcount
SNRK,116,129,71,127,58,152,142,64,93,105,133,130,177,77,192,113,107,79,150
CC2D1A,6,3,2,1,2,4,4,1,1,1,0,1,2,10,0,3,3,2,1
TOR4A,18,13,15,22,8,15,18,19,12,13,4,18,15,8,29,18,10,14,13
GPATCH4,181,124,240,171,132,143,217,111,153,144,135,98,131,110,97,84,41,115,65
TMEM214,10,20,21,18,13,35,29,10,11,17,22,16,17,19,31,16,7,22,32
TMEM104,4,7,4,11,1,12,8,4,7,6,4,8,9,5,6,8,7,4,8
EPS8L1,0,0,3,2,0,0,2,0,0,2,2,2,2,4,1,2,2,4,0
QRICH1,58,45,34,56,24,59,72,50,57,64,57,37,62,40,77,73,46,71,74
PIGG,6,3,7,8,2,4,9,7,6,2,4,3,9,0,6,2,4,6,10
FNBP1L,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0
CNTLN,29,17,14,25,13,32,32,19,21,34,26,16,25,7,48,16,19,26,24
DCAF16,76,44,47,70,36,81,86,37,58,68,117,105,135,54,128,89,83,67,115
ZCCHC2,29,32,35,48,20,77,60,24,41,39,61,40,76,15,94,60,68,32,65
DPP8,154,113,81,168,104,203,260,115,142,154,170,151,262,140,359,176,178,138,293
ST7L,7,6,4,16,5,8,9,3,5,19,10,8,13,6,17,11,2,11,12
BCOR,25,14,14,49,25,37,31,17,34,21,45,29,52,22,61,41,37,54,70
TEX10,0,4,5,6,1,3,1,0,5,4,1,1,5,1,2,1,4,6,0
ANKHD1,21,17,5,10,6,12,16,4,11,10,27,6,27,7,21,14,20,20,16
CWC25,184,183,171,199,119,218,229,158,145,185,173,201,234,130,216,171,90,118,219
RETSAT,9,9,7,9,11,17,18,10,18,11,10,8,17,10,23,5,7,8,9
UHRF1BP1,55,76,26,73,34,59,127,55,76,71,70,63,131,45,94,83,43,35,87
NSUN2,219,189,98,189,115,249,315,157,177,205,234,208,248,153,337,220,133,124,233
ALKBH5,49,44,37,45,15,59,50,22,50,49,33,30,30,21,71,49,34,47,46
INO80D,149,115,47,125,64,154,191,108,104,110,150,137,266,109,316,149,122,71,258
NCAPG2,15,25,18,18,13,34,55,14,20,22,17,21,44,26,47,28,23,20,47
MTMR10,19,30,16,18,17,68,48,18,26,16,36,33,38,18,107,56,66,49,88
RNF43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SLC66A1,25,21,24,19,5,13,23,14,18,24,20,11,29,10,12,10,9,16,9
CASZ1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2,1
ELOVL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PXK,59,54,28,57,47,74,78,38,62,51,75,79,141,61,92,49,42,31,80
LAX1,1,0,1,0,0,2,3,0,0,1,2,0,2,2,2,0,0,2,0
CDKAL1,10,12,17,10,9,9,12,6,7,10,10,11,12,3,19,8,4,18,22
TTC19,60,48,45,71,21,59,74,26,45,43,75,57,81,28,97,48,40,78,80
MKS1,1,0,1,0,0,1,4,1,0,5,0,0,1,0,2,0,0,2,1
NSD3,35,20,18,44,23,42,63,30,22,33,50,29,64,28,78,46,45,29,67
TASOR2,7,11,4,22,9,14,11,0,11,7,21,17,22,9,21,3,12,3,7
SPDL1,20,5,13,6,6,21,17,20,10,5,15,18,11,7,26,8,20,23,21
SEMA4C,7,2,6,5,3,5,13,11,8,4,7,7,3,1,7,3,4,3,4
RPP25,58,43,31,53,18,31,67,43,28,40,8,15,8,15,26,19,7,11,6
FOCAD,2,5,7,3,3,3,5,3,0,0,4,5,7,1,1,5,1,12,2
YTHDF1,64,52,45,67,33,49,52,20,39,47,57,40,45,35,90,47,21,48,59
TMEM260,42,33,36,37,28,32,48,24,50,36,42,37,60,32,94,52,28,32,37
CMTM6,65,70,75,109,44,142,98,36,88,84,100,96,142,60,246,130,87,114,170
DNAAF5,18,2,6,15,5,10,18,0,10,10,16,7,28,10,11,9,10,10,17
DUS2,5,5,8,3,1,12,5,0,5,3,3,5,6,7,3,1,0,2,6
CHTF8,98,93,65,75,63,98,129,83,81,77,65,87,119,62,118,94,94,56,123
RASIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LIME1,3,5,6,0,1,3,0,1,1,2,3,6,5,1,0,0,0,2,2
ZSCAN32,61,48,27,56,41,68,70,40,58,46,42,47,81,54,90,42,33,53,68
UBE2R2,48,40,35,75,21,41,73,30,43,54,77,59,74,55,106,47,64,45,74
CHCHD3,104,92,63,135,82,97,145,61,95,93,136,112,149,82,126,87,76,95,88
BPNT2,78,71,33,86,52,121,125,72,83,70,103,123,198,75,234,118,107,62,156
TMEM161A,1,0,2,3,1,2,3,0,2,2,1,0,2,1,1,0,2,1,1
HAUS4,7,3,5,7,2,2,2,4,3,6,7,4,4,3,8,0,2,14,9
TRMT10C,58,44,56,61,20,48,51,24,59,44,64,37,57,34,68,28,30,57,44
EXD3,2,3,0,2,1,2,1,1,1,3,1,2,10,1,8,2,3,1,3
KANSL2,88,52,69,91,45,97,107,47,49,67,115,67,90,46,126,70,49,130,91
DUSP23,6,4,14,12,0,7,9,3,16,7,15,7,9,10,4,9,6,15,5
ADPRS,33,25,28,26,17,10,21,14,16,27,32,14,14,23,18,7,14,32,17
SOHLH2,8,9,7,7,3,1,6,5,12,8,4,3,11,6,2,1,1,1,3
SARS2,5,7,3,2,0,3,5,2,4,2,7,4,4,3,5,6,5,3,3
COMMD4,10,3,2,5,8,5,6,8,7,3,3,13,3,4,7,7,4,3,15
OCIAD1,42,23,15,48,9,27,35,13,35,25,31,24,32,21,53,26,22,39,32
RNF125,63,43,18,45,23,41,47,36,29,44,32,25,42,15,73,43,26,24,54
ABITRAM,48,32,30,56,20,71,71,48,35,54,72,53,77,44,107,73,60,41,91
DNAJC28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
SLC41A3,2,0,2,1,0,3,6,1,0,1,0,7,1,0,4,1,0,1,5
LPCAT2,15,16,5,13,13,21,15,5,22,5,1,3,1,0,14,3,3,3,6
MRPL16,21,22,24,23,16,27,43,20,16,28,30,19,28,24,28,19,20,16,25
SDHAF2,35,25,29,39,20,42,48,25,20,32,22,16,30,14,45,28,18,61,27
COMMD8,21,19,8,11,5,28,28,9,14,13,16,23,27,12,21,15,24,19,19
TRNAU1AP,4,1,4,3,6,7,10,11,6,4,8,2,6,2,13,7,2,12,10
ODR4,76,51,55,86,36,90,107,59,63,82,77,75,135,41,134,62,67,59,97
FAM120C,27,27,13,20,18,27,25,16,24,23,25,28,46,15,44,31,21,12,38
C1orf109,53,31,20,44,31,33,55,38,36,51,52,26,74,35,41,41,48,19,32
PARP16,4,8,4,9,2,5,9,3,3,2,7,6,10,12,16,8,6,6,18
TXNL4B,31,37,28,38,21,45,43,32,24,29,31,24,46,34,57,39,24,30,38
TMEM160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEMIN8,0,1,1,3,0,1,0,5,8,4,5,0,5,7,10,3,4,3,3
SSH3,8,6,9,5,0,9,10,2,2,1,6,5,3,3,7,5,1,2,5
TIPIN,9,8,12,8,2,13,6,6,8,7,14,5,18,13,26,8,8,16,18
UCKL1,15,6,6,9,6,5,9,4,8,12,4,3,4,6,3,5,0,6,4
C1orf56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PIGX,13,5,15,9,3,17,12,5,5,6,15,7,10,9,31,10,11,13,15
TMEM70,117,92,77,103,51,108,109,61,75,82,115,94,121,62,165,98,93,128,100
HPF1,3,0,2,0,0,1,0,1,3,1,0,0,1,0,1,0,0,0,1
TTC12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BANP,9,2,4,4,4,6,5,3,7,8,1,6,7,6,3,6,2,14,7
TMEM132A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTS11,1,1,3,2,0,2,3,3,2,0,0,3,0,3,3,1,2,11,0
THG1L,15,15,19,19,22,24,24,16,12,18,15,10,28,14,20,17,17,11,24
C20orf27,13,6,3,7,3,9,13,6,6,9,8,5,9,11,11,2,2,6,0
SLC25A38,45,53,59,45,37,65,65,20,49,53,66,43,55,34,74,51,43,85,54
SLC35F6,19,21,22,9,9,15,11,16,11,12,14,10,26,16,27,17,12,12,13
C2orf42,8,11,9,6,3,8,11,6,3,7,7,4,7,1,17,12,11,11,10
NMRK1,3,8,3,9,3,6,8,6,3,6,6,5,7,2,8,6,0,6,15
CLN6,19,9,23,23,8,16,24,28,13,10,19,11,17,13,24,30,13,14,13
PINX1,42,41,42,42,24,62,37,28,30,37,36,35,29,28,41,38,12,32,25
HCFC1R1,2,1,3,3,3,2,0,2,3,2,1,1,3,0,1,3,4,1,5
ULK4,5,5,8,5,0,8,5,5,9,5,5,5,1,7,7,1,8,4,3
CZIB,8,7,11,14,9,11,21,14,12,9,13,9,11,12,25,16,12,15,10
ZNF770,92,75,49,90,53,114,94,41,52,53,84,106,128,61,165,85,82,78,93
C1orf159,4,0,2,7,5,2,2,1,2,1,0,2,3,1,2,2,0,2,0
ZSCAN2,12,8,13,11,7,13,18,7,10,10,22,13,20,19,16,9,9,13,14
GID8,72,59,38,55,47,96,96,47,73,53,70,55,81,44,101,77,49,61,77
OXSM,3,1,2,2,1,2,1,4,4,3,3,0,3,3,1,5,0,4,0
TESC,2,7,5,12,2,2,4,10,5,11,7,1,11,6,5,2,1,9,3
AURKAIP1,3,5,6,4,3,6,4,6,2,7,6,3,2,4,3,8,1,2,6
TMCO3,5,5,4,6,0,2,3,3,4,4,7,4,0,9,4,2,0,4,3
PAK1IP1,37,29,62,49,36,30,70,32,38,40,55,28,31,35,34,34,16,50,39
LAMTOR1,22,23,38,26,24,19,26,21,15,25,33,21,25,18,39,37,20,33,31
RMND1,32,18,21,32,3,28,25,13,24,18,38,13,32,12,19,18,22,26,16
TRMT61B,7,1,1,9,0,0,2,1,0,4,2,1,4,4,7,3,1,9,3
FAM118A,32,36,23,42,14,32,55,27,24,45,34,30,35,27,59,19,27,32,27
HERC6,0,1,1,3,0,2,2,0,0,0,0,0,0,0,2,0,0,0,1
FAM174C,28,16,32,12,9,16,27,25,13,17,10,7,11,10,17,9,0,9,6
PARPBP,22,15,12,17,22,14,21,7,21,18,19,11,24,21,33,19,5,22,20
PIH1D1,7,5,0,0,3,1,4,0,1,1,3,1,2,1,4,2,1,1,3
PPP2R3C,45,34,48,42,12,56,48,22,47,28,42,40,61,24,90,40,37,43,47
MCUB,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
STX17,18,24,6,14,14,27,25,15,25,20,38,32,37,26,50,17,43,10,42
PRPF39,31,24,20,28,12,34,29,12,31,37,24,38,52,14,55,30,40,43,33
MARCHF1,0,2,1,1,0,7,0,0,3,0,0,1,0,0,1,8,6,3,8
C14orf119,94,103,97,100,71,109,118,54,85,106,103,84,109,58,143,86,56,97,84
TTC38,1,7,13,4,1,9,12,8,3,8,10,9,2,5,10,6,2,2,2
PHIP,304,287,181,343,148,394,369,147,257,289,332,346,601,212,785,334,381,293,483
BANK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM255A,0,0,0,0,0,0,2,1,0,0,4,2,0,0,1,0,1,0,1
HEATR3,3,9,3,5,5,5,5,4,3,8,12,3,4,0,10,3,4,1,5
C17orf80,65,32,35,66,25,49,67,23,38,52,63,33,66,39,73,71,46,29,57
FBXO34,81,69,62,104,51,103,112,55,75,103,79,77,105,72,120,74,50,68,102
USP47,95,76,100,95,59,97,109,63,86,70,91,97,105,57,150,94,89,127,113
SLC35A5,29,15,13,30,20,36,27,9,17,29,18,18,26,10,30,26,27,16,19
FKBP14,25,32,7,40,11,30,31,20,14,19,25,22,36,25,35,31,28,8,25
NOL8,307,260,203,319,205,275,476,326,309,304,330,328,456,208,394,274,184,144,273
CCDC40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PTCD3,149,94,113,123,77,124,183,126,111,125,143,111,141,76,188,122,49,82,133
CDCA4,78,61,46,64,44,70,77,22,53,50,67,54,76,47,91,74,70,66,78
TRMT12,76,69,71,68,20,66,61,34,49,80,84,66,80,28,87,46,33,77,55
PLEKHB2,131,119,59,135,85,142,154,79,108,104,118,120,137,71,157,97,82,68,144
VPS37C,17,10,24,21,8,18,28,19,16,10,17,11,17,15,22,14,22,19,18
REX1BD,2,2,2,0,1,1,3,2,5,2,3,2,1,6,2,1,1,1,1
NRDE2,6,5,10,6,5,4,12,0,3,4,5,2,2,0,6,7,1,6,5
MRPL20,65,41,59,45,35,36,60,30,43,49,42,28,37,30,41,28,18,65,36
ATG16L1,109,103,73,120,84,116,144,90,110,104,105,91,125,97,142,106,72,81,158
ZWILCH,20,28,24,31,16,38,35,28,28,30,26,32,43,19,47,26,30,19,45
GABPB1-IT1,91,76,48,72,63,113,110,59,76,98,95,89,120,49,180,83,76,82,144
WIPI1,3,1,1,4,2,7,12,0,2,2,2,1,5,0,16,3,5,5,7
ZCWPW1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SPATA6L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PDPR,100,80,37,96,61,121,161,80,82,97,120,112,174,93,168,126,107,69,163
TMEM248,91,73,35,44,46,79,77,32,61,41,72,61,113,57,129,50,70,49,79
DET1,8,16,6,2,3,13,16,7,9,7,9,10,13,6,7,16,4,10,11
C9orf40,53,49,19,72,23,54,52,17,41,39,44,59,44,25,81,52,31,56,70
RNF31,0,0,0,0,0,0,1,3,2,0,2,0,2,0,1,1,2,2,1
55073,24,14,10,21,7,12,27,17,23,14,25,22,30,20,28,20,18,18,32
OXR1,97,113,53,128,72,85,109,45,80,76,55,61,130,46,163,52,61,44,103
UACA,4,6,0,4,0,5,6,3,5,6,5,0,15,1,10,8,6,3,4
TMEM45A,0,1,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,3,1
TAPBPL,3,0,0,3,2,2,3,3,0,0,1,1,1,0,5,0,0,5,4
IFT57,5,1,3,5,0,5,4,4,2,3,2,1,1,0,3,1,4,4,1
ARGLU1,63,78,82,88,81,91,100,66,78,72,79,66,97,50,133,74,66,87,105
KIF26B,1,0,1,0,0,0,4,3,2,1,1,0,1,1,2,0,0,0,0
SOBP,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
CCDC186,29,38,20,27,30,61,67,37,36,29,45,68,93,40,106,46,41,20,95
MED9,41,46,38,52,25,58,54,37,49,41,48,24,47,30,57,64,34,42,59
TMEM51,0,5,4,3,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0
NTAQ1,38,27,18,29,17,31,37,20,23,33,30,24,35,22,51,22,22,24,33
GPATCH1,9,3,3,5,7,4,2,2,3,3,8,6,3,6,11,1,7,12,4
SAMD4B,12,14,8,22,12,18,26,30,21,11,12,22,17,18,23,16,30,12,22
EBLN2,15,13,21,13,7,15,25,16,18,6,17,18,14,3,25,9,12,34,20
WDR70,6,5,7,4,3,0,8,7,1,2,3,4,4,0,4,5,2,2,3
DMAC2,52,58,55,57,42,76,104,57,62,73,89,81,61,69,95,82,61,39,85
ATG2B,31,23,11,28,14,33,50,26,24,26,35,38,44,21,67,28,38,15,42
RALGPS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GPATCH2,21,18,13,30,13,17,32,7,19,13,36,25,57,11,46,40,36,14,48
SLFN12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2
BSDC1,17,17,21,22,12,23,37,16,22,17,39,28,26,31,55,43,28,30,41
AGGF1,42,33,26,42,9,49,50,34,41,30,51,54,97,39,89,50,48,63,69
MAGOHB,40,41,18,31,21,47,54,30,23,33,26,32,39,25,83,32,29,36,60
PLEKHJ1,42,29,37,32,15,36,28,17,20,24,37,26,35,18,30,31,10,19,11
DYNC2I1,5,0,2,1,0,1,6,3,1,1,4,2,7,0,4,1,0,4,2
XKR8,1,2,4,0,1,4,6,0,0,1,0,0,0,0,2,0,0,0,0
ARHGAP17,23,26,23,24,16,45,48,24,56,44,26,26,28,24,51,18,18,36,51
TMEM39B,1,1,1,2,1,1,2,0,2,4,3,2,7,3,7,0,0,2,1
PRPF38B,135,124,81,174,76,183,159,95,130,107,157,131,188,103,272,125,123,153,189
FANCL,28,23,23,22,12,32,38,15,20,26,36,23,41,7,48,18,22,48,29
AKIRIN2,36,33,40,35,30,61,50,21,24,30,38,30,34,28,68,54,53,86,79
CEP192,9,9,8,10,3,4,2,1,2,5,1,2,0,0,7,1,4,3,3
HEATR1,27,43,26,44,25,34,38,20,29,29,47,31,53,15,43,26,18,23,38
TRIM68,10,2,3,8,2,18,14,4,7,10,9,12,18,6,12,13,9,13,12
ANO10,0,2,0,0,0,0,1,2,0,2,1,1,0,0,0,0,0,0,0
RBM28,8,5,7,13,8,5,12,4,4,7,11,6,9,7,11,5,6,3,6
LARP1B,36,37,21,42,23,39,48,24,47,55,37,28,53,13,48,24,23,23,36
SRBD1,8,7,4,8,8,7,8,12,9,10,11,5,12,11,26,11,9,18,15
WRAP53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM90A1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0
ANKZF1,3,1,6,6,2,7,4,0,1,4,3,7,3,2,8,3,0,10,4
ELP3,60,45,64,49,26,51,80,54,62,58,72,56,64,31,93,72,33,62,69
HAUS2,68,59,50,78,46,89,105,50,86,90,117,82,118,65,140,76,63,55,95
CDCA8,33,37,20,28,26,62,53,26,35,24,26,34,43,23,61,40,57,66,74
LRRC8D,38,14,28,52,26,43,43,12,35,32,29,30,47,21,60,39,34,58,36
THAP1,114,77,52,108,89,130,124,89,79,96,93,105,116,71,182,97,80,81,127
ZDHHC4,0,1,2,1,0,0,1,0,1,1,0,0,3,0,2,2,0,3,1
RBM23,40,47,34,58,33,52,67,42,29,44,49,46,51,39,86,76,45,47,66
UBR7,70,48,40,60,49,64,92,26,78,70,86,65,103,65,111,91,72,50,111
MTPAP,64,46,37,65,50,72,62,31,61,33,52,39,98,40,76,28,41,41,39
C19orf73,2,1,7,0,2,3,4,2,0,4,1,7,2,1,3,0,8,5,2
TMEM38B,11,5,5,13,10,15,24,12,15,10,13,4,10,9,17,6,9,4,11
DALRD3,4,3,4,5,1,3,2,4,4,3,4,5,4,4,3,3,2,3,5
SDAD1,49,41,33,43,28,44,48,22,43,34,46,30,67,34,64,33,34,39,48
MSTO1,24,16,18,20,6,19,28,9,12,11,11,18,26,18,22,11,5,4,9
ARMC1,87,79,52,97,42,117,123,61,78,91,110,90,166,62,194,64,58,67,128
DARS2,15,13,9,16,10,16,17,8,8,19,11,9,21,6,26,13,14,8,14
RFWD3,176,195,90,169,88,285,331,132,165,157,214,169,258,181,363,238,194,111,346
ARHGEF10L,0,5,2,3,0,2,3,3,1,0,0,4,0,2,3,3,1,2,2
TMEM33,82,92,39,96,40,92,113,64,77,92,102,90,138,54,162,88,53,56,107
PNPO,6,10,5,3,3,14,13,11,5,10,12,9,17,5,23,11,10,8,18
SHQ1,29,18,20,24,18,27,16,17,20,20,59,45,73,30,26,21,13,30,15
CEP55,19,7,5,16,6,22,25,14,6,19,9,15,20,7,42,25,28,14,19
CENPQ,19,22,7,20,6,18,7,7,24,14,25,12,27,13,48,26,11,30,36
MSL2,246,210,151,212,122,225,235,114,202,203,289,186,308,151,283,174,122,193,203
MRPS18A,15,23,11,17,4,17,13,5,4,10,18,18,15,11,24,6,3,15,7
PRMT6,36,31,30,39,18,43,64,30,32,42,69,44,67,33,72,33,41,32,45
TBCCD1,0,4,2,2,0,6,2,1,1,1,4,0,3,0,7,4,2,4,6
DNAAF2,1,5,2,5,2,5,1,0,3,2,3,13,3,1,6,4,3,5,4
MRPS10,48,42,37,50,30,67,71,22,51,51,53,44,66,48,103,40,50,47,65
INTS10,34,20,16,30,7,25,12,17,19,10,13,21,31,15,17,13,11,32,17
KLHL11,36,47,7,53,24,76,60,27,34,50,48,55,82,34,137,74,64,32,88
SEC61A2,10,9,3,6,4,13,10,7,6,9,14,13,21,5,24,21,18,13,25
RMDN3,13,6,12,16,14,13,23,8,11,16,23,16,17,11,21,11,10,15,29
MRM3,21,27,26,13,16,30,20,10,13,26,29,6,23,17,18,18,11,20,20
FAIM,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,0
LINS1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SMG8,9,5,2,5,3,6,6,1,2,1,11,4,7,4,15,5,10,13,9
RNF220,33,39,34,49,28,38,72,32,44,52,50,9,43,40,44,20,14,59,44
RIF1,94,60,37,78,29,80,76,34,60,66,63,87,116,57,143,63,83,61,89
DZANK1,4,1,0,7,1,8,5,3,11,4,4,6,4,4,12,6,1,4,8
SLC25A36,146,115,63,152,98,207,217,102,113,139,131,187,246,101,333,176,165,98,217
VPS13D,12,18,15,17,9,25,28,15,10,11,31,14,31,21,38,25,23,32,42
RIC8B,38,40,27,28,12,50,47,32,28,27,47,31,62,27,68,54,37,26,58
NADSYN1,0,0,7,2,0,2,0,0,1,0,1,0,1,0,3,7,0,0,0
DNAJC17,0,1,2,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0
PBRM1,41,47,30,38,19,72,63,25,42,45,62,58,88,32,131,77,69,58,102
EVA1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
RESF1,169,139,109,156,73,280,127,72,93,115,167,149,222,122,482,254,237,387,320
RPRD1A,62,56,37,78,31,71,80,41,79,53,43,55,100,36,125,43,68,29,67
APPL2,8,10,5,13,11,12,12,10,11,12,16,16,20,6,12,8,17,7,29
55199,12,16,9,11,11,8,9,8,5,9,11,1,8,7,6,8,4,0,3
MAP1S,0,1,0,2,2,1,1,1,1,2,2,1,1,0,2,3,0,2,1
LGI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GOLPH3L,58,52,28,45,32,54,64,31,44,44,44,40,90,22,88,39,46,26,46
ZNF532,1,0,0,0,0,4,5,0,2,0,0,0,0,0,2,0,1,4,0
SBNO1,124,155,88,143,85,145,155,101,136,126,153,139,200,77,216,164,102,92,177
ARL8B,190,170,102,210,99,194,191,97,148,145,167,160,252,108,247,147,105,95,192
DCUN1D2,12,22,18,24,20,40,20,15,14,16,21,20,33,8,35,22,17,26,25
SETD5,141,96,113,108,72,141,144,110,96,119,142,94,127,89,205,134,84,200,143
ATAD3A,9,13,7,6,1,5,4,6,3,2,7,4,10,3,8,3,2,8,9
BBS7,2,4,0,4,5,6,9,5,3,5,5,4,5,2,19,4,9,6,9
RCBTB1,16,26,8,21,8,30,31,21,23,22,12,14,41,8,35,20,20,8,26
FANCI,22,8,21,12,20,31,27,10,16,15,15,10,23,10,29,13,19,27,24
NKAPD1,117,129,62,125,65,134,143,72,82,98,112,88,131,79,143,103,63,69,143
TMLHE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EXD2,12,9,8,8,3,8,19,8,12,1,3,4,5,1,7,2,6,5,2
MACO1,17,28,23,30,7,23,36,15,18,29,36,28,50,17,44,25,22,30,26
LRRC20,6,8,7,6,4,7,14,1,4,5,2,2,2,9,3,3,1,1,2
TRIM62,0,3,0,4,0,7,9,5,2,5,2,3,8,4,5,2,4,4,5
RAVER2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAT10,26,27,24,32,18,27,34,19,22,27,21,19,34,23,24,25,9,19,25
LRRC1,2,2,0,10,0,2,6,5,2,4,4,5,9,0,8,13,10,8,4
PANK4,1,6,5,4,1,4,6,1,4,5,4,4,4,0,4,4,1,6,2
USP40,1,3,1,3,4,9,8,3,3,8,10,15,19,3,18,14,15,19,14
MOB1A,163,197,88,208,112,337,292,160,168,138,233,261,348,157,618,378,308,191,521
SMU1,25,19,12,22,10,26,27,12,22,25,23,23,29,10,63,28,27,18,33
UBA6,64,35,18,43,20,67,39,30,44,35,67,63,89,26,98,60,59,42,80
SLC38A7,5,4,7,9,1,10,7,9,14,6,10,6,7,10,19,7,7,12,16
OGFOD1,40,33,26,36,25,43,51,25,42,23,36,24,43,29,55,21,30,33,40
STEAP3,9,7,6,13,9,7,9,10,7,9,10,2,7,4,7,2,4,2,4
KIRREL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UQCC1,8,15,12,12,15,21,20,13,14,12,13,16,25,6,28,7,13,13,13
CCDC25,128,116,118,135,88,143,162,68,122,135,148,112,175,69,212,126,85,172,152
NEIL3,5,12,9,6,1,12,6,3,3,11,13,10,20,7,10,12,4,12,16
PACC1,49,36,63,44,19,50,60,26,45,26,63,41,76,31,68,28,33,46,50
YY1AP1,95,109,90,91,62,121,130,92,116,116,92,106,114,71,147,82,56,68,117
ELP2,1,4,3,4,0,4,5,0,1,5,3,5,6,5,4,0,0,2,2
PCMTD2,32,39,20,34,15,35,33,28,24,42,33,37,45,26,69,53,30,33,35
ASXL2,32,51,9,56,22,59,71,51,31,65,44,55,110,61,141,58,54,18,98
TYW1,36,35,23,50,20,50,43,22,38,47,35,32,52,26,48,22,40,33,38
TMEM39A,69,57,45,61,61,103,114,64,53,62,69,92,108,58,143,89,82,50,104
WDR41,32,32,12,29,27,34,37,18,19,27,39,44,53,33,68,29,26,19,51
ADI1,56,25,27,42,27,59,49,34,48,44,42,36,56,31,60,54,50,53,52
MRGBP,34,55,31,28,18,43,34,36,35,39,40,35,39,22,33,31,22,27,32
CFAP94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM143,13,11,6,14,2,13,12,12,6,5,4,8,6,1,8,4,9,10,8
MAP11,5,1,5,2,0,1,3,10,1,3,6,1,8,4,6,2,1,1,3
TMEM19,5,10,1,4,2,13,11,5,2,9,10,2,9,6,17,3,10,11,21
ECHDC2,0,0,2,2,0,1,2,3,0,2,0,1,0,0,1,0,0,0,0
PSPC1,37,49,30,39,19,67,59,40,34,42,91,76,102,45,98,75,54,88,102
NUDT15,86,83,73,110,61,132,135,69,115,78,138,115,171,83,185,146,105,129,213
IMP3,240,159,231,184,101,212,272,155,186,208,243,176,225,150,263,211,141,272,211
PHF10,2,5,4,10,3,10,11,3,5,1,9,12,11,4,9,8,2,20,16
VPS53,15,24,20,11,20,22,38,19,15,31,26,21,35,26,35,31,14,24,40
PGM2,22,12,11,26,11,19,25,3,17,25,18,21,29,16,20,14,14,22,21
