chr	start	end	interval_id	num_peaks	num_samples	MV411_1_357_R1.bool	MV411_2_358_R1.bool	MV411_1_357_R1.fc	MV411_2_358_R1.fc	MV411_1_357_R1.qval	MV411_2_358_R1.qval	MV411_1_357_R1.pval	MV411_2_358_R1.pval	MV411_1_357_R1.start	MV411_2_358_R1.start	MV411_1_357_R1.end	MV411_2_358_R1.end	MV411_1_357_R1.summit	MV411_2_358_R1.summit
chr2	219206551	219207221	Interval_14039	1	1	TRUE	FALSE	8.01701	NA	21.78887	NA	25.12002	NA	219206551	NA	219207221	NA	151	NA
chr2	219217834	219218050	Interval_14040	1	1	TRUE	FALSE	5.58904	NA	10.47377	NA	13.452	NA	219217834	NA	219218050	NA	114	NA
chr2	219225411	219225769	Interval_14041	1	1	TRUE	FALSE	9.83606	NA	24.09481	NA	27.48373	NA	219225411	NA	219225769	NA	126	NA
chr2	219229558	219230017	Interval_14042	1	1	TRUE	FALSE	6.08695	NA	11.52196	NA	14.54643	NA	219229558	NA	219230017	NA	269	NA
chr2	219245294	219245714	Interval_14043	1	1	TRUE	FALSE	7.41378	NA	25.62631	NA	29.05759	NA	219245294	NA	219245714	NA	127	NA
chr2	219253640	219254137	Interval_14044	1	1	TRUE	FALSE	5.73884	NA	8.87893	NA	11.79668	NA	219253640	NA	219254137	NA	401	NA
chr2	219278948	219279633	Interval_14045	2	2	TRUE	TRUE	20.2094	5.91659	77.53717	6.61901	81.97153	10.31061	219278948	219279161	219279611	219279633	387	150
chr2	219356940	219357130	Interval_14046	1	1	TRUE	FALSE	7.78457	NA	20.2361	NA	23.53056	NA	219356940	NA	219357130	NA	113	NA
chr2	219362666	219362858	Interval_14047	1	1	TRUE	FALSE	5.44264	NA	7.23881	NA	10.08563	NA	219362666	NA	219362858	NA	87	NA
chr2	219387725	219388750	Interval_14048	1	1	TRUE	FALSE	9.12459	NA	37.14881	NA	40.83679	NA	219387725	NA	219388750	NA	831	NA
chr2	219497903	219498136	Interval_14049	1	1	TRUE	FALSE	3.50943	NA	2.49622	NA	5.05776	NA	219497903	NA	219498136	NA	100	NA
chr2	219498248	219499081	Interval_14050	2	2	TRUE	TRUE	14.56207	5.3892	49.1996	5.8251	53.12771	9.41507	219498248	219498753	219499081	219498978	558	63
chr2	219543410	219544180	Interval_14051	1	1	TRUE	FALSE	12.07633	NA	32.86936	NA	36.46507	NA	219543410	NA	219544180	NA	478	NA
chr2	219597612	219598255	Interval_14052	1	1	TRUE	FALSE	15.26714	NA	53.72702	NA	57.74021	NA	219597612	NA	219598255	NA	184	NA
chr2	219642546	219642738	Interval_14053	1	1	TRUE	FALSE	2.85163	NA	2.21223	NA	4.75456	NA	219642546	NA	219642738	NA	40	NA
chr2	219681528	219681736	Interval_14054	1	1	TRUE	FALSE	4.38549	NA	3.60488	NA	6.25469	NA	219681528	NA	219681736	NA	102	NA
chr2	219718075	219718293	Interval_14055	1	1	TRUE	FALSE	6.12975	NA	9.19349	NA	12.12441	NA	219718075	NA	219718293	NA	133	NA
chr2	220006063	220006643	Interval_14056	1	1	TRUE	FALSE	11.25764	NA	31.83783	NA	35.41245	NA	220006063	NA	220006643	NA	366	NA
chr2	221758183	221758372	Interval_14057	1	1	TRUE	FALSE	5.88379	NA	7.61149	NA	10.4732	NA	221758183	NA	221758372	NA	90	NA
chr2	222404537	222404821	Interval_14058	1	1	TRUE	FALSE	8.14394	NA	14.48879	NA	17.60926	NA	222404537	NA	222404821	NA	170	NA
chr2	222447157	222447375	Interval_14059	1	1	TRUE	FALSE	3.88242	NA	2.85419	NA	5.44241	NA	222447157	NA	222447375	NA	132	NA
chr2	222448692	222449163	Interval_14060	2	2	TRUE	TRUE	6.32082	5.71524	16.21228	6.30398	19.3873	9.97133	222448692	222448717	222449163	222449049	323	123
chr2	222655750	222655941	Interval_14061	1	1	FALSE	TRUE	NA	3.46798	NA	2.55418	NA	5.6337	NA	222655750	NA	222655941	NA	177
chr2	222655979	222656491	Interval_14062	2	2	TRUE	TRUE	6.38741	3.27903	13.82861	2.41713	16.93061	5.47453	222655979	222656006	222656491	222656245	123	219
chr2	222709347	222709682	Interval_14063	1	1	TRUE	FALSE	6.7866	NA	15.59476	NA	18.75374	NA	222709347	NA	222709682	NA	164	NA
chr2	222744445	222744675	Interval_14064	1	1	TRUE	FALSE	6.50307	NA	9.42854	NA	12.36445	NA	222744445	NA	222744675	NA	144	NA
chr2	222806076	222806252	Interval_14065	1	1	TRUE	FALSE	5.3251	NA	5.98583	NA	8.77541	NA	222806076	NA	222806252	NA	58	NA
chr2	222860702	222861285	Interval_14066	2	2	TRUE	TRUE	6.54823	4.62941	12.89747	3.3913	15.96245	6.62124	222860702	222861094	222861226	222861285	259	37
chr2	222912241	222912448	Interval_14067	1	1	TRUE	FALSE	6.57792	NA	9.55015	NA	12.49385	NA	222912241	NA	222912448	NA	90	NA
chr2	223104410	223104592	Interval_14068	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	223104410	NA	223104592	NA	99	NA
chr2	223262952	223263155	Interval_14069	1	1	TRUE	FALSE	4.99036	NA	6.44365	NA	9.25272	NA	223262952	NA	223263155	NA	78	NA
chr2	223465687	223466296	Interval_14070	2	2	TRUE	TRUE	18.73558	6.38464	60.96774	7.64244	65.10911	11.47771	223465687	223465891	223466296	223466160	279	182
chr2	223626812	223626983	Interval_14071	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	223626812	NA	223626983	NA	49	NA
chr2	223761092	223761277	Interval_14072	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	223761092	NA	223761277	NA	131	NA
chr2	223945052	223945300	Interval_14073	1	1	FALSE	TRUE	NA	4.35208	NA	3.70055	NA	6.99419	NA	223945052	NA	223945300	NA	77
chr2	223957165	223957765	Interval_14074	2	2	TRUE	TRUE	18.96184	7.14984	86.568	11.15644	91.16124	15.3814	223957165	223957276	223957668	223957765	250	215
chr2	224025798	224026228	Interval_14075	1	1	TRUE	FALSE	5.6555	NA	12.90805	NA	15.97543	NA	224025798	NA	224026228	NA	252	NA
chr2	224584843	224585968	Interval_14076	2	2	TRUE	TRUE	22.35494	6.78685	110.14017	8.98563	115.13897	12.97785	224585149	224584843	224585968	224585300	439	314
chr2	224723763	224724170	Interval_14077	2	2	TRUE	TRUE	16.51677	9.27421	51.76192	15.05498	55.73878	19.63463	224723763	224723842	224724168	224724170	248	175
chr2	224894361	224894650	Interval_14078	1	1	TRUE	FALSE	7.18579	NA	17.41634	NA	20.62834	NA	224894361	NA	224894650	NA	155	NA
chr2	224922228	224922563	Interval_14079	1	1	TRUE	FALSE	13.41133	NA	34.76311	NA	38.40139	NA	224922228	NA	224922563	NA	189	NA
chr2	224953357	224953570	Interval_14080	1	1	TRUE	FALSE	4.40547	NA	4.78916	NA	7.50675	NA	224953357	NA	224953570	NA	107	NA
chr2	225025982	225026486	Interval_14081	1	1	TRUE	FALSE	7.23579	NA	14.26642	NA	17.38039	NA	225025982	NA	225026486	NA	415	NA
chr2	225027408	225027704	Interval_14082	1	1	TRUE	FALSE	6.93829	NA	11.0155	NA	14.01436	NA	225027408	NA	225027704	NA	151	NA
chr2	226079776	226079988	Interval_14083	1	1	TRUE	FALSE	5.0119	NA	5.16474	NA	7.90709	NA	226079776	NA	226079988	NA	107	NA
chr2	226118778	226118956	Interval_14084	1	1	TRUE	FALSE	6.23829	NA	8.97952	NA	11.90201	NA	226118778	NA	226118956	NA	50	NA
chr2	226136938	226137304	Interval_14085	1	1	TRUE	FALSE	3.65956	NA	4.39064	NA	7.09102	NA	226136938	NA	226137304	NA	41	NA
chr2	226423540	226423731	Interval_14086	1	1	TRUE	FALSE	3.63973	NA	2.2399	NA	4.79155	NA	226423540	NA	226423731	NA	67	NA
chr2	226439488	226439669	Interval_14087	1	1	TRUE	FALSE	3.24366	NA	4.28275	NA	6.96909	NA	226439488	NA	226439669	NA	130	NA
chr2	226772655	226773010	Interval_14088	1	1	TRUE	FALSE	15.90733	NA	55.13007	NA	59.16993	NA	226772655	NA	226773010	NA	162	NA
chr2	226791536	226791882	Interval_14089	1	1	TRUE	FALSE	7.09739	NA	13.99469	NA	17.10085	NA	226791536	NA	226791882	NA	235	NA
chr2	226835641	226836461	Interval_14090	2	2	TRUE	TRUE	13.37321	6.97387	50.74911	10.06502	54.71038	14.16762	226835650	226835641	226836461	226836451	292	84
chr2	226873152	226873336	Interval_14091	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	226873152	NA	226873336	NA	101	NA
chr2	227325076	227325367	Interval_14092	1	1	TRUE	FALSE	8.45586	NA	20.18607	NA	23.47305	NA	227325076	NA	227325367	NA	111	NA
chr2	227370971	227371175	Interval_14093	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	227370971	NA	227371175	NA	42	NA
chr2	227407742	227408034	Interval_14094	1	1	TRUE	FALSE	6.43909	NA	10.14652	NA	13.11374	NA	227407742	NA	227408034	NA	113	NA
chr2	227471988	227472262	Interval_14095	1	1	TRUE	FALSE	4.59107	NA	6.64339	NA	9.46042	NA	227471988	NA	227472262	NA	144	NA
chr2	227805581	227805817	Interval_14096	1	1	TRUE	FALSE	5.343	NA	7.06748	NA	9.90473	NA	227805581	NA	227805817	NA	110	NA
chr2	227818263	227819172	Interval_14097	1	1	TRUE	FALSE	23.77415	NA	82.14441	NA	86.65951	NA	227818263	NA	227819172	NA	482	NA
chr2	229297482	229297653	Interval_14098	1	1	TRUE	FALSE	5.57415	NA	6.73786	NA	9.56173	NA	229297482	NA	229297653	NA	73	NA
chr2	229330842	229331334	Interval_14099	1	1	TRUE	FALSE	19.50628	NA	62.46907	NA	66.63936	NA	229330842	NA	229331334	NA	260	NA
chr2	229416032	229416784	Interval_14100	1	1	TRUE	FALSE	9.23173	NA	22.31074	NA	25.66042	NA	229416032	NA	229416784	NA	526	NA
chr2	229488970	229489281	Interval_14101	1	1	TRUE	FALSE	8.91283	NA	23.83698	NA	27.22287	NA	229488970	NA	229489281	NA	154	NA
chr2	229921297	229922381	Interval_14102	3	2	TRUE	TRUE	6.18782	5.79638;2.94458	12.96721	6.10542;1.83829	16.03933	9.74897;4.76941	229921297	229921414;229922121	229922364	229921961;229922381	848	258;89
chr2	230125072	230125360	Interval_14103	1	1	TRUE	FALSE	10.63812	NA	25.65322	NA	29.08618	NA	230125072	NA	230125360	NA	190	NA
chr2	230219847	230220107	Interval_14104	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	230219847	NA	230220107	NA	131	NA
chr2	230226378	230226557	Interval_14105	1	1	TRUE	FALSE	4.65019	NA	5.51835	NA	8.27829	NA	230226378	NA	230226557	NA	37	NA
chr2	230257859	230258045	Interval_14106	1	1	TRUE	FALSE	5.63831	NA	6.84054	NA	9.6696	NA	230257859	NA	230258045	NA	110	NA
chr2	230326757	230327240	Interval_14107	1	1	TRUE	FALSE	2.99425	NA	2.16852	NA	4.70182	NA	230326757	NA	230327240	NA	475	NA
chr2	230416014	230416376	Interval_14108	2	2	TRUE	TRUE	7.45137	4.17055	16.58251	3.207	19.76928	6.40877	230416014	230416073	230416327	230416376	205	158
chr2	230457297	230457616	Interval_14109	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	230457297	NA	230457616	NA	163	NA
chr2	230643605	230643848	Interval_14110	1	1	TRUE	FALSE	6.67861	NA	11.42518	NA	14.44006	NA	230643605	NA	230643848	NA	100	NA
chr2	230660475	230660949	Interval_14111	1	1	TRUE	FALSE	7.01076	NA	11.14034	NA	14.14283	NA	230660475	NA	230660949	NA	307	NA
chr2	230667161	230667670	Interval_14112	1	1	TRUE	FALSE	5.0841	NA	8.66208	NA	11.56875	NA	230667161	NA	230667670	NA	122	NA
chr2	230668201	230668925	Interval_14113	2	2	TRUE	TRUE	8.93574	4.5068	18.47512	3.43812	21.71646	6.69404	230668201	230668406	230668925	230668616	360	71
chr2	230712414	230713321	Interval_14114	2	2	TRUE	TRUE	27.71419	6.67851	109.99368	8.08222	114.98637	11.9694	230712414	230712686	230713124	230713321	370	317
chr2	230713374	230713711	Interval_14115	1	1	FALSE	TRUE	NA	5.19736	NA	4.94958	NA	8.42073	NA	230713374	NA	230713711	NA	74
chr2	230758896	230759130	Interval_14116	1	1	TRUE	FALSE	4.65753	NA	8.35524	NA	11.25152	NA	230758896	NA	230759130	NA	100	NA
chr2	230794040	230794294	Interval_14117	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	230794040	NA	230794294	NA	93	NA
chr2	230864753	230865060	Interval_14118	1	1	TRUE	FALSE	6.54823	NA	12.89747	NA	15.96245	NA	230864753	NA	230865060	NA	141	NA
chr2	230913617	230914001	Interval_14119	1	1	TRUE	FALSE	5.74152	NA	8.12434	NA	11.01247	NA	230913617	NA	230914001	NA	290	NA
chr2	231056494	231057168	Interval_14120	2	2	TRUE	TRUE	6.9862	7.39836	16.50056	15.5139	19.68479	20.11985	231056494	231056582	231056927	231057168	168	171
chr2	231179960	231180131	Interval_14121	1	1	TRUE	FALSE	5.17054	NA	6.42523	NA	9.22955	NA	231179960	NA	231180131	NA	78	NA
chr2	231181645	231182306	Interval_14122	3	2	TRUE	TRUE	7.91469	6.46348;4.6371	15.06975	7.75957;3.63307	18.20714	11.6101;6.9043	231181732	231181645;231182041	231182214	231181890;231182306	323	111;102
chr2	231182383	231182596	Interval_14123	1	1	FALSE	TRUE	NA	4.82612	NA	4.1505	NA	7.49957	NA	231182383	NA	231182596	NA	54
chr2	231227696	231227871	Interval_14124	1	1	TRUE	FALSE	4.10647	NA	5.07705	NA	7.811	NA	231227696	NA	231227871	NA	75	NA
chr2	231242204	231242418	Interval_14125	1	1	TRUE	FALSE	4.82896	NA	5.19411	NA	7.9385	NA	231242204	NA	231242418	NA	125	NA
chr2	231299324	231299653	Interval_14126	1	1	TRUE	FALSE	8.18376	NA	22.17824	NA	25.52196	NA	231299324	NA	231299653	NA	128	NA
chr2	231321632	231322462	Interval_14127	2	2	TRUE	TRUE	10.16079	7.05785	28.87307	10.59745	32.37847	14.76217	231321632	231322062	231322462	231322363	501	180
chr2	231342363	231342566	Interval_14128	1	1	TRUE	FALSE	5.16766	NA	7.44806	NA	10.30377	NA	231342363	NA	231342566	NA	49	NA
chr2	231362309	231362547	Interval_14129	1	1	TRUE	FALSE	3.98225	NA	4.29973	NA	6.98805	NA	231362309	NA	231362547	NA	91	NA
chr2	231388318	231388605	Interval_14130	2	2	TRUE	TRUE	2.86942	2.94458	2.75979	1.83829	5.34426	4.76941	231388390	231388318	231388605	231388561	26	99
chr2	231394680	231394873	Interval_14131	1	1	TRUE	FALSE	3.71541	NA	3.79036	NA	6.44683	NA	231394680	NA	231394873	NA	60	NA
chr2	231395506	231395749	Interval_14132	1	1	FALSE	TRUE	NA	3.73035	NA	2.36384	NA	5.4143	NA	231395506	NA	231395749	NA	151
chr2	231463705	231465073	Interval_14133	4	2	TRUE	TRUE	5.02983;5.98823	6.52812;6.19539	6.18275;12.12097	9.341;7.70691	8.97639;15.16215	13.36474;11.54852	231463705;231464160	231463877;231464848	231464053;231465054	231464379;231465073	103;650	378;96
chr2	231513980	231514998	Interval_14134	2	2	TRUE	TRUE	12.51413	7.30989	46.53906	10.20447	50.41877	14.31167	231514077	231513980	231514998	231514587	436	108
chr2	231530168	231530428	Interval_14135	1	1	FALSE	TRUE	NA	3.46798	NA	2.55418	NA	5.6337	NA	231530168	NA	231530428	NA	51
chr2	231545218	231545944	Interval_14136	2	2	TRUE	TRUE	31.16314	6.42965	140.55446	8.06552	146.08334	11.95202	231545218	231545517	231545944	231545833	489	172
chr2	231554491	231554734	Interval_14137	1	1	FALSE	TRUE	NA	5.16283	NA	5.16916	NA	8.68964	NA	231554491	NA	231554734	NA	56
chr2	231576637	231576810	Interval_14138	1	1	TRUE	FALSE	5.63831	NA	6.84054	NA	9.6696	NA	231576637	NA	231576810	NA	114	NA
chr2	231597191	231597482	Interval_14139	1	1	TRUE	FALSE	5.4193	NA	8.64278	NA	11.54888	NA	231597191	NA	231597482	NA	41	NA
chr2	231604648	231605335	Interval_14140	2	2	TRUE	TRUE	6.18501	5.01982	10.09828	4.6906	13.06406	8.12631	231604648	231604862	231605295	231605335	377	328
chr2	231612481	231612838	Interval_14141	1	1	TRUE	FALSE	4.24163	NA	9.06503	NA	11.9912	NA	231612481	NA	231612838	NA	140	NA
chr2	231613595	231614721	Interval_14142	3	2	TRUE	TRUE	8.18376	7.14984;6.38637	22.17824	11.15644;7.64481	25.52196	15.3814;11.48062	231613595	231613619;231614291	231614721	231614172;231614670	264	239;116
chr2	231640920	231641124	Interval_14143	1	1	TRUE	FALSE	4.59107	NA	6.64339	NA	9.46042	NA	231640920	NA	231641124	NA	55	NA
chr2	231642610	231643255	Interval_14144	1	1	TRUE	FALSE	14.15804	NA	42.5437	NA	46.34185	NA	231642610	NA	231643255	NA	236	NA
chr2	231661612	231662752	Interval_14145	2	2	TRUE	TRUE	16.56671	9.86836	70.70785	17.53124	75.02385	22.29523	231661908	231661612	231662752	231662292	495	425
chr2	231666251	231666997	Interval_14146	2	2	TRUE	TRUE	6.85267	5.13298	13.06485	5.42595	16.14014	8.97093	231666251	231666566	231666979	231666997	326	270
chr2	231687303	231687520	Interval_14147	1	1	TRUE	FALSE	4.32488	NA	6.96273	NA	9.79599	NA	231687303	NA	231687520	NA	92	NA
chr2	231706551	231707009	Interval_14148	1	1	FALSE	TRUE	NA	5.30354	NA	6.92707	NA	10.67563	NA	231706551	NA	231707009	NA	296
chr2	231707054	231709983	Interval_14149	3	2	TRUE	TRUE	25.24837	14.22304;9.71117	91.53574	29.45201;15.7426	96.21149	34.87005;20.38004	231707054	231707100;231708816	231709186	231708619;231709983	1178	719;181
chr2	231709984	231710799	Interval_14150	3	2	TRUE	TRUE	11.97605	6.25962;4.64363	42.53067	7.11189;3.88507	46.32773	10.88252;7.19959	231709984	231710052;231710608	231710676	231710408;231710799	405	162;47
chr2	231713874	231714107	Interval_14151	1	1	TRUE	FALSE	5.87724	NA	8.7485	NA	11.65983	NA	231713874	NA	231714107	NA	96	NA
chr2	231717386	231717628	Interval_14152	1	1	TRUE	FALSE	4.19188	NA	5.24225	NA	7.99138	NA	231717386	NA	231717628	NA	96	NA
chr2	231781238	231781435	Interval_14153	1	1	TRUE	FALSE	3.13677	NA	3.22135	NA	5.83711	NA	231781238	NA	231781435	NA	161	NA
chr2	231781523	231781745	Interval_14154	1	1	TRUE	FALSE	5.10915	NA	6.65618	NA	9.4745	NA	231781523	NA	231781745	NA	128	NA
chr2	231786290	231786628	Interval_14155	1	1	TRUE	FALSE	5.32285	NA	11.33271	NA	14.34508	NA	231786290	NA	231786628	NA	110	NA
chr2	231961574	231961953	Interval_14156	1	1	TRUE	FALSE	5.38944	NA	9.6706	NA	12.62006	NA	231961574	NA	231961953	NA	162	NA
chr2	232013913	232014164	Interval_14157	1	1	TRUE	FALSE	5.55934	NA	7.07666	NA	9.9151	NA	232013913	NA	232014164	NA	96	NA
chr2	232315442	232315918	Interval_14158	1	1	TRUE	FALSE	13.5728	NA	51.95098	NA	55.9348	NA	232315442	NA	232315918	NA	290	NA
chr2	232550047	232551137	Interval_14159	3	2	TRUE	TRUE	13.08955	5.28467;5.5686	37.5809	5.95899;5.78339	41.27564	9.57967;9.37136	232550047	232550332;232550630	232551135	232550525;232551137	613	91;225
chr2	232605772	232606191	Interval_14160	1	1	TRUE	FALSE	8.2337	NA	15.64101	NA	18.80164	NA	232605772	NA	232606191	NA	131	NA
chr2	232697045	232697577	Interval_14161	1	1	TRUE	FALSE	11.47699	NA	47.11533	NA	51.00334	NA	232697045	NA	232697577	NA	164	NA
chr2	233059795	233060550	Interval_14162	2	2	TRUE	TRUE	10.4789	6.90939	32.59787	10.76313	36.18848	14.93569	233059795	233059840	233060529	233060550	444	348
chr2	233080395	233080621	Interval_14163	1	1	FALSE	TRUE	NA	3.27903	NA	2.41713	NA	5.47453	NA	233080395	NA	233080621	NA	88
chr2	233081111	233081916	Interval_14164	2	2	TRUE	TRUE	6.70039	4.66294	11.89829	4.41551	14.93005	7.82908	233081111	233081542	233081916	233081796	646	142
chr2	233082114	233082285	Interval_14165	1	1	TRUE	FALSE	3.79269	NA	3.93516	NA	6.60524	NA	233082114	NA	233082285	NA	132	NA
chr2	233083083	233083948	Interval_14166	1	1	TRUE	FALSE	4.96231	NA	6.06319	NA	8.85388	NA	233083083	NA	233083948	NA	78	NA
chr2	233084572	233084955	Interval_14167	2	2	TRUE	TRUE	6.48731	4.82612	11.48975	4.1505	14.51252	7.49957	233084572	233084680	233084955	233084912	164	89
chr2	233124669	233125048	Interval_14168	1	1	TRUE	FALSE	8.69073	NA	21.20192	NA	24.51876	NA	233124669	NA	233125048	NA	220	NA
chr2	233165843	233166548	Interval_14169	2	2	TRUE	TRUE	16.83439	5.74935	53.95817	6.03457	57.97614	9.67125	233165843	233166026	233166548	233166226	207	63
chr2	233186070	233186286	Interval_14170	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	233186070	NA	233186286	NA	105	NA
chr2	233251103	233251769	Interval_14171	1	1	TRUE	FALSE	14.97006	NA	49.34008	NA	53.2725	NA	233251103	NA	233251769	NA	457	NA
chr2	233331334	233331980	Interval_14172	2	2	TRUE	TRUE	19.46092	6.18281	73.34789	6.99125	77.70944	10.75504	233331334	233331406	233331980	233331851	412	270
chr2	233566576	233566859	Interval_14173	1	1	TRUE	FALSE	5.48934	NA	8.04501	NA	10.92847	NA	233566576	NA	233566859	NA	125	NA
chr2	233868211	233868520	Interval_14174	2	2	TRUE	TRUE	5.85274	4.60888	7.55995	3.37537	10.42029	6.58881	233868211	233868225	233868520	233868460	143	166
chr2	234071798	234072020	Interval_14175	1	1	TRUE	FALSE	7.16586	NA	11.851	NA	14.88203	NA	234071798	NA	234072020	NA	138	NA
chr2	234291831	234292122	Interval_14176	1	1	TRUE	FALSE	7.50279	NA	12.89851	NA	15.96363	NA	234291831	NA	234292122	NA	146	NA
chr2	234292487	234292658	Interval_14177	1	1	TRUE	FALSE	4.59646	NA	4.22114	NA	6.90071	NA	234292487	NA	234292658	NA	57	NA
chr2	234308903	234309102	Interval_14178	1	1	TRUE	FALSE	5.23985	NA	7.23354	NA	10.08017	NA	234308903	NA	234309102	NA	64	NA
chr2	234445061	234445278	Interval_14179	1	1	TRUE	FALSE	4.78241	NA	5.12142	NA	7.85844	NA	234445061	NA	234445278	NA	125	NA
chr2	234446188	234446938	Interval_14180	2	2	TRUE	TRUE	11.47699	5.83389	47.11533	8.52396	51.00334	12.46057	234446212	234446188	234446938	234446827	317	395
chr2	234483969	234484141	Interval_14181	1	1	TRUE	FALSE	5.23985	NA	7.23354	NA	10.08017	NA	234483969	NA	234484141	NA	89	NA
chr2	234496912	234497299	Interval_14182	1	1	TRUE	FALSE	6.11382	NA	8.7702	NA	11.68195	NA	234496912	NA	234497299	NA	222	NA
chr2	234572106	234572316	Interval_14183	1	1	TRUE	FALSE	6.14447	NA	8.82407	NA	11.73631	NA	234572106	NA	234572316	NA	83	NA
chr2	234983837	234984244	Interval_14184	1	1	TRUE	FALSE	4.70523	NA	4.68633	NA	7.39971	NA	234983837	NA	234984244	NA	128	NA
chr2	234993494	234993742	Interval_14185	1	1	TRUE	FALSE	8.31883	NA	16.81355	NA	20.00577	NA	234993494	NA	234993742	NA	89	NA
chr2	235044149	235044389	Interval_14186	1	1	TRUE	FALSE	5.57415	NA	6.73786	NA	9.56173	NA	235044149	NA	235044389	NA	87	NA
chr2	235271032	235271270	Interval_14187	1	1	TRUE	FALSE	7.98427	NA	17.1801	NA	20.38453	NA	235271032	NA	235271270	NA	117	NA
chr2	235940389	235940724	Interval_14188	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	235940389	NA	235940724	NA	134	NA
chr2	236569498	236569777	Interval_14189	1	1	TRUE	FALSE	5.34719	NA	6.3736	NA	9.17651	NA	236569498	NA	236569777	NA	168	NA
chr2	236748536	236748743	Interval_14190	1	1	TRUE	FALSE	3.69582	NA	3.27444	NA	5.8953	NA	236748536	NA	236748743	NA	82	NA
chr2	236787810	236788228	Interval_14191	1	1	TRUE	FALSE	9.80268	NA	21.168	NA	24.48087	NA	236787810	NA	236788228	NA	150	NA
chr2	236871477	236871955	Interval_14192	1	1	TRUE	FALSE	22.92512	NA	78.68181	NA	83.13405	NA	236871477	NA	236871955	NA	183	NA
chr2	236967395	236967622	Interval_14193	1	1	TRUE	FALSE	6.21881	NA	9.35266	NA	12.28628	NA	236967395	NA	236967622	NA	102	NA
chr2	237085633	237086015	Interval_14194	2	2	TRUE	TRUE	7.38539	5.25794	18.34417	5.03561	21.58403	8.5207	237085723	237085633	237086015	237085930	124	171
chr2	237156239	237156760	Interval_14195	1	1	TRUE	FALSE	6.13087	NA	9.99625	NA	12.96	NA	237156239	NA	237156760	NA	354	NA
chr2	237201983	237202446	Interval_14196	1	1	TRUE	FALSE	5.98816	NA	14.53411	NA	17.65711	NA	237201983	NA	237202446	NA	302	NA
chr2	237281899	237282311	Interval_14197	1	1	TRUE	FALSE	6.7866	NA	15.59476	NA	18.75374	NA	237281899	NA	237282311	NA	117	NA
chr2	237434882	237435224	Interval_14198	1	1	TRUE	FALSE	9.78051	NA	30.35291	NA	33.89529	NA	237434882	NA	237435224	NA	184	NA
chr2	237474101	237474293	Interval_14199	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	237474101	NA	237474293	NA	57	NA
chr2	237475171	237475711	Interval_14200	2	2	TRUE	TRUE	8.08826	6.00907	16.38167	6.75193	19.56112	10.4655	237475290	237475171	237475711	237475553	257	137
chr2	237532141	237532632	Interval_14201	2	2	TRUE	TRUE	6.41406	5.08401	15.17255	5.9517	18.31133	9.55925	237532141	237532225	237532632	237532509	345	172
chr2	237617051	237617234	Interval_14202	1	1	TRUE	FALSE	4.74087	NA	5.67621	NA	8.44714	NA	237617051	NA	237617234	NA	80	NA
chr2	237617368	237617539	Interval_14203	1	1	TRUE	FALSE	4.16025	NA	3.80785	NA	6.46904	NA	237617368	NA	237617539	NA	77	NA
chr2	237673560	237673826	Interval_14204	1	1	TRUE	FALSE	5.0637	NA	5.90891	NA	8.68682	NA	237673560	NA	237673826	NA	131	NA
chr2	237674851	237675130	Interval_14205	1	1	TRUE	FALSE	6.41149	NA	10.51202	NA	13.49477	NA	237674851	NA	237675130	NA	120	NA
chr2	237687680	237688131	Interval_14206	1	1	TRUE	FALSE	9.75154	NA	22.20709	NA	25.55126	NA	237687680	NA	237688131	NA	204	NA
