GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
TMEM87A,222,163,51,41,39,31,29,18,36,30,33,38,19,23,37,19
C2CD2,59,52,19,13,10,15,11,6,9,9,9,10,5,4,13,12
SH2B1,38,40,16,14,3,14,18,6,4,5,3,0,3,3,11,1
UNC50,7,9,4,4,0,2,0,0,2,2,0,0,0,0,2,3
PARS2,37,25,17,8,7,5,8,3,7,4,4,2,6,1,8,2
MMACHC,58,29,17,14,9,8,9,3,5,8,4,3,4,6,8,0
TIPARP,325,229,75,43,35,41,40,12,56,71,37,45,47,38,53,28
NECAP1,129,91,34,17,14,18,20,3,28,19,13,11,13,4,13,5
CHMP2B,26,12,7,5,2,4,6,1,1,1,5,1,2,0,4,2
DHRS7B,14,7,4,5,0,6,6,0,4,1,3,1,2,3,3,2
AAR2,221,131,68,41,27,43,44,21,38,49,6,12,26,17,56,15
DNAH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGDN,26,30,12,8,1,5,4,4,9,7,3,1,4,2,7,0
TSKU,27,14,10,6,0,6,5,4,6,2,4,3,1,0,3,0
HINFP,22,25,12,9,5,3,9,2,3,5,2,1,5,2,10,5
ULK3,182,140,69,50,28,43,55,29,27,26,14,10,18,16,26,10
SNED1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIGD1A,56,29,19,5,3,6,3,2,6,4,3,5,5,3,4,1
REXO2,7,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
IBTK,84,33,15,10,8,10,3,2,10,9,8,4,4,1,6,5
CLIP3,9,2,3,3,6,2,2,1,0,2,1,0,3,1,1,0
TBC1D10B,70,80,29,27,6,12,18,6,6,14,4,6,8,3,28,6
RNF167,12,11,8,5,2,4,5,4,9,1,0,2,2,3,4,2
GORASP2,207,169,56,43,26,41,49,17,24,26,10,23,16,18,16,9
C2CD3,33,13,11,3,6,5,3,1,7,3,0,2,1,1,7,1
TKFC,1,6,0,1,0,0,1,0,1,4,0,0,2,1,1,0
ZZZ3,214,154,72,40,25,20,36,22,18,33,17,19,27,14,24,5
SPATS2L,29,17,4,1,6,7,1,2,6,7,4,2,6,1,2,1
TENM4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0
NSMF,132,96,51,32,18,37,33,13,8,16,10,12,7,16,34,9
L3MBTL1,4,8,2,1,0,0,0,1,0,1,0,0,0,1,1,0
RPAP1,10,7,5,1,3,2,5,0,2,1,1,0,0,1,1,1
FAM32A,469,302,171,131,82,124,123,48,77,88,38,44,38,38,109,33
LRIG1,6,5,0,0,0,1,0,0,0,0,0,0,0,0,1,2
UPF2,127,103,41,24,20,24,20,14,14,20,17,16,16,11,10,8
LRP10,15,13,9,8,1,0,1,3,1,2,1,0,1,1,2,0
PTCD1,109,68,36,38,23,22,20,9,8,18,5,5,16,9,17,2
PCDHGA12,156,87,43,31,16,28,30,16,11,25,13,9,7,9,15,3
ACOT11,4,6,0,3,1,1,2,0,1,1,0,0,1,1,2,0
PLEKHG3,62,54,21,25,5,7,5,6,9,10,4,8,4,6,12,4
OSBPL3,54,35,13,6,3,7,5,3,5,2,4,1,5,4,2,1
SUSD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPCEF1,17,16,5,2,2,4,3,1,3,9,4,2,4,6,6,4
GLCE,30,22,15,4,5,6,0,1,3,3,2,0,2,2,4,0
ZNF451,418,265,105,67,37,50,52,28,26,33,23,13,19,23,26,6
SIPA1L1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
CHD5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SS18L1,159,137,33,39,20,27,29,13,3,11,5,6,8,16,17,1
SETBP1,1,4,3,0,0,1,1,1,0,1,0,0,0,0,0,0
UBXN7,159,137,47,46,18,36,22,13,15,18,8,7,15,9,23,7
LRRTM2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
LTN1,138,107,27,22,17,19,11,13,8,14,4,12,18,10,8,2
ZNF500,64,39,21,10,9,17,17,5,11,12,6,5,16,3,19,8
FAM169A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLITRK5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
PPP1R16B,1093,804,372,234,166,194,232,108,144,153,60,50,83,75,177,20
DNM3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
AUTS2,64,40,19,8,14,15,8,3,5,4,3,3,7,6,11,2
SENP6,81,42,27,12,16,17,15,3,4,4,6,6,2,0,2,11
RAB11FIP5,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0
ANKRD17,190,124,29,21,21,8,21,8,16,16,11,4,12,7,9,5
GIGYF2,322,251,90,84,41,50,45,26,35,55,26,25,28,21,44,13
APPL1,139,85,34,21,21,25,14,11,3,10,13,8,8,9,9,6
HACL1,27,23,6,13,11,13,9,1,14,11,6,5,4,9,12,2
LSM14A,11,9,0,2,1,4,0,0,1,1,0,0,0,2,0,1
RTL8A,9,5,5,1,0,3,3,1,2,0,0,0,0,2,2,0
POLDIP2,123,77,48,18,22,38,35,15,19,19,8,11,8,7,17,12
GPSM1,18,10,13,4,3,6,5,5,0,0,2,0,2,3,5,2
GGA1,24,23,11,6,6,12,6,1,4,6,1,2,1,1,6,4
ABHD12,22,17,12,4,8,10,9,3,2,8,6,4,7,4,14,5
HERC4,41,30,19,8,6,10,10,5,10,9,5,3,4,3,8,1
TOR1AIP1,198,129,42,26,13,19,13,9,18,15,20,10,10,11,18,5
CCDC9,18,14,7,5,6,6,9,2,5,12,7,4,3,2,8,8
DCAF4,66,36,12,15,7,14,12,4,5,9,3,1,5,1,12,2
CHTOP,239,178,82,60,36,47,42,25,36,51,30,22,32,26,39,22
EDRF1,57,40,19,5,3,6,2,3,0,5,5,2,8,1,4,2
SZRD1,474,334,146,94,70,138,122,43,77,70,31,29,55,50,87,24
WIPI2,116,72,37,18,13,12,22,4,8,17,3,4,12,1,7,10
26102,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
PYGO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCDC69,20,10,5,1,1,4,2,1,6,3,3,7,1,1,2,4
TANC2,61,47,15,14,13,15,10,4,2,4,1,1,6,2,8,0
WSB1,162,111,59,25,24,15,19,16,14,21,6,8,21,6,15,19
LDLRAP1,45,38,18,5,4,7,13,8,5,11,1,4,7,4,18,1
EPC2,98,58,23,15,13,13,13,10,8,16,4,11,13,11,10,6
TCTN3,27,8,2,2,2,4,1,9,1,2,3,0,1,0,0,2
FGFR1OP2,146,74,36,23,12,12,16,9,10,10,6,7,14,10,9,4
KIFBP,40,22,10,7,2,4,8,2,1,7,1,2,2,0,0,5
GAPVD1,171,129,48,33,18,10,15,17,25,12,8,11,15,11,26,7
TRPC4AP,41,22,16,12,7,7,10,5,2,10,3,2,11,1,9,5
26134,31,21,17,10,8,7,8,1,3,2,0,2,4,4,6,0
SERBP1,817,552,196,116,87,107,85,62,52,59,31,33,41,32,63,37
ZBTB20,31,22,11,8,9,8,4,2,0,2,0,0,0,0,0,0
TTLL3,11,4,8,0,1,2,2,0,4,1,0,2,0,0,2,0
IRF2BP1,119,67,45,40,18,27,39,10,10,29,7,9,9,10,39,10
TRAF3IP1,22,24,3,2,2,0,2,0,1,2,1,1,2,2,1,1
PHF19,143,118,55,30,26,41,44,21,32,23,8,12,20,14,41,7
26148,16,17,4,9,3,4,1,1,0,0,2,2,1,0,1,0
ZNF658,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
RIBC2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
NAT9,106,78,39,33,32,42,55,25,7,26,9,8,18,18,31,18
ZNF337,50,40,15,16,6,1,15,5,6,5,6,3,5,6,7,3
ABCA12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOC2L,27,15,6,11,3,3,8,2,2,4,1,4,9,3,2,2
RSL1D1,439,293,174,119,72,108,123,50,58,96,35,32,34,38,91,37
GIMAP2,7,2,1,0,0,0,0,1,0,0,2,0,0,1,0,0
IFT172,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
MTG2,83,59,27,19,9,9,22,7,12,4,4,3,10,7,15,7
SENP3,59,35,14,8,7,12,10,8,7,4,2,1,4,1,6,2
INTS1,3,4,4,1,3,1,1,0,0,0,0,2,0,0,1,0
FBXW2,256,193,79,47,28,29,35,16,12,17,5,8,17,9,26,2
PTPN22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMEB2,222,171,86,56,31,38,35,22,21,23,7,12,15,15,43,17
SPAG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PITPNC1,8,11,4,2,0,3,1,0,0,1,2,3,1,0,0,0
26220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXL3,80,58,24,14,5,5,9,7,2,3,2,1,10,4,2,3
ARL5A,112,77,18,14,5,11,9,12,7,6,5,7,10,13,6,4
FBXW4P1,3,0,7,6,1,1,1,2,4,2,0,4,13,7,1,1
PHGDH,10,4,6,5,2,1,2,0,3,3,1,5,1,6,7,4
STAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3GAT3,85,61,37,21,9,26,38,7,19,20,8,8,20,13,27,11
TIAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LRRC29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FBXL6,9,8,5,3,3,2,8,2,4,3,0,1,0,1,0,0
FBXL5,185,171,45,35,24,23,32,13,13,14,9,12,16,14,28,4
FBXL4,29,25,10,6,4,4,3,1,1,3,0,1,3,5,3,2
KLHL3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
26255,26,21,17,8,3,5,6,1,7,3,7,7,2,7,2,1
CABYR,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BLOC1S6,317,212,87,58,35,38,50,26,27,27,23,23,22,17,33,16
FBXW8,71,61,34,15,16,12,27,13,11,14,9,7,15,0,18,5
FBXO25,6,2,3,3,1,0,1,1,0,1,0,0,0,1,1,0
FBXO24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPAN17,36,21,10,7,4,9,3,6,5,5,4,3,2,4,8,5
FBXO22,137,107,26,26,18,11,10,18,10,4,1,6,6,3,12,0
FBXO10,9,8,10,4,1,3,8,2,4,6,1,2,5,2,9,6
FBXO9,104,67,28,14,15,17,13,8,12,20,16,10,11,7,9,11
FBXO8,14,15,7,1,1,0,2,2,1,2,0,2,3,2,2,2
FBXO6,5,6,5,2,0,1,5,0,2,2,1,0,1,1,3,0
FBXO5,174,90,27,23,18,20,14,11,22,17,13,15,12,16,12,6
FBXO4,10,5,2,0,3,1,0,1,0,1,2,0,1,0,1,0
FBXO3,31,19,9,7,1,6,2,1,2,2,0,2,3,3,0,0
HIBCH,6,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0
VPS33B,13,13,9,2,3,6,3,2,5,8,4,6,1,1,6,3
TINF2,67,43,26,32,11,23,15,11,5,8,4,5,6,4,12,1
SACS,138,75,35,17,10,5,13,5,5,13,10,3,15,4,12,2
PLA2G2D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERAL1,31,16,18,13,6,3,9,5,2,3,1,1,3,5,6,0
ARFGAP3,93,74,15,9,8,7,8,8,7,5,5,3,1,1,5,2
AK5,1,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0
MYCBP,91,61,25,11,9,11,13,6,3,12,13,4,8,8,15,4
SERGEF,7,6,4,3,0,7,5,1,2,2,1,0,3,4,4,5
GBGT1,26,20,8,12,5,4,7,3,1,3,1,2,0,6,9,2
GAPDHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNL3,67,46,24,6,7,6,14,2,6,11,7,3,3,2,8,9
FAM162A,10,7,2,3,1,1,2,0,1,1,1,3,0,0,3,1
PTPN18,289,224,110,89,36,71,83,43,55,45,14,16,25,26,59,16
SEZ6L2,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1
NUPR1,2,1,1,0,2,0,1,0,0,2,0,0,0,0,2,1
PPP1R14B,24,14,10,5,5,9,11,7,5,4,5,1,3,1,5,2
NARF,4,8,3,3,1,3,0,0,0,0,1,0,4,2,0,0
SLC17A5,27,38,6,5,8,4,5,5,1,1,4,5,4,3,0,8
CNNM4,70,51,21,9,9,17,19,9,9,10,4,5,8,4,10,4
CNNM3,75,54,24,17,5,12,19,5,9,8,1,5,4,4,11,4
HEYL,20,16,5,2,4,2,7,7,1,4,4,1,0,3,2,1
MYOF,2,3,2,2,2,0,0,1,0,0,0,0,1,0,2,2
CHIC2,15,13,3,1,1,2,2,1,0,1,0,0,0,0,2,0
INTS6,111,81,20,12,6,11,14,4,17,18,8,3,7,12,8,3
TIMM10B,386,283,115,83,55,86,90,45,48,49,32,29,35,22,53,18
TIMM13,123,77,59,48,28,27,46,20,29,29,18,10,16,13,29,26
TIMM10,27,12,11,9,3,4,6,3,2,3,3,3,1,2,5,1
TIMM9,157,76,57,28,22,24,29,7,15,18,12,15,6,13,22,16
TIMM8B,141,74,48,32,17,43,41,14,22,33,16,14,17,26,30,13
AGO1,110,93,43,18,11,13,16,12,15,10,8,2,9,9,15,1
LATS2,120,90,21,23,11,20,13,7,12,20,9,7,8,5,19,9
TSPAN16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAZAP1,140,117,55,32,25,30,35,16,9,22,14,15,12,20,21,13
ITGB1BP2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0
AATF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRPK3,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
OSTF1,16,4,7,0,2,1,1,4,4,1,0,4,0,1,1,0
MYEOV,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
BSCL2,55,22,15,12,7,9,8,2,7,14,3,2,7,3,16,8
CKAP2,70,45,16,11,8,10,6,4,5,8,3,2,6,0,3,1
MRPL46,24,7,6,2,1,1,1,1,0,0,2,5,3,0,2,1
TBL2,229,151,76,50,33,38,57,17,25,21,16,9,15,18,33,10
ELP4,6,7,3,1,2,0,1,1,5,0,0,1,0,1,1,1
OR7E47P,1,2,0,0,1,0,0,0,0,2,0,1,0,1,0,0
NUFIP1,11,6,1,5,1,2,1,1,0,1,2,1,0,2,0,0
RPS6KC1,45,21,4,7,7,7,14,5,4,4,2,2,2,2,3,0
SH3YL1,60,34,15,12,6,6,4,4,2,6,0,1,8,2,13,4
26765,9,10,3,1,3,1,4,1,6,1,6,0,0,2,4,2
26769,61,50,14,8,4,5,8,2,15,23,4,8,4,5,9,12
26770,161,151,36,17,13,17,19,5,26,32,19,15,11,15,14,7
SNORD102,53,38,6,6,2,4,2,3,10,12,11,5,3,1,8,4
SNORD4B,27,15,6,3,2,7,6,0,3,9,2,9,3,5,6,2
SNORD4A,59,40,28,14,8,9,26,4,11,32,10,8,6,8,23,5
26774,140,86,41,22,19,9,25,10,22,40,23,25,19,11,27,12
SNORA72,15,13,1,1,1,1,0,0,0,1,1,2,2,1,0,2
26776,13,10,4,3,1,2,4,4,6,7,2,0,1,0,1,0
26777,9,4,3,3,2,1,4,3,7,2,1,0,0,1,2,0
SNORA70,40,44,33,13,16,23,23,6,27,26,3,13,15,1,20,6
SNORA69,3,3,1,0,2,5,0,0,0,1,2,0,0,0,0,0
SNORA68,27,20,6,5,5,7,5,3,9,8,1,4,0,3,0,3
SNORA67,182,160,56,43,44,60,77,25,50,81,41,27,17,16,42,30
SNORA66,6,12,7,0,3,5,1,5,0,2,2,0,2,6,2,0
SNORA65,23,11,5,4,3,6,4,4,8,7,6,3,2,4,3,2
SNORA64,56,42,24,5,6,18,17,7,7,18,6,3,14,4,5,4
SNORD63,14,11,2,3,4,2,2,1,7,3,3,3,0,0,2,0
SNORD62A,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0
SNORD60,22,12,3,4,3,6,6,2,4,2,3,4,4,4,7,3
SNORD59A,10,13,1,0,4,1,0,1,1,5,1,2,0,1,1,0
SNORD58B,79,44,24,10,17,14,12,8,14,20,7,8,7,6,9,5
SNORD58A,48,34,14,11,5,6,5,5,14,19,4,4,4,3,6,3
SNORD57,98,89,28,21,13,14,19,10,24,24,13,9,18,7,20,12
SNORD56,45,19,11,6,5,7,8,4,14,11,6,3,1,2,3,1
SNORD54,49,26,8,7,4,9,5,4,9,6,14,4,4,11,14,19
26798,7,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1
26799,8,14,1,0,0,0,0,0,1,1,1,3,4,0,5,1
SNORD49A,61,64,45,19,12,9,23,10,34,55,31,30,24,15,20,7
26802,188,123,34,11,14,23,12,8,34,45,25,20,21,9,24,5
SNORD45B,22,15,7,2,2,6,2,2,6,6,1,0,1,1,5,0
SNORD45A,23,11,8,2,4,3,2,2,1,4,0,0,0,2,2,2
26806,94,57,17,19,9,5,10,2,17,16,7,13,11,1,10,0
SNORD43,5,5,4,2,3,4,5,1,2,4,2,3,5,1,8,0
SNORD42B,14,9,3,0,1,0,2,2,3,3,2,1,0,2,2,0
SNORD42A,16,3,7,0,1,0,2,1,0,5,2,1,2,3,1,1
SNORD41,1,2,1,1,0,1,2,2,1,4,0,0,0,2,1,1
SNORD55,8,5,2,2,0,3,5,2,0,1,3,0,2,1,0,0
SNORD37,8,4,2,0,1,2,1,2,1,5,0,0,1,1,3,0
SNORD36C,49,37,12,8,3,14,11,5,20,19,12,10,14,6,2,4
26814,30,34,29,8,6,19,16,8,19,14,6,7,6,6,8,1
SNORD36A,139,105,50,39,38,45,36,15,49,49,31,24,23,12,29,8
SNORD35A,25,17,9,10,8,6,4,4,16,11,1,2,9,0,5,4
SNORD34,20,23,9,4,10,4,20,6,7,12,5,7,4,3,8,4
SNORD33,26,10,17,4,6,10,7,6,16,9,6,2,1,4,10,2
SNORD32A,45,26,22,15,9,12,16,8,16,21,8,6,7,6,7,1
SNORD24,27,17,2,3,3,6,7,1,0,3,3,3,1,0,4,1
SNORA74A,6,7,5,2,0,1,1,0,0,2,0,0,0,1,3,0
SNORD14A,17,15,4,0,3,3,2,1,3,6,1,5,2,5,1,0
RNU11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RNU6-1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
RNU5F-1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26830,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RNU5A-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU4-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPLAH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RANBP6,524,346,148,108,61,77,64,44,67,68,23,31,46,25,62,9
COPG2,21,5,1,1,1,0,3,0,1,6,3,0,0,1,5,2
HBP1,54,35,15,2,9,9,7,5,6,7,11,1,7,3,6,2
CHORDC1,67,33,21,11,3,4,5,8,3,7,4,8,4,5,6,0
ZNF285,14,8,4,2,4,2,3,0,3,7,2,2,2,2,4,0
SEC22A,44,34,21,8,5,13,5,6,5,7,4,6,7,7,9,3
AP3M1,382,292,120,75,58,66,53,27,48,37,17,21,22,25,38,6
PABPC1,1072,888,294,309,160,215,175,115,124,240,224,181,108,155,184,115
AKAP8L,333,286,143,98,66,66,77,41,22,25,15,10,28,24,61,18
RNF11,87,82,18,11,16,24,8,3,10,13,6,6,8,8,7,2
TRUB2,60,45,23,19,5,13,15,5,9,8,1,5,7,12,14,8
GPR160,1,2,0,3,2,0,0,0,0,0,0,0,0,1,0,0
CYFIP2,0,3,0,0,1,4,1,0,1,0,1,0,0,0,0,0
DNAJC2,13,9,3,6,3,3,5,0,2,8,9,0,1,0,1,2
USP21,18,15,9,6,5,6,4,3,2,8,2,9,1,3,4,3
TPK1,14,6,6,2,0,0,1,2,2,3,0,5,4,1,1,0
CNPPD1,168,150,46,40,37,41,50,20,14,22,11,10,18,14,47,6
BEX3,10,4,1,1,0,2,1,0,0,5,2,0,0,1,1,1
NPTN,50,27,13,5,0,5,3,5,10,4,6,1,2,0,5,2
MLH3,67,39,18,16,6,8,9,5,4,7,3,3,6,5,16,6
NPHP3,20,16,2,3,2,4,5,0,2,6,1,3,2,0,2,5
ATP2C1,38,35,13,11,8,2,2,2,5,4,5,7,1,3,4,0
ACAD8,43,36,21,13,4,3,5,4,5,9,4,11,3,2,3,1
NOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC7,4,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0
TRMT2A,81,71,45,21,14,20,32,12,9,11,7,9,15,14,17,8
PKD2L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAT,33,14,13,8,3,9,10,2,3,7,1,4,6,3,7,1
UTP25,157,102,36,21,21,18,27,11,10,21,14,12,16,16,18,2
PELP1,3,5,1,5,0,0,2,1,2,4,0,0,0,0,3,1
SND1,30,17,16,6,3,7,11,3,7,4,6,3,7,4,13,7
NSG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STAU2,91,56,12,13,11,16,11,1,9,1,4,3,3,2,6,0
PPA2,7,7,2,3,1,1,5,1,0,0,0,0,1,1,0,0
GHITM,86,58,33,16,1,9,7,4,4,11,5,5,9,4,5,10
DAPP1,11,5,3,4,0,0,3,0,2,0,1,2,6,1,4,1
VPS41,35,19,8,3,5,3,4,0,2,9,1,6,5,3,4,2
TSPAN13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9D1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RPUSD2,63,33,16,14,7,8,6,4,4,7,2,1,2,4,5,7
MTBP,8,5,0,2,3,0,0,0,1,1,1,0,0,3,0,1
FOXP1,508,413,129,79,57,70,55,29,55,71,42,38,37,21,50,15
UQCRQ,31,29,11,6,9,10,10,3,10,11,4,4,3,5,9,2
ST6GALNAC4,11,7,10,4,2,8,2,3,4,1,1,0,6,1,5,4
KCNMB3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAPPC3,117,88,39,24,15,25,12,15,21,6,4,2,11,9,18,14
TAF5L,480,329,141,101,79,89,85,38,34,57,28,21,29,42,62,13
CLUL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACYBP,118,87,33,17,10,22,22,14,11,17,13,6,7,9,17,5
EIF2AK1,160,142,49,29,19,36,29,14,25,26,14,8,8,9,25,7
ARRDC2,362,215,116,88,57,125,107,52,46,83,25,30,54,39,86,31
ZBTB11,123,85,25,8,20,10,13,4,10,16,8,8,13,7,15,2
DMAC2L,20,18,7,5,3,1,2,2,1,3,0,1,1,2,0,2
SDCBP2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBC3,26,18,8,6,5,7,7,10,12,11,3,3,7,9,14,12
DKK2,6,6,2,0,1,0,0,1,0,1,0,0,1,0,2,0
AFF4,338,253,79,49,26,30,32,27,41,27,19,17,16,14,23,8
SMC1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYTH4,1170,864,393,321,253,459,461,216,115,170,58,63,139,102,245,85
HSPB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INVS,18,24,9,4,1,4,4,0,1,4,3,1,0,1,7,1
SNX5,206,132,40,27,17,24,27,17,21,32,16,13,21,23,30,26
CPNE7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
TJP3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CIDEB,86,72,34,16,14,12,22,9,29,15,6,3,6,8,15,1
PALD1,85,48,21,10,4,8,5,4,7,6,3,4,6,7,13,3
FAM184B,1,2,1,1,0,1,1,0,1,2,0,0,0,0,1,0
STK36,2,7,0,0,4,1,0,1,1,0,1,0,0,0,1,2
CPAMD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTU,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF777,13,10,5,2,3,8,1,0,1,1,0,1,3,3,2,0
BRPF3,129,100,38,22,10,24,22,18,19,20,13,13,14,7,18,2
NDOR1,43,38,31,30,9,25,26,11,1,9,1,5,4,5,12,2
INGX,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AGO2,69,74,25,11,4,11,12,17,9,12,6,7,6,7,2,5
NAAA,15,12,7,4,3,5,5,0,1,1,1,0,0,1,6,2
GLS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRELID1,52,27,21,10,13,14,22,13,7,13,0,2,14,6,23,7
SLC39A1,101,81,26,24,12,25,30,14,16,23,3,3,15,17,24,6
TUBG2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SIGLEC9,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0
SIGLEC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS4A,114,45,42,24,18,24,21,10,11,11,5,4,8,13,17,12
27184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISC1,56,44,26,20,14,12,15,11,12,10,4,1,2,7,7,0
GPR82,2,2,2,0,1,0,1,2,1,1,0,0,0,1,0,0
GPR78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5AR2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TUBGCP4,141,120,48,23,19,26,18,7,13,17,14,11,12,9,27,4
SERP1,706,469,173,88,82,84,83,48,47,55,29,33,40,34,71,28
GNMT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COQ2,22,9,3,5,0,1,0,0,2,2,3,1,0,3,2,1
ARFIP1,94,58,8,13,9,15,8,7,7,6,4,10,6,9,13,6
GPKOW,10,7,1,5,1,2,2,0,3,2,0,0,1,2,2,2
GPR162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIT1,3,3,2,0,0,1,2,0,0,0,0,0,0,0,0,0
BBS9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
TNFRSF21,7,7,1,1,0,1,0,1,4,5,0,3,0,0,1,3
CHMP2A,7,0,3,2,0,1,1,2,2,2,0,1,0,1,0,1
SESN1,23,15,5,2,0,0,1,1,5,7,2,0,0,1,2,1
AHDC1,37,30,4,10,3,7,14,2,4,7,3,1,6,2,5,2
RNF115,49,32,11,4,5,5,3,2,4,1,0,0,0,2,3,2
NFU1,7,7,6,5,1,3,3,1,2,6,4,3,2,0,2,4
