GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
LIN7B,16.0,10.75,13.75,9.0
XYLT1,4093.25,2650.75,3041.25,2391.25
XYLT2,273.5,168.0,276.5,206.75
RBSN,260.5,146.25,284.0,191.75
PDF,823.5,559.0,864.75,659.0
KIF9,11.75,8.5,4.25,3.25
C17orf75,130.5,91.0,81.0,56.0
NCAPG,865.25,561.5,609.0,398.75
ERAP2,817.25,620.25,313.25,312.0
NECAB1,0.75,0.0,2.0,1.5
CARD9,335.0,251.0,325.25,298.25
OSGEPL1,114.0,86.5,133.75,100.75
DPEP2,8.5,3.25,1.75,1.0
P3H1,212.5,145.25,175.0,151.0
IRF2BPL,94.75,224.75,128.75,311.5
MMS19,223.5,153.75,206.25,164.0
DNAJC1,8.5,6.0,5.5,5.75
TFB2M,457.25,347.75,475.5,402.25
SEMA4A,981.0,706.75,808.5,677.5
PJA1,26.5,13.25,15.5,16.25
ROBO3,23.25,16.5,10.75,10.75
TOR3A,1006.5,687.5,1077.5,848.25
MLST8,368.5,287.5,312.75,262.75
HERPUD2,429.25,316.5,493.0,398.0
ATL2,3243.5,2405.0,2842.75,2076.5
MS4A6A,1726.5,1288.0,1776.0,1504.25
PDLIM2,201.25,120.0,152.5,93.75
TENT4B,870.75,460.25,721.5,551.75
RAB17,43.5,36.25,24.0,17.25
RHBDF1,16.0,5.75,4.5,2.5
ZSCAN31,65.75,47.75,76.25,39.25
NOC3L,552.0,338.5,796.25,628.5
FBRS,1795.0,938.25,1015.5,743.75
RNF25,9.5,5.0,10.5,8.0
NSD1,3109.75,1844.0,2495.5,1780.75
COP1,255.5,167.5,259.75,198.0
LMBR1,1178.75,780.75,808.5,629.75
XPO4,5687.5,3799.75,4128.0,3210.5
NFKBIZ,19.25,7.5,23.25,8.0
ARHGAP9,159.0,129.0,127.75,127.0
HS1BP3,114.0,81.0,70.25,50.75
AZI2,603.75,453.0,403.75,326.5
NXN,11.75,7.5,13.5,8.25
SIL1,40.5,23.5,27.5,18.0
IKZF4,912.0,511.5,525.75,385.0
IKZF5,1479.0,1053.0,1187.0,859.0
MMP25,172.75,109.25,115.5,83.25
ZMAT3,1152.25,688.0,662.5,518.75
GMCL1,864.5,479.5,554.5,378.0
GMCL2,436.0,334.0,297.0,189.5
ZNF106,3563.75,2436.75,3505.25,2551.5
MPP5,236.75,175.75,180.0,121.5
AKTIP,1131.5,730.75,740.25,709.75
CDH24,78.25,52.75,70.5,60.75
CDH22,0.0,0.75,1.75,0.0
RGS18,15.25,9.25,80.25,33.75
KLHL25,67.25,42.0,49.5,31.25
ARAP3,11.25,8.0,26.25,17.0
GZF1,420.75,309.75,450.25,369.5
TMEM267,474.75,328.25,285.25,254.0
TMEM168,1181.5,828.0,807.0,607.0
MTMR14,668.75,463.5,489.5,333.75
SUSD1,332.5,287.0,191.75,182.5
DCLRE1C,1166.5,829.25,975.0,729.5
ATG3,572.5,314.25,381.0,295.25
INF2,286.5,184.25,292.25,243.75
POLR1E,744.75,519.25,715.0,594.25
SUDS3,3466.75,2363.25,2868.25,2198.75
TTC31,673.5,460.0,542.75,415.75
CIAO3,165.25,93.75,158.25,135.5
ZDHHC6,711.5,497.25,688.25,511.75
PCNX4,349.0,229.5,315.0,218.25
ACTR6,319.5,206.75,247.75,212.75
MRPS25,3042.75,2046.25,2602.25,2096.0
NOM1,1227.5,766.5,1066.0,833.5
CSMD1,32.75,21.0,25.75,19.75
TPSB2,2.0,2.25,0.5,1.75
ALDH8A1,4.75,2.75,6.25,3.75
CLEC7A,0.75,1.25,4.0,5.75
GPR135,16.5,9.75,11.25,6.75
MOSPD3,30.25,25.25,32.25,26.25
GIGYF1,1884.5,1032.0,1224.75,957.75
PLA2G2F,8.75,3.0,3.25,5.75
VPS16,64.25,46.75,81.5,67.5
MFSD14A,1159.0,895.25,1004.0,850.75
CSRNP1,153.75,89.75,113.0,62.75
ANAPC1,277.75,196.5,325.75,251.5
GORASP1,406.25,254.75,320.25,276.0
TMPRSS3,13.25,8.5,3.5,2.5
COPS7B,1196.0,778.75,1050.5,794.75
NUCKS1,42645.25,28693.0,27096.5,20551.25
UNKL,421.0,279.0,643.25,476.5
WDR13,53.0,41.0,42.75,41.5
SMAP2,4186.25,3027.75,2802.0,2223.0
METTL17,101.25,89.5,112.5,96.0
ACBD3,1716.25,1080.25,1494.5,1099.75
MFSD1,3442.0,2630.5,3915.0,3255.0
PLPPR2,840.75,541.25,551.5,336.25
SMURF2,187.75,109.25,161.75,100.75
SMYD3,1289.0,949.5,1528.25,1217.5
RUSF1,859.0,602.5,526.25,391.25
ATPAF1,861.25,704.75,728.75,577.75
MTARC1,2.5,2.0,7.5,4.25
TNS3,375.5,277.25,379.25,254.75
FAM160B2,416.25,254.0,377.0,352.0
PARP12,240.75,190.0,172.25,207.25
GAREM1,20.0,7.25,38.25,20.0
ZNF574,128.5,54.25,108.0,50.0
CREB3L2,5126.0,3589.5,2277.5,1445.75
S100PBP,1224.25,840.75,1136.0,822.25
IPPK,516.25,343.25,474.25,326.0
MEAF6,3223.25,2254.0,2842.0,2308.0
CCDC14,1844.75,1203.5,1621.0,1304.0
ILRUN,3250.0,2131.25,3505.25,2716.0
ENGASE,376.25,231.75,348.75,241.75
PCED1A,74.5,50.25,49.25,49.5
C11orf1,168.5,101.75,122.0,110.75
RMND5B,240.5,134.0,161.5,103.25
FNDC3B,2581.25,1529.75,2027.5,1255.0
MTHFSD,709.25,503.0,620.0,452.5
MICAL1,64.0,55.5,59.75,60.0
CERK,2759.25,1803.0,2404.0,1674.75
AEN,1134.25,733.5,1046.5,676.25
RBM15,444.25,288.75,511.75,367.75
CRTC3,940.0,565.75,596.25,421.0
GINS3,1126.25,777.25,1064.25,705.0
TBC1D15,514.25,331.0,341.75,288.5
EPS8L2,3.0,2.0,1.5,2.0
LMF1,135.75,91.75,81.25,63.25
EXO5,53.5,32.75,42.25,29.0
IFT22,119.25,84.75,114.75,75.25
CEP85,1417.25,799.0,1185.75,707.5
DDX31,1056.5,754.75,1066.25,819.0
RMND5A,4194.75,2796.5,2696.0,1992.5
DEPTOR,155.0,111.0,130.0,98.5
IQCH,7.25,5.0,7.25,5.25
ARV1,644.0,529.75,575.5,487.0
NMNAT1,117.5,70.25,156.75,124.25
ELOVL1,1069.25,754.75,848.25,653.0
KLC2,200.25,121.5,188.75,126.25
FBXL17,211.75,152.0,180.75,139.75
PORCN,51.0,30.0,33.25,27.0
GNPNAT1,2900.0,2028.0,2322.0,1977.75
ISL2,99.0,59.0,117.0,82.5
MARCHF7,2940.75,1779.75,2370.5,1808.5
SPATA20,97.75,75.5,86.5,76.25
YTHDC2,1079.75,747.75,943.25,771.0
SLC13A3,88.5,81.0,24.5,17.5
TUT1,36.25,17.5,26.0,21.75
AIDA,763.75,611.5,790.0,532.0
USP46,881.5,543.25,663.25,474.5
NIBAN2,1135.0,482.5,906.25,800.25
VWA1,178.25,100.75,138.25,119.75
PLEKHG2,729.0,456.75,271.25,235.25
DCLRE1B,529.75,371.5,599.5,349.75
NABP1,237.25,220.5,213.5,210.0
ARMCX5,120.5,80.0,106.75,69.5
METTL4,368.0,221.5,329.25,241.25
RFX7,641.5,400.0,474.75,323.0
CDCP1,4.0,3.75,3.75,4.75
PAPOLG,478.0,286.0,427.5,272.5
C12orf43,1097.25,731.75,1100.25,866.5
LPIN3,18.75,8.5,7.5,8.5
RANBP17,9.0,7.25,6.0,6.25
BCL11B,7.25,3.75,10.25,3.0
CASD1,395.5,241.25,270.25,203.75
LRRC19,3.5,1.75,6.0,4.25
SLC30A5,1282.25,778.5,1106.25,938.5
CCDC71,56.0,30.0,56.0,34.5
RASAL3,137.0,90.5,80.25,83.0
TTC23,91.25,59.5,112.5,72.75
MRPL14,433.75,312.0,443.75,362.5
STAG3L4,390.5,289.75,236.25,148.25
NT5DC2,519.75,339.0,568.0,526.0
CENPH,1665.5,1111.25,1204.25,1054.75
MRPS26,461.25,321.0,502.0,399.75
MRPS24,584.75,436.5,559.75,441.0
MRPS15,132.25,111.75,149.0,122.0
MRPS11,494.0,379.75,447.25,362.25
MRPS9,240.25,160.0,230.75,196.5
MRPS6,968.25,756.25,1347.25,1428.25
MRPS5,1623.5,1102.25,1438.0,1146.75
MRPL41,165.25,128.25,184.0,148.0
MRPL40,186.75,145.5,197.25,153.25
MRPL38,290.75,214.5,321.0,275.25
MRPL36,1098.5,822.25,988.0,730.0
MRPL34,783.75,553.25,873.0,710.0
MRPL32,384.0,300.75,436.25,401.25
MRPL11,2468.0,1880.75,2873.75,2283.25
MRPL9,3165.75,2284.25,2814.5,1956.5
MRPL1,148.75,70.0,102.75,86.5
NDRG4,31.0,17.0,17.25,12.5
SLC26A6,103.5,62.25,103.5,80.0
PINK1,958.5,637.0,1034.75,663.75
REEP1,13.75,10.0,12.0,7.25
GPBP1,891.25,611.25,890.25,700.5
ACD,56.0,44.75,75.25,56.5
RAPH1,46.0,20.25,21.5,8.25
TMEM237,185.25,139.0,122.5,96.0
NBEAL1,11.5,9.5,6.0,4.5
CFLAR-AS1,432.25,264.5,333.25,187.0
RTN4R,11.5,7.75,8.5,10.0
MRPL44,482.0,328.25,510.5,386.75
VPS33A,504.0,355.5,489.5,366.25
NOL6,1364.5,860.5,1345.0,1093.25
TMEM135,336.0,245.75,136.5,141.25
JMJD4,314.0,224.25,325.0,296.75
KRI1,1456.25,1016.75,1253.25,1079.0
MARCKSL1,6653.5,4462.25,5136.25,4049.75
UPF3B,696.5,530.5,843.5,722.0
UPF3A,248.75,182.0,190.25,160.25
RSRC2,3769.75,2114.25,3700.5,2540.0
INTS3,3.75,3.25,3.25,0.75
WNK1,3087.25,1849.25,2821.25,2139.5
NADK,757.25,539.5,768.25,619.75
ZFP69B,16.75,8.75,9.75,2.75
SPATS2,121.0,89.5,170.0,123.0
ZSWIM4,215.75,131.25,147.75,84.75
ZNF649,48.5,23.25,22.5,9.75
MPPE1,488.5,379.5,452.0,350.5
COA7,927.0,601.0,712.25,491.0
PYCR3,3.75,2.5,2.25,1.5
UBE2Z,3257.25,2128.5,2908.5,2298.5
C8orf33,4751.75,3259.75,4500.0,3602.25
WNK3,2.75,1.25,0.5,0.75
PLEKHA3,234.0,135.75,246.75,168.75
PHACTR4,986.5,568.0,984.25,762.0
BRD9,6407.5,4012.25,5828.75,4725.75
CAPRIN2,35.75,20.5,23.5,17.75
GRAMD2B,76.25,54.25,165.25,73.0
AACS,257.5,166.0,181.25,179.0
ZBTB10,572.25,291.5,447.5,221.5
KCTD14,5.25,2.0,5.25,2.25
ZNF747,627.75,384.5,514.75,365.0
DLK2,8.0,9.25,16.25,12.0
ANTKMT,50.75,38.25,46.5,46.0
FUNDC2,544.5,429.25,644.0,502.75
DDRGK1,161.0,108.0,154.75,128.5
MRPS34,1376.75,953.0,1220.25,1009.5
CENPBD1P1,1335.5,903.0,1052.75,824.0
RASL11B,13.5,8.25,7.25,5.0
C11orf95,481.0,291.75,353.25,254.5
LRRC61,27.0,17.0,15.25,10.5
LYNX1,7.75,5.5,4.25,3.75
CHID1,285.0,184.75,278.0,246.0
TRAK2,524.0,375.0,437.5,323.75
SLC2A11,4.0,0.75,2.0,1.0
MTMR9,1361.5,814.5,1129.75,734.5
CRELD1,64.75,41.75,54.25,40.0
MRPL57,3534.75,2372.75,2439.25,1721.0
PCYOX1L,895.25,636.0,579.0,475.0
YIPF2,1470.0,851.25,968.75,817.5
PRR14,73.25,57.75,84.75,63.25
HROB,81.75,49.0,101.25,68.0
CYREN,1349.75,902.5,1301.75,861.5
GDAP1L1,51.25,35.25,5.5,4.75
RHPN1-AS1,21.75,13.25,24.0,14.75
LRFN4,225.5,128.5,121.5,110.0
AUNIP,339.75,227.5,339.25,227.75
VKORC1,586.25,452.5,554.5,436.25
TRIR,4301.5,3200.75,3811.5,3190.5
MIS12,847.75,509.75,785.0,443.0
CUEDC2,296.0,230.5,260.75,225.25
SCNM1,396.5,265.0,379.0,270.5
METRN,207.5,118.5,171.0,144.75
DBNDD1,44.5,13.75,11.75,5.75
SLX1B,1.25,2.25,1.5,2.75
DDX50,301.5,195.25,304.5,234.0
CAMKV,276.25,162.5,326.25,221.75
79015,14.5,7.75,8.75,10.75
DDA1,1918.5,1181.5,1346.25,979.25
GGCT,3244.75,2649.25,3404.0,2839.5
GID4,328.25,212.75,459.0,319.0
CENPM,277.75,198.75,282.0,230.25
C7orf25,104.5,67.5,125.25,68.0
TMEM106C,765.0,600.25,849.25,690.5
NUP37,99.75,101.5,134.0,121.25
AHNAK,2167.5,1480.25,2484.25,2726.25
ZNF655,1908.25,1358.5,1177.75,830.25
SPATA5L1,27.0,10.0,13.75,12.5
PDCL3,209.25,183.0,206.0,200.25
ERI3,610.0,419.0,572.75,467.75
C7orf26,239.75,149.25,215.75,166.5
NABP2,975.5,676.0,1023.0,826.0
KXD1,2299.5,1573.0,1886.0,1595.75
PVRIG,4.25,2.5,1.75,0.75
ZFYVE21,305.75,206.0,342.0,236.5
DDX54,416.25,274.5,396.5,314.5
TMEM38A,7.0,8.5,4.0,2.0
KCTD15,1346.0,782.0,682.0,584.25
SECISBP2,271.5,184.0,167.0,108.25
NOC4L,54.0,37.25,59.25,55.25
ALG8,310.5,228.25,278.75,255.0
TRPM8,8.0,6.5,2.0,1.0
PRRG4,596.25,338.75,578.5,403.0
ASPSCR1,35.75,24.0,34.25,23.5
TMEM223,472.75,323.75,501.0,395.5
ATG9A,1239.75,766.5,856.75,534.5
METTL16,2024.75,1290.5,2199.25,1780.25
FTO,1345.75,947.5,1216.0,857.25
ELOVL6,2.25,1.25,0.75,0.25
FASTKD3,494.5,300.5,479.75,341.25
TMEM109,4074.75,2649.5,2744.25,2054.25
C2orf49,762.0,480.25,524.75,346.0
DSCC1,1359.25,942.75,1558.0,1193.0
DCTPP1,2617.5,1832.0,2631.5,2154.5
C1orf50,93.25,75.75,86.25,65.25
CCDC86,737.0,492.5,694.25,580.0
LBHD1,1400.5,953.5,1852.25,1489.25
MLPH,3.25,2.75,2.5,6.5
WDR77,1563.25,1093.0,1870.25,1532.0
SLC25A23,365.0,245.25,127.0,97.25
SMIM7,2232.5,1740.5,2224.5,1873.5
ALG12,153.25,110.0,143.0,110.25
ZNF426,602.0,311.5,475.5,357.25
TMUB2,545.25,367.75,398.0,300.25
TRAPPC6A,191.5,164.0,175.0,143.5
METTL22,22.5,14.5,17.0,14.0
CARD14,4.25,3.0,0.25,0.25
CHAC1,30.75,13.75,65.75,31.75
C9orf16,302.75,207.0,263.25,201.25
C11orf49,214.75,150.5,230.5,197.25
C1orf116,2.5,1.75,1.0,2.25
TAF1D,703.75,391.5,401.75,311.0
RNF26,815.25,523.25,756.25,488.75
MAPKAP1,893.0,633.25,961.25,776.0
DHX58,10.5,9.5,14.75,15.5
NDUFAF5,54.75,33.25,36.25,27.25
TMEM185B,1927.5,1272.5,1483.0,1180.25
APOO,268.0,210.25,291.25,220.25
RETREG2,1888.5,1225.25,1758.25,1389.75
DERL1,5138.0,3682.75,4528.25,3656.5
CCDC28B,67.5,39.75,51.75,45.5
PHF23,578.25,313.5,471.25,338.75
PPDPF,1419.5,1192.5,1357.75,1378.75
CHCHD7,1601.25,1162.25,1299.5,955.5
FKRP,631.0,389.25,383.25,294.5
ZSCAN5A,97.75,77.25,106.5,72.25
GDPD3,1.25,0.75,1.5,0.75
DHRS11,2.5,0.25,0.5,0.5
TNIP2,312.25,211.5,310.75,280.75
PLEKHF1,181.25,99.75,110.0,83.25
MFSD11,145.5,96.5,119.75,99.5
GNPTAB,798.25,578.5,686.5,530.0
NOL12,199.5,125.25,169.75,138.0
TMEM243,134.75,121.25,103.5,81.75
C1orf35,1812.25,986.25,1430.75,1152.25
PRR15L,7.25,5.5,4.75,5.0
RBM42,438.0,311.25,403.0,314.75
CENPO,4116.75,2573.75,4323.5,2896.75
C19orf57,16.75,8.75,15.5,10.0
CRELD2,95.5,62.5,129.25,113.0
ZNF343,147.0,84.0,174.25,106.25
FBXL15,30.75,24.25,35.0,32.75
ZNF576,343.25,212.0,332.0,229.0
THTPA,287.0,230.25,247.25,217.5
EFHD2,5374.25,3401.75,4167.25,3185.75
TTPAL,941.0,585.0,855.5,620.5
BRCC3,1992.5,1489.5,1587.25,1394.5
FSD1,4.75,5.25,1.5,1.75
TMEM43,3161.75,2345.5,3266.5,2836.25
IRX3,1500.0,905.0,1386.25,846.0
THOC6,82.0,65.25,83.5,85.75
ZNF557,615.25,263.5,391.5,223.75
DCAF10,2050.75,1405.0,1740.5,1428.25
CPLANE2,6.75,5.5,10.75,8.25
ZXDC,2340.0,1550.25,2253.5,1534.25
BHLHE41,0.25,0.5,6.25,3.5
HMGN5,224.5,177.75,187.0,191.0
GLB1L,47.5,31.0,46.5,35.0
KREMEN2,41.25,23.5,29.25,19.75
LRFN3,11.5,6.5,17.5,19.25
CYBC1,3226.25,2289.75,3090.25,2414.75
HAUS3,15.25,13.0,12.75,12.0
LRRC2,7.5,4.0,4.0,1.25
FYCO1,218.25,159.25,188.5,126.25
WDR25,23.25,20.0,26.5,17.5
PAGR1,1295.25,812.5,1096.75,906.0
ULBP3,57.0,42.5,68.0,30.75
RIPOR1,82.75,50.75,106.5,78.5
MAIP1,149.25,109.0,151.5,125.25
GCC1,522.5,316.5,578.75,417.75
ATP13A3,8360.0,5523.25,6887.25,5592.25
TTC13,316.5,225.5,410.75,321.0
ABHD8,22.0,16.5,23.5,18.25
NKAP,110.0,75.0,82.75,68.25
CDC73,1520.0,886.5,1033.5,824.5
SLC52A2,344.5,234.0,375.25,357.25
TMEM231,86.5,64.75,65.25,40.75
CHPF,119.75,84.0,138.0,111.25
CARS2,61.5,52.75,65.0,54.75
MRPL24,289.25,208.5,310.5,257.0
ARMH3,581.5,374.5,497.5,392.5
MUL1,689.5,447.5,539.0,379.5
SAP130,413.75,220.5,378.0,251.0
OBI1,409.5,258.25,416.0,269.5
CEP97,612.0,319.0,507.25,285.75
TCTN1,639.0,486.0,396.25,318.25
ADIPOR2,5041.25,3389.75,4140.5,3424.25
PGBD5,213.0,101.0,151.75,80.5
FAM118B,216.0,147.25,272.75,224.5
VCPKMT,591.0,467.0,475.25,377.75
NAA16,104.25,51.0,81.5,69.75
TANGO6,137.25,97.0,178.75,151.75
CCNJL,2.75,1.5,5.75,3.25
HMBOX1,449.5,327.5,266.25,211.75
RNASEH2B,163.75,98.5,132.25,105.25
SNRNP25,984.75,691.0,1117.75,883.0
ARMT1,531.0,348.25,364.5,302.0
NDNF,4.25,1.75,4.5,1.25
TNFAIP8L2,794.0,496.5,727.0,642.0
OGFRL1,145.0,85.75,87.5,67.75
SH3TC2,2.75,2.5,3.75,1.25
OCEL1,163.0,98.25,102.5,77.5
C1orf54,27.25,18.5,31.0,29.5
EFL1,1314.75,990.75,1337.75,1015.75
SCRN3,468.5,320.5,285.0,204.5
CCDC121,28.5,21.25,30.0,18.5
ARMC7,203.0,129.5,216.75,154.0
TMEM53,28.75,30.0,27.25,22.0
C22orf46,1598.25,935.5,1030.25,753.25
ROGDI,488.5,345.75,446.5,332.5
CHMP6,306.0,215.75,308.0,264.25
SRD5A3,877.5,617.0,707.0,546.25
PANK3,1696.75,1161.0,772.25,692.5
AKIRIN1,5951.5,3921.0,4228.5,2959.25
MCPH1,683.75,404.0,821.5,503.75
MAP7D3,385.5,292.25,392.5,268.25
USB1,1550.75,985.75,1317.25,1023.0
RHBDF2,134.5,108.5,75.0,137.75
TMEM204,8.25,9.25,3.25,2.75
HECTD3,349.0,254.5,355.5,274.25
RPAP3,224.0,172.25,280.0,248.0
ARHGAP10,28.75,15.0,43.5,46.75
DYNC2H1,2.25,2.25,3.0,1.75
PPP1R3B,111.25,50.25,97.75,39.0
NEIL1,20.75,13.0,10.75,6.5
HSPBAP1,63.0,37.25,65.75,49.75
ICE2,795.75,581.25,602.25,447.0
DHX40,802.75,599.0,655.25,581.0
PLEKHF2,523.75,331.0,527.75,301.5
79667,7.25,3.5,3.25,2.0
PARP8,3209.75,2390.75,2244.5,1774.0
C3orf52,4.5,2.5,4.75,1.5
TUT7,107.75,66.5,142.75,117.5
NLRX1,67.25,50.25,56.75,43.25
FN3KRP,828.75,573.75,729.25,604.0
ZNF329,56.0,36.75,68.0,39.5
FASTKD1,1851.0,1370.25,1877.0,1463.25
OGFOD2,114.75,64.75,93.25,74.75
SMC6,512.5,347.0,500.0,367.75
RTL10,1071.75,650.25,963.25,628.75
CENPU,6754.25,5657.25,4705.25,3582.5
ZDHHC14,201.25,139.5,254.0,204.75
MSANTD2,290.5,216.25,285.5,228.25
SAP30L,1218.0,751.5,852.25,636.0
79686,842.0,540.75,886.0,920.0
GAL3ST4,18.0,8.5,7.0,5.75
QTRT2,1254.75,810.0,1260.5,847.5
ZNF322,130.0,90.75,147.0,93.25
YRDC,730.25,389.5,527.5,270.75
MANEA,448.75,297.0,454.0,370.75
ZC2HC1C,17.5,8.5,11.75,7.5
RIOX1,354.0,209.5,365.25,270.0
ZYG11B,266.75,154.75,241.5,152.5
OGFOD3,906.0,616.75,750.5,595.0
C11orf80,18.0,14.5,15.75,8.25
LRRK1,294.5,194.25,376.5,265.5
PRKRIP1,612.5,380.75,565.0,411.75
NOL9,1178.5,704.5,1209.5,955.25
COLGALT1,10097.25,6724.0,9654.25,8065.0
IPO4,2900.0,2025.5,2907.0,2308.5
GTDC1,360.25,273.0,415.5,301.75
IGFLR1,61.0,50.75,59.0,44.25
CCDC51,91.5,67.0,104.75,67.25
NPEPL1,60.5,31.75,48.25,31.0
PPCS,1457.25,1009.75,1316.25,1001.25
TBL1XR1,6829.0,4361.5,4339.25,3940.75
AAGAB,1703.5,1112.5,1628.25,1333.75
VPS37B,487.5,286.75,309.0,247.0
SUV39H2,441.0,294.75,389.25,314.5
ZNF768,253.25,118.0,136.0,98.0
THAP9,50.5,41.5,45.75,28.25
WDR59,130.25,98.0,138.75,121.0
LIN28A,4.25,1.75,1.0,0.25
PALB2,49.5,22.75,51.0,43.25
SH3D21,6.0,3.75,0.5,1.75
NARS2,450.5,356.75,410.25,371.5
E2F8,176.0,100.25,148.5,74.25
KCTD17,84.5,47.0,101.75,76.75
TBC1D17,17.25,20.5,20.5,23.75
TEFM,48.75,21.75,37.0,32.0
BBS10,188.25,141.25,170.25,132.5
ZNF419,115.0,78.5,126.25,81.25
SLC25A22,531.5,368.75,445.75,493.5
ZFAND1,3354.25,2622.75,2168.5,1725.75
SNIP1,569.5,359.75,578.25,340.5
ASB13,202.0,143.0,259.5,240.25
DHRS12,16.25,10.5,11.0,6.75
ZNF668,46.25,30.0,40.5,29.75
GEMIN7,444.25,303.0,394.0,296.75
ISOC2,643.5,414.0,700.25,545.5
ELMO3,6.25,4.75,6.25,1.75
KATNBL1,404.25,276.0,454.25,349.75
TXNDC15,584.5,375.25,481.5,422.75
MCTP1,59.75,33.75,52.5,23.0
GRTP1,2.75,2.0,1.5,2.0
ZFHX4,18.0,14.75,14.25,9.75
ACBD4,39.5,26.5,31.25,24.0
MICALL2,14.5,11.5,24.0,20.75
CCDC82,349.0,212.25,223.5,182.25
KLHL36,769.5,442.0,419.5,310.75
CLMN,127.0,82.0,74.5,52.75
FBXO31,770.5,532.0,647.0,545.25
SPRING1,1945.75,1211.0,1552.75,1107.75
ALG9,321.5,211.25,247.75,194.5
ZNF408,13.5,7.75,16.75,9.5
ARMC5,621.0,337.0,342.0,268.75
CARF,221.25,136.0,103.0,81.75
SHCBP1,1763.25,1222.25,2080.5,1468.25
HPS6,102.75,59.75,87.5,55.25
VASH2,25.0,13.5,91.0,60.0
GSTCD,576.5,384.25,660.5,485.5
TTC21B,148.25,99.75,137.0,92.5
PTCD2,106.0,75.5,98.25,86.0
SLTM,9607.75,6278.0,7874.5,6338.5
MMRN2,12.0,6.5,2.0,2.5
EHMT1,599.25,402.0,745.5,566.75
AGMAT,24.25,16.75,28.25,25.25
NIPAL2,990.0,740.0,566.25,391.25
MOB3B,557.75,331.0,228.5,163.5
ZNF552,55.5,22.75,41.5,27.5
DNAI4,1.0,0.25,1.5,0.25
CAMKMT,68.5,51.0,65.75,43.75
METTL8,895.25,615.5,833.75,639.25
NAA40,781.5,468.0,701.0,485.75
ZMYM1,110.5,56.75,96.5,84.0
KDM8,82.5,53.0,76.25,55.0
QSER1,1145.0,660.5,727.5,537.25
GEMIN6,80.0,51.75,112.25,85.75
PEAK1,293.0,196.25,262.75,181.75
LONRF3,46.25,29.75,32.25,19.5
PIP4K2C,675.0,414.75,553.0,374.0
TMC5,6.25,5.0,3.5,2.25
NHEJ1,411.5,303.75,462.75,361.25
ZBTB3,62.0,23.0,45.5,28.75
ZDHHC11,13.75,5.0,4.0,3.25
RNF122,292.0,208.75,297.75,212.75
MFSD13A,138.5,110.25,163.0,167.25
CSPP1,307.75,180.25,212.0,172.25
TLCD3A,222.75,148.25,180.0,136.75
TM4SF20,0.0,1.25,0.0,0.5
LINC00115,11.5,5.25,8.75,5.5
SNX22,7518.0,5464.0,8029.5,6653.25
NEK11,2.0,1.0,12.5,6.25
ZNF669,158.0,79.75,124.0,54.75
RBFA,588.25,426.5,510.5,395.25
TREML2,2711.25,1737.0,481.75,415.75
BORA,445.25,321.5,416.5,301.5
TCTN2,60.0,36.75,49.25,30.25
ALG13,602.0,385.75,333.0,278.5
CPSF7,4894.75,3119.75,3918.25,2878.0
RPAP2,260.75,171.25,291.75,209.25
CBLL1,1193.0,695.25,976.5,637.75
NUDT18,83.5,63.0,117.0,101.75
RABEP2,162.75,94.5,114.0,107.5
THSD4,40.75,23.75,12.0,5.75
UBA5,1565.0,1129.5,1242.75,995.0
DCAKD,548.0,342.0,424.25,304.0
CCDC134,101.25,55.75,54.25,40.25
ZC3H14,715.75,548.75,682.5,571.5
PODNL1,5.0,2.5,3.25,2.0
HDAC11,8.5,5.5,6.5,4.75
CAAP1,560.25,313.25,415.0,334.75
LPCAT1,177.5,125.75,171.5,166.25
RIN3,183.0,110.25,237.0,175.0
ZNF671,65.25,50.75,67.75,43.25
MCMBP,5220.5,3797.5,3809.0,2787.0
GGNBP2,1.0,3.0,1.0,2.0
ZNF672,678.75,399.0,670.5,471.75
ATP8B4,6685.0,5074.75,3153.75,3222.0
THNSL1,42.25,30.25,47.25,43.5
ZNF613,18.0,11.5,12.0,6.5
PRR5L,341.25,254.75,222.75,153.5
CYBRD1,1959.25,1416.0,1149.5,889.0
NUP85,78.75,53.5,97.5,74.25
NAA60,595.0,378.75,491.0,354.5
TMC7,3.75,3.5,2.0,3.5
MORN1,131.75,73.75,59.75,42.5
PYROXD1,3133.25,2558.75,2452.5,2084.0
ACTR5,131.5,93.25,133.75,110.75
ATAD5,272.5,172.5,213.25,137.75
MAGIX,26.25,17.0,12.75,9.5
SETD6,1883.0,1303.5,1693.25,1284.5
MRM1,16.5,13.25,27.25,23.0
ADM2,573.0,362.0,225.0,181.5
SPEF2,25.5,23.0,14.0,9.0
MAP6D1,171.0,106.0,132.25,88.5
DOK3,573.0,340.5,168.25,146.75
KIAA0319L,410.25,286.5,422.0,350.75
SYNPO2L,7.0,3.5,2.25,0.75
COQ8B,135.5,95.75,130.0,97.0
SLC35E1,3077.5,1935.25,2818.25,2263.75
ZNF696,888.0,484.25,730.75,513.0
L2HGDH,370.0,266.25,323.5,241.75
C10orf95,42.75,30.25,40.5,34.5
DHDDS,788.25,522.25,717.0,511.5
PLPPR3,217.0,152.75,214.75,183.25
PLEKHS1,4.5,2.25,1.75,1.25
NOL10,3909.5,2846.75,4186.25,3391.5
PDZD7,177.5,96.75,89.25,96.75
ERMP1,1647.5,1174.5,1045.0,761.5
PAQR6,137.75,79.0,57.75,48.0
DENND1C,166.25,124.25,131.5,107.75
