GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
RMC1,103.0,117.0,151.0,208.5
PYCR2,1635.0,2273.0,1638.0,1982.5
NME7,289.0,313.5,267.5,327.0
HILPDA,459.0,696.0,354.0,690.5
EPN1,769.0,1056.0,605.0,652.5
GMPPB,173.0,252.5,129.0,142.0
GMPPA,75.0,99.5,96.5,97.5
SEC61A1,7953.0,10620.5,7759.0,9100.5
TIMM22,2.0,2.0,2.0,1.5
ALG6,150.0,205.5,134.0,145.0
GPR132,669.0,1010.5,670.5,842.0
SNX12,1024.5,1551.0,788.0,1019.5
NENF,237.5,261.0,223.5,228.5
DSE,11.5,16.5,15.5,19.0
PKN3,118.5,148.0,121.0,118.5
PNMA3,7.0,5.5,1.0,4.0
ANAPC4,44.0,59.5,50.0,67.5
SERTAD3,56.0,100.0,42.0,84.0
OSGIN1,12.5,16.0,14.0,16.0
SERTAD1,67.5,94.5,44.5,71.0
DPP7,162.5,219.0,194.5,215.0
POMT2,112.5,149.0,121.0,130.5
CERS2,3064.0,4303.0,2911.0,3374.5
SLC25A24,760.5,1056.5,556.0,735.0
DMGDH,6.5,9.0,1.0,0.5
NRBP1,449.5,641.0,515.0,602.0
MRM2,1614.0,2213.5,1586.0,2026.0
PRICKLE4,26.0,42.0,27.5,36.0
CDIP1,1.0,5.5,2.5,2.5
STRN3,327.5,510.0,235.0,355.5
LRP12,288.0,426.0,262.5,476.5
PSAT1,6529.0,7341.0,2626.0,2732.5
MDFIC,1622.5,2189.5,1022.0,1374.5
UBQLN2,569.0,864.0,720.0,848.0
UBQLN1,1564.5,2061.5,1425.5,1893.5
DONSON,427.5,596.0,378.5,534.0
NRBF2,465.5,590.5,396.5,599.5
SLC39A3,853.5,1100.0,770.5,1026.0
PILRB,226.0,372.0,249.5,300.5
PILRA,5.0,10.0,3.5,4.0
BAZ2B,706.0,954.5,953.5,1309.0
LMCD1,6.0,13.5,9.0,16.5
NOP53,413.5,533.0,366.5,366.5
BICRA,99.0,145.5,96.5,114.0
TNPO2,1670.5,2741.0,1969.5,2291.0
ERO1A,1814.5,2512.0,1165.5,1332.5
EFEMP2,58.0,69.5,25.0,29.5
TBX21,4.5,15.0,1.5,1.5
SH3KBP1,5484.0,6693.0,4683.5,5117.0
HUNK,100.0,148.5,105.0,209.5
ST6GALNAC6,389.0,554.0,209.5,283.0
ADGRE2,2434.5,3395.5,1289.0,2357.0
KCNIP2,17.0,31.5,17.0,18.5
CXXC1,153.0,168.0,142.5,164.0
ZNF354C,1403.5,1739.5,1145.0,1322.0
NT5C,394.0,491.0,336.5,421.5
CD209,131.0,168.5,70.5,99.5
DNTTIP2,125.0,187.0,113.0,135.5
SOCS7,80.5,129.0,50.5,76.5
EHD4,56.0,79.5,44.5,80.0
PIK3R4,155.0,194.0,211.0,294.0
CDR2L,43.0,92.5,60.0,73.5
TAX1BP3,646.5,799.5,778.5,815.5
STOML2,259.0,315.0,268.0,316.5
ZBTB21,516.5,739.0,637.5,772.5
SCAPER,9.0,17.5,6.0,15.0
WRAP73,35.5,41.5,44.0,59.0
RRM2B,6075.0,7792.0,5097.0,7299.0
SMARCAL1,18.0,21.0,16.5,21.0
MINK1,165.5,231.5,214.0,238.0
CD207,0.0,0.0,5.0,5.0
SYCP3,18.5,26.5,18.5,29.0
PODXL2,34.5,51.0,76.0,77.5
CHST11,6309.5,8402.5,4410.0,6206.5
IL21R,77.0,134.0,51.5,45.5
ITSN2,37.5,66.5,45.5,82.0
DEF6,509.5,595.0,340.5,391.5
CUZD1,21.0,36.5,23.0,30.0
CYHR1,312.5,446.0,291.5,308.0
GEMIN4,117.0,177.0,126.0,178.0
ANO7,0.5,0.5,0.0,0.0
PNPLA8,104.0,152.0,146.5,194.0
ARHGEF3,978.0,962.0,1090.5,1166.0
NEUROG3,21.0,35.5,19.5,32.5
DCAF8,3622.0,4931.0,2687.0,3751.0
MYEF2,1166.5,1588.5,629.0,877.0
ASAP1,897.5,1135.5,813.0,1052.0
AK3,1474.0,1788.5,1078.5,1330.5
HP1BP3,5853.0,7929.5,4983.5,5937.5
COPS7A,505.5,642.0,558.0,660.0
NSDHL,83.5,93.0,105.0,114.0
TAS2R4,14.5,16.5,2.5,6.0
F11R,563.5,747.5,405.0,496.0
VILL,10.5,12.0,10.0,13.5
PARD6A,3.5,6.5,11.5,7.0
CLEC4A,2.5,3.0,1.5,3.5
SPOCK3,5.0,8.0,5.5,9.5
STMN3,250.5,354.5,204.5,277.0
RNF141,553.0,697.5,285.0,413.5
HEBP1,145.0,170.0,121.0,138.5
CDON,85.0,130.5,79.0,126.5
IMPG2,3.0,7.5,1.5,1.5
PDE11A,0.0,0.5,1.5,3.0
FOXP3,21.0,29.5,17.5,17.0
SHANK1,65.5,142.0,70.0,74.0
TMED5,3729.0,4998.0,3089.5,3393.0
SLC35B3,289.0,364.0,237.5,325.0
MTERF3,96.0,137.0,105.0,155.5
TPRKB,26.0,60.5,27.5,49.0
MED31,253.0,295.0,210.5,234.5
COQ6,39.5,34.5,30.5,31.5
AMDHD2,42.0,70.5,26.5,51.5
SLC35C2,481.0,613.5,514.5,624.5
ASCC1,1468.0,1644.5,904.5,1043.5
DERL2,1271.5,1558.5,1068.5,1357.0
EXOSC3,839.5,1129.0,800.0,1089.0
FAHD2A,16.0,23.5,14.0,15.5
PRELID3B,1952.5,2501.5,1584.0,1960.5
EXOSC1,1132.0,1146.0,925.0,1139.0
TMED7,1744.0,2741.0,1395.5,1494.0
ISOC1,395.0,413.5,341.0,416.5
EMC9,44.5,64.0,38.0,37.0
RRP15,590.5,838.5,545.0,701.5
WASHC3,66.5,106.0,73.5,94.0
HDDC2,475.0,518.0,398.5,477.5
MRPS16,2599.5,3077.0,2390.5,2857.0
GLRX2,73.5,149.5,72.5,106.0
MRPS18C,699.5,803.0,521.5,642.5
FIS1,286.0,328.5,335.5,350.5
PAM16,2.5,3.0,1.5,2.5
GOLT1B,1472.5,2003.5,1182.0,1444.0
BOLA1,83.0,86.0,101.0,128.0
VPS36,823.5,1072.0,687.0,800.0
DESI2,2946.5,3708.5,2542.0,3144.5
TVP23B,403.0,487.0,380.5,577.5
GLOD4,1184.0,1269.5,1289.5,1548.5
CELA2B,3.0,3.5,2.5,4.5
UBXN1,110.0,156.0,125.5,141.5
ZNF593,161.0,186.0,191.5,186.5
ZBTB7B,451.5,1040.5,389.0,595.0
PI15,0.0,0.0,1.5,1.0
GMNN,584.5,724.0,443.5,654.5
PLEKHA8P1,170.0,217.0,160.5,191.0
LAP3,624.5,785.0,791.5,885.5
WDPCP,148.0,167.5,96.5,132.0
ZNF691,47.5,71.0,67.5,81.5
TXNDC12,5732.0,6517.0,3756.0,4841.5
TXNDC11,43.0,53.0,32.5,34.5
ATL1,4.0,6.5,8.0,9.5
CALHM2,321.5,507.5,241.0,329.5
RPS27L,319.5,328.0,364.5,410.5
SSUH2,0.0,2.5,2.5,2.5
YARS2,105.0,150.0,125.0,168.5
NMD3,1477.5,1933.0,1544.0,1978.0
MRPL2,244.0,282.5,272.5,333.0
NOSIP,120.5,151.0,147.5,178.0
DERA,441.5,520.5,365.0,466.5
MEMO1,329.0,402.0,268.5,279.5
MRPL4,1139.0,1480.5,1221.5,1287.5
APIP,207.5,267.0,167.5,214.5
TMX2,1817.0,1963.5,1853.0,2290.0
CUTC,424.5,506.5,364.5,452.0
FCF1,1319.0,2033.0,1188.0,1543.0
THAP4,100.0,125.5,125.0,119.5
NDUFA13,784.5,762.5,857.0,887.5
MRPS7,659.0,758.0,728.0,873.5
POLR1D,5373.0,6273.0,4471.5,4956.0
CRYL1,47.5,57.0,31.5,35.5
MLXIPL,15.5,25.5,0.5,1.5
YBX2,14.0,19.5,25.0,25.0
KLHL5,247.0,308.0,251.5,306.0
SEPSECS,478.0,575.0,377.5,549.5
SIDT2,284.5,428.0,189.0,245.5
RRNAD1,57.5,68.0,45.0,47.0
ADIPOR1,1481.5,1808.5,1214.0,1594.5
TRNT1,205.5,301.0,296.5,341.0
UTP18,32.0,59.5,28.0,41.0
SCCPDH,371.0,480.0,344.0,369.5
IFT52,84.0,93.0,66.5,88.5
ABHD5,357.5,478.5,284.5,436.0
SH3GLB1,1483.5,1871.5,1175.0,1353.5
MECR,133.0,193.5,139.0,146.0
NDUFAF1,926.5,1099.0,949.0,1128.5
ABHD17B,179.0,259.5,209.0,314.0
PHF20L1,1980.5,2565.0,1904.5,2741.5
TFB1M,60.5,85.5,65.0,90.5
APH1A,3464.5,4685.0,2893.5,3520.5
METTL9,1712.5,1857.5,1264.5,1596.0
RDH11,1651.5,1713.5,1865.0,1934.5
LACTB2,58.0,109.0,68.5,66.5
KMT5B,888.5,1117.0,648.0,950.5
ZDHHC9,367.5,426.0,222.5,267.0
RMDN1,1062.5,1274.0,684.0,815.0
MRPS2,401.0,464.0,372.5,474.5
COQ4,195.0,259.5,207.0,221.5
UTP11,736.5,952.5,702.0,776.5
SBDS,589.5,768.0,602.0,880.5
RPL26L1,47.5,45.0,47.0,62.0
COMMD2,2201.0,2650.0,1664.5,2094.0
ZNF706,689.0,907.0,575.0,663.0
IER3IP1,1490.0,1938.5,1521.5,1841.5
GOLGA7,3526.5,4145.5,2663.0,3321.5
NAA20,829.5,951.5,706.5,908.5
TRIM17,4.5,7.0,1.0,3.0
SAR1B,1166.5,1451.0,1049.0,1264.0
ANGPTL4,8.0,14.0,7.0,6.5
ASB3,141.5,212.5,161.0,252.0
PHF11,84.5,103.0,76.5,79.0
RLIM,27258.0,29592.5,24703.5,26984.5
KCTD3,1057.5,1347.0,781.0,1152.0
CEP83,68.0,98.0,68.5,111.0
IRAK4,794.0,967.5,783.0,950.5
RNFT1,210.0,264.0,258.5,294.0
COPS4,440.5,544.5,439.0,518.5
INSIG2,272.0,349.0,297.0,382.0
CHCHD2,2567.5,2953.5,2575.0,3095.0
DYNC1LI1,472.5,620.0,436.5,554.0
HSD17B12,2072.0,2774.0,1516.0,1712.0
ING4,227.0,274.5,222.0,223.0
CERCAM,403.0,494.5,328.0,337.0
MRNIP,24.0,32.0,37.5,44.0
SDF4,851.5,1073.5,739.0,912.5
MRTO4,2024.5,2709.5,2296.0,2499.0
JPT1,5569.0,6713.5,5483.0,6643.5
ZNF580,370.0,414.0,274.0,337.5
VPS28,398.5,404.5,288.0,341.0
C3orf18,80.0,112.5,70.5,79.0
EGFL7,37.5,45.0,51.5,37.0
DBR1,445.0,504.0,467.0,619.5
DCTN4,2491.0,2825.5,2372.5,2335.0
CYB5R4,96.5,194.5,87.5,88.5
MYO15A,2.0,3.0,0.5,0.0
HSD17B11,1345.0,2031.0,768.0,916.5
NAGPA,110.5,136.0,136.0,152.0
TUBD1,111.0,143.5,121.5,187.5
TUBE1,39.5,79.0,50.0,68.5
PLEKHO1,202.5,250.0,131.5,177.0
DCXR,233.0,282.0,321.5,319.5
HSPA14,579.5,714.5,484.0,699.0
GPN3,349.0,409.0,308.0,374.0
CRBN,379.5,525.5,322.0,417.5
RSL24D1,6325.5,6933.0,4229.5,4700.0
SS18L2,604.0,721.0,535.5,784.5
HERC5,13.0,15.0,13.5,14.0
CKLF,167.5,193.5,126.5,154.0
ZNF639,183.5,252.0,180.0,229.5
IPO11,559.0,699.5,685.0,755.5
RAPGEFL1,46.5,81.0,51.0,48.0
PLCE1,7.0,8.0,4.5,6.5
NIN,1913.0,2463.0,1570.0,2193.5
ZDHHC2,133.0,174.5,82.5,78.5
DDX47,372.0,414.0,394.5,490.0
NUSAP1,4423.5,5315.5,3972.5,5236.0
TACO1,121.5,139.0,110.0,141.5
GLRX5,1185.5,1417.0,1178.5,1446.0
ZNF219,16.0,27.5,15.5,18.0
ABI3,68.5,92.0,97.0,65.5
COPZ2,54.0,69.0,58.5,63.0
PIGP,158.5,192.5,89.0,106.0
GLTP,289.5,348.5,264.5,333.5
PHF20,679.5,925.0,952.5,1149.0
VRK3,423.0,526.5,435.5,524.0
CRIM1,16.5,23.5,8.0,16.0
DRICH1,0.0,1.0,1.0,2.5
EMC4,1184.0,1324.0,1091.0,1371.5
HGH1,1342.5,1814.0,1459.5,1872.0
ANKRD39,65.0,86.0,56.5,94.5
COX16,277.0,361.5,350.5,390.5
CCDC174,141.5,212.5,117.0,202.0
SHISA5,1576.5,2033.5,1615.0,1586.0
PAIP2,3822.5,4153.0,3681.0,4284.5
PDZD11,360.0,444.5,363.0,420.0
TMEM69,564.0,702.5,451.0,593.0
MTRES1,32.0,41.0,38.5,56.0
NT5C3A,396.5,489.0,413.5,541.5
MRPL37,317.0,401.0,284.0,351.0
RNF181,185.5,207.0,182.5,203.0
TBC1D7,301.0,309.0,264.0,338.0
MARCHF2,66.5,77.5,55.0,82.5
MRPL51,917.5,1016.0,1010.0,1222.0
TMEM216,219.5,295.0,218.0,262.5
PBDC1,397.0,526.5,413.5,470.5
MRPL30,1981.0,2575.5,1629.0,1856.0
MRPL27,325.5,362.5,351.0,431.0
CDKL3,2.5,5.0,3.5,2.5
PIPOX,136.0,161.0,83.0,71.5
UBAP1,536.0,685.0,455.5,624.0
BET1L,1781.5,2418.0,1127.0,1574.0
KLF3,172.0,168.0,120.5,158.5
MAPKAPK5-AS1,663.5,875.5,569.5,795.5
DNAJC27,53.0,115.0,53.0,71.0
IER5,722.5,1047.0,513.0,753.5
C1RL,698.0,995.5,378.0,565.0
GOLM1,278.0,350.0,281.0,339.5
ANKMY1,11.0,18.5,10.0,12.0
SCAND1,92.0,109.0,70.5,93.0
TLR7,24.5,26.0,10.5,10.0
CEND1,1.5,4.5,0.0,0.5
COA4,1245.0,1440.0,1128.0,1418.0
ERGIC2,1223.0,1523.5,1162.5,1403.5
GMIP,547.5,812.5,443.0,592.0
GMPR2,550.0,620.5,444.0,504.0
CD320,417.0,509.5,495.5,549.5
PCDH12,16.0,32.5,10.5,17.0
ECSIT,324.0,459.0,366.5,486.0
SLC15A3,69.5,107.0,8.0,20.0
TIMMDC1,854.5,873.0,851.5,1030.0
FKBP11,112.0,216.0,83.0,93.0
ZDHHC3,2626.0,3696.5,1781.5,2412.5
KCNK9,8.0,8.5,2.5,4.0
FAM13B,863.5,1147.0,681.0,841.5
FAM53C,1141.0,1700.5,862.5,1269.0
REEP2,4.0,10.0,4.0,7.5
SLC25A37,1082.0,1393.0,1056.5,1178.0
GASK1B,2.0,1.5,0.0,1.0
KRCC1,83.5,118.5,118.0,145.0
PLAC8,677.5,883.5,522.5,835.5
PHF21A,271.0,338.0,181.5,272.0
MRPL35,1133.5,1358.0,1128.5,1371.0
RSRC1,649.0,719.5,584.5,725.0
MEX3C,1126.5,1516.0,830.0,1560.0
AMZ2,140.5,196.0,114.0,138.0
WAC,1134.0,1560.0,1124.5,1597.5
SPG21,696.0,872.5,632.5,758.5
ARL17A,17.5,31.0,13.5,29.5
ARL6IP4,511.5,593.0,498.0,517.5
TNFRSF12A,200.0,349.5,97.5,173.0
ZNF771,14.0,21.0,17.5,9.5
NGRN,352.5,488.5,322.5,424.5
THEM6,487.5,651.0,356.5,443.5
MS4A4A,147.0,149.0,105.5,123.5
CRNKL1,371.5,490.0,322.0,404.5
ZBTB7A,5009.5,8099.5,3962.5,4409.0
FZR1,777.5,1247.0,586.5,852.5
TAOK3,1265.5,1628.5,1010.5,1424.5
ZNF117,1797.0,2502.0,764.5,887.0
51352,38.5,74.0,20.0,24.0
MBTPS2,755.5,896.0,475.0,611.5
CDC40,587.5,721.0,479.5,730.5
ZMYND10,10.5,11.5,8.5,11.5
UBR5,1229.5,1672.5,1339.5,1754.5
POP5,254.5,276.0,251.0,361.5
TEX264,122.0,146.0,97.5,99.0
POMP,3483.5,3838.0,3377.0,4044.0
TMA7,276.5,404.5,276.5,318.0
MRPS17,195.5,256.0,176.0,185.5
ATRAID,408.5,459.5,329.0,393.5
UCHL5,3996.0,4873.0,3386.0,4006.0
ANGPT4,26.0,33.0,25.0,40.5
CRLF3,949.0,1180.5,682.5,889.5
CSAD,50.5,71.5,41.0,38.0
ATP6V1D,537.0,656.0,473.0,586.0
ZNF589,366.5,560.0,378.0,512.5
EIF3L,1521.0,1817.0,1335.0,1602.0
NIP7,2503.0,3361.5,1962.0,2590.5
RWDD1,179.5,159.0,129.0,184.0
AIG1,334.0,406.0,108.5,110.0
TRPV2,48.5,57.0,54.0,44.0
COMMD10,317.0,477.5,351.0,369.5
WDR83OS,866.5,1003.5,800.0,889.0
TRAPPC4,260.0,309.0,323.0,406.0
PPME1,719.5,920.5,628.5,835.5
NOL7,791.5,904.5,718.5,794.0
HEMK1,227.5,326.0,178.5,227.5
BIN2,1039.0,1399.0,823.0,766.0
PRKAG2,266.5,315.0,399.5,573.0
POLK,354.0,437.5,369.0,434.5
ZNF107,1142.0,1785.0,605.5,1014.0
DDX41,191.0,212.5,208.0,228.0
SNX9,16.5,17.5,15.0,20.5
SUCO,155.0,231.0,132.0,200.0
ANAPC5,231.0,299.5,255.5,316.5
ANAPC7,689.0,910.5,664.0,811.5
FAM8A1,1380.0,1899.5,872.5,1100.5
HPCAL4,8.0,19.5,6.0,14.0
YTHDF2,858.5,1368.5,903.0,1174.0
RNF138,2091.5,3161.0,1819.5,2172.5
IP6K2,1159.5,1613.5,735.0,1267.5
PCYOX1,1530.5,1804.5,1171.5,1316.5
LCMT1,53.5,63.0,51.5,63.0
REV1,1693.0,2186.0,1261.0,1718.5
SFMBT1,156.5,216.5,160.5,213.5
GPR89B,27.0,36.5,38.0,43.0
UBE2J1,3357.5,3576.5,2034.5,2271.5
EVL,381.0,516.5,218.0,247.0
DCDC2,7.5,13.5,1.5,5.5
LIMA1,355.5,429.5,158.0,223.5
ISYNA1,355.0,444.5,346.5,297.0
HSD17B7,47.5,67.0,74.5,68.0
ANKFY1,1847.0,2597.5,1857.5,2382.5
SPOUT1,781.5,1153.0,920.0,987.5
NOP16,2560.5,3400.0,2686.0,3101.5
RTCB,559.0,683.5,594.5,731.5
HACD3,3610.5,4060.0,3628.5,4214.0
CTDSPL2,2343.0,3067.5,1612.0,2152.5
NELFCD,556.5,694.0,570.5,662.5
TRIAP1,1372.0,1463.0,1281.0,1574.0
HIKESHI,78.0,96.0,66.5,89.0
CWC15,139.0,246.5,117.5,144.5
TRMT112,941.5,1054.0,948.0,1045.0
UFC1,1178.0,1420.5,1178.0,1349.5
RTF2,1539.5,1728.5,1462.0,1829.0
CHMP5,388.5,621.5,471.0,504.5
GTSE1,676.0,899.0,611.0,867.5
ETV7,2.5,6.5,1.5,5.0
DTL,2227.5,2966.5,2112.0,3032.0
NCKIPSD,219.5,333.5,251.0,294.0
LARS1,1369.0,1848.0,1151.5,1259.0
TMEM14C,576.0,654.0,490.5,640.5
CXXC5,2999.0,4205.0,3032.0,4174.0
TMEM138,613.0,704.5,800.0,877.5
OSER1,187.0,173.0,236.5,299.5
GSKIP,341.0,461.0,281.0,446.0
JKAMP,1096.0,1217.0,1026.0,1229.5
ANAPC11,298.0,337.5,264.0,347.5
ZC3HC1,139.5,202.0,181.5,227.5
TRMO,42.0,69.0,40.0,51.0
PHF7,32.5,38.5,20.0,25.5
VTA1,1878.5,2233.0,1885.5,2251.0
PPHLN1,1014.0,1269.5,1127.5,1327.0
MTFP1,189.5,221.5,178.5,155.0
ZCCHC17,859.0,1241.0,1027.5,1237.0
SCLY,352.5,480.0,328.5,392.5
VPS54,184.0,236.5,148.0,221.5
ZNF581,126.5,162.5,123.5,156.5
SIRT7,460.0,581.0,323.0,422.0
SIRT6,293.0,452.5,351.5,400.5
CINP,196.5,228.0,206.5,238.5
RAB14,4487.0,5747.5,4075.5,4939.0
ACKR4,3.5,3.5,0.0,0.0
PEX5L,76.5,104.0,55.0,69.0
NT5DC3,248.0,412.0,201.0,311.0
RAB6B,57.0,67.5,54.0,50.0
IL23A,47.0,57.5,64.5,74.5
MBIP,207.5,263.0,192.0,261.5
HDAC7,191.5,277.5,294.5,257.0
ARMCX3,145.0,283.0,188.5,227.5
TDP2,1211.5,1506.5,1501.0,1714.5
UFM1,7508.5,9476.5,5964.5,6757.5
CYRIB,18969.0,20963.5,14795.0,16637.5
GDE1,1575.0,1726.5,1543.5,1905.5
LARP7,173.5,241.5,166.5,233.0
ESF1,66.0,196.0,98.5,109.5
AZIN1,7325.0,9015.0,7545.0,8849.0
PCF11,336.5,423.0,193.5,323.0
MED15,433.0,559.5,570.5,616.5
PIAS4,650.0,1275.0,545.5,805.0
TRIM33,1618.5,2391.0,1501.0,1840.0
SRRT,209.5,280.0,255.5,313.0
NBAS,1527.5,1787.5,1031.0,1286.0
LSR,2.0,4.5,2.0,2.5
LIPT1,2.0,3.0,0.5,2.5
NOP58,970.5,1344.0,982.5,1130.5
EEF1AKNMT,228.0,331.0,314.0,394.5
PIGT,248.0,279.5,255.5,306.5
TRMT6,607.0,758.5,502.5,667.0
ATP6V1H,93.0,124.0,67.5,99.5
GET4,296.5,353.5,227.5,294.0
DPH5,190.0,226.5,198.5,240.5
ERGIC3,365.5,442.5,322.0,366.5
TAF9B,1208.5,1605.0,1001.5,1134.5
UBE2D4,430.5,492.0,452.5,493.5
KLF13,1051.5,1287.5,687.0,741.0
CCZ1,208.0,243.5,176.5,202.5
DYNC2LI1,27.5,40.0,27.0,34.0
SLC25A39,541.0,709.0,648.0,666.0
LUC7L2,2249.0,2947.5,2082.0,2624.5
OTUD6B,780.5,1095.5,786.0,1019.5
RBMX2,375.0,421.0,306.0,410.5
DHRS7,109.0,131.5,83.0,86.0
RTRAF,949.0,1128.0,813.0,1066.5
SF3B6,854.0,922.0,731.5,916.5
MRPL48,340.5,355.0,300.5,340.0
TMBIM4,1455.5,1618.0,1225.0,1421.5
PPIL1,2696.0,2914.5,2854.5,3447.0
YPEL5,1134.0,1455.0,650.5,837.5
CIAO2B,732.5,770.5,655.5,835.5
MRPS23,444.0,512.5,479.0,533.5
MRPS33,525.0,630.0,487.0,620.5
PTRH2,155.0,206.5,165.5,186.5
CHMP3,2800.0,3580.5,2283.5,2584.0
CDK5RAP1,79.5,102.5,69.0,79.5
RASD1,4.5,9.5,2.5,3.0
STYXL1,1026.0,1108.5,880.0,1065.5
GINS2,981.0,1108.0,722.5,1048.5
MPC1,1026.5,1158.5,1044.0,1264.0
FKBP7,161.5,217.5,147.5,148.0
ZFR,6089.5,7664.5,4053.0,5970.5
ASB1,949.0,1712.0,634.0,995.5
NUB1,506.5,720.5,483.0,476.5
HSPB11,1529.5,1624.0,1421.0,2054.0
SARAF,4773.5,5844.5,3566.0,4045.0
MPP6,303.0,432.0,222.0,263.0
SUFU,137.0,239.0,248.5,328.5
OAZ3,8.5,13.0,6.5,6.0
LSM7,362.0,380.0,318.0,404.5
LSM8,1868.5,2408.0,1164.0,1367.0
CPSF3,198.5,240.5,205.5,244.5
TRAPPC2L,142.5,218.0,226.5,218.0
HECA,935.5,1154.0,828.5,977.0
VPS29,2948.0,3254.0,2276.0,2921.5
NLK,140.0,224.0,267.0,363.0
ACSL5,429.5,533.0,324.0,420.5
CYB5R1,174.5,214.0,214.5,258.5
SELENOT,2742.5,3365.5,2642.0,2945.0
RAB23,308.5,412.0,292.0,391.0
CAB39,3742.5,4744.0,3908.5,4877.5
UIMC1,84.0,126.5,95.0,138.0
FBXO40,11.5,16.0,8.0,7.5
DNAJB11,757.5,949.5,976.5,1210.5
CMPK1,8263.0,11124.5,7624.5,8319.0
POLR3K,344.5,439.0,357.5,494.0
WBP11,917.0,1257.0,932.0,1212.0
UPB1,109.5,125.5,34.0,37.5
MSRB1,453.0,602.0,585.0,882.0
RAPGEF6,783.0,1072.0,655.0,800.0
GHRL,17.5,22.5,12.5,18.5
WWOX,98.0,115.5,66.5,70.5
ARID4B,4960.0,6431.5,4661.5,5217.0
CD244,206.5,277.0,248.0,451.0
LUC7L3,2047.5,2471.0,2093.5,2731.0
RTEL1,59.5,56.5,48.0,63.5
HIGD1B,23.0,29.0,21.5,27.5
ERAP1,518.5,666.5,372.0,467.5
TMEM8B,12.0,12.0,4.0,11.0
CDK12,2121.5,2934.0,1806.0,2322.0
C9orf78,1626.0,2090.5,1851.0,2215.5
ATP8A2,40.0,56.0,8.5,13.0
RAB8B,524.5,782.0,379.5,498.0
INPP5K,221.5,315.5,208.0,283.5
GNG13,12.5,24.0,16.5,19.0
STK26,2800.5,3747.0,2484.5,2702.5
TM7SF3,624.5,734.5,553.5,710.5
RSF1,182.5,266.5,196.0,281.0
MAP3K20,4147.0,5332.0,2923.5,3981.5
KDM3B,1320.0,1710.0,1336.0,1768.0
COQ3,52.0,78.5,53.0,61.5
TUBA8,2.0,15.0,2.0,6.0
PHAX,776.0,1131.0,796.0,1037.0
GALNT7,743.0,1019.0,746.0,875.0
ADA2,422.5,568.5,204.0,256.5
BCL11A,371.5,626.0,513.5,1025.0
CPXCR1,8.0,8.0,0.5,2.5
BTBD1,3372.0,4064.5,2950.5,3474.5
SPA17,25.5,38.0,18.5,32.0
IL17D,70.0,86.0,74.0,118.0
NUDT9,104.5,131.5,114.5,136.0
ZFYVE1,83.5,129.5,124.5,166.5
PANK1,308.5,391.0,303.0,341.0
SHC3,2.0,5.0,1.5,2.5
NUP54,2662.0,3005.5,2153.5,2644.0
TPCN1,653.5,993.0,435.5,745.5
CLIC5,1.5,3.0,1.5,1.0
STX18,279.0,412.5,229.0,371.5
MBD3,1510.5,2178.0,1423.0,1821.0
ADAM22,86.5,124.0,63.0,87.0
PTOV1,232.5,260.0,216.5,234.0
S1PR5,7.0,7.5,16.0,21.0
FXYD6,4.5,3.5,2.5,6.5
FXYD5,234.0,279.0,175.0,227.5
GPR84,29.0,68.5,13.5,30.0
IL20RB,17.5,31.5,22.0,32.0
FGFRL1,1308.5,1932.0,815.0,1184.5
C11orf24,174.5,214.0,156.5,167.5
TRIM34,67.5,78.0,31.0,54.5
CLDN22,11.5,22.0,14.5,23.5
DUOX1,2.5,2.5,0.0,1.0
RAB4B,288.0,361.0,226.0,264.0
RAB24,1011.0,1320.0,887.0,975.0
PELO,29.5,58.0,49.5,76.5
PPIL3,397.5,473.0,312.0,446.5
CSNK1G1,757.0,1200.5,689.5,998.0
A4GALT,136.5,289.5,161.5,239.0
CPSF2,2134.0,2794.0,1994.5,2365.0
BRWD1,1179.5,1715.5,809.0,1067.0
SLC37A1,185.0,211.0,108.5,125.0
PCBP3,45.0,60.0,59.5,87.5
C21orf58,117.0,195.5,103.5,158.5
YBEY,90.5,123.5,80.5,104.5
SMIM11A,2.5,2.5,1.0,2.0
MIS18A,1369.0,1669.0,1201.5,1539.5
LINC00158,31.5,29.0,27.5,32.0
54082,11.5,14.5,7.5,9.5
TSPEAR,1.5,2.0,1.0,4.0
SETD4,257.0,318.0,239.0,344.5
GSAP,60.0,83.5,73.5,128.5
TLR9,9.5,19.0,5.5,9.0
POLE3,8487.5,11028.0,7307.5,9266.5
CHRAC1,3622.5,4357.0,2729.0,3301.5
GPR88,3.5,4.0,2.0,2.0
MRPL39,43.0,83.5,43.0,53.5
C21orf91,1725.0,2156.5,1135.5,1396.5
DCUN1D1,1770.0,2457.5,1654.5,2140.5
NANS,78.5,124.5,100.5,131.0
CYCS,4384.5,6271.0,5193.5,5548.0
ERRFI1,75.0,101.5,79.5,125.5
KCNK10,365.5,419.5,459.0,501.5
TREM2,95.5,124.0,82.0,107.0
TREM1,2482.0,3088.0,866.0,1704.0
GPR85,321.0,406.5,509.0,561.0
GNG2,3588.0,4413.5,1078.0,1655.0
GDAP1,630.0,751.0,659.5,730.5
DPM3,57.5,57.5,35.5,39.0
WNT4,0.5,2.5,0.0,2.0
TERF2IP,1998.0,2420.5,1737.0,2552.0
SLC38A2,3411.0,3586.5,3705.0,5203.0
NLGN3,15.5,34.0,8.0,8.0
SIAE,188.5,256.0,132.0,178.5
TAS2R5,3.5,3.5,1.5,1.0
