GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
TMEM69,5.5,23.0,5.0,3.0
MTRES1,1.0,4.5,1.0,0.0
NT5C3A,4.0,19.5,5.0,0.5
MRPL37,4.5,6.0,0.0,1.0
RNF181,1.5,7.0,1.5,2.0
TBC1D7,2.5,3.0,0.5,0.0
MARCHF2,0.0,1.0,0.0,1.5
MRPL51,13.0,41.5,12.0,9.0
TMEM216,8.0,30.5,6.5,6.5
PBDC1,24.5,51.0,17.0,11.0
MRPL30,22.5,93.5,12.5,15.5
MRPL27,7.0,18.0,7.5,6.0
CDKL3,0.0,0.0,0.0,0.0
PIPOX,1.0,2.0,0.5,0.0
UBAP1,26.0,77.0,6.5,21.5
BET1L,88.0,256.5,41.5,44.0
KLF3,7.0,17.0,7.5,2.0
MAPKAPK5-AS1,55.5,163.5,32.5,50.5
DNAJC27,8.5,43.0,7.5,9.0
IER5,132.5,335.5,66.5,68.0
C1RL,4.5,25.5,2.0,3.5
GOLM1,0.0,2.0,0.5,2.0
ANKMY1,0.5,0.5,0.0,0.0
SCAND1,2.0,3.0,1.5,0.5
TLR7,0.0,0.0,0.0,0.0
CEND1,0.0,0.0,0.0,0.0
COA4,33.5,82.5,15.5,18.5
ERGIC2,7.5,52.5,9.5,11.0
GMIP,16.5,33.0,7.5,5.0
GMPR2,7.0,10.0,4.0,1.5
CD320,4.5,15.0,4.0,6.5
PCDH12,0.0,0.0,0.0,0.0
ECSIT,4.5,11.0,5.5,1.5
SLC15A3,0.0,2.0,0.0,0.0
TIMMDC1,4.5,14.0,9.0,3.0
FKBP11,14.5,55.5,6.0,4.0
ZDHHC3,44.5,224.5,28.5,34.0
KCNK9,0.0,0.5,0.0,0.0
FAM13B,25.5,108.5,16.5,32.0
FAM53C,55.0,190.5,21.5,39.0
REEP2,0.0,0.0,0.0,0.0
SLC25A37,14.5,55.0,14.0,8.0
GASK1B,0.0,0.0,0.0,0.0
KRCC1,1.0,6.0,1.0,1.5
PLAC8,4.5,23.0,2.0,3.5
PHF21A,5.5,24.5,5.0,5.5
MRPL35,17.5,83.5,15.5,13.5
RSRC1,3.0,5.5,2.0,4.0
MEX3C,45.5,183.0,25.5,45.5
AMZ2,0.0,4.0,0.0,1.0
WAC,33.5,118.0,24.5,23.5
SPG21,2.5,10.5,1.5,1.0
ARL17A,1.0,2.5,0.0,0.0
ARL6IP4,8.0,23.0,4.0,4.0
TNFRSF12A,29.0,66.0,8.5,8.0
ZNF771,0.5,0.5,0.0,0.0
NGRN,18.5,53.0,11.0,11.0
THEM6,22.0,39.5,7.5,6.5
MS4A4A,1.5,1.0,0.5,1.5
CRNKL1,4.5,15.0,3.5,1.0
ZBTB7A,333.5,995.0,179.5,154.0
FZR1,30.0,90.5,12.0,11.5
TAOK3,21.0,68.0,16.5,13.5
ZNF117,23.0,89.0,11.0,8.5
51352,1.0,8.0,0.5,1.5
MBTPS2,3.0,19.5,2.5,2.0
CDC40,6.5,36.0,4.5,7.5
ZMYND10,0.0,0.0,0.0,0.0
UBR5,23.5,92.0,15.5,21.5
POP5,1.5,15.5,3.5,1.0
TEX264,2.5,4.5,2.0,1.0
POMP,23.0,80.5,12.5,18.5
TMA7,1.5,8.0,0.5,1.5
MRPS17,8.5,27.0,5.5,4.0
ATRAID,4.0,8.0,3.5,1.5
UCHL5,21.5,103.0,13.0,10.5
ANGPT4,0.0,0.5,0.0,0.0
CRLF3,8.0,42.0,8.0,5.5
CSAD,0.0,0.5,0.0,0.0
ATP6V1D,2.5,11.0,3.5,2.5
ZNF589,14.5,60.0,15.0,12.5
EIF3L,7.0,29.5,6.0,5.0
NIP7,100.5,352.0,58.0,64.0
RWDD1,4.0,6.0,2.5,4.0
AIG1,1.0,2.0,0.0,0.5
TRPV2,1.0,2.0,1.0,0.0
COMMD10,1.0,5.5,0.5,1.0
WDR83OS,10.0,23.5,6.5,6.5
TRAPPC4,5.0,17.0,2.5,7.5
PPME1,12.5,42.0,4.5,10.0
NOL7,4.5,13.0,2.0,3.0
HEMK1,3.0,15.5,3.5,1.0
BIN2,14.0,48.0,5.0,6.0
PRKAG2,4.0,20.0,4.0,4.0
POLK,2.5,20.0,5.0,4.5
ZNF107,66.5,295.0,33.5,29.5
DDX41,4.0,14.0,2.5,4.0
SNX9,0.0,1.0,0.0,0.0
SUCO,11.5,44.0,10.0,7.5
ANAPC5,3.0,7.5,1.0,0.5
ANAPC7,11.5,40.5,8.5,9.5
FAM8A1,18.5,96.0,12.0,12.0
HPCAL4,0.0,0.5,0.0,0.0
YTHDF2,27.0,144.5,20.0,28.0
RNF138,23.5,113.0,18.0,14.5
IP6K2,52.5,135.0,25.0,35.0
PCYOX1,4.5,36.0,4.5,1.5
LCMT1,2.0,1.0,1.0,1.0
REV1,42.0,211.5,31.0,35.5
SFMBT1,10.0,32.5,5.5,9.0
GPR89B,0.0,2.0,0.5,0.5
UBE2J1,27.0,72.0,13.0,13.0
EVL,2.5,9.5,2.5,0.0
DCDC2,0.0,0.0,0.0,0.0
LIMA1,2.0,9.0,0.5,1.5
ISYNA1,0.0,2.0,0.5,0.0
HSD17B7,1.5,2.5,1.0,0.0
ANKFY1,76.5,240.0,44.5,40.5
SPOUT1,32.5,98.0,25.5,17.5
NOP16,127.5,334.5,68.5,78.0
RTCB,5.0,30.5,6.5,7.5
HACD3,48.0,154.5,30.5,36.0
CTDSPL2,31.5,132.0,13.5,23.0
NELFCD,12.0,38.5,7.5,6.0
TRIAP1,44.0,124.5,28.0,26.0
HIKESHI,0.0,0.5,0.0,1.0
CWC15,1.5,8.5,3.0,1.0
TRMT112,6.0,28.5,7.5,4.0
UFC1,6.5,27.5,9.5,12.5
RTF2,13.0,32.5,5.0,8.0
CHMP5,4.0,13.0,3.0,1.5
GTSE1,13.0,56.0,8.5,10.5
ETV7,0.0,0.0,0.0,0.0
DTL,33.0,166.5,32.5,30.0
NCKIPSD,3.0,12.5,3.5,1.5
LARS1,7.0,24.0,5.5,6.5
TMEM14C,0.5,8.5,0.5,1.0
CXXC5,128.5,476.5,75.5,95.0
TMEM138,35.0,89.5,30.0,32.5
OSER1,3.5,21.0,2.5,3.5
GSKIP,4.0,23.0,2.5,4.0
JKAMP,8.0,47.0,6.5,10.5
ANAPC11,3.0,6.5,2.5,0.5
ZC3HC1,3.0,14.5,5.0,5.5
TRMO,1.0,4.5,0.5,0.5
PHF7,1.5,0.5,0.0,0.0
VTA1,12.5,59.5,12.0,12.5
PPHLN1,7.5,32.5,4.0,5.5
MTFP1,6.0,9.0,4.5,1.5
ZCCHC17,9.0,30.5,6.0,3.5
SCLY,2.5,14.0,6.0,4.0
VPS54,6.0,12.5,1.5,3.5
ZNF581,24.0,39.0,15.0,13.0
SIRT7,28.5,77.5,9.5,8.0
SIRT6,9.5,21.5,7.5,4.5
CINP,0.5,7.0,1.5,2.0
RAB14,49.0,242.0,46.0,43.5
ACKR4,0.0,0.0,0.0,0.0
PEX5L,1.5,3.5,0.0,1.0
NT5DC3,13.5,58.5,6.0,7.5
RAB6B,0.0,0.0,0.0,0.0
IL23A,4.0,12.0,7.0,7.0
MBIP,9.0,23.5,4.0,3.0
HDAC7,6.5,20.0,5.0,4.5
ARMCX3,4.0,46.0,5.5,6.0
TDP2,10.0,55.5,9.5,12.0
UFM1,160.0,592.0,70.0,80.5
CYRIB,92.0,301.5,61.0,62.0
GDE1,24.0,52.5,13.5,17.0
LARP7,2.0,9.5,1.5,1.5
ESF1,1.0,14.0,2.5,1.5
AZIN1,78.0,332.5,39.5,60.0
PCF11,12.5,41.5,8.5,10.5
MED15,22.5,42.5,14.0,9.0
PIAS4,18.0,71.5,6.5,9.0
TRIM33,45.0,176.5,19.0,23.5
SRRT,7.5,21.0,4.5,3.0
NBAS,5.0,12.5,4.5,3.5
LSR,0.0,0.0,0.0,0.0
LIPT1,0.0,0.0,0.0,0.0
NOP58,33.0,101.5,22.5,26.5
EEF1AKNMT,5.5,25.0,5.5,4.5
PIGT,3.0,13.5,2.5,4.5
TRMT6,7.0,36.5,7.0,7.0
ATP6V1H,2.5,3.0,1.0,1.0
GET4,8.0,26.0,4.0,4.5
DPH5,0.0,8.5,2.0,1.0
ERGIC3,1.0,4.5,0.5,2.0
TAF9B,3.5,31.0,4.0,4.0
UBE2D4,2.5,18.0,1.5,3.5
KLF13,44.0,122.0,19.5,12.5
CCZ1,2.0,8.0,2.0,1.0
DYNC2LI1,0.0,2.5,0.0,0.0
SLC25A39,12.0,24.5,2.0,4.5
LUC7L2,23.5,101.5,11.0,14.0
OTUD6B,8.5,33.5,7.0,7.5
RBMX2,3.5,15.5,3.5,4.5
DHRS7,1.5,3.5,0.0,0.5
RTRAF,10.5,32.0,4.0,4.5
SF3B6,7.0,30.5,3.5,6.0
MRPL48,3.5,8.0,2.0,1.0
TMBIM4,7.5,12.0,2.5,4.5
PPIL1,38.5,146.0,27.5,33.5
YPEL5,16.0,67.0,5.5,15.5
CIAO2B,9.5,20.0,7.5,6.5
MRPS23,7.0,26.5,11.0,8.5
MRPS33,3.0,14.0,3.5,3.5
PTRH2,9.0,25.0,6.0,7.0
CHMP3,24.5,101.0,22.0,19.5
CDK5RAP1,1.5,7.5,0.5,0.0
RASD1,0.0,1.0,0.0,0.0
STYXL1,3.0,11.0,2.5,1.5
GINS2,7.0,38.0,6.0,9.5
MPC1,1.0,17.0,2.5,4.0
FKBP7,2.0,4.5,0.5,0.0
ZFR,43.0,142.0,25.5,27.5
ASB1,50.5,227.0,33.5,46.0
NUB1,3.0,5.0,2.5,1.5
HSPB11,7.5,19.5,2.5,1.5
SARAF,14.0,51.0,12.0,22.0
MPP6,7.5,28.5,3.0,3.0
SUFU,8.5,23.5,6.5,6.0
OAZ3,0.0,0.0,0.0,0.0
LSM7,4.0,14.0,3.5,2.5
LSM8,24.5,115.5,10.0,17.5
CPSF3,1.5,6.5,1.0,1.0
TRAPPC2L,3.5,19.0,3.5,4.0
HECA,17.0,83.0,12.5,14.5
VPS29,18.5,58.0,7.5,10.5
NLK,3.0,28.0,5.5,5.5
ACSL5,3.0,15.5,3.5,1.5
CYB5R1,2.5,10.5,3.0,2.0
SELENOT,20.5,79.5,12.5,13.5
RAB23,4.5,13.5,1.0,1.0
CAB39,51.5,198.5,32.5,31.5
UIMC1,3.5,19.0,3.0,4.5
FBXO40,0.0,0.0,0.0,0.0
DNAJB11,6.5,29.5,4.0,6.5
CMPK1,25.5,131.0,19.0,17.0
POLR3K,5.0,22.5,3.5,5.5
WBP11,10.0,52.5,8.0,8.0
UPB1,1.5,4.5,0.0,0.0
MSRB1,10.0,48.5,9.5,10.0
RAPGEF6,23.0,120.0,7.5,10.5
GHRL,0.0,0.5,0.0,1.0
WWOX,1.0,1.5,0.0,0.0
ARID4B,243.5,768.5,147.0,111.0
CD244,1.0,11.0,3.0,4.0
LUC7L3,85.0,312.0,65.5,70.5
RTEL1,1.0,0.5,0.0,1.0
HIGD1B,0.0,0.0,0.0,0.0
ERAP1,11.0,30.5,4.5,4.0
TMEM8B,0.0,0.0,0.0,0.0
CDK12,41.5,198.5,26.0,23.5
C9orf78,31.0,104.0,21.0,32.5
ATP8A2,0.5,1.5,0.0,0.0
RAB8B,4.0,30.0,3.5,5.0
INPP5K,3.0,11.5,2.5,3.5
GNG13,0.0,0.0,0.0,0.0
STK26,16.0,74.5,9.5,12.0
TM7SF3,7.0,21.5,4.0,7.5
RSF1,7.5,33.5,2.5,4.0
MAP3K20,29.0,133.0,20.0,25.0
KDM3B,32.5,125.0,15.0,29.0
COQ3,0.5,6.0,0.5,0.0
TUBA8,0.0,3.5,0.0,0.0
PHAX,16.5,69.0,11.5,17.5
GALNT7,4.0,40.5,5.0,4.0
ADA2,1.0,6.0,2.5,2.0
BCL11A,22.5,122.5,17.0,25.0
CPXCR1,0.0,0.0,0.0,0.0
BTBD1,39.5,140.5,29.0,29.0
SPA17,0.0,1.0,0.0,0.0
IL17D,0.0,0.5,0.0,0.0
NUDT9,0.0,3.5,2.5,1.5
ZFYVE1,4.5,15.0,6.0,4.0
PANK1,6.0,33.5,8.5,6.0
SHC3,0.0,0.0,0.0,0.0
NUP54,36.5,135.0,16.0,14.5
TPCN1,5.5,18.5,5.0,6.0
CLIC5,0.0,0.0,0.0,0.0
STX18,6.0,31.5,3.5,3.5
MBD3,35.0,94.0,17.5,17.0
ADAM22,1.5,2.5,0.0,0.5
PTOV1,2.0,4.0,1.5,1.0
S1PR5,0.0,1.5,0.0,1.0
FXYD6,0.0,0.0,0.0,0.0
FXYD5,1.0,3.0,2.5,1.5
GPR84,3.0,19.0,1.5,3.0
IL20RB,3.5,10.0,2.0,5.0
FGFRL1,36.5,111.5,19.5,14.5
C11orf24,3.0,11.5,2.5,2.0
TRIM34,0.0,1.0,0.0,1.0
CLDN22,0.0,0.0,0.0,0.0
DUOX1,0.0,0.0,0.0,0.0
RAB4B,3.0,7.5,3.0,1.0
RAB24,24.0,71.0,24.5,24.0
PELO,4.5,19.0,3.5,3.5
PPIL3,2.0,14.5,1.5,2.5
CSNK1G1,38.0,164.0,29.0,37.0
A4GALT,5.5,19.5,1.5,2.5
CPSF2,11.0,59.0,5.0,8.0
BRWD1,78.5,282.5,32.0,44.0
SLC37A1,8.0,15.5,2.5,3.5
PCBP3,0.5,1.0,0.0,0.0
C21orf58,8.5,27.5,7.5,7.0
YBEY,3.5,12.5,1.5,4.5
SMIM11A,0.0,0.0,0.0,0.0
MIS18A,10.0,41.0,11.5,9.0
LINC00158,0.0,2.0,0.5,0.0
54082,0.0,0.0,0.0,0.0
TSPEAR,0.0,0.0,0.0,0.0
SETD4,9.0,28.0,7.5,9.5
GSAP,0.5,3.0,0.5,1.5
TLR9,0.0,0.0,0.0,0.0
POLE3,158.5,493.5,82.5,104.0
CHRAC1,28.0,94.5,12.5,17.0
GPR88,0.0,0.5,0.0,0.0
MRPL39,0.0,3.0,0.5,0.0
C21orf91,26.5,116.0,12.5,11.0
DCUN1D1,25.0,142.5,10.5,16.5
NANS,0.5,2.5,0.5,1.0
CYCS,45.5,185.5,25.0,24.5
ERRFI1,1.5,14.0,2.5,1.5
KCNK10,21.0,51.5,18.0,18.0
TREM2,0.5,1.0,0.0,0.0
TREM1,15.0,56.0,38.5,73.5
GPR85,4.0,16.5,6.0,6.0
GNG2,16.0,104.5,8.0,10.0
GDAP1,9.0,25.0,5.5,8.0
DPM3,0.0,0.5,1.0,0.5
WNT4,0.0,0.0,0.0,0.0
TERF2IP,40.5,182.0,26.0,29.5
SLC38A2,117.5,392.5,99.0,122.5
NLGN3,2.0,5.0,0.0,0.0
SIAE,1.5,3.0,1.5,0.0
TAS2R5,0.0,0.0,0.0,0.0
DNAJC10,4.5,25.5,3.5,4.0
YIPF1,5.0,26.0,5.0,3.5
GAR1,4.5,23.0,2.5,3.5
SSH1,55.5,208.0,28.0,34.5
SEMA5B,0.0,0.0,0.0,0.0
GFOD1,1.5,5.5,1.5,2.0
RBM27,27.5,127.5,17.5,18.0
SASH3,96.0,198.0,44.5,35.0
KCTD5,67.0,188.0,28.0,49.5
ANLN,17.5,82.0,14.5,15.0
RIN2,0.5,0.5,0.0,0.0
ATAD2B,32.5,176.5,10.0,14.5
FBXO42,12.0,50.0,9.5,10.5
PRR13,15.0,66.0,10.5,10.0
MRPS21,14.0,42.0,14.5,10.5
FBXW5,14.5,21.5,8.5,7.5
CCSER2,11.0,67.0,5.0,14.5
RETREG1,0.0,3.0,0.5,1.0
XRN1,15.0,65.5,10.5,14.0
ETAA1,0.5,3.5,0.5,2.0
ANKIB1,10.0,43.5,7.5,3.5
MIOS,2.0,4.0,0.5,2.0
ZFAND6,4.5,13.5,2.0,3.5
ARMCX6,3.5,10.0,1.5,3.5
MIEF1,126.5,466.0,67.0,68.5
TOLLIP,30.5,109.0,15.0,17.0
NLE1,23.5,66.0,16.0,16.0
RNF216,39.5,111.0,14.5,20.0
PIMREG,3.0,13.5,0.0,1.5
CHPF2,3.0,6.0,0.5,1.5
TRMT13,6.0,23.5,2.0,3.5
DGCR8,31.0,109.0,18.5,17.0
OTULINL,4.5,25.0,6.5,14.0
NEURL1B,0.0,0.0,0.0,0.5
C11orf71,1.0,10.5,3.5,1.0
TMX3,18.5,85.5,10.0,12.5
PRMT7,2.5,6.5,0.5,3.0
HEATR5B,0.0,5.0,0.5,1.0
SMOX,5.0,11.0,4.0,5.0
TMCO1,20.5,101.5,11.0,14.0
RBM47,6.5,25.5,1.5,5.0
ZDHHC13,2.5,11.5,2.5,1.5
DHX29,0.5,5.5,0.5,1.0
ADAMTSL4,0.0,1.5,1.0,0.0
RHOF,15.5,42.5,7.0,9.5
EXOSC4,11.0,8.0,5.5,2.5
MTRF1L,6.0,18.5,3.5,1.0
PUS7,8.5,33.0,4.5,6.0
APBB1IP,0.5,2.0,1.0,0.5
CCDC93,45.0,176.5,23.0,38.0
WDR44,0.5,5.0,1.5,1.5
ANKRD16,3.0,3.5,0.0,0.5
ASNSD1,1.5,4.0,0.0,0.5
MIER2,16.0,37.0,8.5,7.5
USP53,0.0,4.0,0.0,0.5
MRPL50,16.5,34.5,5.5,7.5
EXOC6,3.0,21.5,2.0,3.5
SHLD2,4.5,18.0,1.5,3.5
NDUFB11,4.0,9.0,2.5,1.0
FAM193B,23.5,71.5,12.5,11.0
DDIT4,87.5,129.5,69.0,52.5
RC3H2,2.5,12.5,1.0,1.5
TOMM7,1.0,6.0,2.5,1.0
MTMR12,21.0,79.0,6.5,10.0
SDK2,0.0,0.5,0.5,0.0
NECAB2,0.0,0.0,0.0,0.0
GNL3L,61.0,233.5,19.0,28.5
MIR4453HG,8.0,33.0,6.5,11.0
WDR5B,6.5,39.0,4.0,11.0
DDX49,8.5,24.0,11.0,5.0
ING3,5.0,29.0,5.5,6.5
SGTB,3.5,24.0,1.5,1.0
SPATA6,0.0,0.0,0.0,0.0
EPB41L4B,0.0,0.0,0.0,0.0
DLL4,0.0,3.5,0.5,0.5
EGLN1,36.0,138.5,31.0,22.0
GNB1L,1.5,1.0,0.0,0.0
LZTFL1,7.5,38.0,4.0,6.0
MXRA8,0.0,0.0,0.0,0.0
NDFIP2,4.0,17.5,1.5,3.0
DDX56,8.5,24.5,8.0,6.5
INO80,65.0,200.5,38.0,45.5
CCNJ,27.0,149.0,21.0,31.5
FBXL19,6.5,19.5,5.5,4.0
VSIG10,2.0,7.0,0.5,1.5
ARL15,0.0,2.5,0.0,0.5
PAF1,34.0,102.5,26.5,28.5
PARP14,9.5,36.5,9.5,4.0
HES2,0.0,0.0,0.0,0.0
MAP10,2.0,10.0,0.5,0.5
MINDY2,15.0,57.0,7.5,11.0
PCDHB18P,0.0,0.0,0.0,0.0
TBC1D13,43.0,98.0,24.0,15.0
WDR74,6.0,7.5,2.0,1.5
TMEM106B,3.0,13.5,1.0,2.5
RSBN1,41.5,178.5,22.5,23.5
LRRN3,0.0,0.0,0.0,0.0
CRLS1,6.0,25.0,3.5,3.0
GTPBP2,26.5,72.0,10.5,14.0
CROT,0.0,0.5,1.0,1.0
ZNHIT6,16.5,90.0,12.5,13.0
P4HTM,0.0,0.5,0.0,0.0
RRN3,0.0,0.0,0.0,0.0
PDP1,25.5,162.5,30.5,40.0
GPN2,10.0,24.0,2.5,3.0
MARCHF5,20.5,62.0,8.0,9.5
OTUD4,42.0,172.0,22.0,23.0
TMED9,26.5,63.5,12.5,8.5
SLC35F2,17.5,62.0,11.0,15.0
RAB39A,3.5,12.0,2.0,0.5
MPHOSPH8,8.5,27.0,3.5,6.0
XAF1,64.0,213.0,108.0,60.0
LEPROT,23.5,87.0,16.5,18.5
LY6K,0.0,0.0,0.0,0.0
EPDR1,7.0,32.0,4.5,5.5
FNDC8,0.0,0.0,0.0,0.0
ZNF853,1.0,2.5,0.0,1.0
FAM20A,0.0,0.0,0.0,0.0
KLHDC4,0.5,3.0,1.0,0.5
PCSK4,0.0,1.0,0.0,0.0
ZRANB1,19.5,68.5,15.5,13.5
TRIM44,53.5,218.0,29.0,32.5
PPP1R12C,10.0,23.0,6.5,3.5
RNF111,7.0,34.0,8.5,8.0
NSMCE4A,0.5,2.0,1.5,1.0
ALKBH4,14.0,50.0,7.0,12.5
BORCS6,6.5,16.0,7.0,5.0
DNAJB12,76.0,181.0,33.0,21.0
TET2,17.0,67.0,5.5,11.5
KCTD9,41.0,162.5,15.0,18.5
TRPM4,4.5,14.0,6.0,3.5
BNC2,0.5,2.0,0.0,0.0
MED18,3.0,17.5,6.5,2.0
MBTD1,22.0,94.0,18.5,20.0
KLHL24,12.5,63.0,11.0,9.5
HAUS6,26.0,115.5,19.0,21.0
TRIT1,20.0,86.5,16.0,14.5
CNNM2,1.0,5.5,1.5,2.5
AHI1,4.5,25.5,3.5,4.5
ZNF586,9.0,51.5,4.5,5.5
DYM,1.0,6.0,1.0,1.5
SAMD9,4.5,27.0,5.5,4.0
ZNF562,86.0,413.5,33.5,42.5
AFTPH,7.0,28.5,12.5,9.0
KLHL28,7.5,31.5,4.0,3.0
QPCTL,3.0,13.0,5.5,2.5
GATAD2A,70.5,221.0,33.0,42.5
AC090517.4,13.0,54.0,8.5,14.0
ZCCHC10,19.5,72.5,12.5,13.5
NDE1,0.0,0.5,0.0,0.0
ERCC6L,0.5,4.5,1.0,1.5
TRPM7,22.0,77.0,12.0,13.0
SWT1,0.0,1.0,0.5,0.5
GIN1,3.5,17.5,4.0,2.5
BCAS3,1.0,1.5,0.0,0.0
ASPN,0.0,0.0,0.0,0.0
NUP62CL,0.0,0.0,0.0,0.0
VPS13C,11.0,52.5,5.0,6.5
GDAP2,11.0,54.0,2.0,6.0
BSPRY,0.0,1.0,0.0,0.0
WBP1L,29.5,112.0,20.5,26.0
LRRC49,0.0,0.0,0.0,0.0
APTX,15.5,70.5,16.0,10.5
BIVM,1.0,2.0,1.5,0.5
MFSD6,1.0,0.5,0.0,0.0
SYTL2,0.0,0.0,0.0,0.0
ESRP1,0.0,1.0,0.0,0.0
SIDT1,1.5,1.5,0.5,3.0
ARHGEF38,1.0,3.0,1.5,0.0
DEF8,1.5,2.5,0.5,0.5
FBXL12,35.5,87.5,14.5,18.0
ANKRD49,14.0,53.5,11.0,16.0
PAQR5,0.0,0.0,0.0,0.0
WDR55,26.5,77.5,18.0,15.0
TENT5C,32.5,182.0,25.5,48.5
GON4L,3.5,10.5,1.5,1.0
PGPEP1,36.0,116.5,15.0,20.5
ELP6,2.0,10.0,3.5,3.0
SNRK,36.0,121.0,16.0,23.5
CC2D1A,1.5,5.5,1.5,0.0
TOR4A,16.5,53.5,10.0,4.5
GPATCH4,46.5,116.5,33.0,33.0
TMEM214,19.5,62.0,10.0,6.0
TMEM104,19.0,43.5,10.0,7.5
EPS8L1,0.0,2.5,0.5,0.5
QRICH1,21.5,84.5,18.0,17.0
PIGG,2.0,15.0,1.5,1.5
FNBP1L,0.0,1.0,0.0,0.0
CNTLN,6.5,32.5,5.0,6.0
DCAF16,53.0,247.0,27.0,30.0
ZCCHC2,17.0,66.0,11.5,8.0
DPP8,65.5,227.5,28.0,40.0
ST7L,3.0,6.0,3.0,1.0
BCOR,42.0,130.5,13.0,19.5
TEX10,1.0,2.0,1.0,0.5
ANKHD1,3.0,19.0,1.5,1.0
CWC25,1.0,3.5,0.0,0.5
RETSAT,6.0,18.5,2.5,2.5
UHRF1BP1,33.5,142.5,25.5,36.5
NSUN2,136.5,474.0,50.0,59.0
ALKBH5,28.5,132.0,20.0,22.5
INO80D,46.5,208.0,20.0,29.0
NCAPG2,18.5,98.5,8.0,9.5
MTMR10,4.5,19.0,1.0,4.5
RNF43,0.0,0.0,0.0,0.0
SLC66A1,38.5,75.5,19.0,26.0
CASZ1,0.0,4.5,0.0,0.5
PXK,31.5,105.5,29.0,24.0
LAX1,0.5,1.0,0.0,0.0
CDKAL1,5.5,19.5,3.0,4.5
TTC19,42.0,121.5,26.5,25.5
MKS1,0.0,3.0,1.0,1.0
NSD3,19.5,82.0,8.5,6.5
TASOR2,5.0,12.0,2.0,2.0
SPDL1,1.5,16.5,2.5,2.5
SEMA4C,24.5,73.5,14.5,23.0
RPP25,92.5,194.5,45.5,44.5
FOCAD,0.0,0.0,1.5,0.5
YTHDF1,36.5,116.5,17.5,18.5
TMEM260,7.5,23.5,4.0,7.0
CMTM6,26.5,122.5,23.0,21.0
DNAAF5,5.5,30.0,4.5,5.5
DUS2,1.5,6.5,2.0,1.5
CHTF8,47.0,164.5,23.0,23.5
LIME1,2.0,6.0,1.0,0.5
ZSCAN32,21.0,60.5,16.0,13.0
UBE2R2,27.5,109.5,15.0,20.5
CHCHD3,25.0,88.0,21.0,30.5
BPNT2,64.0,280.5,32.0,33.0
TMEM161A,0.5,3.5,1.0,0.5
HAUS4,0.0,5.0,1.5,1.0
TRMT10C,5.0,32.0,5.5,5.5
EXD3,1.5,8.0,2.0,1.5
KANSL2,27.0,94.5,16.5,16.0
DUSP23,4.5,7.5,2.0,1.5
ADPRS,15.0,36.0,11.5,11.0
SOHLH2,1.5,2.0,0.0,1.0
SARS2,4.0,11.0,3.5,1.0
COMMD4,5.0,7.5,3.0,3.5
OCIAD1,7.5,24.0,3.5,6.5
RNF125,11.5,45.5,9.5,14.0
ABITRAM,18.0,65.5,13.0,6.0
SLC41A3,3.5,7.0,0.5,0.0
LPCAT2,3.5,10.5,1.0,4.0
MRPL16,4.5,24.0,3.0,6.0
SDHAF2,13.5,42.0,10.5,11.5
COMMD8,2.5,9.5,2.5,3.5
TRNAU1AP,2.0,6.0,1.0,0.5
ODR4,21.5,83.5,14.0,16.0
FAM120C,8.5,36.5,10.0,7.5
C1orf109,24.5,63.0,13.0,19.0
PARP16,3.5,17.0,4.5,2.0
TXNL4B,19.0,95.0,12.5,11.5
TMEM160,1.0,0.0,1.0,0.0
GEMIN8,0.5,6.5,0.5,1.0
SSH3,2.0,16.5,4.5,2.5
TIPIN,1.0,11.5,2.0,2.0
UCKL1,6.0,18.5,3.0,3.0
C1orf56,0.0,0.0,0.0,0.0
PIGX,6.0,49.5,10.5,6.5
TMEM70,31.0,103.0,15.0,17.5
HPF1,0.0,1.5,0.0,0.0
TTC12,0.0,0.0,0.0,0.0
BANP,2.0,2.5,4.5,1.0
TMEM132A,0.0,0.0,0.0,0.0
INTS11,1.0,4.0,0.0,0.0
THG1L,10.5,28.0,10.0,5.5
C20orf27,6.5,21.5,11.5,5.0
SLC25A38,21.0,61.0,12.5,16.5
SLC35F6,16.5,57.5,6.0,6.0
C2orf42,2.0,13.5,1.5,1.5
NMRK1,0.0,2.0,0.0,0.5
CLN6,13.0,45.5,10.0,10.5
PINX1,16.5,41.5,11.5,9.5
HCFC1R1,2.0,3.5,2.0,0.5
ULK4,2.0,8.0,1.0,0.0
CZIB,5.0,21.5,5.5,4.0
ZNF770,22.0,108.5,14.5,13.0
C1orf159,2.5,13.0,1.0,0.0
ZSCAN2,12.0,43.0,8.5,7.5
GID8,54.0,194.5,21.5,39.5
OXSM,0.0,3.0,0.0,0.0
TESC,5.5,25.5,4.5,3.0
AURKAIP1,4.0,8.5,2.0,0.5
TMCO3,0.5,1.0,0.0,0.0
PAK1IP1,4.5,9.0,5.0,2.0
LAMTOR1,21.0,51.0,11.0,15.5
RMND1,5.0,10.5,7.0,5.0
TRMT61B,0.5,3.5,0.5,0.0
FAM118A,38.0,95.5,12.5,13.5
HERC6,0.5,0.5,1.5,0.0
FAM174C,17.5,31.0,14.0,9.0
PARPBP,3.5,19.0,2.5,4.0
PIH1D1,1.0,5.0,0.5,0.0
PPP2R3C,9.5,41.0,3.0,5.5
MCUB,0.5,1.0,0.0,0.0
STX17,6.5,31.0,6.0,4.5
PRPF39,2.5,21.0,2.0,3.0
MARCHF1,0.0,1.5,0.5,0.5
