,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
AGPAT4,5.0,0.0,1.0,1.5,0.0
WRNIP1,5.0,0.0,3.0,2.5,5.5
BDH2,0.0,0.0,1.0,0.0,1.5
TMEM167B,17.0,4.0,25.0,1.0,13.5
PNO1,6.0,2.0,5.0,1.0,2.0
SH3GLB2,3.0,0.0,0.0,0.0,0.0
C15orf39,14.0,0.0,2.0,0.0,5.0
THAP10,0.0,0.0,0.0,0.0,0.0
SPIRE1,0.0,6.0,0.0,1.5,4.5
STARD7,219.0,89.0,118.0,25.5,124.0
IFT46,2.0,0.0,0.0,1.0,0.0
C1GALT1,27.0,1.0,3.0,1.5,1.0
EXOSC5,2.0,1.0,1.0,3.5,3.5
SMARCAD1,23.0,6.0,10.0,4.0,8.0
DHX33,25.0,10.0,20.0,11.0,18.0
SEMA3G,21.0,0.0,12.0,0.0,8.5
MCCC1,10.0,1.0,10.0,0.0,3.0
NCLN,10.0,6.0,12.0,0.5,9.0
GPR108,0.0,0.0,1.0,0.0,0.0
SPPL2B,10.0,2.0,7.0,3.0,10.0
FEM1C,8.0,0.0,0.0,0.0,5.0
DUS3L,12.0,0.0,2.0,1.5,1.0
SMCO4,7.0,0.0,1.0,2.0,1.0
PMEPA1,0.0,0.0,0.0,0.0,0.0
ARNTL2,3.0,0.0,0.0,0.0,0.0
DUSP22,15.0,0.0,8.0,0.0,1.0
HMCES,1.0,0.0,5.0,0.5,1.5
CMC2,10.0,3.0,7.0,1.0,8.5
ENY2,44.0,19.0,28.0,0.0,37.5
MRPS22,0.0,0.0,1.0,0.0,0.5
EMSY,6.0,11.0,1.0,5.0,10.0
MFF,11.0,0.0,2.0,0.0,0.0
SDR39U1,17.0,0.0,6.0,0.0,8.5
SMYD2,4.0,0.0,1.0,0.0,0.0
C5orf15,11.0,4.0,24.0,1.5,12.0
NT5M,1.0,0.0,0.0,0.0,0.0
NIT2,2.0,0.0,0.0,0.0,0.0
OTUD7B,3.0,1.0,0.0,3.0,2.5
PARP6,8.0,0.0,0.0,2.0,0.0
ATXN7L3,77.0,21.0,77.0,7.0,37.0
CEACAM19,0.0,0.0,0.0,0.0,0.0
FAM20C,13.0,2.0,21.0,7.0,15.5
STOX2,30.0,2.0,10.0,6.5,12.5
PRDM8,23.0,0.0,15.0,1.0,0.5
PRDM10,4.0,0.0,0.0,0.0,1.0
PRDM11,0.0,0.0,0.0,0.0,0.0
POGLUT1,11.0,6.0,13.0,0.0,7.0
PSMG2,20.0,5.0,13.0,1.5,12.0
ADPRM,2.0,0.0,3.0,0.0,2.0
DTWD1,3.0,0.0,4.0,1.0,0.5
BBX,31.0,20.0,13.0,20.5,26.0
CDC42SE2,29.0,11.0,33.0,9.5,12.5
KIF15,4.0,0.0,0.0,0.0,1.5
TOMM22,55.0,16.0,28.0,2.0,38.5
CHPT1,9.0,0.0,3.0,4.0,0.0
TULP4,9.0,0.0,11.0,1.5,15.0
SLC12A9,10.0,3.0,5.0,0.0,4.5
COQ8A,58.0,5.0,29.0,3.5,16.5
CTNNBIP1,10.0,2.0,3.0,3.0,2.5
SDHAF3,6.0,0.0,0.0,3.0,0.0
YAE1,1.0,0.0,0.0,0.0,0.0
CCDC47,17.0,5.0,6.0,2.0,9.0
COQ9,3.0,0.0,0.0,0.0,4.5
CCNL1,68.0,13.0,64.0,3.5,65.5
CIAPIN1,4.0,5.0,5.0,1.0,5.5
VPS35L,1.0,6.0,6.0,0.0,5.5
PDXP,22.0,8.0,43.0,3.5,21.5
RSRP1,181.0,102.0,77.0,6.5,205.0
ANKMY2,10.0,0.0,10.0,2.0,1.5
RARS2,6.0,0.0,3.0,2.5,3.5
TWSG1,2.0,0.0,0.0,0.0,0.0
PLSCR3,0.0,0.0,2.0,0.0,0.0
UTP3,48.0,7.0,27.0,0.0,25.5
CHRNA10,3.0,0.0,0.0,0.0,1.0
PCBP4,5.0,0.0,0.0,0.0,1.5
HYMAI,2.0,0.0,2.0,0.0,0.0
DDX24,16.0,5.0,10.0,4.5,12.5
KNL1,0.0,0.0,0.0,0.0,0.0
AGTRAP,1.0,0.0,0.0,0.0,0.0
ENTPD7,3.0,0.0,0.0,0.0,0.5
PCNP,19.0,3.0,9.0,0.5,12.5
PITHD1,17.0,7.0,22.0,0.0,33.0
PARP11,5.0,0.0,4.0,0.0,1.0
AVEN,0.0,0.0,0.0,0.0,0.0
C12orf4,5.0,3.0,6.0,3.5,3.0
TIGAR,4.0,0.0,2.0,2.0,0.5
PNPLA2,7.0,5.0,0.0,0.0,7.5
NAT14,6.0,6.0,18.0,3.0,6.5
PDSS2,28.0,24.0,29.0,11.0,25.5
REXO4,18.0,5.0,21.0,0.0,7.0
INTS12,13.0,0.0,5.0,0.0,9.5
CAMK1D,0.0,0.0,0.0,0.0,0.0
GOPC,55.0,21.0,43.0,2.0,36.0
LPAR5,8.0,0.0,0.0,0.0,0.0
NUP107,2.0,0.0,4.0,1.0,1.0
LYRM4,12.0,2.0,8.0,5.0,10.0
MRPL47,11.0,0.0,5.0,2.0,4.0
ATP13A1,6.0,4.0,2.0,1.5,4.0
CHMP1B,61.0,15.0,24.0,4.0,34.0
MAN1C1,1.0,0.0,0.0,0.0,3.0
APMAP,11.0,0.0,0.0,2.0,6.0
RNPEPL1,5.0,0.0,3.0,0.0,0.0
RTN4,83.0,17.0,17.0,16.0,45.0
ADCK1,1.0,0.0,0.0,0.0,0.0
PAK5,0.0,1.0,3.0,0.0,4.5
TMEM159,5.0,0.0,0.0,2.5,0.0
SCYL3,0.0,0.0,0.0,0.0,0.0
RALGAPB,5.0,7.0,6.0,6.5,10.0
LYRM1,3.0,0.0,0.0,0.5,0.0
SMIM8,2.0,0.0,4.0,0.0,1.0
SLC44A2,0.0,0.0,0.0,0.0,0.0
SMURF1,8.0,0.0,7.0,0.0,5.0
PHTF2,18.0,5.0,9.0,5.0,9.5
PELI1,4.0,0.0,0.0,0.0,0.5
ASPHD2,0.0,0.0,2.0,0.0,0.5
ZNFX1,13.0,0.0,3.0,4.0,5.5
DOLPP1,25.0,16.0,15.0,0.0,22.5
CORO1B,0.0,0.0,0.0,0.0,0.0
VARS2,4.0,0.0,2.0,0.0,0.5
ZMIZ1,27.0,33.0,13.0,11.0,31.0
KIAA1191,5.0,10.0,5.0,3.5,12.5
ACTR3B,4.0,0.0,0.0,0.0,0.0
SLC39A10,9.0,3.0,10.0,2.5,2.0
ANKRD50,6.0,0.0,0.0,1.0,3.5
FAM219B,10.0,0.0,0.0,0.0,1.0
NIPAL3,8.0,4.0,3.0,4.5,4.5
RALGAPA2,10.0,18.0,10.0,5.0,27.0
THOC2,14.0,14.0,21.0,6.0,22.5
DENND11,4.0,0.0,0.0,4.0,0.0
SELENON,0.0,0.0,0.0,0.0,0.0
MCOLN1,0.0,0.0,0.0,0.0,0.0
ATP10A,0.0,0.0,1.0,0.0,0.0
ATP10D,3.0,0.0,0.0,0.0,1.5
ZNF248,1.0,0.0,0.0,0.0,0.0
SLC45A4,34.0,12.0,25.0,6.0,16.0
TP73-AS1,1.0,0.0,0.0,0.0,0.0
SPRYD7,24.0,0.0,20.0,0.0,4.5
THAP11,28.0,7.0,10.0,0.0,15.0
TTC7A,9.0,6.0,5.0,1.0,8.5
ERGIC1,9.0,4.0,4.0,7.5,10.0
PPP4R3B,3.0,4.0,3.0,3.5,11.0
NHSL1,1.0,0.0,4.0,0.0,3.5
LYRM2,66.0,16.0,57.0,0.0,34.0
SNX14,21.0,7.0,10.0,6.5,22.0
LINC00869,0.0,2.0,0.0,1.0,1.0
DANCR,39.0,15.0,15.0,0.5,22.5
KAT14,8.0,6.0,8.0,1.0,7.0
PBXIP1,0.0,1.0,3.0,1.0,1.5
CBX8,5.0,0.0,0.0,0.0,1.5
ZNF286A,5.0,0.0,2.0,0.0,1.0
SENP7,7.0,0.0,2.0,0.5,0.0
ZNF304,36.0,6.0,18.0,6.5,23.0
MRS2,14.0,0.0,1.0,1.0,3.0
CLK4,13.0,8.0,28.0,0.0,15.0
RAB22A,24.0,0.0,3.0,3.0,8.5
CYP20A1,23.0,2.0,8.0,9.5,30.5
SPC25,2.0,0.0,0.0,0.0,0.0
NMRAL1,0.0,0.0,0.0,0.0,0.0
MIF4GD,12.0,3.0,0.0,0.0,1.0
SCYL1,11.0,0.0,0.0,1.5,3.0
AS3MT,0.0,0.0,0.0,0.0,0.0
RHBDD2,5.0,0.0,2.0,0.0,1.0
WDR18,22.0,18.0,12.0,4.5,18.5
NDRG3,12.0,11.0,9.0,19.5,12.0
NDRG2,7.0,0.0,8.0,0.0,0.0
BIRC6,5.0,3.0,14.0,1.5,11.5
REXO1,1.0,0.0,0.0,0.0,0.0
KIAA1143,31.0,10.0,37.0,11.5,36.5
GATAD2B,21.0,31.0,18.0,10.0,26.5
ISY1,16.0,12.0,25.0,6.5,11.0
MYORG,1.0,0.0,0.0,0.0,0.0
STRIP2,2.0,0.0,0.0,0.0,0.0
TBC1D24,2.0,0.0,0.0,0.5,4.0
SCAF4,7.0,8.0,1.0,2.5,8.5
LRRC47,75.0,48.0,65.0,4.0,51.5
CNOT6,25.0,2.0,29.0,4.0,9.0
ZNF512B,2.0,0.0,10.0,0.0,2.0
ZNF490,0.0,0.0,4.0,1.0,3.5
GRAMD1B,14.0,13.0,11.0,6.0,16.0
USP31,38.0,11.0,15.0,38.0,23.5
PRR12,2.0,0.0,0.0,0.0,0.5
NLN,15.0,4.0,10.0,19.5,6.0
ESYT2,92.0,21.0,66.0,11.0,46.0
ODF2L,8.0,0.0,4.0,1.5,0.5
AHRR,28.0,6.0,26.0,2.0,37.0
ARID1B,67.0,47.0,34.0,39.5,54.0
HEG1,0.0,0.0,0.0,0.0,0.0
MRTFB,0.0,0.0,1.0,0.0,0.0
KIDINS220,16.0,5.0,16.0,9.5,25.0
MTA3,5.0,0.0,1.0,0.0,0.0
AARS2,19.0,6.0,6.0,0.0,7.0
MAVS,26.0,14.0,23.0,4.5,19.5
INTS2,9.0,1.0,0.0,4.0,2.5
MTUS1,0.0,0.0,0.0,0.0,0.0
XPO5,36.0,22.0,24.0,4.5,30.0
COG6,1.0,1.0,1.0,2.5,0.5
CASKIN2,0.0,0.0,0.0,0.0,0.0
SERINC1,16.0,4.0,14.0,0.0,10.5
STARD9,0.0,0.0,0.0,0.0,0.5
RPTOR,3.0,0.0,0.0,0.0,0.0
HACE1,5.0,4.0,0.0,0.0,3.0
NUFIP2,107.0,31.0,57.0,17.0,93.5
TBC1D14,7.0,3.0,3.0,0.0,3.5
MIB1,25.0,16.0,8.0,17.5,16.5
KIAA1328,0.0,0.0,0.0,0.0,0.0
SORCS2,0.0,0.0,0.0,0.0,0.0
WDR35,5.0,0.0,3.0,0.0,0.0
ZNF398,34.0,34.0,30.0,12.0,27.5
KLHL42,7.0,0.0,1.0,1.0,2.0
TXNDC16,0.0,0.0,0.0,0.0,0.0
PDP2,35.0,6.0,10.0,3.0,12.0
ZNF624,9.0,0.0,3.0,1.5,1.5
TAOK1,83.0,37.0,40.0,62.5,47.5
NCEH1,8.0,3.0,5.0,2.0,3.5
MICAL3,4.0,10.0,0.0,2.5,7.5
USP35,0.0,0.0,0.0,1.5,0.0
STAMBPL1,5.0,0.0,0.0,0.0,0.0
IFT80,1.0,0.0,0.0,0.0,0.0
ARRDC3,58.0,19.0,43.0,5.0,29.0
CEP126,0.0,0.0,0.0,0.0,0.0
KLHL8,61.0,13.0,13.0,4.0,24.0
ZNF319,5.0,0.0,3.0,0.0,4.0
SIPA1L2,2.0,0.0,4.0,1.5,0.0
TRMT5,11.0,2.0,9.0,0.5,4.5
DOCK6,0.0,0.0,0.0,0.0,0.0
CCDC191,0.0,0.0,0.0,0.0,1.0
FAM135A,6.0,1.0,5.0,2.0,4.0
PREX1,45.0,36.0,59.0,29.5,56.0
TMEM181,45.0,6.0,16.0,26.0,9.0
ARHGAP21,3.0,4.0,6.0,2.0,2.0
CRAMP1,15.0,6.0,2.0,4.5,12.0
CFAP97,19.0,0.0,0.0,0.0,1.5
RIC1,2.0,0.0,3.0,0.0,4.0
WDFY1,30.0,5.0,15.0,5.0,7.5
MRTFA,63.0,14.0,54.0,11.0,35.5
ZNF687,39.0,17.0,23.0,0.0,30.5
HOMEZ,3.0,0.0,0.0,0.0,3.0
BEGAIN,0.0,0.0,0.0,1.0,0.0
BAHCC1,28.0,9.0,2.0,5.0,12.5
WDR48,17.0,3.0,13.0,5.5,4.5
FNIP2,15.0,12.0,14.0,16.5,11.5
USP36,12.0,6.0,22.0,4.0,8.0
PITPNM2,3.0,0.0,0.0,0.0,0.0
SLAIN2,17.0,0.0,5.0,1.0,1.5
JCAD,1.0,0.0,0.0,0.0,0.0
DIP2B,13.0,18.0,16.0,10.5,23.0
RANBP10,20.0,10.0,5.0,11.0,15.0
FAM234B,0.0,0.0,0.0,0.0,0.0
RELCH,14.0,0.0,2.0,5.0,2.0
TSHZ3,0.0,0.0,0.0,0.0,0.0
VPS18,20.0,1.0,6.0,0.0,5.0
STIM2,26.0,25.0,19.0,24.0,29.0
ZBTB2,23.0,13.0,15.0,2.0,13.0
LRFN1,0.0,0.0,2.0,0.0,0.0
ZFAT,12.0,10.0,8.0,0.5,10.0
SH3RF1,12.0,7.0,8.0,0.0,4.5
EP400,19.0,19.0,26.0,8.5,18.5
ARHGAP23,0.0,0.0,4.0,3.0,0.0
POGK,20.0,8.0,6.0,3.0,7.0
USP28,0.0,0.0,0.0,0.0,1.0
DHX37,6.0,0.0,1.0,1.5,1.0
PHF12,5.0,0.0,2.0,2.5,2.0
CIP2A,8.0,0.0,4.0,0.5,3.5
SUGT1P4-STRA6LP-CCDC180,0.0,0.0,0.0,2.5,0.0
UVSSA,6.0,0.0,0.0,0.0,0.0
GRAMD1A,32.0,15.0,14.0,15.0,13.0
HCN3,1.0,0.0,0.0,0.5,0.0
ZBTB4,5.0,0.0,4.0,0.0,1.5
PHRF1,32.0,0.0,13.0,0.0,11.0
PLEKHA4,1.0,0.0,0.0,1.5,0.0
RDH14,23.0,5.0,5.0,1.0,7.0
FBRSL1,8.0,4.0,8.0,3.5,5.5
BEND3,5.0,0.0,0.0,0.5,0.5
RNF213,10.0,6.0,2.0,3.0,8.0
ZFP14,4.0,4.0,5.0,2.5,6.0
GPAM,14.0,0.0,4.0,0.0,2.0
ALS2,12.0,3.0,11.0,4.0,5.0
CHD8,10.0,4.0,7.0,5.5,7.5
ZBTB26,0.0,0.0,0.0,0.0,0.0
VAT1L,0.0,0.0,0.0,0.0,0.0
ZSWIM6,16.0,7.0,16.0,18.5,15.0
TNRC6C,29.0,32.0,13.0,32.0,43.5
KIAA1586,5.0,0.0,0.0,0.0,0.0
ZNF317,15.0,5.0,4.0,0.5,12.0
USP37,23.0,20.0,38.0,10.0,21.5
DDX55,83.0,24.0,44.0,5.5,48.5
FANCM,2.0,0.0,0.0,0.0,0.0
SHTN1,4.0,0.0,0.0,1.0,0.0
CPNE5,3.0,2.0,6.0,1.5,4.0
FAM160B1,10.0,0.0,3.0,0.0,1.0
NCKAP5L,0.0,0.0,0.0,0.0,0.0
CWC22,16.0,12.0,10.0,1.0,12.0
GBA2,8.0,0.0,1.0,0.0,4.5
WDFY4,9.0,23.0,11.0,4.0,22.5
DENND1A,7.0,2.0,5.0,1.0,7.5
MEAK7,0.0,0.0,0.0,2.0,0.0
MIER1,34.0,19.0,6.0,5.5,20.5
ZNF529,8.0,0.0,12.0,0.0,2.0
SFMBT2,52.0,32.0,27.0,24.5,64.5
PRX,0.0,0.0,0.0,0.0,0.0
ANO8,0.0,0.0,0.0,0.0,0.5
GPR107,38.0,43.0,23.0,14.0,47.5
METTL14,23.0,5.0,17.0,1.0,8.5
EPG5,12.0,6.0,3.0,8.5,8.0
NCOA5,19.0,20.0,11.0,10.5,35.0
WDR19,0.0,0.0,3.0,0.0,0.0
ZFYVE28,14.0,0.0,0.0,3.0,8.5
TRIB3,23.0,4.0,13.0,0.5,4.5
ANKRA2,3.0,0.0,0.0,0.0,0.0
RBAK,36.0,15.0,15.0,3.0,21.5
MARK4,0.0,0.0,0.0,0.0,0.5
SUGP1,7.0,5.0,3.0,0.0,5.5
GATAD1,29.0,9.0,12.0,0.5,9.0
RAB40C,5.0,0.0,1.0,0.0,4.5
POLD4,6.0,3.0,6.0,0.0,4.0
CCAR2,2.0,4.0,1.0,0.0,4.0
LSM2,37.0,15.0,29.0,0.0,21.0
CCNB1IP1,6.0,7.0,5.0,0.5,9.5
RAP2C,2.0,0.0,1.0,0.0,1.5
C6orf47,22.0,2.0,4.0,0.0,12.0
KRTAP5-8,0.0,0.0,0.0,0.0,0.0
ZNF410,8.0,5.0,5.0,1.0,8.0
PTBP2,4.0,0.0,0.0,0.0,1.5
NFE4,0.0,0.0,0.0,0.0,0.0
CTDSP1,66.0,12.0,44.0,1.0,17.0
SQOR,6.0,0.0,6.0,3.0,1.0
MS4A7,15.0,1.0,8.0,3.5,1.5
TP53INP2,2.0,0.0,0.0,0.0,1.5
SRPRB,51.0,7.0,36.0,0.5,31.5
ENOPH1,17.0,2.0,1.0,1.0,8.5
RHOU,13.0,0.0,5.0,0.5,1.5
NLRC4,0.0,0.0,0.0,0.0,0.0
TRAPPC1,1.0,0.0,0.0,0.0,0.0
ZBED5,2.0,1.0,0.0,0.0,0.0
CREBZF,128.0,22.0,41.0,0.0,45.5
PCTP,7.0,0.0,0.0,1.0,1.0
ABHD17C,9.0,4.0,4.0,1.0,5.5
RPRD1B,14.0,6.0,19.0,14.0,13.0
ZNF77,8.0,0.0,1.0,1.5,3.5
INIP,9.0,5.0,3.0,3.5,7.0
PRUNE1,15.0,12.0,14.0,0.5,16.0
ZNF250,3.0,2.0,0.0,1.0,2.5
OSTC,50.0,18.0,31.0,6.0,27.5
SCAF1,0.0,0.0,0.0,0.0,0.0
KMT2C,29.0,9.0,20.0,3.5,19.0
CACTIN,17.0,4.0,9.0,5.5,5.0
EPS15L1,12.0,5.0,3.0,3.5,8.5
SELENOK,2.0,0.0,5.0,0.0,2.0
SINHCAF,43.0,18.0,48.0,7.5,29.5
RBM25,26.0,6.0,8.0,0.5,23.0
WIZ,26.0,1.0,15.0,0.0,8.5
MID1IP1,91.0,19.0,48.0,8.0,52.0
ABRACL,129.0,19.0,129.0,7.0,52.5
RRAGD,23.0,2.0,10.0,1.5,3.0
SNX6,6.0,0.0,1.0,1.5,2.0
PGAP6,1.0,0.0,4.0,1.0,4.5
HIVEP3,0.0,0.0,0.0,0.5,3.0
TLNRD1,108.0,21.0,50.0,0.0,42.0
UBL5,15.0,5.0,11.0,0.0,10.5
SIGIRR,3.0,0.0,0.0,0.0,0.0
PRDM13,16.0,0.0,3.0,0.0,0.5
PLEKHA1,3.0,0.0,0.0,1.0,0.0
PLEKHA2,15.0,1.0,27.0,10.0,4.5
HRH4,3.0,0.0,0.0,0.0,0.0
SCPEP1,0.0,0.0,0.0,1.5,0.0
SENP2,3.0,0.0,1.0,0.0,1.5
GNB4,13.0,0.0,12.0,4.0,6.5
ZNF350,8.0,2.0,0.0,0.0,2.5
KLHL12,12.0,4.0,7.0,0.0,14.0
RXFP1,4.0,5.0,0.0,1.0,2.0
GPBP1L1,101.0,18.0,48.0,11.0,36.0
C12orf10,1.0,0.0,1.0,0.0,0.0
FAM3A,0.0,0.0,0.0,0.0,0.0
AVPI1,1.0,0.0,0.0,0.0,0.0
TSKS,2.0,0.0,0.0,0.5,0.0
SLC25A19,48.0,0.0,38.0,0.0,16.5
EDA2R,1.0,0.0,0.0,0.0,0.0
EXOC4,12.0,16.0,3.0,6.5,13.5
TGIF2,40.0,7.0,21.0,9.5,18.0
ELOVL5,6.0,1.0,6.0,0.5,2.5
SAV1,14.0,0.0,0.0,1.5,2.5
TRMT11,8.0,1.0,1.0,0.0,1.5
MRPS35,29.0,5.0,10.0,1.0,8.5
PPCDC,2.0,0.0,0.0,0.0,0.0
NIF3L1,17.0,4.0,14.0,0.0,8.0
CCDC90B,10.0,0.0,0.0,0.0,0.0
FASTKD5,76.0,60.0,69.0,7.0,62.5
AASDHPPT,18.0,2.0,7.0,0.0,16.5
AGBL5,3.0,0.0,3.0,1.0,0.0
LDAH,12.0,15.0,15.0,11.0,14.5
ELAC2,28.0,2.0,19.0,3.5,10.5
GUF1,11.0,0.0,4.0,0.5,2.5
SPCS3,56.0,16.0,53.0,2.5,26.0
NAA35,8.0,1.0,0.0,4.0,2.5
RINT1,4.0,0.0,2.0,0.0,6.0
SCOC,11.0,4.0,0.0,0.0,8.5
DHX35,4.0,2.0,0.0,2.0,2.5
RIC8A,14.0,1.0,4.0,0.0,3.0
MIIP,8.0,4.0,4.0,0.5,5.0
ATG101,9.0,2.0,8.0,0.0,23.0
GAS5,124.0,61.0,117.0,7.0,124.0
PROK2,70.0,36.0,68.0,30.5,40.5
CELF6,0.0,0.0,0.0,0.0,0.0
EEFSEC,0.0,0.0,0.0,0.0,0.0
SMAP1,8.0,15.0,8.0,8.0,8.5
TRAPPC11,6.0,1.0,6.0,8.5,6.5
ZFAND3,24.0,12.0,13.0,11.0,25.5
C14orf93,1.0,0.0,0.0,0.0,0.0
BCORL1,14.0,5.0,4.0,2.0,10.0
SRR,0.0,0.0,0.0,1.0,0.0
ABHD4,0.0,0.0,0.0,0.0,0.0
MRPL17,37.0,3.0,15.0,0.0,13.0
FAM204A,20.0,4.0,10.0,2.5,9.5
RNF123,3.0,0.0,1.0,1.5,0.0
THADA,49.0,68.0,44.0,18.0,63.0
UBE2O,44.0,22.0,9.0,14.0,28.0
VIPAS39,0.0,0.0,0.0,0.5,1.5
HEATR6,15.0,7.0,9.0,2.5,7.5
SH2D4A,2.0,0.0,0.0,1.0,0.0
NSUN3,10.0,5.0,8.0,0.0,4.0
FAM111A,100.0,47.0,94.0,15.0,47.5
MANBAL,8.0,4.0,3.0,7.0,4.0
GPATCH3,23.0,2.0,17.0,0.0,6.5
NAPB,15.0,3.0,22.0,0.0,4.5
SLC17A9,11.0,1.0,2.0,1.0,4.0
LINC01590,0.0,0.0,1.0,0.0,0.0
BLOC1S5,16.0,0.0,5.0,0.0,3.0
ELMO2,8.0,0.0,0.0,2.5,3.0
GALNT11,5.0,0.0,1.0,0.5,0.5
TNN,0.0,0.0,0.0,3.0,0.0
ZNF335,10.0,1.0,8.0,4.0,3.5
XPNPEP3,2.0,1.0,4.0,2.5,6.5
MRPS14,5.0,4.0,0.0,0.0,7.5
CXorf56,9.0,4.0,13.0,0.5,5.0
MCUR1,6.0,0.0,2.0,0.0,0.0
PCIF1,0.0,0.0,0.0,0.0,0.0
FAM217B,23.0,0.0,4.0,0.5,6.5
GPSM3,1.0,0.0,1.0,0.5,0.5
NECAB3,0.0,0.0,0.0,0.0,0.0
FKBPL,11.0,0.0,3.0,0.0,2.5
CLSPN,6.0,11.0,8.0,4.5,11.0
PRDM15,11.0,4.0,9.0,4.0,5.5
FIGNL1,31.0,8.0,8.0,1.0,9.0
MYO1G,0.0,0.0,0.0,0.0,0.0
TSPYL2,0.0,0.0,0.0,0.0,0.0
RBM26,95.0,23.0,51.0,18.5,31.5
OXCT2,0.0,0.0,3.0,0.0,0.0
LHPP,0.0,0.0,0.0,1.0,0.0
RBKS,2.0,1.0,1.0,0.0,1.5
PBLD,7.0,0.0,0.0,0.0,0.0
GOLPH3,48.0,9.0,28.0,0.0,26.0
MCCC2,4.0,0.0,3.0,1.5,3.0
SNX16,10.0,3.0,3.0,0.0,3.0
POPDC2,0.0,0.0,0.0,0.0,0.0
SAMSN1,12.0,2.0,9.0,6.5,5.5
PARVG,1.0,0.0,0.0,0.0,0.5
CENPK,2.0,0.0,0.0,0.5,0.5
RTP4,2.0,0.0,0.0,0.0,0.0
MAGEF1,36.0,4.0,8.0,0.5,5.5
MOAP1,3.0,0.0,3.0,0.0,4.0
TMBIM1,18.0,0.0,5.0,0.0,6.0
VSIR,13.0,0.0,8.0,13.0,2.0
SLC39A8,1.0,0.0,4.0,1.5,0.0
DUS1L,4.0,0.0,5.0,0.0,3.0
RRAGC,33.0,7.0,16.0,2.0,21.5
NOD2,3.0,0.0,1.0,0.0,0.0
LIN7B,8.0,0.0,6.0,0.0,1.5
XYLT1,14.0,13.0,2.0,3.0,16.5
XYLT2,18.0,2.0,8.0,1.0,3.0
IFIH1,0.0,0.0,0.0,2.5,0.0
RBSN,6.0,1.0,13.0,3.0,4.5
PDF,28.0,3.0,17.0,0.0,13.0
KIF9,1.0,0.0,0.0,0.0,0.0
C17orf75,1.0,0.0,0.0,0.0,0.0
NCAPG,41.0,17.0,39.0,1.0,18.0
ERAP2,1.0,0.0,0.0,0.0,0.0
OSGEPL1,2.0,3.0,0.0,0.0,2.0
P3H1,1.0,0.0,0.0,0.0,2.0
IRF2BPL,34.0,1.0,16.0,0.0,5.5
MMS19,45.0,7.0,40.0,0.0,13.0
DNAJC1,6.0,8.0,11.0,4.5,8.5
TFB2M,9.0,4.0,2.0,2.5,5.5
SEMA4A,0.0,0.0,0.0,0.0,0.0
PJA1,1.0,0.0,0.0,0.0,0.0
ROBO3,2.0,0.0,0.0,0.0,0.0
TOR3A,46.0,6.0,22.0,8.5,17.0
MLST8,0.0,0.0,2.0,0.0,1.5
HERPUD2,8.0,1.0,0.0,0.5,7.5
ATL2,16.0,12.0,33.0,6.5,12.5
MS4A6A,0.0,0.0,0.0,0.0,0.0
PDLIM2,47.0,1.0,26.0,2.0,8.0
TENT4B,180.0,115.0,113.0,34.0,138.5
RHBDF1,0.0,0.0,0.0,0.5,0.0
ZSCAN31,5.0,0.0,5.0,0.0,2.5
NOC3L,16.0,0.0,1.0,1.5,1.0
FBRS,16.0,2.0,11.0,1.0,5.5
RNF25,1.0,0.0,0.0,0.0,1.5
NSD1,4.0,0.0,3.0,4.0,5.0
COP1,15.0,1.0,9.0,0.0,12.0
LMBR1,0.0,0.0,0.0,0.0,0.0
XPO4,15.0,6.0,10.0,11.0,7.5
NFKBIZ,18.0,0.0,8.0,0.0,15.0
ARHGAP9,16.0,0.0,17.0,0.0,0.0
HS1BP3,0.0,0.0,0.0,0.0,0.0
AZI2,20.0,2.0,17.0,1.5,11.0
NXN,0.0,0.0,0.0,0.0,0.0
SIL1,0.0,0.0,0.0,0.0,0.0
IKZF4,8.0,0.0,12.0,0.0,0.5
IKZF5,25.0,5.0,5.0,4.0,7.5
MMP25,0.0,0.0,0.0,0.0,0.0
ZMAT3,8.0,0.0,7.0,1.0,0.5
GMCL1,7.0,0.0,6.0,4.5,1.0
GMCL2,0.0,0.0,0.0,4.5,0.0
ZNF106,13.0,7.0,1.0,7.5,12.0
MPP5,15.0,0.0,8.0,5.5,2.0
AKTIP,0.0,0.0,0.0,0.0,1.0
CDH24,0.0,0.0,0.0,0.0,0.0
RGS18,2.0,0.0,0.0,0.0,0.0
KLHL25,0.0,0.0,1.0,0.0,0.0
ARAP3,3.0,0.0,0.0,0.0,0.0
GZF1,8.0,4.0,2.0,0.0,4.0
TMEM267,19.0,5.0,25.0,1.5,9.5
TMEM168,11.0,0.0,2.0,0.0,0.5
MTMR14,36.0,8.0,25.0,5.5,18.5
SUSD1,0.0,0.0,1.0,0.0,1.0
DCLRE1C,39.0,8.0,32.0,8.5,18.0
ATG3,8.0,0.0,4.0,0.0,6.0
INF2,0.0,0.0,0.0,0.0,0.0
POLR1E,7.0,0.0,0.0,0.0,0.5
SUDS3,10.0,0.0,3.0,1.5,1.0
TTC31,1.0,0.0,0.0,0.0,1.5
CIAO3,0.0,0.0,0.0,0.0,0.0
ZDHHC6,13.0,0.0,6.0,1.5,1.5
PCNX4,3.0,0.0,0.0,0.0,1.5
