GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
FNIP2,15,4,1,3,4,3,1,0,0,1,0,3,0,0,0,0
USP36,320,247,88,70,51,66,54,41,23,38,17,23,34,23,56,9
PITPNM2,25,16,9,5,0,6,3,1,1,3,1,0,2,3,2,0
SLAIN2,160,136,46,37,18,24,11,8,7,26,14,12,12,15,24,5
JCAD,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0
DIP2B,190,142,63,45,28,30,28,19,27,29,16,14,24,16,31,5
RANBP10,149,119,53,31,22,43,49,16,21,43,14,9,17,15,21,3
FAM234B,21,15,9,3,4,2,4,1,4,3,1,2,3,3,3,1
RELCH,84,49,27,16,8,19,17,6,6,14,10,8,6,8,9,2
TSHZ3,38,32,3,8,7,5,3,0,8,3,1,2,1,0,3,0
VPS18,113,49,36,22,14,21,17,11,10,20,10,4,12,15,21,11
STIM2,87,63,28,30,12,12,12,12,17,15,2,10,1,10,11,4
ZBTB2,266,179,67,40,26,46,39,15,32,48,18,17,20,18,34,11
LRFN1,5,4,4,6,0,2,0,1,1,1,0,0,0,1,1,0
ZFAT,32,25,11,6,5,8,7,5,9,6,1,6,6,4,9,3
SH3RF1,106,83,25,28,6,16,10,10,12,13,12,5,8,5,5,5
EP400,237,163,74,40,26,27,38,21,16,13,17,16,31,8,28,9
ARHGAP23,49,42,20,14,6,11,7,3,6,5,2,7,3,4,5,3
CCDC146,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
MYH7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POGK,463,319,105,72,52,60,67,29,48,42,16,16,35,27,52,20
USP28,23,18,5,7,3,4,6,2,8,4,1,2,1,1,7,0
DHX37,60,42,27,12,8,14,19,6,9,9,8,2,9,2,12,3
KIAA1522,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHF12,141,112,32,24,23,28,13,11,11,16,5,13,14,16,9,6
CIP2A,22,8,3,1,1,0,2,1,2,1,2,1,4,0,0,0
STRA6LP,17,20,8,8,7,1,0,0,0,0,3,2,2,0,7,4
UVSSA,25,8,5,5,0,4,2,5,1,2,2,0,2,0,5,0
GRAMD1A,14,7,6,2,4,3,3,1,0,2,1,0,5,1,3,3
HCN3,7,6,1,1,1,4,3,2,2,3,0,1,4,0,1,0
CALCOCO1,11,5,2,0,0,0,3,0,1,4,0,3,0,1,0,0
ZBTB4,154,129,34,22,13,23,22,8,19,18,15,6,14,8,29,5
PHRF1,13,11,8,2,0,0,4,1,6,0,1,3,0,4,6,5
PLEKHA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RDH14,22,20,13,4,4,7,7,4,1,3,10,2,3,9,2,2
FBRSL1,80,58,15,12,7,16,7,6,3,3,1,1,5,3,9,7
EPB41L5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEND3,126,91,26,18,16,18,18,5,9,12,1,2,8,3,16,3
RNF213,87,64,24,19,11,14,28,15,8,17,8,10,28,18,30,17
ZFP14,43,26,10,7,10,7,4,5,5,6,0,6,7,1,7,4
GPAM,74,50,10,12,6,5,5,4,11,9,3,3,5,8,6,2
ALS2,42,32,10,3,4,4,3,0,4,6,1,2,3,3,3,1
CHD8,60,38,27,12,4,13,9,5,11,11,4,5,9,8,11,8
ZDBF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZBTB26,36,29,15,9,0,7,8,5,1,2,1,3,0,2,7,0
CACHD1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
VAT1L,30,17,11,9,4,8,2,3,1,4,3,3,1,1,1,0
ZSWIM6,57,43,19,11,8,11,6,7,3,2,3,5,0,4,4,3
TNRC6C,107,77,28,14,7,15,15,4,5,11,5,7,11,6,10,16
KIAA1586,21,13,6,3,5,3,3,2,2,4,1,0,0,1,0,1
ZNF317,924,663,309,212,134,174,174,94,107,121,62,48,79,59,144,36
USP37,367,270,86,47,46,69,45,18,27,38,10,15,22,32,33,9
DDX55,253,180,74,47,25,47,48,19,27,53,29,26,32,19,39,18
FANCM,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0
SHTN1,18,13,1,5,1,3,1,0,1,0,0,0,0,1,2,0
CPNE5,3,5,3,1,1,2,2,0,2,0,0,0,0,1,0,0
FAM160B1,93,66,19,9,9,3,6,9,11,13,3,6,9,5,11,1
NCKAP5L,4,4,2,0,2,0,1,0,1,0,2,0,1,0,2,0
CWC22,30,17,10,11,7,5,8,3,3,7,0,4,0,2,3,10
GBA2,27,11,7,13,7,6,8,1,1,2,0,1,1,2,1,6
WDFY4,15,11,10,7,5,1,4,0,1,10,3,2,2,0,13,5
DENND1A,41,30,22,6,6,3,7,8,10,4,2,5,3,4,4,4
MEAK7,3,4,2,1,0,2,0,2,0,0,0,0,0,0,0,0
MIER1,246,125,25,14,23,22,22,13,13,16,11,10,20,15,16,2
KIAA1614,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ZNF529,143,94,28,23,16,10,16,12,9,13,12,7,6,13,11,5
SFMBT2,787,534,227,124,84,139,130,69,99,90,46,43,46,36,101,12
SEMA4G,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PRX,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1
ANO8,14,12,6,4,0,3,2,2,3,2,0,0,0,1,4,5
GPR107,279,178,71,52,32,65,41,19,25,30,13,16,23,15,25,11
METTL14,125,82,29,17,13,20,12,5,12,22,13,5,6,8,15,9
EPG5,95,71,22,14,8,20,10,9,15,16,5,7,5,7,21,0
NCOA5,211,160,92,45,19,41,42,19,29,30,18,11,19,10,32,22
WDR19,3,4,1,0,0,0,4,3,0,0,0,0,0,0,0,0
SPTBN4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZFYVE28,4,7,0,1,1,2,3,0,1,0,0,3,0,0,1,2
TRIB3,159,116,54,40,38,65,52,23,30,36,8,23,21,30,35,9
ANKRA2,0,2,1,1,0,0,0,1,1,0,3,0,0,0,0,0
RBAK,648,504,180,123,75,105,76,46,63,81,50,42,72,55,68,27
MARK4,39,28,12,8,4,8,9,5,6,7,3,3,8,5,8,1
SUGP1,10,3,7,4,3,4,1,0,0,3,2,2,0,3,2,0
GATAD1,128,79,41,31,12,20,24,6,30,12,16,12,21,11,25,11
RAB40C,54,36,18,12,12,7,14,6,8,10,3,6,6,6,14,3
HES4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POLD4,69,44,25,23,18,15,15,8,18,20,13,6,9,19,34,8
CCAR2,282,217,112,76,44,77,91,45,49,79,31,35,36,19,66,42
LSM2,106,54,18,37,14,21,21,10,13,13,10,7,15,10,20,12
CCNB1IP1,18,15,6,1,3,7,5,1,3,3,0,1,2,4,5,4
CCDC181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLAMF7,6,2,1,0,0,0,1,1,0,0,0,0,0,0,4,3
RAP2C,133,95,34,25,20,17,22,14,15,7,5,3,7,6,17,3
C6orf47,154,91,35,25,15,26,30,10,7,18,6,11,8,10,18,8
SLC4A5,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ZNF410,168,107,59,36,24,24,20,9,19,31,14,23,15,12,26,7
SLC46A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTBP2,142,127,39,16,21,15,16,16,12,19,6,3,10,9,12,7
NFE4,3,6,3,3,0,1,2,1,4,0,1,0,1,0,1,0
CTDSP1,363,251,126,108,42,62,78,45,31,46,15,8,26,22,64,17
CXCL16,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
SQOR,16,6,2,2,0,0,4,3,2,2,2,1,0,1,4,0
MS4A7,52,41,32,14,10,7,6,2,9,14,12,10,11,6,18,3
TP53INP2,41,21,15,8,6,12,12,5,7,12,3,2,4,6,7,1
SRPRB,311,175,80,56,36,50,42,24,28,33,10,18,35,16,43,15
ENOPH1,154,70,27,15,17,12,5,7,12,15,10,13,9,11,16,19
RHOU,344,227,113,54,39,64,65,17,44,30,22,17,20,16,49,17
NLRC4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRAPPC1,56,46,25,27,7,11,15,9,10,13,5,7,7,8,16,4
ZBED5,6,5,5,0,0,0,0,1,0,0,1,1,1,2,0,2
CREBZF,791,533,202,149,102,141,121,76,82,78,52,42,66,45,98,37
PCTP,24,18,5,7,4,4,2,4,6,1,3,1,4,2,4,3
ABHD17C,22,25,12,5,3,4,7,3,3,5,2,1,2,3,4,0
RPRD1B,313,224,105,52,32,54,57,27,23,31,16,19,20,10,38,10
ZNF71,19,15,13,8,7,8,9,2,4,4,1,3,1,1,5,2
ZNF77,12,8,2,1,4,3,6,0,2,0,1,2,1,1,5,3
INIP,110,85,24,23,17,13,9,8,7,8,2,7,7,9,9,2
JAM2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OVOL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LY6G5B,86,53,25,9,3,12,12,4,5,6,6,2,5,2,8,3
PRUNE1,62,41,19,16,8,13,14,4,12,9,7,4,6,4,11,3
ZNF250,79,50,20,21,13,14,13,3,8,8,5,3,10,12,11,5
ARHGAP22,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
OSTC,89,49,26,8,10,9,5,4,7,9,9,2,6,6,7,3
SCAF1,16,12,3,3,3,9,1,2,2,2,1,1,1,3,5,1
KMT2C,138,120,37,21,10,23,9,5,9,8,11,6,19,10,15,12
CACTIN,114,77,41,33,27,30,41,15,16,23,6,8,17,13,34,10
EPS15L1,168,145,91,40,21,50,50,18,31,43,11,27,28,12,30,4
SELENOK,29,15,15,7,6,5,9,5,4,5,3,3,4,3,2,1
SINHCAF,801,538,179,93,97,112,109,76,80,95,36,46,61,51,71,20
RBM25,382,261,75,33,35,29,20,18,13,16,8,9,16,27,22,20
WIZ,192,168,78,52,31,39,52,26,17,23,13,11,17,15,44,10
MID1IP1,151,114,37,28,33,37,32,20,25,45,16,20,22,18,25,16
ABRACL,40,16,6,4,5,7,3,4,3,5,5,5,3,6,3,3
RRAGD,25,22,5,4,0,4,5,3,1,3,2,1,3,2,4,1
MYOZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNX6,75,48,22,13,12,14,8,6,8,12,7,5,7,5,9,1
PGAP6,8,5,8,2,0,2,6,1,0,2,0,0,0,4,1,2
HIVEP3,155,114,56,33,21,31,19,10,20,17,5,7,16,12,23,5
TLNRD1,58,26,14,14,6,11,10,5,7,3,8,2,9,4,5,4
CACNG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBL5,25,18,8,7,3,7,4,6,4,5,2,6,2,3,3,1
SIGIRR,5,5,4,3,0,1,7,0,1,2,0,1,0,2,5,4
PRDM12,3,4,3,1,1,2,3,1,1,1,1,0,1,2,3,0
PLEKHA1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PLEKHA2,193,150,58,37,21,31,26,8,12,30,11,14,15,19,31,15
HRH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCPEP1,20,14,10,4,1,2,2,2,6,3,1,1,2,2,4,1
SENP2,86,53,24,15,7,13,10,5,6,12,3,6,3,6,21,8
GNB4,246,169,44,32,21,37,26,18,13,14,13,6,17,12,14,4
ZNF350,77,55,24,11,11,11,17,2,8,3,10,5,3,13,10,3
KLHL12,68,59,30,17,10,9,10,2,9,15,8,13,6,6,12,4
RXFP1,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0
AFAP1,4,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0
GPBP1L1,229,127,56,35,24,30,28,19,18,23,19,13,26,7,34,6
MYG1,2,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0
FAM3A,5,3,3,3,1,1,1,2,3,0,1,1,1,4,1,1
AVPI1,2,1,1,2,0,1,0,0,0,2,1,0,0,0,2,0
SLC25A19,147,99,39,25,32,44,42,23,23,34,4,7,20,14,42,17
EXOC4,32,18,16,11,1,7,3,2,0,6,0,7,1,1,4,4
TGIF2,551,393,156,90,73,85,115,61,70,82,32,34,57,36,84,23
ELOVL5,325,226,97,52,37,58,58,19,28,22,24,18,27,14,21,14
SAV1,30,26,15,7,6,5,5,2,0,6,5,4,3,3,6,2
TRMT11,7,8,3,3,0,3,1,0,1,2,1,0,4,2,3,1
MRPS35,164,96,40,29,15,22,15,6,21,14,9,7,6,9,17,6
APOBEC3G,7,4,2,5,1,2,1,4,1,3,0,0,2,5,4,1
PPCDC,26,18,4,4,7,11,13,1,6,4,3,2,10,6,12,7
NIF3L1,43,26,10,7,2,6,9,6,3,3,5,3,3,4,7,1
CCDC90B,19,12,11,1,5,1,2,1,0,5,5,1,0,1,1,0
FASTKD5,35,35,12,4,12,6,8,0,6,8,1,2,4,2,9,3
AASDHPPT,175,108,44,19,14,26,14,15,19,19,6,15,5,8,20,1
AGBL5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
LDAH,127,87,49,36,20,20,22,12,15,22,6,13,13,15,26,7
ELAC2,74,57,43,16,12,24,23,8,17,14,8,9,14,7,11,4
ALX4,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
GUF1,194,148,60,29,33,34,29,18,21,26,21,12,22,11,21,5
SPCS3,511,340,138,81,64,72,55,29,28,40,21,20,27,23,31,19
NAA35,60,53,14,9,6,4,12,5,7,6,3,2,4,5,10,1
RINT1,20,14,2,3,0,1,0,0,1,1,0,3,0,1,3,1
SCOC,78,43,12,15,3,3,7,5,5,9,7,7,4,5,3,2
DHX35,39,19,18,6,2,5,8,6,7,7,4,2,5,1,6,5
RIC8A,95,69,39,28,16,26,27,17,23,14,5,9,13,7,24,14
MIIP,4,6,2,0,0,0,3,1,0,0,1,1,2,0,3,0
ATG101,32,23,11,6,10,5,9,6,5,8,2,4,4,5,10,8
GAS5,1056,824,242,155,122,166,138,67,241,327,163,170,119,89,156,67
PROK2,34,25,20,11,8,3,9,2,7,8,4,3,1,4,1,2
PAPPA2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CELF6,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
EEFSEC,7,10,3,1,3,1,5,0,2,2,5,2,4,0,4,1
CELF5,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SMAP1,40,30,9,5,5,3,6,0,2,6,5,2,2,2,2,5
TRAPPC11,93,60,20,14,12,9,4,5,7,14,6,6,8,10,12,6
ZFAND3,315,204,104,59,37,68,60,29,50,39,17,20,35,23,66,6
C14orf93,2,1,5,0,0,1,1,0,1,2,0,1,0,1,0,1
SLC22A23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BCORL1,14,10,8,0,0,1,1,3,2,5,3,1,2,3,4,0
SRR,7,6,4,3,0,2,0,0,0,1,0,0,0,0,0,0
ABHD4,11,11,2,0,1,3,3,2,2,3,3,3,1,3,9,1
MRPL17,195,107,60,55,41,52,49,26,30,42,9,10,15,13,37,15
FAM204A,36,29,15,7,4,6,3,3,1,5,2,1,3,1,0,1
RNF123,17,13,7,6,1,2,3,3,3,4,2,2,3,0,5,0
THADA,104,78,35,25,10,23,25,14,15,18,15,10,15,11,23,13
UBE2O,90,56,24,19,24,18,20,22,12,11,9,6,9,9,8,8
VIPAS39,30,18,14,3,4,8,7,5,2,2,0,3,1,1,5,1
PIEZO2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
HEATR6,28,39,10,7,5,1,6,2,6,6,2,4,6,4,13,1
NSUN3,9,7,2,1,0,1,2,2,3,5,0,0,1,1,2,2
FAM111A,258,173,64,42,20,43,31,13,24,28,15,12,22,23,33,9
MANBAL,80,53,34,32,8,23,25,5,14,27,10,4,11,15,22,4
GPATCH3,34,27,10,11,1,3,8,2,5,10,7,5,6,5,6,3
NAPB,84,56,14,15,18,16,11,13,15,19,4,12,6,5,11,4
SLC17A9,109,93,54,32,22,31,45,16,14,13,6,6,21,9,20,4
BLOC1S5,37,32,12,8,4,8,6,0,7,5,1,3,6,6,8,3
ELMO2,99,82,49,27,16,22,32,16,10,21,8,5,10,8,19,2
GALNT11,26,12,8,2,6,1,5,6,3,7,1,1,1,2,4,0
ZBED8,4,3,0,1,0,0,2,0,1,0,0,0,0,0,0,0
CHTF18,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TNN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF335,11,9,16,5,1,6,1,1,4,3,2,2,0,1,2,0
ANKEF1,1,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0
XPNPEP3,83,74,45,17,11,7,16,14,11,17,0,9,6,7,11,1
MRPS14,81,75,35,19,11,18,13,8,15,25,10,6,10,3,18,5
CXorf56,19,24,12,8,6,6,3,3,3,7,0,2,7,3,8,2
MCUR1,58,36,15,10,3,12,8,0,2,8,2,6,7,2,2,1
PCIF1,29,17,16,4,2,9,15,10,4,8,2,1,4,7,13,6
FAM217B,206,116,46,29,17,21,20,7,12,16,17,10,10,15,21,19
GPSM3,63,47,26,23,23,19,23,15,7,15,9,5,7,10,27,10
NECAB3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FKBPL,2,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0
CLSPN,254,217,64,54,16,29,22,13,28,29,12,15,13,15,23,9
PRDM15,126,131,46,31,26,29,28,18,19,24,17,20,16,12,33,10
FIGNL1,83,66,10,17,6,3,4,10,3,6,6,1,3,3,2,1
MYO1G,4,4,3,2,0,3,1,0,1,0,3,0,2,0,2,1
TSPYL2,31,17,12,4,0,8,7,3,1,3,0,2,3,3,5,1
RBM26,66,46,17,4,10,3,5,2,4,8,4,0,3,8,8,1
OXCT2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PERP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPAS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDH23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C19orf33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LHPP,1,3,0,0,0,4,0,1,0,0,0,0,1,0,5,1
SLC28A3,10,9,4,2,2,4,1,2,5,4,2,0,3,1,4,0
RBKS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PBLD,13,7,5,2,3,3,2,0,1,2,3,3,0,1,1,0
GOLPH3,432,286,91,79,51,61,57,28,33,31,31,30,18,9,47,16
MCCC2,75,55,24,6,9,9,14,8,8,13,8,5,7,6,16,6
SNX16,32,14,5,5,3,3,5,2,3,4,0,2,1,6,1,0
POPDC2,5,3,0,1,3,1,1,0,0,1,0,0,1,1,1,0
EPB41L4A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PARVG,76,78,31,23,8,12,23,12,7,5,5,3,3,4,6,1
LRRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENPK,11,21,1,1,2,0,0,1,1,2,0,3,0,2,0,2
RTP4,16,9,4,1,0,10,6,0,2,4,3,0,2,2,2,2
CRLF2,2,4,0,0,1,2,2,2,0,1,0,0,0,1,0,0
MAGEF1,83,65,29,21,6,16,11,5,15,17,8,11,10,7,17,10
MOAP1,117,73,40,14,18,21,23,15,22,24,12,12,7,7,22,14
TMBIM1,35,26,13,7,3,7,6,8,10,6,1,5,5,1,10,6
VSIR,287,236,90,70,69,96,86,53,30,37,14,18,33,26,59,15
SLC39A8,103,89,35,17,13,3,19,7,5,10,10,5,8,6,11,6
DUS1L,18,12,10,9,2,5,9,3,6,5,1,3,4,0,5,5
RRAGC,87,44,18,13,12,11,4,6,5,8,8,4,9,2,6,4
NOD2,138,86,31,31,17,29,26,10,22,30,15,16,22,19,37,12
LIN7B,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
XYLT1,545,357,173,124,75,81,124,57,101,76,32,25,54,61,133,15
XYLT2,39,18,15,6,3,11,5,4,3,5,1,6,3,4,8,2
RBSN,65,60,25,16,10,10,16,8,13,17,3,7,11,4,13,3
PDF,119,69,48,36,23,38,41,20,21,33,12,12,13,16,35,18
KIF9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C17orf75,3,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0
NCAPG,85,64,15,8,5,5,11,3,6,7,3,3,4,1,12,1
ERAP2,12,19,6,4,6,4,3,2,3,0,3,1,0,2,4,2
NECAB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARD9,3,8,4,3,2,1,0,1,4,0,0,0,1,0,3,2
OSGEPL1,10,3,3,2,0,2,4,0,0,0,3,0,3,0,3,0
DPEP2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
P3H1,26,13,7,8,4,4,11,5,4,4,7,4,2,2,11,1
IRF2BPL,23,9,4,4,15,11,12,13,3,7,6,1,13,11,22,8
MMS19,36,21,12,10,7,5,10,2,5,9,3,6,2,1,3,5
DNAJC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TFB2M,55,44,13,11,6,11,8,5,12,13,2,3,4,3,8,5
SEMA4A,32,26,13,7,6,8,5,0,8,15,2,2,8,5,16,4
PJA1,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1
ROBO3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TOR3A,80,60,27,24,11,8,22,7,9,15,14,10,8,11,15,9
MLST8,21,7,10,7,4,5,5,4,4,2,7,1,3,4,10,4
HERPUD2,35,36,6,6,5,10,8,4,6,10,5,7,1,1,4,5
ATL2,264,209,73,46,43,54,47,24,29,41,15,26,22,20,31,3
MS4A6A,96,69,24,18,11,16,21,9,18,41,19,27,13,9,23,14
PDLIM2,17,17,12,12,2,7,3,4,3,9,2,3,3,2,5,4
TENT4B,167,102,52,34,18,15,14,10,14,26,14,10,17,10,17,9
RAB17,1,3,3,0,0,1,1,0,0,2,0,0,0,0,0,0
RHBDF1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ZSCAN31,19,9,7,2,6,2,1,2,2,2,0,0,3,2,2,0
NOC3L,92,46,13,8,5,8,4,3,4,12,2,3,6,1,8,6
FBRS,173,143,66,46,21,47,36,24,26,21,5,7,23,21,45,16
RNF25,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NSD1,690,543,186,159,109,133,135,66,92,102,43,39,58,46,119,17
COP1,19,15,5,7,1,2,4,2,4,4,0,3,4,0,0,0
LMBR1,85,46,23,9,10,9,5,5,7,5,3,2,3,2,4,2
XPO4,585,469,129,83,57,74,69,33,48,54,34,23,45,30,52,8
NFKBIZ,18,12,2,9,0,4,4,0,9,6,2,2,1,1,4,1
ARHGAP9,13,5,2,1,1,0,0,0,2,1,4,1,1,3,3,0
HS1BP3,13,6,2,0,1,1,2,1,1,1,0,0,3,0,1,1
AZI2,27,37,4,4,3,3,3,3,7,6,4,2,0,3,6,1
NXN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SIL1,1,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0
IKZF4,201,126,67,38,31,29,27,27,23,18,2,8,15,8,25,3
IKZF5,239,170,84,39,46,50,51,25,30,37,9,9,16,20,28,7
MMP25,5,5,3,3,0,0,2,0,3,5,0,1,0,0,0,0
ZMAT3,116,84,18,9,9,10,15,6,10,8,3,13,5,5,11,4
GMCL1,58,44,12,6,6,6,10,7,6,9,5,6,4,5,8,3
GMCL2,18,10,9,5,3,3,0,0,0,2,0,0,1,2,2,4
ZNF106,287,187,78,73,28,56,46,22,36,57,40,20,29,18,52,18
MPP5,38,24,12,8,7,4,0,5,3,1,9,1,1,2,2,0
AKTIP,9,7,2,1,3,3,3,2,1,0,2,0,0,1,1,0
CDH24,6,4,1,2,1,3,1,2,0,3,1,0,0,0,5,1
CDH22,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
RGS18,4,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
KLHL25,21,8,5,5,2,1,3,2,3,4,3,5,0,0,6,1
ARAP3,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1
GZF1,141,131,46,35,22,38,29,25,24,14,11,11,20,17,30,6
TMEM267,17,23,8,4,2,2,4,8,2,2,2,4,2,2,2,8
TMEM168,79,51,19,10,10,6,6,9,6,9,11,2,3,9,6,2
MTMR14,67,55,35,16,17,11,14,7,9,21,5,7,11,6,17,5
SUSD1,34,19,13,11,6,9,14,4,5,6,0,6,4,1,6,3
DCLRE1C,278,198,87,64,38,41,51,24,50,56,36,26,26,27,54,13
ATG3,42,28,9,3,4,8,4,3,3,4,1,3,2,5,1,7
INF2,36,37,16,9,3,9,6,6,4,5,5,4,8,3,9,2
POLR1E,69,53,27,19,9,17,15,5,2,15,6,7,11,12,15,3
SUDS3,256,177,70,31,26,34,35,20,28,25,20,7,19,6,25,5
TTC31,72,46,19,8,7,4,10,3,6,7,8,5,2,1,10,1
CIAO3,17,10,5,1,1,4,3,0,3,3,0,0,0,1,2,1
ZDHHC6,62,62,19,10,17,6,14,3,8,9,9,6,3,1,10,3
PCNX4,29,18,13,4,1,1,1,1,3,3,4,4,0,2,2,2
ACTR6,16,10,3,0,1,0,2,0,4,1,1,3,1,1,6,0
MRPS25,252,213,94,74,18,38,40,17,31,26,13,17,19,9,43,14
NOM1,219,191,80,46,28,44,38,28,27,21,11,19,24,21,25,10
CSMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64493,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TPSB2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPEB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDH8A1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
CLEC7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR135,1,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0
MOSPD3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
GIGYF1,206,149,65,49,30,37,30,16,22,29,7,7,21,9,46,17
PLA2G2F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS16,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MFSD14A,209,118,32,18,22,34,24,17,24,22,10,20,19,12,14,13
CSRNP1,99,84,26,28,18,23,19,10,12,24,9,6,20,11,23,5
ANAPC1,36,31,14,7,8,2,9,2,6,10,6,4,5,4,4,1
GORASP1,49,17,20,10,6,7,6,3,8,6,1,4,1,1,7,3
TMPRSS3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COPS7B,93,72,31,18,13,22,21,4,18,25,2,7,4,3,24,4
