REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp183-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
2_MV411-DMSO_1_183_R1_peak_7002_lociStitched	chr10	58577035	58579165	2	956	878.199	286.485
2_MV411-DMSO_1_183_R1_peak_30146_lociStitched	chr19	53828913	53831042	2	1877	1640.6074	330.6337
1_MV411-DMSO_1_183_R1_peak_15531_lociStitched	chr13	33643686	33645814	1	2129	2678.5136	492.632
2_MV411-DMSO_1_183_R1_peak_20879_lociStitched	chr16	15638777	15640905	2	1339	1339.1504	205.352
2_MV411-DMSO_1_183_R1_peak_59582_lociStitched	chr9	101511276	101513404	2	1887	1349.5776	195.5632
2_MV411-DMSO_1_183_R1_peak_43938_lociStitched	chr4	9893571	9895699	2	1381	1110.3904	134.7024
2_MV411-DMSO_1_183_R1_peak_45586_lociStitched	chr4	169409587	169411714	2	1639	1146.0276	106.1373
2_MV411-DMSO_1_183_R1_peak_14150_lociStitched	chr12	103697774	103699901	2	1877	1883.4585	228.2271
3_MV411-DMSO_1_183_R1_peak_59619_lociStitched	chr9	105114344	105116470	3	1470	1174.4024	260.0098
2_MV411-DMSO_1_183_R1_peak_61979_lociStitched	chrX	110107598	110109724	2	1765	1469.7038	66.5438
2_MV411-DMSO_1_183_R1_peak_14273_lociStitched	chr12	106758608	106760731	2	1869	1766.1237	227.5856
2_MV411-DMSO_1_183_R1_peak_42266_lociStitched	chr3	127985043	127987166	2	682	750.0559	219.7305
2_MV411-DMSO_1_183_R1_peak_47318_lociStitched	chr5	122890202	122892324	2	1761	1036.1726	176.7626
3_MV411-DMSO_1_183_R1_peak_21947_lociStitched	chr16	61232450	61234572	3	1061	969.5418	181.6432
2_MV411-DMSO_1_183_R1_peak_35098_lociStitched	chr2	236544738	236546860	2	1847	1348.1066	266.9476
3_MV411-DMSO_1_183_R1_peak_13460_lociStitched	chr12	56748144	56750266	3	1288	1098.3472	196.7094
2_MV411-DMSO_1_183_R1_peak_47122_lociStitched	chr5	100549535	100551656	2	567	753.5913	140.8344
2_MV411-DMSO_1_183_R1_peak_3228_lociStitched	chr1	119000885	119003006	2	1713	1544.7243	279.1236
1_MV411-DMSO_1_183_R1_peak_14686_lociStitched	chr12	117133363	117135483	1	2121	1965.24	202.036
2_MV411-DMSO_1_183_R1_peak_40594_lociStitched	chr3	33663402	33665522	2	1072	835.068	204.368
3_MV411-DMSO_1_183_R1_peak_2139_lociStitched	chr1	59070793	59072912	3	1622	1222.8749	219.9522
MV411-DMSO_1_183_R1_peak_47574	chr5	135440800	135442919	1	2120	2226.2214	285.2174
3_MV411-DMSO_1_183_R1_peak_58110_lociStitched	chr8	141181959	141184077	3	1372	1683.1746	385.6878
3_MV411-DMSO_1_183_R1_peak_2640_lociStitched	chr1	91570003	91572121	3	1287	1022.1468	235.5216
2_MV411-DMSO_1_183_R1_peak_48233_lociStitched	chr5	160798060	160800178	2	1916	1575.792	221.9664
2_MV411-DMSO_1_183_R1_peak_18028_lociStitched	chr15	23371311	23373429	2	1893	1577.91	147.201
1_MV411-DMSO_1_183_R1_peak_24465_lociStitched	chr17	42247886	42250003	1	2118	1707.7839	164.7026
2_MV411-DMSO_1_183_R1_peak_51859_lociStitched	chr6	143065298	143067414	2	567	623.5852	197.846
2_MV411-DMSO_1_183_R1_peak_43257_lociStitched	chr3	185330279	185332395	2	1082	599.0396	191.2864
3_MV411-DMSO_1_183_R1_peak_14587_lociStitched	chr12	114851674	114853789	3	1088	993.4155	221.652
1_MV411-DMSO_1_183_R1_peak_5797_lociStitched	chr1	236869399	236871512	1	2114	1808.3054	259.2651
2_MV411-DMSO_1_183_R1_peak_10771_lociStitched	chr11	71961760	71963873	2	1827	1347.8827	178.5485
1_MV411-DMSO_1_183_R1_peak_50070_lociStitched	chr6	33838864	33840975	1	2112	1532.3749	286.0405
2_MV411-DMSO_1_183_R1_peak_42196_lociStitched	chr3	126259493	126261604	2	1666	1473.2669	214.2665
3_MV411-DMSO_1_183_R1_peak_17317_lociStitched	chr14	81807821	81809931	3	1644	1106.906	179.561
1_MV411-DMSO_1_183_R1_peak_55755_lociStitched	chr8	22175141	22177249	1	2109	2471.63	389.98
MV411-DMSO_1_183_R1_peak_25831	chr17	78124230	78126337	1	2108	2227.5204	278.3347
2_MV411-DMSO_1_183_R1_peak_38947_lociStitched	chr22	31614738	31616844	2	1836	1165.8816	233.5554
2_MV411-DMSO_1_183_R1_peak_31_lociStitched	chr1	1370506	1372612	2	1805	2263.3182	313.794
1_MV411-DMSO_1_183_R1_peak_52617_lociStitched	chr7	2324139	2326244	1	2106	2384.965	304.5935
3_MV411-DMSO_1_183_R1_peak_58619_lociStitched	chr9	26324334	26326439	3	948	911.886	249.653
2_MV411-DMSO_1_183_R1_peak_48522_lociStitched	chr5	176692043	176694147	2	1621	1399.16	309.0776
3_MV411-DMSO_1_183_R1_peak_17751_lociStitched	chr14	100105301	100107404	3	1339	1107.4398	255.5145
1_MV411-DMSO_1_183_R1_peak_19726_lociStitched	chr15	81022787	81024890	1	2104	2294.7936	235.9566
2_MV411-DMSO_1_183_R1_peak_14531_lociStitched	chr12	112386000	112388102	2	1053	827.137	196.537
3_MV411-DMSO_1_183_R1_peak_45638_lociStitched	chr4	179989147	179991249	3	854	901.1274	114.3488
2_MV411-DMSO_1_183_R1_peak_33696_lociStitched	chr2	159675726	159677826	2	1298	1029.84	175.35
2_MV411-DMSO_1_183_R1_peak_44605_lociStitched	chr4	76300608	76302708	2	1168	952.14	243.39
2_MV411-DMSO_1_183_R1_peak_3760_lociStitched	chr1	156383328	156385428	2	1798	1616.79	176.19
3_MV411-DMSO_1_183_R1_peak_62298_lociStitched	chrX	153380632	153382732	3	1608	1129.8	90.3
1_MV411-DMSO_1_183_R1_peak_44107_lociStitched	chr4	26217518	26219618	1	2101	5315.73	274.05
1_MV411-DMSO_1_183_R1_peak_5356_lociStitched	chr1	226642542	226644640	1	2099	1497.7622	291.4122
3_MV411-DMSO_1_183_R1_peak_57157_lociStitched	chr8	100226341	100228439	3	1611	1422.8636	318.896
2_MV411-DMSO_1_183_R1_peak_41013_lociStitched	chr3	47421289	47423387	2	1659	1767.565	336.0996
2_MV411-DMSO_1_183_R1_peak_37044_lociStitched	chr20	51033362	51035459	2	829	716.9643	133.7886
2_MV411-DMSO_1_183_R1_peak_58871_lociStitched	chr9	36730472	36732568	2	1723	1659.1936	270.1744
2_MV411-DMSO_1_183_R1_peak_6103_lociStitched	chr10	4513705	4515799	2	1867	1281.9468	180.9216
2_MV411-DMSO_1_183_R1_peak_361_lociStitched	chr1	9814949	9817043	2	1242	855.1896	125.0118
2_MV411-DMSO_1_183_R1_peak_37054_lociStitched	chr20	51437670	51439763	2	1133	846.8278	231.2765
3_MV411-DMSO_1_183_R1_peak_32461_lociStitched	chr2	87469380	87471472	3	1403	969.2236	83.4708
1_MV411-DMSO_1_183_R1_peak_27169_lociStitched	chr18	60145921	60148012	1	2092	1262.1276	292.5309
2_MV411-DMSO_1_183_R1_peak_13579_lociStitched	chr12	64455342	64457433	2	677	516.477	120.0234
2_MV411-DMSO_1_183_R1_peak_50713_lociStitched	chr6	51301799	51303890	2	1867	1009.7439	131.1057
1_MV411-DMSO_1_183_R1_peak_39371_lociStitched	chr22	41020974	41023065	1	2092	4075.5681	263.8842
2_MV411-DMSO_1_183_R1_peak_5466_lociStitched	chr1	229536577	229538668	2	1745	1260.0366	204.2907
2_MV411-DMSO_1_183_R1_peak_13706_lociStitched	chr12	69039018	69041108	2	1862	1361.217	120.802
1_MV411-DMSO_1_183_R1_peak_13575_lociStitched	chr12	64293206	64295294	1	2089	2093.0112	127.5768
1_MV411-DMSO_1_183_R1_peak_569_lociStitched	chr1	16205697	16207784	1	2088	3390.3315	257.9532
1_MV411-DMSO_1_183_R1_peak_43500_lociStitched	chr3	195039423	195041510	1	2088	2716.8566	276.7362
1_MV411-DMSO_1_183_R1_peak_52589_lociStitched	chr7	1882115	1884202	1	2088	2004.7722	249.1878
2_MV411-DMSO_1_183_R1_peak_41799_lociStitched	chr3	100520186	100522272	2	1316	1356.7344	238.0126
3_MV411-DMSO_1_183_R1_peak_2062_lociStitched	chr1	54248811	54250895	3	942	917.5852	218.82
2_MV411-DMSO_1_183_R1_peak_37161_lociStitched	chr20	55905772	55907856	2	1770	1102.436	158.384
MV411-DMSO_1_183_R1_peak_52610	chr7	2236419	2238503	1	2085	3262.0852	215.4856
1_MV411-DMSO_1_183_R1_peak_6367_lociStitched	chr10	18417907	18419990	1	2084	2335.6679	173.9305
3_MV411-DMSO_1_183_R1_peak_47040_lociStitched	chr5	95161219	95163302	3	1299	805.4961	180.8044
2_MV411-DMSO_1_183_R1_peak_44060_lociStitched	chr4	22910074	22912157	2	1864	1565.7911	155.3918
2_MV411-DMSO_1_183_R1_peak_10803_lociStitched	chr11	72410562	72412645	2	1849	2384.6184	226.6304
2_MV411-DMSO_1_183_R1_peak_49925_lociStitched	chr6	31596023	31598105	2	1007	647.7102	178.8438
2_MV411-DMSO_1_183_R1_peak_26692_lociStitched	chr18	24463404	24465486	2	783	535.4904	238.5972
2_MV411-DMSO_1_183_R1_peak_41893_lociStitched	chr3	108098781	108100863	2	1691	1543.1784	229.02
1_MV411-DMSO_1_183_R1_peak_41020_lociStitched	chr3	47663165	47665246	1	2082	2342.1655	182.5037
2_MV411-DMSO_1_183_R1_peak_9025_lociStitched	chr11	2932759	2934839	2	1573	1382.784	257.712
2_MV411-DMSO_1_183_R1_peak_54713_lociStitched	chr7	123863999	123866079	2	405	418.912	200.928
2_MV411-DMSO_1_183_R1_peak_53744_lociStitched	chr7	69493341	69495421	2	1744	1420.432	168.48
2_MV411-DMSO_1_183_R1_peak_44132_lociStitched	chr4	31548878	31550958	2	573	467.168	155.584
2_MV411-DMSO_1_183_R1_peak_2455_lociStitched	chr1	83818121	83820201	2	1776	2027.168	207.792
2_MV411-DMSO_1_183_R1_peak_20346_lociStitched	chr16	592203	594282	2	1794	1529.3124	281.7045
2_MV411-DMSO_1_183_R1_peak_35912_lociStitched	chr20	19451385	19453464	2	1874	1518.5016	170.478
1_MV411-DMSO_1_183_R1_peak_8491_lociStitched	chr10	118034908	118036987	1	2080	1457.5869	207.6921
2_MV411-DMSO_1_183_R1_peak_57456_lociStitched	chr8	119600789	119602868	2	1763	2131.8066	458.6274
2_MV411-DMSO_1_183_R1_peak_46361_lociStitched	chr5	44129829	44131906	2	1070	886.4636	193.7841
MV411-DMSO_1_183_R1_peak_62336	chrX	154001580	154003657	1	2078	2248.5602	50.4711
3_MV411-DMSO_1_183_R1_peak_9551_lociStitched	chr11	32846439	32848516	3	1566	1459.3002	232.0009
2_MV411-DMSO_1_183_R1_peak_15942_lociStitched	chr13	98796492	98798568	2	1271	828.7392	88.0224
2_MV411-DMSO_1_183_R1_peak_5894_lociStitched	chr1	244814805	244816881	2	1807	1857.8124	247.044
3_MV411-DMSO_1_183_R1_peak_2327_lociStitched	chr1	69687526	69689602	3	1468	996.6876	177.498
2_MV411-DMSO_1_183_R1_peak_53076_lociStitched	chr7	25893130	25895206	2	588	641.484	195.9744
2_MV411-DMSO_1_183_R1_peak_42193_lociStitched	chr3	126051256	126053332	2	1421	1739.2728	221.5092
2_MV411-DMSO_1_183_R1_peak_44820_lociStitched	chr4	88275292	88277368	2	1350	932.9544	183.5184
2_MV411-DMSO_1_183_R1_peak_38921_lociStitched	chr22	31063061	31065136	2	1838	2146.795	101.8825
2_MV411-DMSO_1_183_R1_peak_6008_lociStitched	chr1	247359411	247361486	2	1772	1440.05	267.0525
3_MV411-DMSO_1_183_R1_peak_47094_lociStitched	chr5	97398876	97400951	3	1227	876.2725	167.245
3_MV411-DMSO_1_183_R1_peak_31169_lociStitched	chr2	38484790	38486865	3	1437	1504.79	210.82
2_MV411-DMSO_1_183_R1_peak_62275_lociStitched	chrX	150766614	150768686	2	1647	1253.3528	99.8704
2_MV411-DMSO_1_183_R1_peak_12181_lociStitched	chr12	4117064	4119135	2	1817	1544.5518	283.5199
2_MV411-DMSO_1_183_R1_peak_44588_lociStitched	chr4	75744364	75746435	2	1797	1465.8538	141.8635
2_MV411-DMSO_1_183_R1_peak_58749_lociStitched	chr9	33782765	33784836	2	671	518.5784	135.0292
2_MV411-DMSO_1_183_R1_peak_41351_lociStitched	chr3	54861477	54863546	2	674	831.5311	166.1407
2_MV411-DMSO_1_183_R1_peak_45558_lociStitched	chr4	165131942	165134011	2	1833	1181.8128	102.2086
2_MV411-DMSO_1_183_R1_peak_26562_lociStitched	chr18	13136540	13138608	2	1767	2422.4552	237.1996
2_MV411-DMSO_1_183_R1_peak_4421_lociStitched	chr1	183069613	183071681	2	673	711.1852	211.5564
2_MV411-DMSO_1_183_R1_peak_22669_lociStitched	chr16	88533375	88535442	2	1841	3270.2007	169.7007
2_MV411-DMSO_1_183_R1_peak_31767_lociStitched	chr2	60676418	60678485	2	1395	954.7473	172.8012
1_MV411-DMSO_1_183_R1_peak_53778_lociStitched	chr7	72923835	72925902	1	2068	4884.1143	179.2089
2_MV411-DMSO_1_183_R1_peak_669_lociStitched	chr1	19347283	19349349	2	1784	963.3758	163.6272
2_MV411-DMSO_1_183_R1_peak_14410_lociStitched	chr12	110314001	110316067	2	727	588.81	100.6142
3_MV411-DMSO_1_183_R1_peak_60277_lociStitched	chr9	127307837	127309902	3	1373	791.9275	140.42
2_MV411-DMSO_1_183_R1_peak_9183_lociStitched	chr11	8687848	8689913	2	1741	1649.935	226.5305
2_MV411-DMSO_1_183_R1_peak_6404_lociStitched	chr10	22228657	22230721	2	1455	1585.5648	195.2544
2_MV411-DMSO_1_183_R1_peak_51049_lociStitched	chr6	92109308	92111372	2	1815	1388.8656	229.7232
3_MV411-DMSO_1_183_R1_peak_54263_lociStitched	chr7	96692389	96694453	3	1203	907.3344	122.6016
3_MV411-DMSO_1_183_R1_peak_17453_lociStitched	chr14	90132289	90134353	3	1594	1496.1936	168.6288
2_MV411-DMSO_1_183_R1_peak_15732_lociStitched	chr13	48861887	48863950	2	1499	851.6064	58.3829
2_MV411-DMSO_1_183_R1_peak_38817_lociStitched	chr22	28955377	28957440	2	1594	1291.6443	279.9491
2_MV411-DMSO_1_183_R1_peak_52382_lociStitched	chr6	166829796	166831859	2	1849	3069.3314	260.3506
2_MV411-DMSO_1_183_R1_peak_44867_lociStitched	chr4	95571572	95573634	2	1748	1437.6264	237.5424
MV411-DMSO_1_183_R1_peak_30008	chr19	50357231	50359293	1	2063	5937.9414	469.9298
2_MV411-DMSO_1_183_R1_peak_10554_lociStitched	chr11	66311748	66313809	2	1783	1949.0877	278.235
1_MV411-DMSO_1_183_R1_peak_49084_lociStitched	chr6	8830684	8832743	1	2060	2129.6237	194.5755
1_MV411-DMSO_1_183_R1_peak_53202_lociStitched	chr7	31811028	31813087	1	2060	1833.7454	274.6706
2_MV411-DMSO_1_183_R1_peak_21570_lociStitched	chr16	48187210	48189268	2	1490	1278.2238	174.5184
2_MV411-DMSO_1_183_R1_peak_43211_lociStitched	chr3	184158421	184160479	2	604	503.7984	64.827
2_MV411-DMSO_1_183_R1_peak_46439_lociStitched	chr5	54645578	54647636	2	1026	882.882	207.0348
2_MV411-DMSO_1_183_R1_peak_34380_lociStitched	chr2	201909687	201911745	2	831	798.2982	234.8178
3_MV411-DMSO_1_183_R1_peak_27624_lociStitched	chr18	79959566	79961623	3	1159	1037.5508	257.5364
1_MV411-DMSO_1_183_R1_peak_20832_lociStitched	chr16	12458251	12460308	1	2058	3050.1196	218.6591
1_MV411-DMSO_1_183_R1_peak_61456_lociStitched	chrX	40932335	40934391	1	2057	1278.0096	126.6496
1_MV411-DMSO_1_183_R1_peak_4753_lociStitched	chr1	202857288	202859344	1	2057	2347.5408	308.4
3_MV411-DMSO_1_183_R1_peak_46727_lociStitched	chr5	74433363	74435418	3	1332	924.339	238.1745
1_MV411-DMSO_1_183_R1_peak_50131_lociStitched	chr6	35080599	35082653	1	2055	2074.7454	226.3508
1_MV411-DMSO_1_183_R1_peak_23954_lociStitched	chr17	30103678	30105732	1	2055	2750.9222	201.0866
1_MV411-DMSO_1_183_R1_peak_27885_lociStitched	chr19	3034816	3036870	1	2055	5115.6924	369.1038
3_MV411-DMSO_1_183_R1_peak_30799_lociStitched	chr2	25460069	25462122	3	850	810.935	173.6838
3_MV411-DMSO_1_183_R1_peak_56433_lociStitched	chr8	53845945	53847998	3	1381	1690.0296	324.5793
MV411-DMSO_1_183_R1_peak_37767	chr21	33260351	33262404	1	2054	1135.309	187.2336
3_MV411-DMSO_1_183_R1_peak_19840_lociStitched	chr15	86162054	86164106	3	763	835.9848	215.2548
2_MV411-DMSO_1_183_R1_peak_54915_lociStitched	chr7	135222895	135224946	2	1506	1156.3538	143.7751
2_MV411-DMSO_1_183_R1_peak_58438_lociStitched	chr9	6383439	6385490	2	807	502.7001	229.712
2_MV411-DMSO_1_183_R1_peak_59593_lociStitched	chr9	104082034	104084085	2	1475	999.8625	119.3682
3_MV411-DMSO_1_183_R1_peak_5145_lociStitched	chr1	218845878	218847928	3	1322	991.38	139.4
1_MV411-DMSO_1_183_R1_peak_23117_lociStitched	chr17	5254291	5256341	1	2051	2222.61	161.745
1_MV411-DMSO_1_183_R1_peak_49360_lociStitched	chr6	15222685	15224734	1	2050	1263.6183	203.8755
3_MV411-DMSO_1_183_R1_peak_23456_lociStitched	chr17	13930389	13932438	3	1247	1119.1638	180.9267
2_MV411-DMSO_1_183_R1_peak_11625_lociStitched	chr11	118083053	118085102	2	1726	1665.6321	178.263
2_MV411-DMSO_1_183_R1_peak_15439_lociStitched	chr13	30719734	30721782	2	1705	2127.6672	492.544
1_MV411-DMSO_1_183_R1_peak_1839_lociStitched	chr1	44631161	44633209	1	2049	5848.2688	205.6192
1_MV411-DMSO_1_183_R1_peak_33437_lociStitched	chr2	141205980	141208028	1	2049	1739.5712	119.1936
2_MV411-DMSO_1_183_R1_peak_56803_lociStitched	chr8	74407015	74409062	2	1771	1622.0428	315.4427
1_MV411-DMSO_1_183_R1_peak_52036_lociStitched	chr6	149727682	149729729	1	2048	2600.9182	234.1768
2_MV411-DMSO_1_183_R1_peak_39382_lociStitched	chr22	41216696	41218743	2	1836	2039.4261	187.3005
2_MV411-DMSO_1_183_R1_peak_41837_lociStitched	chr3	104285889	104287936	2	1195	924.2205	119.7495
1_MV411-DMSO_1_183_R1_peak_46235_lociStitched	chr5	37390619	37392665	1	2047	1511.5848	197.0298
2_MV411-DMSO_1_183_R1_peak_16949_lociStitched	chr14	70691689	70693735	2	1496	1854.9036	184.5492
2_MV411-DMSO_1_183_R1_peak_34272_lociStitched	chr2	197430613	197432659	2	492	692.7756	222.1956
3_MV411-DMSO_1_183_R1_peak_7949_lociStitched	chr10	93313742	93315787	3	1061	822.499	227.1995
3_MV411-DMSO_1_183_R1_peak_18397_lociStitched	chr15	41694835	41696880	3	960	808.7975	258.079
3_MV411-DMSO_1_183_R1_peak_14255_lociStitched	chr12	106149023	106151067	3	1107	1033.0376	211.1452
2_MV411-DMSO_1_183_R1_peak_19648_lociStitched	chr15	78454084	78456128	2	1247	843.3544	215.4376
1_MV411-DMSO_1_183_R1_peak_23984_lociStitched	chr17	30599513	30601557	1	2045	3398.5588	217.8904
1_MV411-DMSO_1_183_R1_peak_36423_lociStitched	chr20	37042766	37044809	1	2044	1838.2914	155.8809
MV411-DMSO_1_183_R1_peak_10537	chr11	65927385	65929428	1	2044	2080.9998	116.451
2_MV411-DMSO_1_183_R1_peak_17613_lociStitched	chr14	93269392	93271434	2	905	642.0048	184.801
3_MV411-DMSO_1_183_R1_peak_292_lociStitched	chr1	8857384	8859425	3	1421	1089.0776	320.6411
1_MV411-DMSO_1_183_R1_peak_33806_lociStitched	chr2	168489935	168491976	1	2042	2942.1015	174.3014
2_MV411-DMSO_1_183_R1_peak_54130_lociStitched	chr7	85010410	85012450	2	1792	1564.068	221.544
2_MV411-DMSO_1_183_R1_peak_47203_lociStitched	chr5	111702446	111704484	2	1544	984.7616	183.0124
MV411-DMSO_1_183_R1_peak_14869	chr12	121789007	121791044	1	2038	3973.1685	272.7543
3_MV411-DMSO_1_183_R1_peak_37429_lociStitched	chr20	63872891	63874928	3	1382	1199.793	167.4414
2_MV411-DMSO_1_183_R1_peak_59905_lociStitched	chr9	113187101	113189137	2	1789	1392.4204	189.9588
2_MV411-DMSO_1_183_R1_peak_10652_lociStitched	chr11	68117106	68119142	2	1770	1315.8668	263.8656
2_MV411-DMSO_1_183_R1_peak_6557_lociStitched	chr10	29190417	29192452	2	562	584.6555	204.5175
2_MV411-DMSO_1_183_R1_peak_37041_lociStitched	chr20	50979377	50981411	2	1713	1581.8418	256.6908
1_MV411-DMSO_1_183_R1_peak_39735_lociStitched	chr22	49848034	49850067	1	2034	4596.4097	245.5864
2_MV411-DMSO_1_183_R1_peak_57729_lociStitched	chr8	128250059	128252092	2	1756	1775.4189	354.1486
2_MV411-DMSO_1_183_R1_peak_59645_lociStitched	chr9	105672392	105674424	2	1716	2545.2832	242.2144
1_MV411-DMSO_1_183_R1_peak_24089_lociStitched	chr17	33151022	33153054	1	2033	1644.4976	62.7888
2_MV411-DMSO_1_183_R1_peak_774_lociStitched	chr1	21882070	21884102	2	1789	1717.6496	306.4256
2_MV411-DMSO_1_183_R1_peak_27003_lociStitched	chr18	54387287	54389317	2	1691	1516.41	185.339
2_MV411-DMSO_1_183_R1_peak_26760_lociStitched	chr18	35049432	35051461	2	1168	1082.8773	170.6389
2_MV411-DMSO_1_183_R1_peak_2342_lociStitched	chr1	70752547	70754575	2	520	532.35	209.6952
MV411-DMSO_1_183_R1_peak_47562	chr5	135404755	135406783	1	2029	1142.9808	182.9256
2_MV411-DMSO_1_183_R1_peak_38996_lociStitched	chr22	35006828	35008856	2	1641	1050.9096	195.9048
1_MV411-DMSO_1_183_R1_peak_15822_lociStitched	chr13	60582864	60584892	1	2029	1147.4424	44.2104
2_MV411-DMSO_1_183_R1_peak_23135_lociStitched	chr17	5579962	5581989	2	1492	1176.4708	150.4034
2_MV411-DMSO_1_183_R1_peak_37566_lociStitched	chr21	23523992	23526019	2	1138	707.6257	99.1203
2_MV411-DMSO_1_183_R1_peak_61630_lociStitched	chrX	52280556	52282582	2	1253	821.9482	75.7724
1_MV411-DMSO_1_183_R1_peak_33167_lociStitched	chr2	121610317	121612343	1	2027	972.0748	116.0898
2_MV411-DMSO_1_183_R1_peak_53295_lociStitched	chr7	37693588	37695614	2	1544	1124.8352	273.9152
2_MV411-DMSO_1_183_R1_peak_45953_lociStitched	chr5	8191851	8193876	2	1774	1387.7325	185.6925
2_MV411-DMSO_1_183_R1_peak_26356_lociStitched	chr18	5816642	5818667	2	1449	764.4375	127.17
2_MV411-DMSO_1_183_R1_peak_47222_lociStitched	chr5	113193919	113195944	2	1767	1951.4925	214.0425
2_MV411-DMSO_1_183_R1_peak_40773_lociStitched	chr3	41680712	41682735	2	1397	847.637	156.5802
2_MV411-DMSO_1_183_R1_peak_51918_lociStitched	chr6	144542384	144544406	2	1361	1286.8008	231.519
3_MV411-DMSO_1_183_R1_peak_40794_lociStitched	chr3	42760892	42762912	3	1101	1072.822	258.358
3_MV411-DMSO_1_183_R1_peak_50183_lociStitched	chr6	36312485	36314505	3	1347	1660.642	222.604
2_MV411-DMSO_1_183_R1_peak_46359_lociStitched	chr5	44046574	44048594	2	1156	873.246	167.458
2_MV411-DMSO_1_183_R1_peak_19343_lociStitched	chr15	72236702	72238721	2	1560	2031.5178	386.8404
1_MV411-DMSO_1_183_R1_peak_1293_lociStitched	chr1	32099296	32101315	1	2020	2497.7049	309.3108
1_MV411-DMSO_1_183_R1_peak_35116_lociStitched	chr2	237063996	237066014	1	2019	1628.1224	130.161
2_MV411-DMSO_1_183_R1_peak_21332_lociStitched	chr16	29740985	29743003	2	435	679.4606	263.5508
2_MV411-DMSO_1_183_R1_peak_18926_lociStitched	chr15	62389931	62391948	2	1444	1927.6469	211.785
1_MV411-DMSO_1_183_R1_peak_17821_lociStitched	chr14	101947253	101949270	1	2018	4733.4956	261.4032
1_MV411-DMSO_1_183_R1_peak_56015_lociStitched	chr8	29060148	29062165	1	2018	2092.0324	327.5608
1_MV411-DMSO_1_183_R1_peak_41494_lociStitched	chr3	61574225	61576241	1	2017	2266.7904	195.3504
3_MV411-DMSO_1_183_R1_peak_14417_lociStitched	chr12	110416569	110418584	3	1307	1144.923	168.6555
MV411-DMSO_1_183_R1_peak_5410	chr1	228646623	228648638	1	2016	2392.4095	208.351
2_MV411-DMSO_1_183_R1_peak_3104_lociStitched	chr1	113859980	113861995	2	1806	1164.4685	234.7475
1_MV411-DMSO_1_183_R1_peak_21665_lociStitched	chr16	53130016	53132030	1	2015	3721.2678	139.5702
1_MV411-DMSO_1_183_R1_peak_44329_lociStitched	chr4	47443306	47445320	1	2015	1258.9514	239.4646
1_MV411-DMSO_1_183_R1_peak_25691_lociStitched	chr17	75570365	75572376	1	2012	5470.3222	212.5627
2_MV411-DMSO_1_183_R1_peak_61654_lociStitched	chrX	53440439	53442449	2	1772	1780.257	82.41
3_MV411-DMSO_1_183_R1_peak_41465_lociStitched	chr3	59451023	59453033	3	1221	1115.952	280.797
2_MV411-DMSO_1_183_R1_peak_23692_lociStitched	chr17	20227426	20229436	2	1381	1256.652	230.346
3_MV411-DMSO_1_183_R1_peak_9472_lociStitched	chr11	19624481	19626490	3	865	709.5788	188.4442
2_MV411-DMSO_1_183_R1_peak_59987_lociStitched	chr9	114590901	114592909	2	1211	1085.5248	296.9832
MV411-DMSO_1_183_R1_peak_49633	chr6	26050083	26052091	1	2009	1626.48	149.7968
2_MV411-DMSO_1_183_R1_peak_13005_lociStitched	chr12	47014857	47016865	2	824	741.7552	179.3144
3_MV411-DMSO_1_183_R1_peak_47546_lociStitched	chr5	135115960	135117967	3	1584	1619.2476	250.0722
1_MV411-DMSO_1_183_R1_peak_38726_lociStitched	chr22	24893360	24895366	1	2007	2660.5578	270.81
1_MV411-DMSO_1_183_R1_peak_52671_lociStitched	chr7	3670369	3672374	1	2006	1538.4365	208.921
2_MV411-DMSO_1_183_R1_peak_22920_lociStitched	chr17	2156771	2158776	2	1612	1180.945	224.159
3_MV411-DMSO_1_183_R1_peak_1583_lociStitched	chr1	40002064	40004069	3	1348	1067.462	222.555
2_MV411-DMSO_1_183_R1_peak_30172_lociStitched	chr19	54316930	54318934	2	1165	1945.2828	289.7784
3_MV411-DMSO_1_183_R1_peak_7165_lociStitched	chr10	68490160	68492164	3	763	798.594	228.6564
